,LMNB1 (4001)
ACH-000889,0.033491006674481766
ACH-000896,-0.0815267839828061
ACH-000898,0.0054515841059064344
ACH-000900,-0.4512981536858675
ACH-000901,-0.1428837572356386
ACH-000905,-0.289287111304712
ACH-000906,-0.2539307243678844
ACH-000907,-0.4419296474251706
ACH-000910,-0.1331653878612976
ACH-000911,-0.008284150677425349
ACH-000912,-0.7377308128170362
ACH-000913,-0.08424286828278102
ACH-000915,-0.15665498914857506
ACH-000916,-0.14660597535542294
ACH-000917,-0.1989173116750641
ACH-000920,0.2300617634603153
ACH-000921,-0.36537750032591604
ACH-000924,-0.13476021855264786
ACH-000926,-0.19336652538622326
ACH-000928,-0.25532505250367343
ACH-000929,0.05885324473724361
ACH-000932,-0.0333131953843113
ACH-000935,-0.2640233975754778
ACH-000936,-0.019943355584923463
ACH-000937,-0.03698011556635622
ACH-000938,-0.0707081907582166
ACH-000939,-0.005663945894363915
ACH-000941,-0.09792054647556007
ACH-000943,-0.1719339155066961
ACH-000946,-0.21406500879778628
ACH-000947,-0.05997953499623565
ACH-000948,0.0569416548278291
ACH-000950,-0.14210064789259094
ACH-000953,0.07691553809576092
ACH-000954,-0.04168145943085393
ACH-000957,0.0775044255378056
ACH-000958,-0.12006583401300985
ACH-000960,-0.09579122590925823
ACH-000963,-0.2292660277290753
ACH-000968,-0.21926103933775454
ACH-000969,-0.16225718771777095
ACH-000972,0.028564632204246307
ACH-000973,-0.11505830551470192
ACH-000974,-0.0011153905594864146
ACH-000978,-0.1982040811296475
ACH-000984,-0.12765373815629386
ACH-000986,-0.00996306142554858
ACH-000988,-0.39992626939388093
ACH-000993,-0.20607916556492725
ACH-000994,-0.23757523880504264
ACH-000996,-0.14334612091484722
ACH-001001,-0.20655415449811
ACH-001020,0.12165454848235405
ACH-001028,-0.019237657760398225
ACH-001031,-0.12078151890253275
ACH-001038,-0.13887878564656192
ACH-001048,-0.18360476181062468
ACH-001050,-0.07956509536855584
ACH-001053,-0.22319853722345367
ACH-001054,-0.1147908266785311
ACH-001061,-0.11791004131222747
ACH-001067,-0.09961043561425016
ACH-001075,-0.14425071875721482
ACH-001096,-0.1906554016862683
ACH-001111,0.028886316681944583
ACH-001119,0.2185134960734226
ACH-001128,-0.1320735868633886
ACH-001134,-0.22270776626837024
ACH-001151,-0.14275832732284818
ACH-001163,0.13910989905395155
ACH-001164,0.04335684944116301
ACH-001183,-0.23131281168284
ACH-001192,0.021575748643295062
ACH-001193,-0.2867729574555124
ACH-001196,-0.15448181689054766
ACH-001197,-0.3182192216813467
ACH-001205,-0.07681512307535493
ACH-001211,-0.0886125266739047
ACH-001212,0.20804468055402284
ACH-001228,-0.09252570539791752
ACH-001232,-0.35600445821359084
ACH-001239,-0.13994350939624156
ACH-001270,-0.5335878289741859
ACH-001274,-0.17693591573086045
ACH-001275,-0.3344799082699797
ACH-001277,-0.05548256700160039
ACH-001278,-0.356173741160127
ACH-001280,0.0014334171538037395
ACH-001283,0.016591819832005382
ACH-001289,-0.2921331903440321
ACH-001300,-0.05015528163054838
ACH-001301,-0.1976227691263901
ACH-001302,-0.12287824614693273
ACH-001306,-0.41452486144740586
ACH-001318,-0.05661707625163567
ACH-001322,-0.7383022822014472
ACH-001328,-0.155686105400306
ACH-001332,-0.266252610578523
ACH-001336,-0.26963260608911865
ACH-001346,-0.17806370150647854
ACH-001353,-0.13293868863955194
ACH-001354,-0.09267598882747748
ACH-001367,-0.1617698646632392
ACH-001368,-0.009984206209127414
ACH-001374,-0.12706263164611833
ACH-001377,-0.02628290997459171
ACH-001380,-0.10719180085967613
ACH-001391,-0.03704952203204717
ACH-001408,-0.1455556220235913
ACH-001430,-0.4321118994938108
ACH-001431,-0.03715315440791235
ACH-001450,0.1723652600083521
ACH-001496,-0.1581639019938127
ACH-001500,0.0019481525603406308
ACH-001523,-0.021236746841067092
ACH-001532,-0.062380154643455865
ACH-001550,-0.0947743952832771
ACH-001552,-0.03454704969340558
ACH-001554,-0.06330288288454773
ACH-001654,-0.14807714501033706
ACH-001735,0.007605147103717894
ACH-001736,-0.2491424878151843
ACH-001737,-0.10567370613384228
ACH-001740,0.12212765511164005
ACH-001745,0.015630519693209173
ACH-001765,0.04901061209175495
