,SEPHS1 (22929)
ACH-000912,-0.4082294300159399
ACH-000913,-0.3401975382373336
ACH-000915,-0.4167867836199196
ACH-000916,-0.5493464197621258
ACH-000917,-0.4117077495733551
ACH-000920,-0.6392277241497221
ACH-000921,-0.3420754640728259
ACH-000924,0.033097652517847784
ACH-000926,-0.2749521284343943
ACH-000928,-0.3094342943554845
ACH-000929,-0.2465509945072337
ACH-000932,-0.3761623125022227
ACH-000935,-0.42182503384586173
ACH-000936,-0.19471048585990933
ACH-000937,-0.449199734672698
ACH-000938,-0.5661263324807333
ACH-000939,-0.3672006507745805
ACH-000941,-0.4076103877053601
ACH-000943,-0.17208324641391248
ACH-000946,-0.31131785874374096
ACH-000947,-0.3268352203332071
ACH-000948,-0.4427340186243977
ACH-000950,-0.415570572812016
ACH-000953,-0.3434426388691532
ACH-000954,-0.2370531617236917
ACH-000957,-0.38012180189480776
ACH-000958,-0.4617381640287549
ACH-000960,-0.26338676587302906
ACH-000963,-0.4663957897585985
ACH-000968,-0.6386573133260052
ACH-000969,-0.17614099572986294
ACH-000972,-0.2982914584677095
ACH-000973,-0.3873813821938461
ACH-000974,-0.21538770284940684
ACH-000978,-0.02225725868666824
ACH-000984,-0.2996414580074496
ACH-000986,-0.24787170253614804
ACH-000988,-0.26174544392711324
ACH-000993,-0.4982049523091846
ACH-000994,-0.062498755163895026
ACH-000996,-0.3414732231709781
ACH-001001,-0.31890994526883204
ACH-001020,-0.4589603219446522
ACH-001028,-0.30166791363701856
ACH-001031,-0.583620378661853
ACH-001038,-0.06539577329867677
ACH-001048,-0.5097656497704017
ACH-001050,-0.5701708286952237
ACH-001053,-0.6106293778595044
ACH-001054,-0.5102372596035597
ACH-001061,-0.21716953552107104
ACH-001067,-0.4046263445179858
ACH-001075,-0.4720668702863538
ACH-001096,-0.2581351806398861
ACH-001111,-0.1357070411978851
ACH-001119,-0.5801206847366842
ACH-001128,-0.8150821960269501
ACH-001134,-0.19435203139604013
ACH-001151,-0.2556543670476211
ACH-001163,-0.2562155527291857
ACH-001164,-0.2671684855829091
ACH-001183,-0.2375495155674493
ACH-001192,-0.18356777995284634
ACH-001193,-0.0056426580138472715
ACH-001196,-0.3600866428467417
ACH-001197,-0.1205341544426007
ACH-001205,-0.2851189052990788
ACH-001211,-0.5847749618516447
ACH-001212,-0.37830182344797264
ACH-001228,-0.3042109788016061
ACH-001232,-0.4004253575536323
ACH-001239,-0.30003419854387464
ACH-001270,-0.4689440630905594
ACH-001274,-0.1889228833338284
ACH-001275,-0.30719847800447503
ACH-001277,-0.06989938753268869
ACH-001278,-0.4350777029412009
ACH-001280,-0.36462203719616176
ACH-001283,-0.5675877063262362
ACH-001289,-0.6958693550471462
ACH-001300,-0.5022735051902757
ACH-001301,-0.29373456515140683
ACH-001302,-0.27439105634770194
ACH-001306,-0.3800581548952032
ACH-001318,0.1595257028867144
ACH-001322,-0.5904116810651244
ACH-001328,-0.3913401736663061
ACH-001332,-0.43945576628874977
ACH-001336,-0.4233424778205413
ACH-001346,-0.4597304980541805
ACH-001353,-0.44489222894082747
ACH-001354,-0.5549719438709996
ACH-001367,-0.5190473090035588
ACH-001368,-0.2413691607927723
ACH-001374,-0.5302640963057615
ACH-001377,-0.1663540284017278
ACH-001380,-0.5462668669730922
ACH-001391,-0.25944760718866683
ACH-001408,-0.3499128674834495
ACH-001430,-0.3645603242814407
ACH-001431,-0.5461171218893178
ACH-001450,-0.1926977111748157
ACH-001496,-0.3318164802189948
ACH-001500,-0.22295894940305766
ACH-001523,-0.42697962241456383
ACH-001532,-0.6669792786563356
ACH-001550,-0.33045528868319235
ACH-001552,-0.2785272648658783
ACH-001554,-0.4269991184804743
ACH-001654,-0.320591367767203
ACH-001735,-0.14387071303409354
ACH-001736,-0.6102362512538804
ACH-001737,-0.12428099734702293
ACH-001740,-0.4298045743966128
ACH-001745,-0.4173795987234548
ACH-001765,-0.16844775834589584
