,GRIN2C (2905)
ACH-000576,-0.02310615767838309
ACH-000579,0.03790761655155446
ACH-000580,-0.10666579991946357
ACH-000584,-0.014001006435805494
ACH-000585,0.09307802500612472
ACH-000588,0.1445063961033988
ACH-000589,0.0902420321991334
ACH-000591,0.10376659052616036
ACH-000593,-0.000901291715966892
ACH-000600,0.025175959256866217
ACH-000601,-0.0822448420927617
ACH-000605,-0.03832168362938932
ACH-000606,0.030620873327434173
ACH-000608,0.05548735252764237
ACH-000614,0.18646204471894945
ACH-000616,-0.07103712183083084
ACH-000618,0.07881912399545607
ACH-000619,-0.06734075215394307
ACH-000620,0.06663623108827509
ACH-000621,0.1048098212402319
ACH-000622,0.06402600442122895
ACH-000623,-0.022484917051232442
ACH-000624,0.06968394664875628
ACH-000627,0.09201505216499503
ACH-000630,0.044121109378360585
ACH-000631,0.25517827718273056
ACH-000632,0.031314119687308226
ACH-000633,-0.011897704584413442
ACH-000637,-0.06365106984625864
ACH-000638,-0.016319807882492574
ACH-000646,-0.1643323684700731
ACH-000647,-0.015036258231007855
ACH-000648,0.06483045192788983
ACH-000649,0.0731860039022683
ACH-000651,0.00967943106789016
ACH-000652,-0.13383602069650066
ACH-000653,-0.06539630654379375
ACH-000657,0.035772061642916124
ACH-000658,0.02536663729838154
ACH-000661,0.08395623945568129
ACH-000662,0.2803169266137948
ACH-000663,-0.06793952424962632
ACH-000665,0.103682158412795
ACH-000671,0.02134782188793733
ACH-000672,0.21719066764467693
ACH-000673,0.05941137624917685
ACH-000676,-0.08279781650994067
ACH-000677,0.03909599893904941
ACH-000681,-0.0609255661375489
ACH-000683,0.10004819564517184
ACH-000684,0.11910991460338875
ACH-000688,0.09759977948407901
ACH-000693,-0.0077178567078762545
ACH-000694,-0.01935566028870204
ACH-000695,0.02344448728753784
ACH-000696,0.014379434831348247
ACH-000697,0.16859606824909507
ACH-000699,0.03135821956472638
ACH-000701,-0.01023650752689727
ACH-000706,0.04620543627799945
ACH-000711,0.0558313217427687
ACH-000713,0.15343549621188746
ACH-000714,-0.05139925029252558
ACH-000718,0.038383635395923765
ACH-000720,0.006204464196295576
ACH-000721,0.07391812978347279
ACH-000724,-0.04436891712337314
ACH-000725,0.06220459520561816
ACH-000732,0.1927084637688697
ACH-000734,0.1103872589486548
ACH-000735,0.060372657241211186
ACH-000736,0.04493487554664735
ACH-000738,0.06259991900054973
ACH-000746,0.003946082048958756
ACH-000747,0.10741424322986863
ACH-000748,0.02340605669231181
ACH-000753,0.017077216435201232
ACH-000756,0.14553692589532022
ACH-000757,0.09208715903274377
ACH-000758,-0.09018823655057183
ACH-000760,-0.00716335817046558
ACH-000762,0.0917711616885154
ACH-000763,0.08683042929870187
ACH-000764,-0.01811433790517586
ACH-000765,-0.041267175719543435
ACH-000766,0.011899929428820209
ACH-000767,-0.03275133135755318
ACH-000768,0.2382582830911469
ACH-000769,0.10363126035572956
ACH-000770,0.10895044504152487
ACH-000771,0.044682439334129416
ACH-000773,0.15424406701066992
ACH-000776,-0.0911323764489752
ACH-000777,-0.059675686743404274
ACH-000778,0.02484948779837381
ACH-000781,0.021244288697718515
ACH-000782,0.08242865716115921
ACH-000783,-0.009308250976831628
ACH-000784,0.09444399650472124
ACH-000785,0.09459463100200084
ACH-000787,0.08932903312798941
ACH-000788,-0.0026921819475007173
ACH-000791,-0.015401151365190862
ACH-000792,0.14374865719329485
ACH-000794,0.023958781896936
ACH-000796,0.0007902168459198509
ACH-000798,0.026986786624070024
ACH-000799,0.1398818302082386
ACH-000800,0.11935478592678757
ACH-000802,-0.020467461988267908
ACH-000804,0.14404455329896154
ACH-000805,0.1949291407044655
ACH-000809,0.0003288800823604368
ACH-000810,0.10763472137782876
ACH-000811,-0.0384535135160538
ACH-000817,0.12518045136063596
ACH-000819,-0.09402586124114856
ACH-000820,-0.17485780296085918
ACH-000821,0.16835845688765586
ACH-000822,0.01715312176969079
ACH-000823,0.11620626038714825
ACH-000824,0.016010762055029475
ACH-000827,0.0644280371526369
ACH-000829,0.12062306312623645
ACH-000831,0.08563721229949008
ACH-000832,0.046554149956657485
ACH-000833,0.0745252880451732
ACH-000834,0.0535402841482105
ACH-000835,0.09134260863479456
ACH-000836,0.035996452986819194
ACH-000837,-0.0445412514819885
ACH-000838,-0.0041982565755056215
ACH-000839,0.09010209191418113
ACH-000840,0.08352979865729998
ACH-000841,-0.03039278649761325
ACH-000843,0.019554484184611715
ACH-000846,-0.020956193430703016
ACH-000847,0.07286585232928955
ACH-000848,-0.12685578915780946
ACH-000849,0.17607897497894368
ACH-000851,0.24293383949877576
ACH-000855,0.1317087250432529
ACH-000856,0.0003384010775052552
ACH-000858,-0.0734942690299843
ACH-000859,0.016557268144733794
ACH-000861,0.11664154953200287
ACH-000862,0.06425960444705668
ACH-000865,0.0708964462862028
ACH-000866,0.06102907693074654
ACH-000867,0.026329173369585776
ACH-000869,0.004034124694213366
ACH-000872,-0.0977692368320356
ACH-000873,-0.05114445454399922
ACH-000876,0.1929195966348563
ACH-000878,0.1883144456573916
ACH-000880,-0.014698024527446563
ACH-000881,-0.020281605993521967
ACH-000882,0.06561138816734162
ACH-000884,0.17953998450501776
ACH-000885,-0.0727484820232464
ACH-000887,-0.0031835798428444203
ACH-000889,0.04648739229581152
ACH-000896,0.18973490315703392
ACH-000898,0.03322410239041063
ACH-000900,-0.02724719050606409
ACH-000901,0.11537295696059195
ACH-000905,0.06285134203557029
ACH-000906,0.10800884925784343
ACH-000907,0.0570419794743812
ACH-000910,-0.15638420871832548
ACH-000911,0.09573889208917173
ACH-000912,0.028957250721941788
ACH-000913,1.4772117842374332e-05
ACH-000915,0.1828977130702172
ACH-000916,0.12416792981818635
ACH-000917,0.06961196448777944
ACH-000920,-0.2966296915393281
ACH-000921,0.04192542763821798
ACH-000924,0.12202349351598615
ACH-000926,0.1428101473875855
ACH-000928,-0.0473033135864621
ACH-000929,-0.30294843007793776
ACH-000932,-0.03423480287962203
ACH-000935,0.16780258286707134
ACH-000936,0.059953454611187326
ACH-000937,0.12476668360145893
ACH-000938,0.048886354796186964
ACH-000939,0.018127110187133345
ACH-000941,0.1056781499103725
ACH-000943,0.04236681435352909
ACH-000946,0.0834945871679374
ACH-000947,0.16631741099648506
ACH-000948,0.0029366769667538016
ACH-000950,0.0561691913039704
ACH-000953,-0.03490938535676002
ACH-000954,-0.30202245014975715
ACH-000957,-0.06009282340281056
ACH-000958,0.004115136129585653
ACH-000960,0.09558410736682756
ACH-000963,0.04958872327002363
ACH-000968,0.06608185334291232
ACH-000969,0.19999269329940367
ACH-000972,0.18811388224294495
ACH-000973,0.02759553057321621
ACH-000974,0.09263252845969554
ACH-000978,0.0017229516662436285
ACH-000984,0.08240339072477333
ACH-000986,0.17819089057354312
ACH-000988,0.1100583448308971
ACH-000993,0.06935847187109427
ACH-000994,-0.0046684224633791686
ACH-000996,0.043144799534975915
ACH-001001,0.12203797888496055
ACH-001020,0.0949751985611873
ACH-001028,-0.04651428860450373
ACH-001031,-0.07414836244176695
ACH-001038,-0.008941284925922725
ACH-001048,0.11573422709789788
ACH-001050,-0.05113297029836147
ACH-001053,0.04853443742055701
ACH-001054,0.13095446307105538
ACH-001061,0.08987476546644685
ACH-001067,-0.08589850261554967
ACH-001075,-0.04939313539631796
ACH-001096,0.06059933610711213
ACH-001111,-0.07522281204168124
ACH-001119,0.1245752085399166
ACH-001128,0.028734621131540225
ACH-001134,0.032191504912790256
ACH-001151,0.04421993801106716
ACH-001163,-0.027038785104864432
ACH-001164,-0.06731997829326516
ACH-001183,0.133053772510192
ACH-001192,0.07014322350083456
ACH-001193,0.005731765734337967
ACH-001196,0.11978264839329132
ACH-001197,0.1825310535710102
ACH-001205,0.06958257178090625
ACH-001211,0.09708603466462597
ACH-001212,0.07599828178570878
ACH-001228,-0.04514314456518237
ACH-001232,0.029186522723886776
ACH-001239,0.09701383050147047
ACH-001270,-0.15302870607914573
ACH-001274,-0.04536455856772585
ACH-001275,0.032983186780092336
ACH-001277,0.06965251045303758
ACH-001278,0.056464820793271385
ACH-001280,0.1724793876404718
ACH-001283,-0.010400038983092476
ACH-001289,0.2398510674344597
ACH-001300,-0.011629856916560485
ACH-001301,0.0460470108250807
ACH-001302,-0.10055843207537613
ACH-001306,0.09694750767692384
ACH-001318,0.02396988257016961
ACH-001322,0.06345042782725646
ACH-001328,-0.08822326337650432
ACH-001332,0.029687329357774607
ACH-001336,0.07306902144833362
ACH-001346,0.07189409147035539
ACH-001353,0.04043521765279185
ACH-001354,-0.13938184976120369
ACH-001367,0.3192258520034675
ACH-001368,0.08421718454982594
ACH-001374,0.2542326277941623
ACH-001377,0.08668861212255463
ACH-001380,0.028866158282168694
ACH-001391,0.037801495335124384
ACH-001408,-0.04845982645509863
ACH-001430,0.3063650163787825
ACH-001431,-0.08063774515829966
ACH-001450,0.0031794275524316263
ACH-001496,0.022396896302891958
ACH-001500,0.08610100084102608
ACH-001523,0.049833653843078536
ACH-001532,-0.03424482744135375
ACH-001550,-0.018669455299464517
ACH-001552,0.17263760542122855
ACH-001554,0.08729387057304824
ACH-001654,-0.07971147079301838
ACH-001735,0.04086880441448357
ACH-001736,0.2188426789106819
ACH-001737,0.059393842954310286
ACH-001740,0.053631693965711706
ACH-001745,0.13546369530246127
ACH-001765,-0.01892481936239602
