,WNK4 (65266)
ACH-001134,0.05167856176647827
ACH-001151,-0.14668675209462542
ACH-001163,-0.3483204332282289
ACH-001164,-0.21040685755881525
ACH-001183,-0.10803301799127367
ACH-001192,-0.14507440842036193
ACH-001193,-0.0015985613452501198
ACH-001196,-0.022222945840629692
ACH-001197,-0.4172737983776592
ACH-001205,-0.1543001936987062
ACH-001211,-0.19544361021842493
ACH-001212,-0.17389492950119925
ACH-001228,-0.2045546655632454
ACH-001232,-0.18731902722661534
ACH-001239,-0.18735971204489693
ACH-001270,-0.3081158676603598
ACH-001274,-0.20946511399654424
ACH-001275,-0.21199737679526934
ACH-001277,-0.3554555563981973
ACH-001278,-0.15673057315775613
ACH-001280,-0.2034543672221635
ACH-001283,-0.06410948631697927
ACH-001289,-0.20871894240236286
ACH-001300,-0.2357981645827044
ACH-001301,-0.5581056244066162
ACH-001302,-0.4902759825978771
ACH-001306,-0.06345327960024097
ACH-001318,-0.17990843329343628
ACH-001322,-0.35751552157349786
ACH-001328,-0.2005156404400816
ACH-001332,-0.2931868787516556
ACH-001336,-0.13821070756496556
ACH-001346,-0.09237605347916046
ACH-001353,-0.1579414827291355
ACH-001354,-0.2714022070106332
ACH-001367,-0.18779363177800704
ACH-001368,-0.2813174480843533
ACH-001374,-0.23121544354411774
ACH-001377,-0.06829641723664034
ACH-001380,-0.1558601037057766
ACH-001391,-0.19499224911461024
ACH-001408,-0.2417234347884197
ACH-001430,-0.04057047662492776
ACH-001431,-0.2600495053758058
ACH-001450,-0.3043938316396147
ACH-001496,-0.2850833565767312
ACH-001500,-0.35552167284202946
ACH-001523,-0.33516911035458113
ACH-001532,-0.17176022565897833
ACH-001550,-0.06321416890095098
ACH-001552,-0.4532961410140622
ACH-001554,-0.07037836638182772
ACH-001654,-0.1818910337923216
ACH-001735,-0.019717142499046884
ACH-001736,-0.08562392167592428
ACH-001737,0.09569195904384101
ACH-001740,-0.10062949562695128
ACH-001745,-0.2393547906214012
ACH-001765,-0.14864455013023106
