,DPPA5 (340168)
ACH-000452,-0.4540852912500056
ACH-000454,-0.4788887585890491
ACH-000458,-0.3478175300944587
ACH-000459,-0.34808895381854554
ACH-000460,-0.4516966204152434
ACH-000461,-0.3884037703393518
ACH-000463,-0.4790514220012944
ACH-000464,-0.2153837066426664
ACH-000466,-0.5931259706228166
ACH-000467,-0.2801707826029335
ACH-000468,-0.6067215533805734
ACH-000469,-0.4556092459635228
ACH-000470,-0.2391128060397298
ACH-000471,-0.347520624177914
ACH-000472,-0.3921709542389267
ACH-000473,-0.378971547527473
ACH-000475,-0.3404813501010647
ACH-000476,-0.246697570323582
ACH-000477,-0.12281436312328267
ACH-000479,-0.2358007058400569
ACH-000480,-0.4203323254028815
ACH-000481,-0.27744615403564177
ACH-000483,-0.2387196129201053
ACH-000484,-0.2924984650963907
ACH-000485,-0.1952381050600078
ACH-000486,-0.2598849621671104
ACH-000487,-0.3839719768500904
ACH-000488,-0.3154804747950574
ACH-000490,-0.4483382953429937
ACH-000491,-0.5563737238055643
ACH-000495,-0.20542755674251612
ACH-000496,-0.6245019674357438
ACH-000499,-0.5582811994277556
ACH-000500,-0.24120981540440126
ACH-000502,-0.4498867016354569
ACH-000503,-0.33408881090874765
ACH-000505,-0.4140028669508676
ACH-000507,-0.2309352537050401
ACH-000510,-0.3437324051208528
ACH-000511,-0.3374265421995734
ACH-000512,-0.5747155922879389
ACH-000516,-0.42863036137912863
ACH-000517,-0.3775352749084928
ACH-000518,-0.5088763863112048
ACH-000520,-0.4846725037688257
ACH-000521,-0.3684776506259759
ACH-000522,-0.33990484198564697
ACH-000524,-0.3372916906485418
ACH-000527,-0.28044787868987964
ACH-000528,-0.4765065144789496
ACH-000537,-0.4684188250814446
ACH-000541,-0.4606630158859135
ACH-000542,-0.3625702799954825
ACH-000544,-0.4814003511675258
ACH-000545,-0.3924862164411586
ACH-000547,-0.14320004274663548
ACH-000548,-0.3387238335492561
ACH-000549,-0.3879221567405173
ACH-000550,-0.5304855810239207
ACH-000552,-0.4586060401462638
ACH-000556,-0.5174533617005567
ACH-000557,-0.3891562338032695
ACH-000569,-0.6071554286985265
ACH-000570,-0.5239541001983519
ACH-000571,-0.4089440871295201
ACH-000573,-0.4469723740851176
ACH-000576,-0.3418599709251874
ACH-000579,-0.3468360241243209
ACH-000580,-0.463118765664026
ACH-000584,-0.4630276559698294
ACH-000585,-0.3837103984955209
ACH-000588,-0.5853846096607243
ACH-000589,-0.29641181272847583
ACH-000591,-0.565108895215824
ACH-000593,-0.42027962832310106
ACH-000600,-0.2912260786875171
ACH-000601,-0.36349693575084185
ACH-000605,-0.40822261317679137
ACH-000606,-0.7081526619871363
ACH-000608,-0.4992220258320615
ACH-000614,-0.31122062644766946
ACH-000616,-0.4345282534465771
ACH-000618,-0.5002267233533754
ACH-000619,-0.4417675910035947
ACH-000620,-0.4781063713743156
ACH-000621,-0.4916267026704682
ACH-000622,-0.6965821850715299
ACH-000623,-0.5107887207466185
ACH-000624,-0.3962793906582509
ACH-000627,-0.396748601027432
ACH-000630,-0.4414953379964863
ACH-000631,-0.6365321483866371
ACH-000632,-0.5484448103511802
ACH-000633,-0.336622799291076
ACH-000637,-0.36735676363201
ACH-000638,-0.4276259210349128
ACH-000646,-0.475248921472112
ACH-000647,-0.4743134837309873
ACH-000648,-0.09873835175415513
ACH-000649,-0.4529428448143
ACH-000651,-0.5107474913350554
ACH-000652,-0.5398218793309714
ACH-000653,-0.3956567685654724
ACH-000657,-0.4395058017664285
ACH-000658,-0.3527169911846281
ACH-000661,-0.4778462258551153
ACH-000662,0.12366823550092228
ACH-000663,-0.2183297297043132
ACH-000665,-0.40433326011292897
ACH-000671,-0.3317700773583521
ACH-000672,-0.3971597590981276
ACH-000673,-0.486451923124671
ACH-000676,-0.4479586760238369
ACH-000677,-0.37730652963152506
ACH-000681,-0.4676367151826771
ACH-000683,-0.434899602769562
ACH-000684,-0.4272681524495479
ACH-000688,-0.3939251719766715
ACH-000693,-0.2875815884967042
ACH-000694,-0.4919384748763203
ACH-000695,-0.3148452267464533
ACH-000696,-0.33159885492984603
ACH-000697,-0.5291558847332948
ACH-000699,-0.4799410676197459
ACH-000701,-0.3662089852336861
ACH-000706,-0.45351978645702296
ACH-000711,-0.3576186367637089
ACH-000713,-0.5826152469114697
ACH-000714,-0.3379050830909806
ACH-000718,-0.4975003799809695
ACH-000720,-0.5305503491243766
ACH-000721,-0.4050750196999616
ACH-000724,-0.4447251601106096
ACH-000725,-0.5308878643366144
ACH-000732,-0.30294701274438546
ACH-000734,-0.4524644473613493
ACH-000735,-0.3207634395057008
ACH-000736,-0.2465349280484941
ACH-000738,-0.5222662748968302
ACH-000746,-0.6635871103440348
ACH-000747,-0.3226032770874335
ACH-000748,-0.3435659709884919
ACH-000753,-0.3199264506137509
ACH-000756,-0.37742134501293095
ACH-000757,-0.2752607820669112
ACH-000758,-0.3344502765670903
ACH-000760,-0.370806913574571
ACH-000762,-0.5271093955168316
ACH-000763,-0.2874389993224011
ACH-000764,-0.47773623495841294
ACH-000765,-0.4956468785634057
ACH-000766,-0.21749037912456867
ACH-000767,-0.4199961222270076
ACH-000768,-0.5029287684044611
ACH-000769,-0.5031784150786762
ACH-000770,-0.4292906259443473
ACH-000771,-0.4169618657963608
ACH-000773,-0.3620735551815276
ACH-000776,-0.3761817754287273
ACH-000777,-0.2443615702858408
ACH-000778,-0.4753864515201284
ACH-000781,-0.4850516892618867
ACH-000782,-0.4631075079428582
ACH-000783,-0.30166159841016216
ACH-000784,-0.4613173747454552
ACH-000785,-0.1795086239442986
ACH-000787,-0.4268957196203131
ACH-000788,-0.3218471446185855
ACH-000791,-0.43114878879848506
ACH-000792,-0.34787121995445136
ACH-000794,-0.5299169432368861
ACH-000796,-0.36141693029664695
ACH-000798,-0.38341697569453004
ACH-000799,-0.352879714774353
ACH-000800,-0.7295548986607393
ACH-000802,-0.5943515269489446
ACH-000804,-0.4294154511040676
ACH-000805,-0.5267793434946254
ACH-000809,-0.3823780204451201
ACH-000810,-0.6329541169311609
ACH-000811,-0.3174093202607841
ACH-000817,-0.5550119011926712
ACH-000819,-0.4716615943975215
ACH-000820,-0.5568111572788206
ACH-000821,-0.5534318243416451
ACH-000822,-0.280709735843682
ACH-000823,-0.5114031653567211
ACH-000824,-0.30057278875522425
ACH-000827,-0.3447101783301539
ACH-000829,-0.2668041611396285
ACH-000831,-0.3494578276523563
ACH-000832,-0.3817784972511176
ACH-000833,-0.4879005298328168
ACH-000834,-0.2953054875323557
ACH-000835,-0.2743749443870732
ACH-000836,-0.534810695597701
ACH-000837,-0.4456711609108671
ACH-000838,-0.12287471611476378
ACH-000839,-0.3569982479324112
ACH-000840,-0.37465020325315057
ACH-000841,-0.2468558159691359
ACH-000843,-0.5934571210916303
ACH-000846,-0.682937039750018
ACH-000847,-0.16843999891873052
ACH-000848,-0.5100409769828931
ACH-000849,-0.3317361905261097
ACH-000851,-0.5178990778330776
ACH-000855,-0.4078532002489337
ACH-000856,-0.5110486209694807
ACH-000858,-0.5012107572728657
ACH-000859,-0.5952973193182928
ACH-000861,-0.4065183443889514
ACH-000862,-0.4065210560051409
ACH-000865,-0.2712674643669795
ACH-000866,-0.3829116714865763
ACH-000867,-0.4053614694283063
ACH-000869,-0.2835922125109227
ACH-000872,-0.4787387115352946
ACH-000873,-0.5407681456962908
ACH-000876,-0.4031323582409812
ACH-000878,-0.1930644185417648
ACH-000880,-0.3366778330218636
ACH-000881,-0.4633909974670973
ACH-000882,-0.5636060945521133
ACH-000884,-0.6490433243699767
ACH-000885,-0.5473336760798864
ACH-000887,-0.3793412477365044
ACH-000889,-0.39187073892818974
ACH-000896,-0.443200992916126
ACH-000898,-0.32634533736144955
ACH-000900,-0.4606342406299936
ACH-000901,-0.4360207323013349
ACH-000905,-0.3461167330899805
ACH-000906,-0.3674771432891728
ACH-000907,-0.4282513577105273
ACH-000910,-0.3813751715527502
ACH-000911,-0.4334020823692295
ACH-000912,-0.3672516824785543
ACH-000913,-0.5247307879232564
ACH-000915,-0.3489891554320027
ACH-000916,-0.060661666224965785
ACH-000917,-0.39973824024866106
ACH-000920,-0.3508800306388968
ACH-000921,-0.3346710101136117
ACH-000924,-0.3588467757894945
ACH-000926,-0.3945215663593168
ACH-000928,-0.5533026173940642
ACH-000929,-0.5594426735093461
ACH-000932,-0.3048364784541912
ACH-000935,-0.4286808300932936
ACH-000936,-0.3363481093406953
ACH-000937,-0.4238540874346548
ACH-000938,-0.5002729743030809
ACH-000939,-0.19214552054977202
ACH-000941,-0.566511357901399
ACH-000943,-0.3493451662859112
ACH-000946,-0.5459438911174513
ACH-000947,-0.4991297564797825
ACH-000948,-0.3386529970171121
ACH-000950,-0.3963638572529424
ACH-000953,-0.4712842798861401
ACH-000954,-0.7089704983171188
ACH-000957,-0.3775475740162046
ACH-000958,-0.3734826911165636
ACH-000960,-0.3073989267237305
ACH-000963,0.02061567772706097
ACH-000968,-0.4487226070016104
ACH-000969,-0.4670362474641346
ACH-000972,-0.5618870602498073
ACH-000973,-0.5201960413243215
ACH-000974,-0.4137697615630515
ACH-000978,-0.4001400263796785
ACH-000984,-0.30070527627823723
ACH-000986,-0.3858215738789872
ACH-000988,-0.4458810977996381
ACH-000993,-0.407377998043364
ACH-000994,-0.2724374655459915
ACH-000996,-0.3501579618848981
ACH-001001,-0.3518097409674489
ACH-001020,-0.3821008302442114
ACH-001028,-0.3629130932671786
ACH-001031,-0.35612112525882783
ACH-001038,-0.3612330905872407
ACH-001048,-0.4978071369826792
ACH-001050,-0.2968897302354342
ACH-001053,-0.26292882962813924
ACH-001054,-0.618209971927423
ACH-001061,-0.3780787724350122
ACH-001067,-0.5010070513820516
ACH-001075,-0.6061661071707984
ACH-001096,-0.42910057390202255
ACH-001111,-0.6009663445587011
ACH-001119,-0.3951167581761384
ACH-001128,-0.3686581977592852
ACH-001134,-0.3115762499434957
ACH-001151,-0.40539659388218907
ACH-001163,-0.4332214252851692
ACH-001164,-0.5616516955971653
ACH-001183,-0.25978673962487625
ACH-001192,-0.4555944850992229
ACH-001193,-0.3761915814426563
ACH-001196,-0.5505223150496288
ACH-001197,-0.30374610231091337
ACH-001205,-0.14692030828473046
ACH-001211,-0.34468176544578205
ACH-001212,-0.4717735538927496
ACH-001228,-0.3964954915033189
ACH-001232,-0.4618550191503094
ACH-001239,-0.31235559870541363
ACH-001270,-0.4876770476226434
ACH-001274,-0.30297493008366955
ACH-001275,-0.3859859553243785
ACH-001277,-0.4335436701267584
ACH-001278,-0.4147380961325541
ACH-001280,-0.4840656864061196
ACH-001283,-0.5285418182036152
ACH-001289,-0.3297612601680146
ACH-001300,-0.6115105922957664
ACH-001301,-0.4144648857942465
ACH-001302,-0.6726017451107998
ACH-001306,-0.4096013231004765
ACH-001318,-0.3254082087224833
ACH-001322,-0.20481452770580533
ACH-001328,-0.28180243949285555
ACH-001332,-0.2677870378686319
ACH-001336,-0.4752798420654067
ACH-001346,-0.5169712109734131
ACH-001353,-0.3407268142126757
ACH-001354,-0.22055242117424376
ACH-001367,-0.19018358877163646
ACH-001368,-0.3466926715711715
ACH-001374,-0.5650754787918169
ACH-001377,-0.3560672670405965
ACH-001380,-0.4767913462037453
ACH-001391,-0.5129160786932904
ACH-001408,-0.2518226214156483
ACH-001430,-0.2491374422380763
ACH-001431,-0.28226307059381656
ACH-001450,-0.40923580726476577
ACH-001496,-0.4042182833154159
ACH-001500,-0.4798968548369271
ACH-001523,-0.4083862719775885
ACH-001532,-0.30466799443974274
ACH-001550,-0.3740263092473269
ACH-001552,-0.5654237801128822
ACH-001554,-0.4378619222099051
ACH-001654,-0.4137459352449616
ACH-001735,-0.4903953855406714
ACH-001736,-0.5670609430203858
ACH-001737,-0.6349245571811696
ACH-001740,-0.31931886036764223
ACH-001745,-0.2167965548024258
ACH-001765,-0.3670242952218534
