,DMWD (1762)
ACH-000256,-0.3195284226132725
ACH-000257,-0.19206020886041145
ACH-000258,0.0010520157248548434
ACH-000259,-0.07165827907821717
ACH-000260,-0.09725269510263804
ACH-000261,-0.1566290660845905
ACH-000262,-0.04957891798302933
ACH-000263,0.12781074481164872
ACH-000264,-0.04455683875507895
ACH-000265,-0.14184190431185756
ACH-000266,-0.08612411870643408
ACH-000272,0.05650952866898683
ACH-000274,-0.08824056254826873
ACH-000277,-0.03593544686670047
ACH-000278,-0.018332978679697205
ACH-000279,-0.08305384832115613
ACH-000280,-0.10805155912988462
ACH-000281,0.09706235785267572
ACH-000288,-0.09982554640273883
ACH-000291,-0.21054326827938386
ACH-000293,-0.0137477765020668
ACH-000294,-0.13372757288182702
ACH-000295,-0.09232768127233064
ACH-000296,-0.16400574934106024
ACH-000302,-0.17558445129948913
ACH-000304,0.0770254381166852
ACH-000307,0.03741667076455519
ACH-000308,-0.18843602524311848
ACH-000310,-0.18158168667839003
ACH-000311,-0.10552888034128052
ACH-000312,-0.1917319631670388
ACH-000315,-0.07015630896449694
ACH-000316,-0.04798145789282212
ACH-000317,0.08865927213757897
ACH-000318,-0.053641928468050805
ACH-000319,-0.11762302093021007
ACH-000320,-0.010997490946912223
ACH-000322,-0.21698969499661572
ACH-000323,-0.1411761432259678
ACH-000324,-0.16412036168883398
ACH-000329,-0.06458843368621407
ACH-000330,-0.14192359219778902
ACH-000331,-0.0009363897006852707
ACH-000332,-0.18003583415619248
ACH-000334,0.007925669437267564
ACH-000335,-0.18826660920970964
ACH-000336,-0.03329372029929109
ACH-000337,-0.06860451193666944
ACH-000338,0.6398309990835532
ACH-000339,-0.15651747644257186
ACH-000341,-0.09996081867312707
ACH-000348,-0.23127999876305
ACH-000350,-0.15488397973644488
ACH-000352,-0.013139333665835359
ACH-000356,-0.1909180241700532
ACH-000361,0.10842737092406236
ACH-000362,-0.07366721188058374
ACH-000363,-0.23662999199121976
ACH-000364,-0.3079303091423096
ACH-000365,-0.018818382601182283
ACH-000366,-0.2685759293015288
ACH-000368,-0.2404346320006729
ACH-000374,-0.07697410886312551
ACH-000375,-0.1337287245248308
ACH-000376,-0.2282661564639473
ACH-000381,-0.03695670982816905
ACH-000383,-0.16312891774802804
ACH-000387,-0.055971468264815985
ACH-000389,-0.3202445277581432
ACH-000390,-0.05972002782911141
ACH-000393,-0.042355469699421416
ACH-000395,-0.3112694933837417
ACH-000396,-0.24106273385219734
ACH-000397,-0.0630694583025536
ACH-000401,0.06314657659627386
ACH-000402,0.07544775695639899
ACH-000403,-0.196614295164162
ACH-000404,-0.0031974373241931238
ACH-000406,-0.07902787612855615
ACH-000407,-0.02406815188444808
ACH-000408,-0.14834782904259242
ACH-000410,-0.12442898475516168
ACH-000411,-0.027768318836678543
ACH-000414,-0.10683417401017256
ACH-000415,0.008362598488684151
ACH-000416,-0.0746716791626134
ACH-000420,-0.01349245242165283
ACH-000421,0.005733779452189457
ACH-000424,0.14374564523995292
ACH-000425,-0.0876107817099209
ACH-000426,0.03797618110628938
ACH-000427,-0.0651258751396898
ACH-000433,-0.08613032380166008
ACH-000435,-0.2708991794371011
ACH-000436,-0.192776487836812
ACH-000444,-0.079230935402205
ACH-000445,-0.04694832774120791
ACH-000448,-0.01753174502760159
ACH-000450,-0.3436006346568957
ACH-000452,-0.057154564545829435
ACH-000454,-0.13334136099120725
ACH-000458,-0.09638646899542842
ACH-000459,0.028512469368286844
ACH-000460,-0.12671525690784438
ACH-000461,0.007682040341018656
ACH-000463,-0.05287696746106142
ACH-000464,-0.20193029194224826
ACH-000466,-0.17707957650881406
ACH-000467,-0.1160711703573128
ACH-000468,-0.08671889634633168
ACH-000469,-0.10213354929737152
ACH-000470,0.011475490080823958
ACH-000471,-0.09142832316984753
ACH-000472,-0.2378498329049929
ACH-000473,-0.0811404821290593
ACH-000475,-0.13708978725100476
ACH-000476,-0.1834808753403938
ACH-000477,-0.1396508166671797
ACH-000479,-0.3502563773766742
ACH-000480,-0.05666606827442881
ACH-000481,-0.14560123032728606
ACH-000483,-0.0905782680391495
ACH-000484,-0.19040224302376912
ACH-000485,-0.16581326104166258
ACH-000486,-0.0862921924511144
ACH-000487,-0.04226033394999525
ACH-000488,0.0217936132678528
ACH-000490,-0.13532876051350476
ACH-000491,-0.17823965921055165
ACH-000495,-0.07414726140534053
ACH-000496,-0.0955501648058968
ACH-000499,0.11882704876488732
ACH-000500,-0.27412052451513075
ACH-000502,-0.027867018058247636
ACH-000503,-0.19080459909470315
ACH-000505,-0.07638117948666402
ACH-000507,-0.058576795607531686
ACH-000510,-0.09924172619580546
ACH-000511,-0.004509448181806925
ACH-000512,-0.2628302742923865
ACH-000516,-0.09918012842982167
ACH-000517,-0.1574610829367625
ACH-000518,0.030871641320671037
ACH-000520,-0.1272117983481992
ACH-000521,-0.1124738394675458
ACH-000522,-0.13416334175102024
ACH-000524,-0.09713928278882067
ACH-000527,-0.0965584812850927
ACH-000528,-0.029857490361957607
ACH-000537,0.10511027501253817
ACH-000541,-0.3267055368875418
ACH-000542,-0.1392501873957166
ACH-000544,0.009642763339804496
ACH-000545,-0.07810276072950237
ACH-000547,-0.11150207867136497
ACH-000548,-0.12402331651021638
ACH-000549,-0.07286329962961811
ACH-000550,-0.20128012155417224
ACH-000552,-0.091153693537212
ACH-000556,-0.17245043453607706
ACH-000557,-0.14787624390289447
ACH-000569,0.0778965390056639
ACH-000570,-0.1776471151932623
ACH-000571,-0.1613000387124553
ACH-000573,-0.08699776296725885
ACH-000576,0.03394993996076077
ACH-000579,0.1356392077060195
ACH-000580,-0.25301739516957805
ACH-000584,-0.04553158854397266
ACH-000585,-0.2147936993666704
ACH-000588,-0.07385819332740418
ACH-000589,0.06267166256635613
ACH-000591,-0.16407299754839832
ACH-000593,-0.16096851977036475
ACH-000600,0.0009679560170831404
ACH-000601,-0.0825271712031846
ACH-000605,-0.0733251253927626
ACH-000606,-0.03064471275059646
ACH-000608,-0.2174571845984224
ACH-000614,-0.12216916736020746
ACH-000616,-0.15479702537183254
ACH-000618,-0.061725986884583285
ACH-000619,-0.06330965365245553
ACH-000620,-0.1493424067214096
ACH-000621,-0.15498304276518876
ACH-000622,-0.10120780827856428
ACH-000623,-0.09366660543014922
ACH-000624,-0.100309788300536
ACH-000627,-0.11656807891594753
ACH-000630,-0.0844487780535193
ACH-000631,-0.07645155364819907
ACH-000632,-0.1151826890472946
ACH-000633,-0.12088295468353433
ACH-000637,-0.09057752030482327
ACH-000638,-0.03962970857627362
ACH-000646,-0.2007878050650516
ACH-000647,-0.07362848064213473
ACH-000648,-0.09353491472210912
ACH-000649,-0.09324221674901637
ACH-000651,-0.10016772669809478
ACH-000652,-0.239959292007162
ACH-000653,-0.184000647591785
ACH-000657,-0.1580685077079356
ACH-000658,-0.05047931491019488
ACH-000661,-0.08774624782183242
ACH-000662,-0.07515655752341814
ACH-000663,-0.21812609533004648
ACH-000665,0.02945819066512635
ACH-000671,-0.04349775272292228
ACH-000672,-0.22058351922405064
ACH-000673,-0.18659890010351665
ACH-000676,-0.047211821152434164
ACH-000677,-0.08766737521337536
ACH-000681,-0.10342282024704423
ACH-000683,-0.0779370258690211
ACH-000684,0.12527155372515802
ACH-000688,-0.1375230370439842
ACH-000693,-0.02616767727085392
ACH-000694,-0.05985328849955135
ACH-000695,-0.16935645715836606
ACH-000696,-0.14201802905334532
ACH-000697,-0.008851994850607402
ACH-000699,-0.07963513758707781
ACH-000701,-0.2940626514269997
ACH-000706,0.004356460611727715
ACH-000711,-0.11648701851829713
ACH-000713,-0.12153485165335275
ACH-000714,-0.0911729250765045
ACH-000718,-0.2396351551282925
ACH-000720,-0.03997133700007149
ACH-000721,-0.11708684759523537
ACH-000724,-0.2252175413621467
ACH-000725,-0.12303435277905615
ACH-000732,-0.12777507309364833
ACH-000734,-0.13157186612031266
ACH-000735,-0.21819135532531755
ACH-000736,-0.19142932403670865
ACH-000738,-0.047388920016949214
ACH-000746,-0.3053091565806682
ACH-000747,-0.0554496381904413
ACH-000748,-0.1597690801561165
ACH-000753,-0.1593960995776312
ACH-000756,-0.24072681538917215
ACH-000757,-0.11353091395191595
ACH-000758,-0.15113261690561858
ACH-000760,-0.0012597750529200595
ACH-000762,-0.15897638809199044
ACH-000763,-0.11014730563292822
ACH-000764,-0.22421824662209466
ACH-000765,-0.048595603020759284
ACH-000766,-0.2070166030893448
ACH-000767,-0.21240913815279144
ACH-000768,0.030186046397418183
ACH-000769,-0.052198871262131664
ACH-000770,-0.13165027755956984
ACH-000771,-0.16849705319401678
ACH-000773,-0.03458364137465229
ACH-000776,-0.14738544008955887
ACH-000777,-0.29920681100436985
ACH-000778,-0.17817800414141158
ACH-000781,-0.06130381057053861
ACH-000782,0.06477315904936981
ACH-000783,-0.04958522411514681
ACH-000784,-0.12930222468704458
ACH-000785,-0.1994765571681829
ACH-000787,-0.07306252956438909
ACH-000788,-0.0983131919255236
ACH-000791,-0.12622086018022308
ACH-000792,-0.25178120412033944
ACH-000794,-0.04915603225002475
ACH-000796,-0.2235065682897172
ACH-000798,-0.12650252532236436
ACH-000799,-0.1398465261960316
ACH-000800,0.012068137595613641
ACH-000802,-0.07543515427292165
ACH-000804,-0.11713402183727772
ACH-000805,-0.05054181029302788
ACH-000809,-0.025582750386741186
ACH-000810,-0.1150086043034785
ACH-000811,-0.10870113791422917
ACH-000817,-0.04263349053265138
ACH-000819,-0.29725484033671945
ACH-000820,-0.04051580371463315
ACH-000821,0.042415368858680635
ACH-000822,-0.2307674695385888
ACH-000823,-0.08591716306896692
ACH-000824,-0.22290105895280712
ACH-000827,-0.11310764965305765
ACH-000829,-0.04326688666082888
ACH-000831,-0.06039012104984823
ACH-000832,0.060716829152372524
ACH-000833,-0.05214716568539745
ACH-000834,0.06015309624859829
ACH-000835,-0.15484784098042212
ACH-000836,-0.07936595810429685
ACH-000837,-0.17263005322251704
ACH-000838,-0.1311950864848343
ACH-000839,-0.10071756793982398
ACH-000840,-0.056072690394859334
ACH-000841,-0.10756326472096844
ACH-000843,-0.20755649656720368
ACH-000846,-0.05687231899207911
ACH-000847,-0.23185637529260006
ACH-000848,-0.011392393845441379
ACH-000849,-0.11933217470237754
ACH-000851,-0.021705855513602282
ACH-000855,0.03893784139049086
ACH-000856,-0.20701687449868256
ACH-000858,-0.12610524944950732
ACH-000859,-0.029953935679613183
ACH-000861,-0.268681821944701
ACH-000862,-0.15559714162793056
ACH-000865,-0.1104123619770291
ACH-000866,-0.07155667794121985
ACH-000867,-0.0923075290094705
ACH-000869,-0.0655958800050092
ACH-000872,-0.05869045904147625
ACH-000873,-0.07559384222908035
ACH-000876,-0.11196027136046717
ACH-000878,-0.14716901605160046
ACH-000880,-0.2315444151809275
ACH-000881,-0.14383904057782898
ACH-000882,0.0984753186516156
ACH-000884,-0.13088455510642238
ACH-000885,-0.2649425373034883
ACH-000887,-0.08592121756955491
ACH-000889,-0.1261738374541747
ACH-000896,0.02491721364858301
ACH-000898,-0.2056569984085605
ACH-000900,-0.10651869529980257
ACH-000901,-0.19672322607071388
ACH-000905,-0.07587861564862436
ACH-000906,-0.1047651937920285
ACH-000907,0.013678413976122293
ACH-000910,-0.01803437016344561
ACH-000911,-0.17636211374450922
ACH-000912,0.036321305142869985
ACH-000913,-0.07071767466551551
ACH-000915,-0.03202019359011853
ACH-000916,-0.08672822843919012
ACH-000917,-0.1257174668026623
ACH-000920,-0.02294578403122092
ACH-000921,0.02331555884912409
ACH-000924,-0.020602898383595327
ACH-000926,-0.04913022026095959
ACH-000928,-0.04258841222437744
ACH-000929,-0.14950386255237313
ACH-000932,-0.08701936354859838
ACH-000935,-0.11916414832143528
ACH-000936,-0.02733905531325173
ACH-000937,-0.12142854226819405
ACH-000938,-0.13731947128126334
ACH-000939,-0.01814748312780497
ACH-000941,-0.17270905267313028
ACH-000943,-0.07544055950083359
ACH-000946,-0.166424182859297
ACH-000947,0.04323369696548484
ACH-000948,-0.0737861294146155
ACH-000950,-0.024607484672948723
ACH-000953,-0.2462056935701541
ACH-000954,-0.31743206622280523
ACH-000957,0.14291919139752945
ACH-000958,-0.13953729271636905
ACH-000960,-0.04586880151371789
ACH-000963,-0.16705087143867656
ACH-000968,0.018626960179806168
ACH-000969,0.06235058949370687
ACH-000972,-0.3586849385560261
ACH-000973,-0.2140565174434936
ACH-000974,-0.0635503445432659
ACH-000978,0.0003283017660901803
ACH-000984,-0.1811836649133785
ACH-000986,0.10181126895291577
ACH-000988,0.002550640701982723
ACH-000993,-0.02371145664049007
ACH-000994,-0.06060496711036386
ACH-000996,0.11182453340167864
ACH-001001,-0.19634754030426047
ACH-001020,-0.16172781740775982
ACH-001028,-0.09000841493422705
ACH-001031,-0.08491265753283422
ACH-001038,-0.11206571189755664
ACH-001048,-0.154906739229258
ACH-001050,-0.19492975658598008
ACH-001053,-0.08919409714564741
ACH-001054,-0.17591499369830774
ACH-001061,-0.04960972509909462
ACH-001067,-0.16733288028104973
ACH-001075,-0.01677732198054364
ACH-001096,-0.035513992235074315
ACH-001111,-0.005411486226947043
ACH-001119,-0.24121591146160345
ACH-001128,-0.24216251903878516
ACH-001134,-0.20053925859181915
ACH-001151,-0.1704345587369954
ACH-001163,-0.1884156826598419
ACH-001164,-0.17079613003625646
ACH-001183,0.005540301290254565
ACH-001192,-0.1167783634685828
ACH-001193,-0.06921287425074571
ACH-001196,-0.10827005547810337
ACH-001197,-0.01948564393555573
ACH-001205,-0.17653554075093894
ACH-001211,-0.2078308013723954
ACH-001212,-0.12285900366421733
ACH-001228,-0.2112699481363801
ACH-001232,-0.008641518539494847
ACH-001239,-0.08977715054820852
ACH-001270,0.013321683335284516
ACH-001274,-0.07594794952350528
ACH-001275,-0.0858792550637906
ACH-001277,-0.017630897251862062
ACH-001278,-0.038765633770641926
ACH-001280,-0.14833162961855048
ACH-001283,-0.2111212614209464
ACH-001289,-0.057071049946678325
ACH-001300,-0.06036485334621476
ACH-001301,-0.06885834525212456
ACH-001302,-0.053114167122374836
ACH-001306,-0.18584561984852627
ACH-001318,0.06859516956035172
ACH-001322,-0.14316634879283402
ACH-001328,-0.12393589164004107
ACH-001332,-0.35235864837502145
ACH-001336,-0.1505092600527604
ACH-001346,-0.08975207134176698
ACH-001353,-0.2465707317552357
ACH-001354,-0.17024066030165602
ACH-001367,-0.3643252685124396
ACH-001368,-0.190622289316843
ACH-001374,-0.3008265269746539
ACH-001377,-0.09460485288136652
ACH-001380,-0.19591509095650486
ACH-001391,-0.12373938176618945
ACH-001408,-0.16985236073079413
ACH-001430,0.1039058632821563
ACH-001431,-0.19739566057600855
ACH-001450,-0.10986002050158183
ACH-001496,-0.09393088564095584
ACH-001500,-0.10313516656052668
ACH-001523,-0.0021216825151165624
ACH-001532,-0.14151675812324746
ACH-001550,-0.03554236377546631
ACH-001552,-0.2272097119966057
ACH-001554,-0.0873862461936863
ACH-001654,-0.034615594782018824
ACH-001735,0.03183244914298422
ACH-001736,-0.03449211159635819
ACH-001737,-0.05349081181330672
ACH-001740,-0.09158675952623437
ACH-001745,-0.15759137278072965
ACH-001765,-0.10209677976124958
