,HIST1H2BD (3017)
ACH-000279,-0.2465599827534736
ACH-000280,-0.12654146084233922
ACH-000281,-0.3779414784924768
ACH-000288,-0.21160179790489256
ACH-000291,0.04685405905465932
ACH-000293,-0.28126795043029784
ACH-000294,-0.03297555882673249
ACH-000295,-0.1122335775004979
ACH-000296,-0.09820650350551363
ACH-000302,-0.178303791834803
ACH-000304,-0.34526345327991403
ACH-000307,-0.0778952648256116
ACH-000308,-0.18398840837606692
ACH-000310,-0.30880164171022595
ACH-000311,-0.2324877628411549
ACH-000312,-0.1563684292695187
ACH-000315,-0.20307839405331046
ACH-000316,-0.3404551671855271
ACH-000317,-0.4153644749997526
ACH-000318,-0.21528386587523676
ACH-000319,-0.12809715342279013
ACH-000320,-0.20158610445548808
ACH-000322,-0.1814040828168475
ACH-000323,-0.16689525652888196
ACH-000324,-0.2282166241079609
ACH-000329,-0.2420064638987457
ACH-000330,-0.3935449965478471
ACH-000331,-0.2640706102121333
ACH-000332,-0.15523968907111796
ACH-000334,-0.4096293933540956
ACH-000335,-0.3470944200498855
ACH-000336,0.010660183118633345
ACH-000337,-0.2544343828340186
ACH-000338,-0.10141062037967548
ACH-000339,-0.21393495277844032
ACH-000341,-0.17085079562684755
ACH-000348,-0.14215081060826346
ACH-000350,-0.15806879141948005
ACH-000352,-0.14819637224599122
ACH-000356,-0.33483364855660785
ACH-000361,-0.22762413890818586
ACH-000362,-0.3629772137988352
ACH-000363,-0.11637295430542807
ACH-000364,-0.2532587449371689
ACH-000365,-0.3305338358009222
ACH-000366,-0.01444433190910756
ACH-000368,-0.12023877046683144
ACH-000374,-0.4669813181347916
ACH-000375,0.12699604205013046
ACH-000376,-0.06356539137412917
ACH-000381,-0.02895441754952013
ACH-000383,-0.18287915967388432
ACH-000387,-0.21292742561481265
ACH-000389,-0.3803676329446656
ACH-000390,-0.10594021096288128
ACH-000393,-0.2497308023554109
ACH-000395,-0.09110157683150216
ACH-000396,-0.045989325360828434
ACH-000397,-0.2888492912081677
ACH-000401,-0.06889056313873941
ACH-000402,-0.2786562782113526
ACH-000403,-0.34322532611008993
ACH-000404,-0.13730561071793665
ACH-000406,-0.17982481635564315
ACH-000407,-0.18649581712751948
ACH-000408,-0.1659882068990879
ACH-000410,-0.19365182132820424
ACH-000411,-0.16332125246197418
ACH-000414,-0.3686541928477069
ACH-000415,-0.20315995959817584
ACH-000416,-0.06537239509837571
ACH-000420,-0.15628784057123027
ACH-000421,-0.12912656790227398
ACH-000424,-0.2271903746351068
ACH-000425,-0.13637429251057662
ACH-000426,-0.2638731273916564
ACH-000427,-0.048270488005823016
ACH-000433,0.031985747982769985
ACH-000435,0.06270081283931027
ACH-000436,-0.2271659771693875
ACH-000444,-0.12570559750461205
ACH-000445,-0.2900681229251642
ACH-000448,-0.2832510646267324
ACH-000450,-0.2702699433451662
ACH-000452,-0.3438346044019459
ACH-000454,-0.27917517197763264
ACH-000458,-0.19801570755597225
ACH-000459,-0.25817301393974057
ACH-000460,-0.1958608423987619
ACH-000461,-0.2001315263222291
ACH-000463,-0.12305737973692844
ACH-000464,-0.11249849480898104
ACH-000466,-0.17620641618117724
ACH-000467,-0.3204978467002666
ACH-000468,-0.12105090894010374
ACH-000469,-0.1793287588953214
ACH-000470,-0.06642505254560406
ACH-000471,-0.16018859364441804
ACH-000472,-0.1268017705774151
ACH-000473,-0.1972541256534857
ACH-000475,-0.1741524065432559
ACH-000476,-0.3532641208075393
ACH-000477,-0.18144396763446824
ACH-000479,-0.10540234537675608
ACH-000480,0.06849438461836647
ACH-000481,-0.2338476922180268
ACH-000483,-0.006051862610105048
ACH-000484,-0.2295971998556633
ACH-000485,-0.14202425662802073
ACH-000486,-0.2984168069221136
ACH-000487,-0.5094230445264789
ACH-000488,-0.18034832009368595
ACH-000490,-0.2721441350578022
ACH-000491,-0.4007401045531333
ACH-000495,-0.18739528087376875
ACH-000496,-0.3519509691859101
ACH-000499,-0.4974341588110874
ACH-000500,-0.18953095091279026
ACH-000502,-0.2895409100965669
ACH-000503,0.1449833481333648
ACH-000505,-0.16686754306388638
ACH-000507,-0.1343714838919213
ACH-000510,-0.038787394421474025
ACH-000511,-0.10337616455953227
ACH-000512,-0.06364665838068828
ACH-000516,-0.33021614175853786
ACH-000517,-0.34123047923444993
ACH-000518,-0.21447947961288824
ACH-000520,-0.12709851778090114
ACH-000521,-0.3633274941354289
ACH-000522,-0.202078527800314
ACH-000524,-0.5148544538220602
ACH-000527,-0.13438886436269165
ACH-000528,-0.1404013520009224
ACH-000537,-0.16278886191101402
ACH-000541,0.02055542620207216
ACH-000542,-0.12362485641800225
ACH-000544,-0.3103313531184081
ACH-000545,-0.16669723435555386
ACH-000547,0.11069632935069527
ACH-000548,-0.2281413535434908
ACH-000549,-0.20572730450256055
ACH-000550,-0.15891222257843
ACH-000552,-0.2455774097604022
ACH-000556,-0.30854253792675396
ACH-000557,-0.2836760276929935
ACH-000569,-0.09144799252256214
ACH-000570,-0.20064331749338604
ACH-000571,-0.2910187793479518
ACH-000573,-0.25964814356269644
ACH-000576,-0.26233986439681506
ACH-000579,-0.24687098372702496
ACH-000580,-0.16704520063529832
ACH-000584,-0.2532694799673111
ACH-000585,-0.3331259087734193
ACH-000588,-0.10557662886143536
ACH-000589,-0.2259920187019377
ACH-000591,-0.3085353395882465
ACH-000593,0.007575328364467704
ACH-000600,-0.2642071502915579
ACH-000601,-0.29025698816311385
ACH-000605,-0.2335488000948665
ACH-000606,-0.2655792156339493
ACH-000608,-0.19226229051907867
ACH-000614,-0.15180454491365428
ACH-000616,-0.044106896873509965
ACH-000618,-0.2123396121665468
ACH-000619,-0.3544660175871002
ACH-000620,-0.17588830800402178
ACH-000621,-0.12605100163599844
ACH-000622,-0.233492584526218
ACH-000623,-0.11045937255757474
ACH-000624,-0.0651757668078305
ACH-000627,-0.15844677826655373
ACH-000630,-0.19116013377001226
ACH-000631,-0.4301134161740655
ACH-000632,-0.19044374180266246
ACH-000633,0.018580861886804557
ACH-000637,-0.3320198383823162
ACH-000638,-0.3932379819664432
ACH-000646,-0.12998140639399644
ACH-000647,-0.222091297928344
ACH-000648,-0.3825965822074719
ACH-000649,-0.16581969417785622
ACH-000651,-0.07958060604443057
ACH-000652,-0.1623182938974334
ACH-000653,-0.10237603772887817
ACH-000657,-0.2448865755157857
ACH-000658,-0.2213402505640648
ACH-000661,0.0036084849830660343
ACH-000662,0.030154607720893976
ACH-000663,-0.0566332477022166
ACH-000665,-0.2545105312950997
ACH-000671,-0.05299868658133343
ACH-000672,-0.43986465066427466
ACH-000673,-0.2691255957666888
ACH-000676,-0.10196995668125
ACH-000677,-0.16585186344595496
ACH-000681,-0.1924584744342711
ACH-000683,-0.24422092683951185
ACH-000684,-0.3676858205568755
ACH-000688,-0.18214444764611729
ACH-000693,-0.1897876905403013
ACH-000694,-0.16708586827359875
ACH-000695,-0.3969431393853169
ACH-000696,-0.2007407296184987
ACH-000697,-0.33947113840123033
ACH-000699,-0.182275010249272
ACH-000701,-0.17196795814838908
ACH-000706,-0.20259819971723814
ACH-000711,-0.1987288720978679
ACH-000713,-0.3629500391910676
ACH-000714,-0.2973168901394164
ACH-000718,-0.11625245661262895
ACH-000720,-0.31315746772668546
ACH-000721,-0.3749838178571567
ACH-000724,-0.1920790090740035
ACH-000725,-0.20450810255775276
ACH-000732,-0.15776315678030942
ACH-000734,-0.11687523735768846
ACH-000735,-0.05896829553115045
ACH-000736,-0.18840840967451453
ACH-000738,-0.10579035833001106
ACH-000746,-0.16512551130896286
ACH-000747,-0.04576763969438555
ACH-000748,-0.2530690774382041
ACH-000753,-0.2575061879833377
ACH-000756,-0.05666282662872987
ACH-000757,-0.1699874253938786
ACH-000758,0.07518661644553395
ACH-000760,0.030656466848376838
ACH-000762,-0.33597340399951564
ACH-000763,-0.4544123909284534
ACH-000764,-0.6533116045476347
ACH-000765,-0.17622541294609412
ACH-000766,-0.0366522931650228
ACH-000767,-0.1788609038886751
ACH-000768,-0.23524563567653586
ACH-000769,0.0738153850612018
ACH-000770,-0.2844661750981559
ACH-000771,-0.11083589069222974
ACH-000773,-0.40182688816698603
ACH-000776,-0.12355433455404727
ACH-000777,-0.3804494952045393
ACH-000778,-0.14545144351803954
ACH-000781,-0.16502351796254766
ACH-000782,-0.20242379417932235
ACH-000783,-0.5254958418206379
ACH-000784,-0.030146425529138723
ACH-000785,-0.1493297463424201
ACH-000787,-0.07400456376845134
ACH-000788,-0.20454433898852906
ACH-000791,-0.2839792724619706
ACH-000792,-0.21750575513031148
ACH-000794,-0.305734808554778
ACH-000796,-0.21198048453417773
ACH-000798,-0.3029299682865121
ACH-000799,-0.21999495866650534
ACH-000800,-0.1710913497153216
ACH-000802,-0.1653090952841808
ACH-000804,-0.2429021706331925
ACH-000805,-0.1579728126964921
ACH-000809,-0.08076380804440146
ACH-000810,-0.3320322750141881
ACH-000811,-0.15172238957885875
ACH-000817,-0.3829049274289787
ACH-000819,-0.13781700144160605
ACH-000820,-0.14120954577143416
ACH-000821,-0.19482612836029
ACH-000822,-0.09134289420306332
ACH-000823,-0.09741087818707114
ACH-000824,-0.2117524152679312
ACH-000827,-0.2581169259585828
ACH-000829,-0.3928128375116536
ACH-000831,-0.08152763745202211
ACH-000832,-0.1839839475207505
ACH-000833,-0.12289098731947593
ACH-000834,-0.16045274676458207
ACH-000835,-0.0422404925784512
ACH-000836,0.28641061736700585
ACH-000837,-0.03319574741503067
ACH-000838,-0.05355244196168201
ACH-000839,-0.15159846954041425
ACH-000840,-0.2958511363253301
ACH-000841,-0.26645512542969085
ACH-000843,-0.25641231767527684
ACH-000846,-0.08797382196127689
ACH-000847,-0.23742684847769316
ACH-000848,-0.09115576448938456
ACH-000849,-0.4846115473191647
ACH-000851,-0.20420953993642896
ACH-000855,-0.21920398384052556
ACH-000856,-0.2388863051665437
ACH-000858,-0.07422723992821627
ACH-000859,-0.09666369754290784
ACH-000861,-0.11354659967852725
ACH-000862,-0.1584236906757113
ACH-000865,-0.19247583660066706
ACH-000866,-0.3286553927201843
ACH-000867,-0.22912000348117925
ACH-000869,-0.15939085912475476
ACH-000872,-0.18128105263238656
ACH-000873,-0.4248014635606288
ACH-000876,-0.2894332227189199
ACH-000878,-0.5179271421709477
ACH-000880,-0.3467753623143648
ACH-000881,-0.23257524847034305
ACH-000882,-0.1549769007558009
ACH-000884,-0.1163094533705567
ACH-000885,-0.04000642416806007
ACH-000887,-0.07615756313046232
ACH-000889,-0.4245509972826276
ACH-000896,-0.2944741196718167
ACH-000898,-0.12907748654555712
ACH-000900,-0.325548436867894
ACH-000901,-0.2970862530057745
ACH-000905,-0.11155418328165376
ACH-000906,-0.11310067247655994
ACH-000907,-0.18309306271032755
ACH-000910,-0.2724474679486301
ACH-000911,-0.13571891193972316
ACH-000912,-0.2240413730658174
ACH-000913,-0.24424853338524646
ACH-000915,-0.035827389886193044
ACH-000916,-0.3508910593021753
ACH-000917,-0.21029521555044373
ACH-000920,-0.2299724479490907
ACH-000921,-0.09184635313962536
ACH-000924,-0.06667354287217163
ACH-000926,-0.1281776175193044
ACH-000928,-0.112644639598724
ACH-000929,-0.1626304671309885
ACH-000932,-0.3689348669129152
ACH-000935,-0.1115060240296256
ACH-000936,-0.10790382929904553
ACH-000937,-0.3577185182751351
ACH-000938,-0.2817004655926387
ACH-000939,0.3146574771994416
ACH-000941,-0.212748632599655
ACH-000943,-0.06056114098431083
ACH-000946,-0.25562264468604
ACH-000947,-0.20883323017576608
ACH-000948,-0.3399387040944106
ACH-000950,0.01320286765670767
ACH-000953,-0.4487684994829436
ACH-000954,-0.3153975816825621
ACH-000957,-0.3248510225636684
ACH-000958,-0.08680171259393582
ACH-000960,-0.4868047047190437
ACH-000963,0.01163466390045646
ACH-000968,-0.3285350976457272
ACH-000969,-0.3836667933070446
ACH-000972,0.1250147043362786
ACH-000973,-0.28998091437779977
ACH-000974,-0.2575680094260295
ACH-000978,-0.10968447821548936
ACH-000984,-0.09606806250757197
ACH-000986,-0.236940719328695
ACH-000988,-0.31064545625184875
ACH-000993,-0.28531143589831154
ACH-000994,-0.13565886996507348
ACH-000996,-0.3463503653225705
ACH-001001,-0.16884971868937682
ACH-001020,0.27889101727843635
ACH-001028,-0.22049467184916988
ACH-001031,-0.3466128706737407
ACH-001038,-0.19717194774670432
ACH-001048,-0.21289148411870912
ACH-001050,-0.27527542360129825
ACH-001053,-0.13668086592773876
ACH-001054,0.001372263407110973
ACH-001061,-0.1867912491252523
ACH-001067,-0.2847771824001862
ACH-001075,-0.06188898827110573
ACH-001096,-0.6363436191884257
ACH-001111,-0.16231825371789416
ACH-001119,-0.2358050467236032
ACH-001128,1.0457716617900414
ACH-001134,-0.14973050354957712
ACH-001151,-0.1626948728190089
ACH-001163,-0.18555454129870205
ACH-001164,-0.24848987203807435
ACH-001183,-0.2391522609976473
ACH-001192,-0.17010951537951108
ACH-001193,-0.08769934425107896
ACH-001196,-0.07583584159011952
ACH-001197,-0.2616427329779239
ACH-001205,-0.1576990458147902
ACH-001211,0.27948512893497257
ACH-001212,-0.3834808160347448
ACH-001228,-0.1373625134661403
ACH-001232,-0.19595942865769372
ACH-001239,-0.3623236147520567
ACH-001270,-0.405010952111101
ACH-001274,-0.11846510825211935
ACH-001275,-0.4801777469293969
ACH-001277,-0.13935453583577484
ACH-001278,-0.2572238751638335
ACH-001280,-0.1567927272175852
ACH-001283,-0.28562416012302183
ACH-001289,-0.18066764355378306
ACH-001300,-0.3649100153389445
ACH-001301,-0.2416263693093586
ACH-001302,-0.06849636288587384
ACH-001306,-0.07359493880973764
ACH-001318,-0.10879317357831013
ACH-001322,0.05597428788294277
ACH-001328,-0.26659652822584257
ACH-001332,-0.1997682581650609
ACH-001336,-0.2110005091471752
ACH-001346,-0.2558701179551751
ACH-001353,-0.22842939335830276
ACH-001354,-0.4631190903792565
ACH-001367,0.22319829199146546
ACH-001368,-0.2845395906101297
ACH-001374,-0.15306068248397148
ACH-001377,-0.12677416001341604
ACH-001380,-0.14980687638313414
ACH-001391,-0.11129867396438173
ACH-001408,-0.26612706231847905
ACH-001430,-0.22465186091603115
ACH-001431,-0.2782245641024281
ACH-001450,-0.18976621603909055
ACH-001496,0.07192828079116523
ACH-001500,-0.02362963067498157
ACH-001523,-0.06027487313353769
ACH-001532,-0.3286340822772729
ACH-001550,0.11528782347901785
ACH-001552,-0.24246243744116835
ACH-001554,-0.1640487343047934
ACH-001654,-0.20629918175819295
ACH-001735,-0.34027431577618616
ACH-001736,-0.2789398069955747
ACH-001737,-1.1489875148665751
ACH-001740,-0.16992400433730806
ACH-001745,-0.2354374929207557
ACH-001765,-0.1821139856261448
