,LMAN2 (10960)
ACH-000272,-0.3536972033912538
ACH-000274,-0.3211349834113361
ACH-000277,-0.3137658879782166
ACH-000278,-0.18202333180662705
ACH-000279,-0.34353550237061303
ACH-000280,-0.21672381345639952
ACH-000281,-0.1759538606050884
ACH-000288,-0.39877267927399307
ACH-000291,-0.27651910733379964
ACH-000293,-0.35798486787074063
ACH-000294,-0.30862617735118064
ACH-000295,-0.499291742019661
ACH-000296,-0.11174821885897394
ACH-000302,-0.2789248820365557
ACH-000304,-0.3594049123712306
ACH-000307,-0.2334203736798957
ACH-000308,-0.23490613805525445
ACH-000310,-0.3093213530320084
ACH-000311,-0.19306887806802286
ACH-000312,-0.2688183899469723
ACH-000315,-0.2481043266197451
ACH-000316,-0.3705411388553453
ACH-000317,-0.1653161899751351
ACH-000318,-0.25414482395127097
ACH-000319,-0.11439778690659436
ACH-000320,-0.16392670847454344
ACH-000322,-0.3195528469843349
ACH-000323,-0.2979434890777834
ACH-000324,-0.2774132008828202
ACH-000329,-0.3323062172644989
ACH-000330,-0.1412823298312985
ACH-000331,-0.31802133120766
ACH-000332,-0.3146314489520248
ACH-000334,-0.24938192355994585
ACH-000335,-0.4438168873253653
ACH-000336,-0.339042648215466
ACH-000337,-0.24110224685934545
ACH-000338,0.15329710828349874
ACH-000339,-0.23209567218731375
ACH-000341,-0.15827575076619085
ACH-000348,-0.2927322403834478
ACH-000350,-0.29453396633043355
ACH-000352,-0.2988629002214178
ACH-000356,-0.08549102241169812
ACH-000361,-0.2938823530314463
ACH-000362,-0.16202165515149006
ACH-000363,-0.1812703888069855
ACH-000364,-0.27720872970296
ACH-000365,-0.2886946174383174
ACH-000366,-0.3358393395302816
ACH-000368,-0.26619213305348804
ACH-000374,-0.3927803197273363
ACH-000375,-0.26869407979057186
ACH-000376,-0.23444326294916265
ACH-000381,-0.4622660648206986
ACH-000383,-0.2972639276718085
ACH-000387,-0.24412926319462766
ACH-000389,-0.3412849426105825
ACH-000390,-0.17740048987484033
ACH-000393,-0.2970305621159909
ACH-000395,-0.3395660864813257
ACH-000396,-0.2885463881154356
ACH-000397,-0.3459143862890593
ACH-000401,-0.25985929867643665
ACH-000402,-0.4537621634339689
ACH-000403,-0.3724237574497583
ACH-000404,-0.3108132483804085
ACH-000406,-0.17690082844075114
ACH-000407,-0.14893465808788955
ACH-000408,-0.23637919410044264
ACH-000410,-0.14315783325926454
ACH-000411,-0.3355583053624685
ACH-000414,-0.2728182830401511
ACH-000415,-0.10066983964105833
ACH-000416,-0.2379075136244691
ACH-000420,-0.2298188393540885
ACH-000421,-0.2749066732519708
ACH-000424,-0.1408980541530593
ACH-000425,-0.2640225991514501
ACH-000426,-0.13246392322469086
ACH-000427,-0.2465198730131383
ACH-000433,-0.2301170532596189
ACH-000435,-0.4860776159446225
ACH-000436,-0.3198257454209032
ACH-000444,-0.20789702343194474
ACH-000445,-0.17491114681431694
ACH-000448,-0.2434550584678842
ACH-000450,-0.09301196388277966
ACH-000452,-0.11197610807428643
ACH-000454,-0.20306768512980428
ACH-000458,-0.30825034319125805
ACH-000459,-0.14379843551365054
ACH-000460,-0.2897394340960201
ACH-000461,-0.3337861145478885
ACH-000463,-0.19090483044933412
ACH-000464,-0.2512264109814269
ACH-000466,-0.34096969496887664
ACH-000467,-0.2826489247836093
ACH-000468,-0.2677889174774531
ACH-000469,-0.18600574285181412
ACH-000470,-0.32567529207816304
ACH-000471,-0.4004534549845988
ACH-000472,-0.248413812656268
ACH-000473,-0.2760850849190911
ACH-000475,-0.2477576485724358
ACH-000476,-0.36613904941190095
ACH-000477,-0.2057246061348239
ACH-000479,-0.09959828976967364
ACH-000480,-0.06740925963170794
ACH-000481,-0.2212932932590653
ACH-000483,-0.2496723493986632
ACH-000484,-0.1508585763344699
ACH-000485,-0.12986476267973435
ACH-000486,-0.13521810978293122
ACH-000487,-0.3017436339900725
ACH-000488,-0.15445341756098294
ACH-000490,-0.26618722443230936
ACH-000491,-0.2799880065517876
ACH-000495,-0.3246217503219614
ACH-000496,-0.3027245842206901
ACH-000499,-0.20537881081785067
ACH-000500,-0.17948963590468786
ACH-000502,-0.3831775270579309
ACH-000503,-0.1988883288401813
ACH-000505,-0.27530283782120435
ACH-000507,-0.36231164626484497
ACH-000510,-0.18070000419068832
ACH-000511,-0.4436671562714828
ACH-000512,-0.3549988423099683
ACH-000516,-0.19089284202226506
ACH-000517,-0.32535760283748244
ACH-000518,-0.24100187042957802
ACH-000520,-0.2623923104955615
ACH-000521,-0.2528269788476021
ACH-000522,-0.2991802930194793
ACH-000524,-0.31165391956458066
ACH-000527,-0.20314559196520732
ACH-000528,-0.32516982346037243
ACH-000537,-0.3112112922676495
ACH-000541,0.028342802217538574
ACH-000542,-0.3628031605688943
ACH-000544,-0.2432387320279069
ACH-000545,-0.33744164750083244
ACH-000547,-0.3293133100996337
ACH-000548,-0.2073545837609529
ACH-000549,-0.3515683626592632
ACH-000550,-0.3336977587510265
ACH-000552,-0.3164131301240616
ACH-000556,-0.3958737365435903
ACH-000557,-0.3338754345087674
ACH-000569,-0.15112162278526556
ACH-000570,-0.26067759349668324
ACH-000571,-0.3866084979311177
ACH-000573,-0.2710065984946952
ACH-000576,-0.3495298714781754
ACH-000579,-0.14309315288752425
ACH-000580,-0.14868122717684026
ACH-000584,-0.21044771141861596
ACH-000585,-0.2545524201007942
ACH-000588,-0.13318327231534138
ACH-000589,-0.18183832570720734
ACH-000591,-0.2523689698210075
ACH-000593,-0.2566040728735273
ACH-000600,-0.3129798749937444
ACH-000601,-0.3499912496185322
ACH-000605,-0.482350802868069
ACH-000606,-0.1945543522704224
ACH-000608,-0.28448042209533264
ACH-000614,-0.17199311985370794
ACH-000616,-0.31190346605207603
ACH-000618,-0.14513579235462598
ACH-000619,-0.4972380568241237
ACH-000620,-0.22536363136903706
ACH-000621,-0.3788056379682953
ACH-000622,-0.3805369678453109
ACH-000623,-0.0918363374636221
ACH-000624,-0.2533025670088235
ACH-000627,-0.3089386976632365
ACH-000630,-0.2346250229898559
ACH-000631,-0.06317488085235339
ACH-000632,-0.2472918951799331
ACH-000633,-0.2505388531844809
ACH-000637,-0.2650985889184113
ACH-000638,-0.19732481806721075
ACH-000646,-0.18942538882190071
ACH-000647,-0.22228296975485395
ACH-000648,-0.2418877737429961
ACH-000649,-0.2345389275909974
ACH-000651,-0.28940074843586633
ACH-000652,-0.043946581906439394
ACH-000653,-0.3407486332523073
ACH-000657,-0.2937104454075457
ACH-000658,0.040447481435968616
ACH-000661,-0.3400677547691341
ACH-000662,-0.3320946618843061
ACH-000663,-0.4079158966776216
ACH-000665,-0.287859113251009
ACH-000671,-0.22937476753284936
ACH-000672,-0.3432579636045594
ACH-000673,-0.2261413113503074
ACH-000676,-0.24980773673881634
ACH-000677,-0.2226218950619843
ACH-000681,-0.1472413841941882
ACH-000683,-0.25932578654610605
ACH-000684,-0.28542073291429354
ACH-000688,-0.2781658204780095
ACH-000693,-0.17336891546244915
ACH-000694,-0.2624665799447663
ACH-000695,-0.3914223298513052
ACH-000696,-0.2876683645807707
ACH-000697,-0.3856901467517327
ACH-000699,-0.28730859065656833
ACH-000701,-0.3370944087989244
ACH-000706,-0.2890355461228025
ACH-000711,-0.320621083764341
ACH-000713,-0.2665372994380094
ACH-000714,-0.3843620187545821
ACH-000718,-0.3996463078943564
ACH-000720,-0.19855680647823304
ACH-000721,-0.3011948405922035
ACH-000724,-0.11158642006534178
ACH-000725,-0.3259745004677748
ACH-000732,-0.2772372222293711
ACH-000734,-0.28400120766307185
ACH-000735,-0.27842873627803
ACH-000736,-0.22163050828858005
ACH-000738,-0.34153553141817683
ACH-000746,-0.20796525581013198
ACH-000747,-0.17483888239944032
ACH-000748,-0.17522265466191905
ACH-000753,-0.16833427284582916
ACH-000756,-0.3790553534078458
ACH-000757,-0.17079442876045334
ACH-000758,-0.27543797037462625
ACH-000760,-0.12931887784344093
ACH-000762,-0.15759040474706912
ACH-000763,-0.2962934800037194
ACH-000764,-0.3604929105104291
ACH-000765,-0.1501305091840835
ACH-000766,-0.2692426023584737
ACH-000767,-0.3808548540602562
ACH-000768,-0.21969132710754935
ACH-000769,-0.23556490271146616
ACH-000770,-0.2212993905891554
ACH-000771,-0.31599706148553525
ACH-000773,-0.19955100900923645
ACH-000776,-0.2410054373565289
ACH-000777,-0.3536108693651788
ACH-000778,-0.09668484556694312
ACH-000781,-0.2735225888906965
ACH-000782,-0.2042716856667285
ACH-000783,-0.4797376959504224
ACH-000784,-0.25944379889874736
ACH-000785,-0.3707657833006995
ACH-000787,-0.1862741609585893
ACH-000788,-0.20680548551275227
ACH-000791,-0.3305333790361389
ACH-000792,-0.3734323539079005
ACH-000794,-0.3805835124270937
ACH-000796,-0.35421925814204663
ACH-000798,-0.122194900673644
ACH-000799,-0.3945385514120584
ACH-000800,-0.041872469269437586
ACH-000802,-0.2581510600100589
ACH-000804,-0.15879355136324622
ACH-000805,-0.12555926816029642
ACH-000809,-0.3220934973993827
ACH-000810,-0.2476492914916767
ACH-000811,-0.2908224672460377
ACH-000817,-0.342951005838921
ACH-000819,-0.3181060839954009
ACH-000820,-0.3627207701715856
ACH-000821,-0.07876113267592591
ACH-000822,-0.25500132299524697
ACH-000823,-0.20458182475892564
ACH-000824,-0.3131172017299852
ACH-000827,-0.2847725435526933
ACH-000829,-0.19490730157761615
ACH-000831,-0.16433220309779964
ACH-000832,-0.1875902418602584
ACH-000833,-0.4171688476567427
ACH-000834,-0.2527178659150889
ACH-000835,-0.23486542425786
ACH-000836,-0.2434803345342175
ACH-000837,-0.20055250266666091
ACH-000838,-0.2475854220117064
ACH-000839,-0.3357166780417004
ACH-000840,-0.2394491251813678
ACH-000841,-0.29226639606411275
ACH-000843,-0.143826169375166
ACH-000846,-0.058372449532646975
ACH-000847,-0.05737157408014404
ACH-000848,-0.2321882087938489
ACH-000849,-0.4347680028074643
ACH-000851,-0.1859776976633743
ACH-000855,-0.1276363331227062
ACH-000856,-0.04361796277139537
ACH-000858,-0.1793857934508762
ACH-000859,-0.3982220805015601
ACH-000861,-0.251029848352322
ACH-000862,-0.1540588065876906
ACH-000865,-0.2283455459008608
ACH-000866,-0.24023561362708384
ACH-000867,-0.3078631308490703
ACH-000869,-0.09835838480896694
ACH-000872,-0.284524204664341
ACH-000873,-0.1252742479961878
ACH-000876,-0.3939356128161174
ACH-000878,-0.16387140987840815
ACH-000880,-0.21532985055283527
ACH-000881,-0.09569304671297717
ACH-000882,-0.3114621544851415
ACH-000884,-0.1564014088280315
ACH-000885,-0.4015643623657456
ACH-000887,-0.35628249393691536
ACH-000889,-0.2326957066777329
ACH-000896,-0.18940571653381133
ACH-000898,-0.2765066582529698
ACH-000900,-0.24242919255645065
ACH-000901,-0.33235369632234313
ACH-000905,-0.37992208627116814
ACH-000906,-0.14225524070981618
ACH-000907,-0.1906803125383924
ACH-000910,-0.3366943026410839
ACH-000911,-0.13113876782185688
ACH-000912,-0.23665375206015385
ACH-000913,-0.3129573131909249
ACH-000915,-0.3478501898105153
ACH-000916,-0.6174937799730683
ACH-000917,0.021424469135264083
ACH-000920,-0.9102187559751304
ACH-000921,-0.1440119075686461
ACH-000924,-0.12527591557333684
ACH-000926,-0.31763153340007944
ACH-000928,-0.1882446621347373
ACH-000929,-0.275297313786414
ACH-000932,-0.2459430773722232
ACH-000935,-0.3036945456499121
ACH-000936,-0.3298366670804889
ACH-000937,-0.40821945275917065
ACH-000938,-0.2151811150043323
ACH-000939,-0.0743708233832207
ACH-000941,-0.2303044241484705
ACH-000943,-0.19846232359541785
ACH-000946,-0.264863556927786
ACH-000947,-0.1269985409940904
ACH-000948,-0.30943459513082844
ACH-000950,-0.16025084121665067
ACH-000953,-0.2611249190577616
ACH-000954,-0.3413982192538933
ACH-000957,-0.2853387097198745
ACH-000958,-0.3397676618481356
ACH-000960,-0.13951747017021202
ACH-000963,-0.15062576765873778
ACH-000968,-0.26097545734825994
ACH-000969,-0.2139614719982468
ACH-000972,-0.051423952553015816
ACH-000973,-0.21464049800357432
ACH-000974,-0.21384039260060292
ACH-000978,-0.125388489986779
ACH-000984,-0.54401881414997
ACH-000986,-0.2969898361741559
ACH-000988,-0.05129832183624288
ACH-000993,-0.4879874526059911
ACH-000994,0.013454407554163592
ACH-000996,-0.11666954445634828
ACH-001001,-0.36154647876938095
ACH-001020,-0.2317630999272446
ACH-001028,-0.2801062974243869
ACH-001031,-0.1315386188782491
ACH-001038,-0.34324908128758896
ACH-001048,-0.21435690235161656
ACH-001050,-0.2961023973055343
ACH-001053,-0.3705500457331057
ACH-001054,-0.3718887760422221
ACH-001061,-0.2280877068372949
ACH-001067,-0.3225657583356488
ACH-001075,-0.3395839589498155
ACH-001096,-0.1862617454670004
ACH-001111,-0.3400523432547949
ACH-001119,-0.22366969034607556
ACH-001128,-0.10114140903678044
ACH-001134,-0.2642437049366708
ACH-001151,-0.3982512104008867
ACH-001163,-0.2403424489630753
ACH-001164,-0.6432230934832279
ACH-001183,-0.1516457218723879
ACH-001192,-0.14244996171974336
ACH-001193,-0.10501674154587104
ACH-001196,-0.2533916627440713
ACH-001197,-0.16653270155926872
ACH-001205,-0.1836759083496839
ACH-001211,-0.1595062348339363
ACH-001212,-0.3781685383290933
ACH-001228,-0.2279112569788709
ACH-001232,-0.3481568724461121
ACH-001239,-0.17548797541221986
ACH-001270,-0.2834568601613385
ACH-001274,-0.3340684123876533
ACH-001275,-0.19874265866270052
ACH-001277,-0.17827772295776753
ACH-001278,-0.24461195716695305
ACH-001280,-0.5759198649146101
ACH-001283,-0.0992398448580392
ACH-001289,-0.2314981816534185
ACH-001300,-0.30426912447499643
ACH-001301,-0.20900226481557066
ACH-001302,-0.37970300244725225
ACH-001306,-0.2573898046220964
ACH-001318,-0.29802248197950465
ACH-001322,-0.144491509986995
ACH-001328,-0.21104067103278554
ACH-001332,-0.012749685341643977
ACH-001336,-0.26406684972109795
ACH-001346,-0.24765140700189706
ACH-001353,-0.2381606158175293
ACH-001354,-0.3990672022967589
ACH-001367,-0.31464682595903504
ACH-001368,-0.2372559055417457
ACH-001374,-0.3612431477430316
ACH-001377,-0.37788788596634015
ACH-001380,-0.30475817209484063
ACH-001391,-0.4445938836577121
ACH-001408,-0.3127080574905178
ACH-001430,-0.35238087074624896
ACH-001431,-0.2811097328090042
ACH-001450,-0.4393117442484238
ACH-001496,-0.08693254350034335
ACH-001500,-0.06500104469125018
ACH-001523,-0.15055793482340427
ACH-001532,-0.3606328173182408
ACH-001550,-0.2547381498559491
ACH-001552,-0.18506518775115025
ACH-001554,-0.3026924402868923
ACH-001654,-0.2425074001393097
ACH-001735,-0.2958693919991161
ACH-001736,-0.1426851151840477
ACH-001737,-0.5213275443746689
ACH-001740,-0.3525425693637169
ACH-001745,-0.2728927110114749
ACH-001765,-0.2605276433367832
