,UBB (7314)
ACH-000935,-0.05511526579180532
ACH-000936,0.008300070409312988
ACH-000937,-0.026626048077524996
ACH-000938,0.061664593722875215
ACH-000939,-0.0070719579226668485
ACH-000941,-0.04683086444994753
ACH-000943,0.05354950423869715
ACH-000946,0.05885161633640039
ACH-000947,0.07598146494729831
ACH-000948,-0.08792543299184817
ACH-000950,-0.06344170482588253
ACH-000953,-0.03083882740560256
ACH-000954,0.11016710308926672
ACH-000957,-0.08001445816234817
ACH-000958,-0.22843297448231456
ACH-000960,-0.07677937248580534
ACH-000963,-0.4141345382696702
ACH-000968,-0.08629927898215063
ACH-000969,0.028257824766986694
ACH-000972,-0.09260012906471736
ACH-000973,-0.0664983219241443
ACH-000974,-0.11684262454105608
ACH-000978,-0.11034062163760476
ACH-000984,-0.06629225956515063
ACH-000986,-0.17244726669733598
ACH-000988,-0.010275391217557595
ACH-000993,-0.1658247989913704
ACH-000994,0.10381247208057223
ACH-000996,-0.11477638591526453
ACH-001001,-0.016391428951356996
ACH-001020,-0.4865007755391428
ACH-001028,0.02218039673137716
ACH-001031,-0.19207596216009934
ACH-001038,-0.16788065498872212
ACH-001048,0.06189904254061165
ACH-001050,-0.05906606492781391
ACH-001053,-0.1166270563361426
ACH-001054,-0.22217694202434454
ACH-001061,-0.08204769492364111
ACH-001067,-0.18824684637750616
ACH-001075,-0.3261417365762685
ACH-001096,-0.1278998125400273
ACH-001111,0.1015752964309955
ACH-001119,-0.15034183984763594
ACH-001128,-0.2061437252357308
ACH-001134,0.05879723297598809
ACH-001151,-0.05521135498354567
ACH-001163,0.00794509532622908
ACH-001164,-0.19651405174069966
ACH-001183,-0.21974535405851506
ACH-001192,-0.13942283362330246
ACH-001193,-0.1574543864927248
ACH-001196,-0.5610611235342787
ACH-001197,-0.07589353232242334
ACH-001205,-0.1985273058582339
ACH-001211,0.015761129977209524
ACH-001212,-0.3014754730948906
ACH-001228,-0.06889337363211978
ACH-001232,-0.2908402659613664
ACH-001239,0.15113241434449784
ACH-001270,-0.13302504195434367
ACH-001274,-0.04670371343753717
ACH-001275,-0.08241408744953974
ACH-001277,0.08526969281832338
ACH-001278,-0.2340798011701033
ACH-001280,-0.1597845058043665
ACH-001283,-0.02538348012572584
ACH-001289,-0.3022913470241904
ACH-001300,-0.22448788588235774
ACH-001301,-0.0091617408144035
ACH-001302,0.03425370307651933
ACH-001306,-0.15222395555251264
ACH-001318,-0.08475894262661303
ACH-001322,-0.19703110895578727
ACH-001328,-0.14365899181573138
ACH-001332,-0.13726937117308755
ACH-001336,-0.15564477092258078
ACH-001346,-0.09663358092019343
ACH-001353,-0.1041755637271258
ACH-001354,-0.3000116338762025
ACH-001367,0.08597300491314704
ACH-001368,-0.09731706617483407
ACH-001374,-0.3232893349742374
ACH-001377,-0.2956250382012812
ACH-001380,-0.11020345511026608
ACH-001391,-0.2141460111817409
ACH-001408,0.017393816899910368
ACH-001430,-0.2027389381421157
ACH-001431,-0.06560978514032552
ACH-001450,-0.020129836252356908
ACH-001496,-0.2193562558799949
ACH-001500,-0.04586171641253017
ACH-001523,-0.11793852623238782
ACH-001532,-0.21470677784550926
ACH-001550,0.03263079692168906
ACH-001552,0.019606502754422387
ACH-001554,-0.15057090775217394
ACH-001654,-0.09517422024640787
ACH-001735,0.1359615116728973
ACH-001736,-0.09046883258391304
ACH-001737,-0.4171600623205678
ACH-001740,-0.02554433112368469
ACH-001745,-0.15884701393434558
ACH-001765,-0.015174846138422932
