,NDC1 (55706)
ACH-000699,-0.6539698873862335
ACH-000701,-0.4467159287126677
ACH-000706,-0.4700607900702355
ACH-000711,-0.8176393444856179
ACH-000713,-0.6183003068019827
ACH-000714,-0.7150141825627736
ACH-000718,-0.29920866879993274
ACH-000720,-0.7791958866615903
ACH-000721,-0.5295481670156916
ACH-000724,-0.5818109832403126
ACH-000725,-0.5887840017136505
ACH-000732,-0.5294211557569777
ACH-000734,-0.5606853927979993
ACH-000735,-0.3519819772137697
ACH-000736,-0.8247865388807724
ACH-000738,-0.8940511039070826
ACH-000746,-0.7829812026221016
ACH-000747,-0.7800481669020407
ACH-000748,-0.6743669222645621
ACH-000753,-0.4304781057837546
ACH-000756,-1.3612282190548128
ACH-000757,-0.7145976389116463
ACH-000758,-0.6287115632950728
ACH-000760,-0.5354274069964249
ACH-000762,-0.5309909927023613
ACH-000763,-0.591305914997854
ACH-000764,-0.6150549685314176
ACH-000765,-0.5798659239717134
ACH-000766,-0.4473662487133812
ACH-000767,-0.832468978487617
ACH-000768,-0.4904991202860116
ACH-000769,-0.4790080154082618
ACH-000770,-0.7993744142671899
ACH-000771,-0.8862899153222134
ACH-000773,-0.5189059206440092
ACH-000776,-0.33565508073330386
ACH-000777,-0.5163035292086364
ACH-000778,-0.8830848134082464
ACH-000781,-0.5034398795719324
ACH-000782,-0.5622834197522325
ACH-000783,-0.6952380566672746
ACH-000784,-0.3974703632498621
ACH-000785,-0.4457273743514883
ACH-000787,-0.6011961808663011
ACH-000788,-0.5380118998815099
ACH-000791,-0.4662257162621067
ACH-000792,-0.5391066473700974
ACH-000794,-0.6459175598451232
ACH-000796,-0.2496874865489344
ACH-000798,-0.6320883703550197
ACH-000799,-0.626404661940717
ACH-000800,-0.6452651604293997
ACH-000802,-0.4531623353697056
ACH-000804,-0.7411688002531335
ACH-000805,-0.7851739586113913
ACH-000809,-0.3684405328551755
ACH-000810,-0.5346932000948069
ACH-000811,-0.6050854530365192
ACH-000817,-0.5960245129418408
ACH-000819,-0.652745091954078
ACH-000820,-0.6243149404194361
ACH-000821,-0.7805463971830978
ACH-000822,-0.5991088603373629
ACH-000823,-0.6006275875468262
ACH-000824,-0.4213814208320067
ACH-000827,-0.6782511937918922
ACH-000829,-0.6112454339442772
ACH-000831,-0.4973570390833033
ACH-000832,-0.5842195212933996
ACH-000833,-0.4953465671043045
ACH-000834,-0.8599860665924779
ACH-000835,-0.8203581953232517
ACH-000836,-0.5368002747354711
ACH-000837,-0.4971495762996369
ACH-000838,-1.0079789362007616
ACH-000839,-0.6255621997133058
ACH-000840,-0.4653595240755555
ACH-000841,-0.39188741096534796
ACH-000843,-0.6849500736103951
ACH-000846,-0.9110566320397232
ACH-000847,-0.5089601392793167
ACH-000848,-0.6360732241636153
ACH-000849,-0.4779278728849147
ACH-000851,-0.8282478938435734
ACH-000855,-0.6532430822888486
ACH-000856,-0.43278383194755615
ACH-000858,-0.8268269834166472
ACH-000859,-0.5317757740949839
ACH-000861,-0.5928295512304578
ACH-000862,-0.4572888924881746
ACH-000865,-0.385108772902636
ACH-000866,-0.7524511925237641
ACH-000867,-0.39339158661477497
ACH-000869,-0.4587823543942143
ACH-000872,-0.6279901761764695
ACH-000873,-0.4111799771476528
ACH-000876,-0.4210772660143639
ACH-000878,-0.5215531669878883
ACH-000880,-0.6822430049212894
ACH-000881,-0.4444768314564595
ACH-000882,-0.5203300573530177
ACH-000884,-0.5836083221424402
ACH-000885,-0.23701309368576698
ACH-000887,-0.4090611343216842
ACH-000889,-0.8072410569044056
ACH-000896,-0.4986758079422026
ACH-000898,-0.5170971389147143
ACH-000900,-0.709572657572922
ACH-000901,-0.6377728996293595
ACH-000905,-0.2363631199054413
ACH-000906,-0.5966779064761509
ACH-000907,-0.8471809171301978
ACH-000910,-0.29135822141094764
ACH-000911,-0.27345765802227784
ACH-000912,-0.8342941931937548
ACH-000913,-0.3010932342282681
ACH-000915,-0.3951979251546489
ACH-000916,-1.1339669503606589
ACH-000917,-0.2427548542734247
ACH-000920,-0.6803342600919483
ACH-000921,-0.7389857330945564
ACH-000924,-0.5197103715820255
ACH-000926,-0.3825553402368838
ACH-000928,-0.8064062283449707
ACH-000929,-0.2621121512196207
ACH-000932,-0.708986754756375
ACH-000935,-0.9208948975066232
ACH-000936,-0.4694277008460477
ACH-000937,-0.7096486771372769
ACH-000938,-0.4694338507609994
ACH-000939,-0.6610615374707781
ACH-000941,-0.6065094211261184
ACH-000943,-0.9337305685415868
ACH-000946,-0.478156522757405
ACH-000947,-0.412906910150205
ACH-000948,-0.6661454179872214
ACH-000950,-0.5442655629550786
ACH-000953,-0.8249873686148728
ACH-000954,-0.7846417880963826
ACH-000957,-0.5549301794848953
ACH-000958,-0.1510107838068986
ACH-000960,-0.8020272975997492
ACH-000963,-0.4383912488553232
ACH-000968,-0.8598442355222587
ACH-000969,-0.6602746369946288
ACH-000972,-0.6192007426819636
ACH-000973,-0.3938218119208169
ACH-000974,-0.2520464912907213
ACH-000978,-0.5099481266749588
ACH-000984,-0.3626151843392019
ACH-000986,-0.5783445020246083
ACH-000988,-0.4170149932847869
ACH-000993,-0.5140648802995047
ACH-000994,-0.4289650758900064
ACH-000996,-0.4651859693991142
ACH-001001,-0.6973913430576791
ACH-001020,-0.7497549340167563
ACH-001028,-0.2809664897284328
ACH-001031,-0.6763911170332996
ACH-001038,-0.4473187619414398
ACH-001048,-0.531362496062094
ACH-001050,-0.7813579927377222
ACH-001053,-0.7190100252506015
ACH-001054,-0.7740792130934406
ACH-001061,-0.7594939367924843
ACH-001067,-0.630008618316124
ACH-001075,-0.7006695274948466
ACH-001096,-0.38217688098180863
ACH-001111,-0.7133928100035867
ACH-001119,-0.41439369782246904
ACH-001128,-0.6589268491446588
ACH-001134,-0.21486794421628908
ACH-001151,-0.4439087728587437
ACH-001163,-0.4173283786426511
ACH-001164,-0.4616786603473763
ACH-001183,-0.7281042318252585
ACH-001192,-0.33061309610893697
ACH-001193,-0.7166848230869526
ACH-001196,-0.6162680276775983
ACH-001197,-0.5872432540186121
ACH-001205,-0.5277013813917173
ACH-001211,-0.651621325182139
ACH-001212,-0.4272253857473353
ACH-001228,-0.7022845818435673
ACH-001232,-0.6683090950081017
ACH-001239,-0.5215908444522096
ACH-001270,-0.49540559728733896
ACH-001274,-0.6408515294353611
ACH-001275,-0.4529495547001265
ACH-001277,-0.7152755999263934
ACH-001278,-0.4657022867384075
ACH-001280,-0.6810261263102473
ACH-001283,-0.3494768228675532
ACH-001289,-0.5995045498792828
ACH-001300,-0.4196382217809657
ACH-001301,-0.5430672012644621
ACH-001302,-0.3724319453743665
ACH-001306,-0.7427025870716066
ACH-001318,-0.6421139860508929
ACH-001322,-0.6376470064136952
ACH-001328,-0.5857014674547066
ACH-001332,-0.8571167057984699
ACH-001336,-0.4210825586979541
ACH-001346,-0.5698934465033492
ACH-001353,-0.3947207786223744
ACH-001354,-0.4858727771495136
ACH-001367,-0.5650052846359396
ACH-001368,-0.4778779903221382
ACH-001374,-0.7783468878119477
ACH-001377,-0.14495163833647925
ACH-001380,-0.8776484824283275
ACH-001391,-0.36973344663920304
ACH-001408,-0.6908914546167613
ACH-001430,-0.2914984418305124
ACH-001431,-0.3507134156059045
ACH-001450,-0.5121052817005544
ACH-001496,-0.7225236763978877
ACH-001500,-0.5146068352007505
ACH-001523,-0.9594000368268506
ACH-001532,-0.9422523656845242
ACH-001550,-0.4080773462688087
ACH-001552,-0.6866801397182107
ACH-001554,-0.2940154036752858
ACH-001654,-0.28318666980289714
ACH-001735,-0.579242881682397
ACH-001736,-0.6705107723949615
ACH-001737,-0.13988322928866131
ACH-001740,-0.4490431474722016
ACH-001745,-0.3802931297596177
ACH-001765,-0.4946655973896218
