,FEN1 (2237)
ACH-000683,-0.6356247303223573
ACH-000684,-1.2447361443535838
ACH-000688,-0.8477224052039442
ACH-000693,-0.7993018719776062
ACH-000694,-1.2736272977324261
ACH-000695,-0.586208586339353
ACH-000696,-0.7697044639549201
ACH-000697,-0.927059787680686
ACH-000699,-1.2912146782065372
ACH-000701,-0.8481566050080381
ACH-000706,-0.6031921591695502
ACH-000711,-1.0921040275138316
ACH-000713,-0.8895141657301936
ACH-000714,-0.7278167406600927
ACH-000718,-1.0215373470835754
ACH-000720,-1.0119204644527298
ACH-000721,-0.8584259105247304
ACH-000724,-0.5869832092095364
ACH-000725,-0.8249722194063077
ACH-000732,-1.1008171032387986
ACH-000734,-0.7324290054307713
ACH-000735,-0.7292184060672446
ACH-000736,-1.012125689726148
ACH-000738,-1.0580641340654624
ACH-000746,-0.5638269411525306
ACH-000747,-0.4520944845250001
ACH-000748,-1.3113966524615304
ACH-000753,-0.993712276946278
ACH-000756,-1.1188915954687773
ACH-000757,-0.7291548156311735
ACH-000758,-0.586885427139533
ACH-000760,-0.41479605425597776
ACH-000762,-0.6614418673480826
ACH-000763,-0.5412425437725008
ACH-000764,-1.0472009794273371
ACH-000765,-0.8835451636458294
ACH-000766,-0.5869578944828321
ACH-000767,-1.1718273993110842
ACH-000768,-1.0261243453311204
ACH-000769,-0.8806271541659374
ACH-000770,-1.0067889812438542
ACH-000771,-0.4043453175197502
ACH-000773,-1.0833412036878314
ACH-000776,-0.9273123890460374
ACH-000777,-0.8557293161422924
ACH-000778,-0.69061766381845
ACH-000781,-0.9968329340330544
ACH-000782,-0.8461072542470249
ACH-000783,-0.8130248608284592
ACH-000784,-0.900475679762295
ACH-000785,-0.5899943748835369
ACH-000787,-0.9373006057964068
ACH-000788,-0.9382258889358172
ACH-000791,-0.5556091348233022
ACH-000792,-0.6826989985665484
ACH-000794,-0.8305758182787273
ACH-000796,-1.164072420785806
ACH-000798,-1.0595486063316029
ACH-000799,-0.7582078562470216
ACH-000800,-0.6931302922903163
ACH-000802,-0.9419929103794228
ACH-000804,-0.7770977726647538
ACH-000805,-0.7790907735069176
ACH-000809,-1.1245567333861417
ACH-000810,-1.1450806320019618
ACH-000811,-1.2476327169436194
ACH-000817,-0.5949815868994538
ACH-000819,-1.0698082676763498
ACH-000820,-1.107470648019707
ACH-000821,-0.5201671254593292
ACH-000822,-0.7742051008919354
ACH-000823,-1.2164158270530472
ACH-000824,-0.5437155018294165
ACH-000827,-1.1335525882003588
ACH-000829,-0.6580184442844318
ACH-000831,-0.9209480748724282
ACH-000832,-0.9113212280601654
ACH-000833,-0.9809423420466112
ACH-000834,-0.9842769207160668
ACH-000835,-1.147508917849141
ACH-000836,-1.1344730488156387
ACH-000837,-0.9288356351508232
ACH-000838,-0.901577343892374
ACH-000839,-0.843794640174568
ACH-000840,-0.8201308355899312
ACH-000841,-1.100208855855071
ACH-000843,-0.691378738224687
ACH-000846,-0.6480358455511108
ACH-000847,-0.8310407929791079
ACH-000848,-0.5731197762493992
ACH-000849,-1.1748899447015209
ACH-000851,-1.0949149781521734
ACH-000855,-0.8172888398015844
ACH-000856,-1.0129477297877416
ACH-000858,-0.6139731037222206
ACH-000859,-1.316426211810789
ACH-000861,-1.0686103048427964
ACH-000862,-0.8401842706741537
ACH-000865,-0.5061475789246384
ACH-000866,-1.0818949942876614
ACH-000867,-0.3289182699518637
ACH-000869,-0.5779029070901696
ACH-000872,-1.2809290534666695
ACH-000873,-1.0056684912250364
ACH-000876,-0.723491581755725
ACH-000878,-1.0088307786284625
ACH-000880,-0.7947564599284993
ACH-000881,-0.905752100082872
ACH-000882,-0.5902546511773541
ACH-000884,-0.8381211549383396
ACH-000885,-0.6293835480519788
ACH-000887,-0.6300623252139649
ACH-000889,-0.8006136694403245
ACH-000896,-1.3438095754034334
ACH-000898,-0.7655970077870354
ACH-000900,-0.9036369186858596
ACH-000901,-1.0143014056209902
ACH-000905,-1.0917952119099208
ACH-000906,-1.023770153349106
ACH-000907,-0.7550012074029387
ACH-000910,-0.6925840865434041
ACH-000911,-0.8392630186770865
ACH-000912,-1.0954472071419283
ACH-000913,-1.2025074147260124
ACH-000915,-0.4244674159852545
ACH-000916,-1.0063147876166252
ACH-000917,-0.620001216031257
ACH-000920,-0.8538073249883422
ACH-000921,-1.060019137740057
ACH-000924,-0.7225702637241197
ACH-000926,-0.9092479390340972
ACH-000928,-0.6735955753523323
ACH-000929,-0.7070315928701308
ACH-000932,-0.4716131210881994
ACH-000935,-1.0540996400667606
ACH-000936,-0.8375276685536437
ACH-000937,-1.1486668475651591
ACH-000938,-0.8783245806299285
ACH-000939,-1.0322461142196235
ACH-000941,-0.6560884372211035
ACH-000943,-0.8112475449724008
ACH-000946,-1.0463048485399815
ACH-000947,-1.021934330389311
ACH-000948,-1.0266740050609091
ACH-000950,-1.0257254609904254
ACH-000953,-1.355401113980858
ACH-000954,-0.886543297583538
ACH-000957,-0.9665425544848288
ACH-000958,-0.8336897795559117
ACH-000960,-1.0013045306012769
ACH-000963,-0.7787589491731404
ACH-000968,-0.720645873121796
ACH-000969,-0.883642134287129
ACH-000972,-0.8401686506819145
ACH-000973,-1.1604425798092115
ACH-000974,-0.6112674686878377
ACH-000978,-0.9990434125747704
ACH-000984,-0.7668968380128975
ACH-000986,-1.1088180488862178
ACH-000988,-0.6769788317941159
ACH-000993,-0.8842489921762868
ACH-000994,-0.583104511992367
ACH-000996,-0.9767881387845024
ACH-001001,-0.587885205077554
ACH-001020,-1.0545001015150202
ACH-001028,-0.8403900227161387
ACH-001031,-0.9574910494272291
ACH-001038,-1.2879329952354592
ACH-001048,-1.2496643695427645
ACH-001050,-0.5355649818485256
ACH-001053,-0.8544784937162571
ACH-001054,-1.089550213918669
ACH-001061,-0.38798372317879065
ACH-001067,-1.011817682388061
ACH-001075,-1.1033608740846494
ACH-001096,-0.8589255630597714
ACH-001111,-0.9900891420407052
ACH-001119,-0.7830034219645878
ACH-001128,-1.0083354461021232
ACH-001134,-0.7970354103650388
ACH-001151,-0.6296370025934349
ACH-001163,-1.2983199719647802
ACH-001164,-1.0022654586904314
ACH-001183,-0.7943140953403783
ACH-001192,-1.1784418602488125
ACH-001193,-1.1406707868008985
ACH-001196,-0.9991299534730752
ACH-001197,-1.0003413424989458
ACH-001205,-0.7377566663591341
ACH-001211,-0.6965906590685771
ACH-001212,-0.734291339041366
ACH-001228,-0.6297023763757668
ACH-001232,-0.7998779007233795
ACH-001239,-0.6584858496399756
ACH-001270,-0.9632056443959592
ACH-001274,-1.0921515176325909
ACH-001275,-0.8576874976922854
ACH-001277,-0.7720980387675674
ACH-001278,-0.7060569388174748
ACH-001280,-0.7846964332280012
ACH-001283,-1.10491717991929
ACH-001289,-0.8793838368148581
ACH-001300,-0.8577679967381416
ACH-001301,-0.8030217551405967
ACH-001302,-0.5887154769079803
ACH-001306,-1.0607718051988446
ACH-001318,-0.7730792797762941
ACH-001322,-0.8750812445167678
ACH-001328,-1.0183235485485505
ACH-001332,-0.9143727471817706
ACH-001336,-1.0962654480524423
ACH-001346,-1.170434094876169
ACH-001353,-1.0552068725767498
ACH-001354,-0.9238972516886326
ACH-001367,-0.8123274273623713
ACH-001368,-0.6595975728319399
ACH-001374,-1.0469766052154517
ACH-001377,-0.7314421741642999
ACH-001380,-0.3888991291894423
ACH-001391,-0.8906920336345804
ACH-001408,-1.2209406489902614
ACH-001430,-0.9426068868608696
ACH-001431,-1.0108226499367663
ACH-001450,-1.1150164798358089
ACH-001496,-0.9058707937547544
ACH-001500,-1.0014748817246346
ACH-001523,-0.7129425496274934
ACH-001532,-0.7059683103841178
ACH-001550,-1.3813222004929415
ACH-001552,-0.6867211473332429
ACH-001554,-0.5560990329816234
ACH-001654,-0.5586059273936638
ACH-001735,-0.9954076055911444
ACH-001736,-1.110769657447628
ACH-001737,-0.9132049581959264
ACH-001740,-0.8555223965395087
ACH-001745,-0.7975800315446331
ACH-001765,-0.8544298148496886
