,BMPR1A (657)
ACH-000159,-0.03862369768612806
ACH-000160,-0.1738022457034235
ACH-000163,0.010168352281616812
ACH-000167,-0.4698722985052551
ACH-000168,-0.05727993385985804
ACH-000169,-0.2736847282795406
ACH-000178,-0.16454927040317385
ACH-000183,0.18932462152635504
ACH-000188,-0.04223892163293407
ACH-000189,0.2456698101075391
ACH-000190,-0.35855743270903206
ACH-000198,-0.1046412635508303
ACH-000203,-0.4749670738043004
ACH-000204,0.050939940240776665
ACH-000206,-0.11009845365327517
ACH-000207,0.048465760736830364
ACH-000208,-0.31858376052297244
ACH-000210,0.21357615880184488
ACH-000211,-0.052872594322539365
ACH-000215,0.10014651508118412
ACH-000221,-0.034803421415865114
ACH-000222,-0.008692680834051626
ACH-000223,-0.02460833677069119
ACH-000226,-0.3144747881023262
ACH-000227,-0.19660782600114132
ACH-000228,-0.25464091033272074
ACH-000231,-0.2711549059750558
ACH-000232,-0.06663987402326227
ACH-000233,-0.1434614530395838
ACH-000234,0.05912257680095349
ACH-000235,-0.2491355560529656
ACH-000237,-0.3045965353478874
ACH-000238,-0.1575720081139552
ACH-000242,-0.2911446914272603
ACH-000243,-0.10485560872494648
ACH-000244,0.20746980669759596
ACH-000246,-0.11866522303607673
ACH-000248,-0.02323121755759219
ACH-000250,-0.0811433620709249
ACH-000251,-0.07617650161896618
ACH-000252,-0.2832816613063457
ACH-000253,-0.02586082941893317
ACH-000255,0.293549315790883
ACH-000256,-0.12504511103023086
ACH-000257,-0.14709986076353024
ACH-000258,-0.2324341563766936
ACH-000259,-0.14836360296419066
ACH-000260,-0.111756890557896
ACH-000261,-0.1783638076034477
ACH-000262,0.004701600728880491
ACH-000263,-0.3418260904668629
ACH-000264,-0.38055950350319
ACH-000265,-0.09005203227117528
ACH-000266,-0.11020744422333448
ACH-000272,0.10149014431344844
ACH-000274,-0.22399899936724044
ACH-000277,0.06556641597826009
ACH-000278,-0.12804224428031633
ACH-000279,-0.1594301846601074
ACH-000280,0.13756811871961067
ACH-000281,-0.03418672508312358
ACH-000288,0.11585700499086632
ACH-000291,-0.036732738081383665
ACH-000293,0.16145205249737735
ACH-000294,-0.038425881483641934
ACH-000295,-0.031628974459063285
ACH-000296,-0.2649367757120707
ACH-000302,-0.028684079780015883
ACH-000304,-0.0070300399319303845
ACH-000307,-0.04639126024427441
ACH-000308,-0.11754636477401352
ACH-000310,-0.2930575855805201
ACH-000311,-0.12347977937741275
ACH-000312,-0.2749338628527813
ACH-000315,0.059201014739139225
ACH-000316,-0.09998849981312301
ACH-000317,-0.16875405832353946
ACH-000318,-0.1927217487699068
ACH-000319,-0.015332532497498687
ACH-000320,-0.2781078215875601
ACH-000322,-0.19404010589994208
ACH-000323,0.5127748924516549
ACH-000324,-0.08793994540939208
ACH-000329,-0.3586412631330945
ACH-000330,-0.08274077301275809
ACH-000331,-0.34727870447211906
ACH-000332,-0.16557316822990795
ACH-000334,-0.033321696075065355
ACH-000335,-0.07858351062151217
ACH-000336,-0.061018075801411685
ACH-000337,-0.14919532066652014
ACH-000338,-0.03768224219390367
ACH-000339,-0.07553975920520895
ACH-000341,-0.10544856189762077
ACH-000348,-0.2331284880405192
ACH-000350,-0.25207674962585186
ACH-000352,-0.046067171760984967
ACH-000356,-0.07601024759707335
ACH-000361,-0.3189292529688844
ACH-000362,0.02294538452349089
ACH-000363,-0.2156673802055252
ACH-000364,-0.03083546002968641
ACH-000365,-0.013195153791147187
ACH-000366,-0.07279711694183517
ACH-000368,-0.3364545387542956
ACH-000374,-0.31289348208580675
ACH-000375,0.0179785152151962
ACH-000376,-0.5027132770090741
ACH-000381,-0.457180670582949
ACH-000383,-0.2431047817736032
ACH-000387,-0.19940462700075412
ACH-000389,-0.3819947713287571
ACH-000390,-0.034098998363498376
ACH-000393,-0.3275823607218266
ACH-000395,-0.2859087786671585
ACH-000396,-0.3008850511816472
ACH-000397,-0.31839437554244016
ACH-000401,-0.09214823178979116
ACH-000402,0.008160565792089285
ACH-000403,-0.3938159356402914
ACH-000404,0.16243787927393044
ACH-000406,-0.16304968863168975
ACH-000407,-0.03342600006857403
ACH-000408,-0.05839783431925107
ACH-000410,-0.12707729635203252
ACH-000411,0.03945111285842271
ACH-000414,-0.0744342124064807
ACH-000415,-0.21916191009513492
ACH-000416,-0.04517867720662809
ACH-000420,-0.40697365227557053
ACH-000421,-0.39554664541667545
ACH-000424,-0.2207376503273306
ACH-000425,-0.02145168808970959
ACH-000426,-0.021213219252014557
ACH-000427,-0.24491390847519995
ACH-000433,-0.17820713106362426
ACH-000435,-0.0017498689220764407
ACH-000436,0.2127220787821092
ACH-000444,-0.2872653461843536
ACH-000445,-0.2485665615216082
ACH-000448,-0.1138226286583175
ACH-000450,-0.2712540016450091
ACH-000452,0.2255492041532577
ACH-000454,0.15090609045303566
ACH-000458,-0.0221894431246995
ACH-000459,0.028350372536062683
ACH-000460,-0.05230331652686769
ACH-000461,-0.1283843586943928
ACH-000463,-0.2368705338883331
ACH-000464,-0.3234105174740448
ACH-000466,-0.13612141647344927
ACH-000467,-0.19032232189940712
ACH-000468,-0.18124989256633015
ACH-000469,-0.31900252697059744
ACH-000470,-0.11437468739132248
ACH-000471,-0.13944395846377566
ACH-000472,0.02621178468732344
ACH-000473,-0.30130671535672865
ACH-000475,-0.6534259579649689
ACH-000476,-0.05735990306317802
ACH-000477,-0.11376713637728228
ACH-000479,-0.1873456768036436
ACH-000480,-0.4796311889166525
ACH-000481,-0.0943590587127554
ACH-000483,-0.17911343553395806
ACH-000484,-0.07380922198510652
ACH-000485,-0.5439812041665133
ACH-000486,-0.23608166836295266
ACH-000487,-0.16598265906262966
ACH-000488,-0.19444167836789192
ACH-000490,0.31892617007756396
ACH-000491,-0.2325866376872336
ACH-000495,-0.04093900204614809
ACH-000496,-0.08299358954630416
ACH-000499,-0.09256440301227843
ACH-000500,-0.2701696388068965
ACH-000502,-0.2765767921751848
ACH-000503,0.9219534369879364
ACH-000505,-0.2760768190538717
ACH-000507,-0.08236427062621568
ACH-000510,-0.07773568844530009
ACH-000511,-0.21179817828297975
ACH-000512,-0.019328368050537045
ACH-000516,-0.06390785915196652
ACH-000517,-0.10505018248813204
ACH-000518,-0.12456929245377395
ACH-000520,-0.06642469601271411
ACH-000521,-0.09509124018983288
ACH-000522,0.02822773595763118
ACH-000524,-0.04898610648590103
ACH-000527,-0.09478781715967816
ACH-000528,-0.2458439809618156
ACH-000537,-0.062377083618558524
ACH-000541,-0.3178017564660032
ACH-000542,-0.14844137142790229
ACH-000544,0.2508446311182003
ACH-000545,-0.030207291936586438
ACH-000547,0.013414927888566665
ACH-000548,-0.11008361235351724
ACH-000549,0.0454503978096206
ACH-000550,-0.5729751970232881
ACH-000552,-0.016130759961353627
ACH-000556,-0.17455287715762355
ACH-000557,-0.07919520194380705
ACH-000569,-0.21270394696388006
ACH-000570,-0.5965914749085851
ACH-000571,-0.2247993031026303
ACH-000573,-0.15195372091297085
ACH-000576,-1.530819588008913e-07
ACH-000579,-0.2498224127151225
ACH-000580,-0.25145943981393154
ACH-000584,-0.027402885396270813
ACH-000585,0.047682614624406816
ACH-000588,0.01601909451885116
ACH-000589,0.0196341044067588
ACH-000591,-0.3865475668484896
ACH-000593,0.006733925997538652
ACH-000600,-0.10796371398679257
ACH-000601,-0.23143275267994065
ACH-000605,-0.07630790238552165
ACH-000606,-0.2758579503438011
ACH-000608,-0.06613454932985623
ACH-000614,0.15591168349848608
ACH-000616,0.014393459965631619
ACH-000618,-0.2362889843346419
ACH-000619,0.04503923854757782
ACH-000620,-0.06865071300502706
ACH-000621,-0.024983905692701508
ACH-000622,-0.3244291659365743
ACH-000623,-0.17000717004073976
ACH-000624,-0.017715239280704724
ACH-000627,-0.11594625393041798
ACH-000630,-0.206343528587659
ACH-000631,-0.15080567311290896
ACH-000632,-0.1514693519558127
ACH-000633,0.05203055016178064
ACH-000637,-0.4536739251196985
ACH-000638,-0.20655170326445926
ACH-000646,-0.1325364565428835
ACH-000647,-0.05377720462742831
ACH-000648,-0.16137261900895156
ACH-000649,0.0030864404622326807
ACH-000651,-0.22778803271799944
ACH-000652,-0.0611136711257023
ACH-000653,-0.12280650778114735
ACH-000657,0.039022959642427794
ACH-000658,0.13759964431592192
ACH-000661,-0.0483496640775024
ACH-000662,-0.025364230840433398
ACH-000663,-0.04468974180011801
ACH-000665,-0.1791484941386924
ACH-000671,-0.5136220223199829
ACH-000672,-0.20456698698724488
ACH-000673,-0.3211428506307544
ACH-000676,-0.16129392406461626
ACH-000677,-0.16139450721278611
ACH-000681,-0.015470004585399115
ACH-000683,-0.14537352109013446
ACH-000684,-0.02543648555981425
ACH-000688,-0.30353048711987235
ACH-000693,-0.37722890346824783
ACH-000694,-0.13993854265615244
ACH-000695,-0.17361434225025568
ACH-000696,-0.1115284347702626
ACH-000697,-0.3054819968584241
ACH-000699,-0.15238916014209195
ACH-000701,-0.10254557540659992
ACH-000706,-0.030239482226768363
ACH-000711,-0.1562229089429962
ACH-000713,0.1531564182025546
ACH-000714,0.09592786404788174
ACH-000718,-0.1925463264656939
ACH-000720,-0.4896533677384298
ACH-000721,0.03192630856324557
ACH-000724,-0.10769633248630893
ACH-000725,0.19588394791254612
ACH-000732,-0.16053299665960774
ACH-000734,-0.0643521157491414
ACH-000735,-0.20393373244694704
ACH-000736,0.2266980503553505
ACH-000738,-0.19974097869316607
ACH-000746,0.03860708045314905
ACH-000747,-0.028502725839390463
ACH-000748,0.06493760461517696
ACH-000753,-0.15096738013775485
ACH-000756,-0.19634645665662376
ACH-000757,-0.11712569540889026
ACH-000758,-0.3355630364524108
ACH-000760,-0.11412411008770745
ACH-000762,-0.3193006597765469
ACH-000763,-0.028966564197621825
ACH-000764,-0.15913364755644646
ACH-000765,-0.03632967596833034
ACH-000766,-0.1694835152577307
ACH-000767,-0.13556582356522304
ACH-000768,-0.3493800036862693
ACH-000769,-0.2170835836598909
ACH-000770,-0.04992739149656166
ACH-000771,-0.0459494671673305
ACH-000773,-0.16237437029236998
ACH-000776,0.025748350870811367
ACH-000777,-0.16157230430143546
ACH-000778,-0.2153552078648826
ACH-000781,-0.01896257113135997
ACH-000782,-0.330380782903013
ACH-000783,-0.0162329671039767
ACH-000784,-0.26955121885217403
ACH-000785,-0.07750543340195921
ACH-000787,-0.01175891169522175
ACH-000788,-0.04657928162778749
ACH-000791,-0.22428277255958448
ACH-000792,-0.1079021498086463
ACH-000794,-0.1293268221417468
ACH-000796,-0.16180696066964342
ACH-000798,-0.09463388394629556
ACH-000799,-0.029677049136391475
ACH-000800,-0.2628794860734106
ACH-000802,-0.07520512184667434
ACH-000804,-0.09348953207706004
ACH-000805,0.09844706182529712
ACH-000809,-0.11962236482852655
ACH-000810,-0.20264125234952093
ACH-000811,-0.15068908244680346
ACH-000817,0.02259290932538607
ACH-000819,-0.13711480966585698
ACH-000820,-0.001988540974928875
ACH-000821,0.07459172322372278
ACH-000822,0.024633871822074032
ACH-000823,-0.17336082932337307
ACH-000824,-0.009179783403603366
ACH-000827,-0.15773474084987035
ACH-000829,-0.15764497009488707
ACH-000831,-0.0658429553445139
ACH-000832,-0.05980738478167291
ACH-000833,-0.2659896774800015
ACH-000834,0.027328764797780833
ACH-000835,-0.276117519821427
ACH-000836,-0.16747073601476606
ACH-000837,-0.17015764995499386
ACH-000838,-0.1310791092037539
ACH-000839,-0.08274177849429441
ACH-000840,0.02122492672409313
ACH-000841,-0.08563535109782433
ACH-000843,-0.26741607619950564
ACH-000846,-0.1979474728295398
ACH-000847,-0.2271804483008477
ACH-000848,-0.09164292693507294
ACH-000849,-0.14579243254094748
ACH-000851,-0.1228474821097336
ACH-000855,-0.3860587365547697
ACH-000856,-0.0910994129200772
ACH-000858,0.06551073871092873
ACH-000859,-0.041716111383018686
ACH-000861,-0.3781447623833776
ACH-000862,0.0846232983570993
ACH-000865,-0.2593220188917619
ACH-000866,-0.2590281976306798
ACH-000867,-0.03512545848321896
ACH-000869,-0.10290124317437843
ACH-000872,-0.19415144776388432
ACH-000873,0.2203840020615233
ACH-000876,-0.3043714830079777
ACH-000878,-0.2767265342939799
ACH-000880,-0.4245323326592429
ACH-000881,-0.05302793813762916
ACH-000882,-0.05017779088703985
ACH-000884,-0.2685970959506379
ACH-000885,-0.26104179189364385
ACH-000887,-0.10343395252247692
ACH-000889,-0.009518505628548066
ACH-000896,-0.043141485693573456
ACH-000898,-0.3645556149671965
ACH-000900,-0.26414741973893296
ACH-000901,-0.1068434922882184
ACH-000905,-0.12931823859359814
ACH-000906,-0.03920319562949385
ACH-000907,-0.08679243636692945
ACH-000910,-0.1325603593795451
ACH-000911,-0.03445763828197928
ACH-000912,0.24505882870961304
ACH-000913,-0.2059305685781224
ACH-000915,-0.12945795432374424
ACH-000916,-0.2827388915805781
ACH-000917,0.1245460865242065
ACH-000920,0.05541084630581532
ACH-000921,-0.15073404734865212
ACH-000924,-0.5329892751755675
ACH-000926,-0.4618732564053066
ACH-000928,-0.20231589212144552
ACH-000929,-0.13311304158557524
ACH-000932,-0.13680053035730486
ACH-000935,-0.13879744263883104
ACH-000936,-0.09997542687728624
ACH-000937,-0.2606538015938221
ACH-000938,-0.06335399376188533
ACH-000939,-0.03739891118643323
ACH-000941,-0.13168749364898735
ACH-000943,-0.11777303098005842
ACH-000946,-0.15890217677386392
ACH-000947,-0.0844570172753283
ACH-000948,-0.3382008771999411
ACH-000950,-0.4066664409917541
ACH-000953,-0.06136842306441151
ACH-000954,-0.09492491139014153
ACH-000957,-0.16880332922712368
ACH-000958,-0.2723364925518461
ACH-000960,-0.10600340451668504
ACH-000963,-0.1503173949997256
ACH-000968,-0.2503170067565645
ACH-000969,-0.3182682109254276
ACH-000972,-0.035931967601842515
ACH-000973,-0.1269431453483397
ACH-000974,-0.20836722138016692
ACH-000978,0.2552146370246041
ACH-000984,-0.1517053290999579
ACH-000986,-0.3609998120623368
ACH-000988,0.03343489174635796
ACH-000993,-0.2294554129964142
ACH-000994,-0.07482314601593996
ACH-000996,-0.11741259062964372
ACH-001001,-0.0928996529404022
ACH-001020,-0.2255728936939159
ACH-001028,-0.1396462718525362
ACH-001031,-0.03716881626187856
ACH-001038,-0.12062849863938267
ACH-001048,-0.10424976955402028
ACH-001050,-0.1910083912805184
ACH-001053,-0.2772110816051707
ACH-001054,-0.08121814446100788
ACH-001061,-0.05538217581733322
ACH-001067,-0.19910690223044225
ACH-001075,0.007323007143955656
ACH-001096,-0.021567476813469374
ACH-001111,-0.22854974195515945
ACH-001119,-0.2801173228957898
ACH-001128,-0.4871028347497384
ACH-001134,-0.20357888286929648
ACH-001151,-0.11494540077402332
ACH-001163,-0.034787120842324895
ACH-001164,-0.35204712054552306
ACH-001183,-0.17976853112366192
ACH-001192,-0.049868943815429764
ACH-001193,-0.1464894585302774
ACH-001196,-0.10961740053681512
ACH-001197,-0.2411953210155664
ACH-001205,-0.283771906490563
ACH-001211,-0.2046312372769397
ACH-001212,-0.33478813699515586
ACH-001228,-0.3809774724770822
ACH-001232,-0.04189715503182946
ACH-001239,-0.20688484107392954
ACH-001270,0.2753696491937657
ACH-001274,-0.3605649231218172
ACH-001275,-0.24436165236961954
ACH-001277,-0.4657822594544748
ACH-001278,0.07445206979951158
ACH-001280,-0.2636787355250549
ACH-001283,-0.2562732432678275
ACH-001289,-0.13173457707026442
ACH-001300,-0.1290301227236171
ACH-001301,0.04172225837300607
ACH-001302,-0.19853653240329225
ACH-001306,-0.38501491910439295
ACH-001318,0.030588309175708463
ACH-001322,-0.06120044682137694
ACH-001328,-0.2840622164889045
ACH-001332,-0.2080052843817555
ACH-001336,-0.3002651226451778
ACH-001346,-0.15834151459574122
ACH-001353,-0.034265405833180815
ACH-001354,-0.1755256459211468
ACH-001367,-0.1713823584512568
ACH-001368,-0.04334446733505346
ACH-001374,-0.2336537510291017
ACH-001377,0.15548654359050826
ACH-001380,-0.002412787873615048
ACH-001391,-0.2492068289011461
ACH-001408,-0.043625743769211967
ACH-001430,-0.055694685605470466
ACH-001431,0.014771687259720003
ACH-001450,-0.033273989994009164
ACH-001496,0.005943109354175079
ACH-001500,0.250637798152144
ACH-001523,-0.23882530034610466
ACH-001532,0.14250626182974252
ACH-001550,-0.18072331791375534
ACH-001552,0.2712097768108478
ACH-001554,-0.21494977063351275
ACH-001654,0.014619000562742488
ACH-001735,-0.01983605537131208
ACH-001736,0.07766814279907243
ACH-001737,-0.3113367949898865
ACH-001740,-0.12414982739852383
ACH-001745,0.0011716109529691038
ACH-001765,-0.09578803958930224
