,MTG2 (26164)
ACH-000261,-0.3670977544250579
ACH-000262,-0.3510088943476681
ACH-000263,-0.6511657817061159
ACH-000264,-0.4303014824518184
ACH-000265,-0.7488376609017688
ACH-000266,-0.2655761883679723
ACH-000272,-0.3841639678822111
ACH-000274,-0.31754399694512153
ACH-000277,-0.4859140389341325
ACH-000278,-0.2333950288638736
ACH-000279,-0.7588914530685259
ACH-000280,-0.4758559831704947
ACH-000281,-0.6058673106773391
ACH-000288,-0.686018612696241
ACH-000291,-0.3570888205809318
ACH-000293,-0.4807102867338885
ACH-000294,-0.40393612204177
ACH-000295,-0.4045780200086818
ACH-000296,-0.24033436060329846
ACH-000302,-0.5550556873349457
ACH-000304,-0.6599872972281801
ACH-000307,-0.3845407045454138
ACH-000308,-0.4150026927736709
ACH-000310,-0.31734431463822865
ACH-000311,-0.5105818898696173
ACH-000312,-0.7090305468288098
ACH-000315,-0.6402659776087523
ACH-000316,-0.5098438699800455
ACH-000317,-0.8015412076938756
ACH-000318,-0.3853842262072476
ACH-000319,-0.18139343277536496
ACH-000320,-0.7057895142065623
ACH-000322,-0.6161250113263729
ACH-000323,-0.2373120654157775
ACH-000324,-0.2198316422360229
ACH-000329,-0.5180361584393985
ACH-000330,-0.38924886468998493
ACH-000331,-0.4571057086726698
ACH-000332,-0.212993477524606
ACH-000334,-0.19694104975073431
ACH-000335,-0.745402019421847
ACH-000336,-0.6697011947016037
ACH-000337,-0.6285916917850635
ACH-000338,-0.8297047521609016
ACH-000339,-0.22425920364434915
ACH-000341,-0.5792927586954956
ACH-000348,-0.3859017284188533
ACH-000350,-0.4702916445720398
ACH-000352,-0.3909623410978718
ACH-000356,-0.26133247297733925
ACH-000361,-0.31820092068837125
ACH-000362,-0.20706914704962204
ACH-000363,-0.4120681251343261
ACH-000364,-0.4917585622986274
ACH-000365,-0.633176317965353
ACH-000366,-0.34680805570964696
ACH-000368,-0.5789972229922519
ACH-000374,-0.6436076708651366
ACH-000375,-0.5230613422379949
ACH-000376,-0.6754227778937087
ACH-000381,-0.6741911768824215
ACH-000383,-0.4936482507642817
ACH-000387,-0.4838159103899445
ACH-000389,-0.09271450785626027
ACH-000390,-0.4203595689328477
ACH-000393,-0.16685978576257615
ACH-000395,-0.3307457250019308
ACH-000396,-0.6316945743246366
ACH-000397,-0.15841391590799025
ACH-000401,-0.4479602669733641
ACH-000402,-0.6163108528514826
ACH-000403,-0.36094583038167577
ACH-000404,-0.873037439157532
ACH-000406,-0.703147221364152
ACH-000407,-0.3341328102067681
ACH-000408,-0.6305341386903558
ACH-000410,-0.4420495515354029
ACH-000411,-0.23983134274202014
ACH-000414,-0.5823577481729287
ACH-000415,-0.4369087608152805
ACH-000416,-0.17373076688347033
ACH-000420,-0.4275847723260832
ACH-000421,-0.2002001525298508
ACH-000424,-0.6630823644265397
ACH-000425,-0.4674124662092325
ACH-000426,-0.5451010726379529
ACH-000427,-0.5570080049814864
ACH-000433,-0.4505517310433525
ACH-000435,-0.7435203955852142
ACH-000436,-0.04325046868690639
ACH-000444,-0.6527748086967051
ACH-000445,-0.4373961219362773
ACH-000448,-0.2576438051463308
ACH-000450,-0.7581475052617697
ACH-000452,-0.39558107626232586
ACH-000454,-0.7797178754760731
ACH-000458,-0.4548953462459456
ACH-000459,-0.9952320586522376
ACH-000460,-0.4690715023846851
ACH-000461,-0.6668455528064824
ACH-000463,-0.2832434650878469
ACH-000464,-0.4156019836153031
ACH-000466,-0.5511875550677757
ACH-000467,-0.7249671661993026
ACH-000468,-0.4216075204393509
ACH-000469,-0.8812233765312936
ACH-000470,-0.4951583930535176
ACH-000471,-0.24684349428917046
ACH-000472,-0.34640410809498057
ACH-000473,-0.5972531028142332
ACH-000475,-0.5368625427507888
ACH-000476,-0.6466515043259946
ACH-000477,-0.5159609547395616
ACH-000479,-0.5127659397354913
ACH-000480,-0.5130417119688222
ACH-000481,-0.364107014853281
ACH-000483,-0.5027731606469786
ACH-000484,-0.34251932397503004
ACH-000485,-0.3647899339567258
ACH-000486,-0.34353168678088125
ACH-000487,-0.4802501245815494
ACH-000488,-0.6053004429376244
ACH-000490,-0.6614545645124975
ACH-000491,-0.5796652745874287
ACH-000495,-0.2002378927301529
ACH-000496,-0.2892271008327692
ACH-000499,-0.7848240562693235
ACH-000500,-0.8076888009872808
ACH-000502,-0.37163088037731
ACH-000503,-0.5068947311111147
ACH-000505,-0.2254064142729653
ACH-000507,-0.4413948321468963
ACH-000510,-0.5900388263636809
ACH-000511,-0.2229462137169273
ACH-000512,-0.5108785231287292
ACH-000516,-0.32402972237821365
ACH-000517,-0.3726932001561855
ACH-000518,-0.5143062277715718
ACH-000520,-0.16734946706521406
ACH-000521,-0.5014846029800549
ACH-000522,-0.5380043393545706
ACH-000524,-0.4319513946344905
ACH-000527,-0.541105995983207
ACH-000528,-0.5297088024867417
ACH-000537,-0.6056044666732558
ACH-000541,-0.463532757376497
ACH-000542,-0.16668149840598215
ACH-000544,-0.5333496284405256
ACH-000545,-0.547939371979029
ACH-000547,-0.4111990656146017
ACH-000548,-0.1599076364863495
ACH-000549,-0.3953628377586855
ACH-000550,-0.3298538084495489
ACH-000552,-0.3830277683054549
ACH-000556,-0.29366479918468114
ACH-000557,-0.4335436441154756
ACH-000569,-0.6041309775682304
ACH-000570,-0.6544558219630914
ACH-000571,-0.4433578573928672
ACH-000573,-0.4498262593243713
ACH-000576,-0.10377489823817412
ACH-000579,-0.6917020725605182
ACH-000580,-0.31841791102828004
ACH-000584,-0.5246910965103075
ACH-000585,-0.19647591342326984
ACH-000588,-0.5903533420648739
ACH-000589,-0.9471856196028624
ACH-000591,-0.5684529031219667
ACH-000593,-0.6169195888150703
ACH-000600,-0.5300463882601891
ACH-000601,-0.6030471905581022
ACH-000605,-0.6148140412852402
ACH-000606,-0.451691760492828
ACH-000608,-0.4011931451971079
ACH-000614,-0.6862655409645303
ACH-000616,-0.4679576627587059
ACH-000618,-0.6338123147551615
ACH-000619,-0.5572202794917174
ACH-000620,-0.4206901794271333
ACH-000621,-0.3512177527467176
ACH-000622,-0.4134293576729383
ACH-000623,-0.3920513590138865
ACH-000624,-0.15675750933767166
ACH-000627,-0.3442834667160129
ACH-000630,-0.684805606709933
ACH-000631,-0.7353092654022358
ACH-000632,-0.4901616817420434
ACH-000633,-0.6219191661338734
ACH-000637,-0.3239468411593762
ACH-000638,-0.15965681941828788
ACH-000646,-0.6647770017577506
ACH-000647,-0.6203221662103349
ACH-000648,-0.5089126263259398
ACH-000649,-0.4728922518553877
ACH-000651,-0.7604322996762582
ACH-000652,-0.5583014329252107
ACH-000653,-0.4033902476350089
ACH-000657,-0.4487176248790376
ACH-000658,-0.3698589571658104
ACH-000661,-0.4918785112466297
ACH-000662,-0.1710426542325978
ACH-000663,-0.5566134355387956
ACH-000665,-0.3205257426359461
ACH-000671,-0.7634644392041817
ACH-000672,-0.5682179270738709
ACH-000673,-0.14747144699612053
ACH-000676,-0.6678964467977909
ACH-000677,-0.9148498270013459
ACH-000681,-0.6404066484746944
ACH-000683,-0.44531303122891625
ACH-000684,-0.6467259946772502
ACH-000688,-0.42806120489976496
ACH-000693,-0.7684310618399041
ACH-000694,-0.6429158672428494
ACH-000695,-0.4794147150258356
ACH-000696,-0.4292413404394833
ACH-000697,-0.42577359398798265
ACH-000699,-0.5308110045672374
ACH-000701,-0.5369142948414319
ACH-000706,-0.615037782415504
ACH-000711,-0.3898978472774121
ACH-000713,-0.5095159542629624
ACH-000714,-0.08771993166699943
ACH-000718,-0.3424842505213227
ACH-000720,-0.6937666176677952
ACH-000721,-0.6032984046394788
ACH-000724,-0.5316186840176518
ACH-000725,-0.4659750915947234
ACH-000732,-0.570042362488015
ACH-000734,-0.6553568808238729
ACH-000735,-0.3608822583861192
ACH-000736,-0.3811010331046839
ACH-000738,-0.9433900078216564
ACH-000746,-0.6101942321532717
ACH-000747,-0.9063557865436168
ACH-000748,-0.3470891851083508
ACH-000753,-0.4995093729878424
ACH-000756,-0.34766416069913314
ACH-000757,-0.6368168736783139
ACH-000758,-1.0771524725455142
ACH-000760,-0.5118204771971783
ACH-000762,-0.4775362463705585
ACH-000763,-0.18065528088963195
ACH-000764,-0.3267412341134655
ACH-000765,-0.5530828644250715
ACH-000766,-0.3738946983727705
ACH-000767,-0.6304905388845671
ACH-000768,-0.4086423517187255
ACH-000769,-0.5980542861197905
ACH-000770,-0.3692378379573965
ACH-000771,-0.4193202867619905
ACH-000773,-0.1957721451510779
ACH-000776,-0.3026342404497401
ACH-000777,-0.5056170725386987
ACH-000778,-0.4897924125390806
ACH-000781,-0.5491810680014648
ACH-000782,-0.3765662737951456
ACH-000783,-0.3679925339558833
ACH-000784,-0.7355677221142832
ACH-000785,-0.3754478161786723
ACH-000787,-0.7044746324138088
ACH-000788,-0.24057882471150996
ACH-000791,-0.442713351161119
ACH-000792,-0.19930001985755336
ACH-000794,-0.3114655509143865
ACH-000796,-0.4622016041380789
ACH-000798,-0.4905333730425285
ACH-000799,-0.17623404686054076
ACH-000800,-0.5052193429412355
ACH-000802,-0.5673319884536637
ACH-000804,-0.4991549918763582
ACH-000805,-0.4810765513860125
ACH-000809,-0.5974327198610764
ACH-000810,-0.3397226385614579
ACH-000811,-0.4433986344528613
ACH-000817,-0.4250748019448439
ACH-000819,-0.5744852829758457
ACH-000820,-0.4936750447788562
ACH-000821,-0.4988259667153429
ACH-000822,-0.4100083633936968
ACH-000823,-0.6440286267512997
ACH-000824,-0.2331708985907677
ACH-000827,-0.2332969553605611
ACH-000829,-0.3402712725982337
ACH-000831,-0.8230048792277576
ACH-000832,-0.6615295990423321
ACH-000833,-0.6893803568624204
ACH-000834,-0.5376868645031225
ACH-000835,-0.5573991459110533
ACH-000836,-0.4006235931432751
ACH-000837,-0.6736179556397731
ACH-000838,-0.20185751544970768
ACH-000839,-0.3120240691214859
ACH-000840,-0.4179786699902921
ACH-000841,-0.4811970723056504
ACH-000843,-0.565001286423794
ACH-000846,-0.6049168982512659
ACH-000847,-0.6305493468758517
ACH-000848,-0.6199529700331318
ACH-000849,-0.6094847148116306
ACH-000851,-0.565318302735292
ACH-000855,-0.6612545529727433
ACH-000856,-0.800980313796933
ACH-000858,-0.7523132135057352
ACH-000859,-0.2522695916672396
ACH-000861,-0.3245555295967034
ACH-000862,-0.6823253260878521
ACH-000865,-0.6067328844384344
ACH-000866,-0.5952160385984584
ACH-000867,-0.2888924649225269
ACH-000869,-0.34592985162061496
ACH-000872,-0.5499851079419749
ACH-000873,-0.5852283098590106
ACH-000876,-0.8141238056164971
ACH-000878,-0.8902257480766844
ACH-000880,-0.36392534431607854
ACH-000881,-0.24837251342921965
ACH-000882,-0.628125169123996
ACH-000884,-0.5000869842979498
ACH-000885,-0.7196328697913004
ACH-000887,-0.4340472081142188
ACH-000889,-0.6168333784845684
ACH-000896,-0.4301446651229924
ACH-000898,-0.4866089292194857
ACH-000900,-0.5311083445588154
ACH-000901,-0.3260015555852092
ACH-000905,-0.4654264156976483
ACH-000906,-0.5689759383240126
ACH-000907,-0.5676531268345388
ACH-000910,-0.6578313672474524
ACH-000911,-0.4412840104689805
ACH-000912,-0.4854811353512253
ACH-000913,-0.9291395022050676
ACH-000915,-0.9912322981272396
ACH-000916,-0.5880955877022137
ACH-000917,-0.5004657395529093
ACH-000920,-0.5712936361599922
ACH-000921,-0.5012417925508166
ACH-000924,-0.6700123306008663
ACH-000926,-0.4475486551475648
ACH-000928,-0.5737013804921209
ACH-000929,-0.6791117636233401
ACH-000932,-0.49471317879288895
ACH-000935,-0.5242531826237712
ACH-000936,-0.6547097949846306
ACH-000937,-0.6370996748433071
ACH-000938,-0.7271371603002826
ACH-000939,-0.6257560910098549
ACH-000941,-0.5408670067097611
ACH-000943,-0.6589114648592546
ACH-000946,-0.3447391490488631
ACH-000947,-0.9021773433592004
ACH-000948,-0.3640595660058262
ACH-000950,-0.5543914412512394
ACH-000953,-0.2316681056997471
ACH-000954,-0.5297914853199716
ACH-000957,-0.4975244214247371
ACH-000958,-0.40009100576440826
ACH-000960,-0.4056931837523147
ACH-000963,-0.4479417395988382
ACH-000968,-1.0134623010260757
ACH-000969,-0.7204621256630926
ACH-000972,-0.4198970177785654
ACH-000973,-0.6910480943005642
ACH-000974,-0.3002066689997083
ACH-000978,-0.42311752437104255
ACH-000984,-0.4763839667803147
ACH-000986,-0.5113812288385482
ACH-000988,-0.3451099224180375
ACH-000993,-0.21985822012331516
ACH-000994,-1.0515009022688946
ACH-000996,-0.5030481557764143
ACH-001001,-0.7926085224314776
ACH-001020,-0.4080731509759271
ACH-001028,-0.6258292114188296
ACH-001031,-0.6954933443826342
ACH-001038,-0.6629064507658843
ACH-001048,-0.4630816941688586
ACH-001050,-0.11920781221207385
ACH-001053,-0.32652690866669604
ACH-001054,-0.6190198246923095
ACH-001061,-0.5906164781505833
ACH-001067,-0.5621715139969135
ACH-001075,-0.3097661650052324
ACH-001096,-0.51848779817725
ACH-001111,-0.6761363587168381
ACH-001119,-0.4647831743508091
ACH-001128,-0.4637422720668587
ACH-001134,-0.407708480583274
ACH-001151,-0.17379149867235136
ACH-001163,-0.7882034697769973
ACH-001164,-0.5794542625267228
ACH-001183,-0.3873364550047237
ACH-001192,-0.4262505888435
ACH-001193,-0.4933814017777606
ACH-001196,-0.5752953206297997
ACH-001197,-0.4281017829952031
ACH-001205,-0.4145524883666369
ACH-001211,-0.3090295033535694
ACH-001212,-0.6157036885241229
ACH-001228,-0.4180787730836499
ACH-001232,-0.5186225903885778
ACH-001239,-0.6311110077686111
ACH-001270,-0.6551699884536845
ACH-001274,-0.5303179751262943
ACH-001275,-0.6544839789778535
ACH-001277,-0.35482386266081045
ACH-001278,-0.7470245879392059
ACH-001280,-0.27366432946036656
ACH-001283,-0.4378349600301886
ACH-001289,-0.564293257614084
ACH-001300,-0.5900444327295137
ACH-001301,-0.3456323465039574
ACH-001302,-0.2838111110945073
ACH-001306,-0.3655141753154741
ACH-001318,-0.7158074828094454
ACH-001322,-0.5994509289639584
ACH-001328,-0.4364380716731998
ACH-001332,-0.5562032786601406
ACH-001336,-0.5518776887059258
ACH-001346,-0.6243872144561741
ACH-001353,-0.15332072918765335
ACH-001354,-0.4752209493202104
ACH-001367,-0.7443269340988116
ACH-001368,-0.6256614822394617
ACH-001374,0.017695859672888826
ACH-001377,-0.4420037653581884
ACH-001380,-0.6144694801862121
ACH-001391,-0.4572396690342417
ACH-001408,-0.4122055443166407
ACH-001430,-0.5237555469251638
ACH-001431,-0.4341525935335596
ACH-001450,-0.663122386929478
ACH-001496,-0.8125976553902424
ACH-001500,-0.916550456520264
ACH-001523,-0.7149526442233063
ACH-001532,-0.4728980992685637
ACH-001550,-0.5414588710433084
ACH-001552,-0.38209418305763976
ACH-001554,-0.8873987512887781
ACH-001654,-0.4664333035082957
ACH-001735,-0.3851156433932336
ACH-001736,-0.6959554748576819
ACH-001737,0.05133751664701396
ACH-001740,-0.2585863041937274
ACH-001745,-0.2504279225780361
ACH-001765,-0.5796264047938096
