,SNW1 (22938)
ACH-001328,-1.0299311720185196
ACH-001332,-1.1700196948025283
ACH-001336,-1.1504041005312893
ACH-001346,-1.1810992078792824
ACH-001353,-1.0482110388839183
ACH-001354,-0.9180385365375988
ACH-001367,-1.2462371528328269
ACH-001368,-1.124882048717937
ACH-001374,-1.0168320598502305
ACH-001377,-1.1678499490786902
ACH-001380,-1.2444611703179378
ACH-001391,-1.1417795827305923
ACH-001408,-1.1175659616157343
ACH-001430,-0.8385233573536802
ACH-001431,-1.0458447152496937
ACH-001450,-1.163197280339655
ACH-001496,-0.9123866711894
ACH-001500,-0.925427921059206
ACH-001523,-1.179982559418928
ACH-001532,-1.124664520202384
ACH-001550,-0.9444822810967158
ACH-001552,-1.1261424752065252
ACH-001554,-1.2151021839056808
ACH-001654,-1.094594867412353
ACH-001735,-0.9715527989955768
ACH-001736,-0.9912255103721636
ACH-001737,-1.236364807731794
ACH-001740,-1.2630685140335802
ACH-001745,-1.3557374377725957
ACH-001765,-1.1925313419875372
