,PPP1CC (5501)
ACH-000771,-0.8134611430923891
ACH-000773,-0.04072700530834579
ACH-000776,-0.3403138860583349
ACH-000777,-0.5969943375444601
ACH-000778,-0.1487898115757385
ACH-000781,-0.10337522136970856
ACH-000782,-0.24352343087022185
ACH-000783,-0.2833690628190371
ACH-000784,-0.14724131385802494
ACH-000785,-0.12503706042287724
ACH-000787,-0.30979174765613715
ACH-000788,-0.1460225693180505
ACH-000791,-0.2197465313203042
ACH-000792,-0.2382929920975643
ACH-000794,-0.0579110616717643
ACH-000796,-0.16331761061115282
ACH-000798,0.06728190064491764
ACH-000799,-0.2671353209475082
ACH-000800,-0.13921592275449576
ACH-000802,-0.2371402096901939
ACH-000804,-0.13811891724715872
ACH-000805,-0.2755262985259037
ACH-000809,-0.25875478091661763
ACH-000810,-0.13041518810307265
ACH-000811,-0.32134438290948497
ACH-000817,-0.30407732285124056
ACH-000819,-0.2432388851866733
ACH-000820,-0.055114221834868346
ACH-000821,-0.08620272760037824
ACH-000822,-0.25176979784208
ACH-000823,0.03231885636987556
ACH-000824,-0.2071823408650908
ACH-000827,-0.4111204086807612
ACH-000829,-0.3107187238291765
ACH-000831,-0.07899651079918901
ACH-000832,-0.18592530350468392
ACH-000833,-0.08584510919257811
ACH-000834,-0.1201709304090566
ACH-000835,-0.16428787185999386
ACH-000836,0.02462505559893709
ACH-000837,-0.07037096912485621
ACH-000838,-0.2338905248675304
ACH-000839,-0.2167914925932268
ACH-000840,-0.27285452214790523
ACH-000841,-0.2659999262823541
ACH-000843,-0.0862956932779647
ACH-000846,0.02084935700647857
ACH-000847,-0.3112318354793761
ACH-000848,-0.2335186077263361
ACH-000849,-0.13176666913388727
ACH-000851,-0.1935172207981412
ACH-000855,-0.2785104746121056
ACH-000856,-0.16887601770559302
ACH-000858,-0.08721719812244713
ACH-000859,-0.2890366026450313
ACH-000861,-0.2460027863421793
ACH-000862,-0.0566787347901861
ACH-000865,-0.12471637769754733
ACH-000866,-0.17086017194756506
ACH-000867,-0.08862309649323608
ACH-000869,-0.12012419462620602
ACH-000872,-0.28743955747732364
ACH-000873,-0.2454544939182559
ACH-000876,-0.10912882514538436
ACH-000878,-0.4274789562906561
ACH-000880,0.07351529866831383
ACH-000881,-0.01695452527513758
ACH-000882,-0.2136854074698961
ACH-000884,-0.0829049862522475
ACH-000885,0.04452211704557015
ACH-000887,-0.2816488036775527
ACH-000889,-0.357188303915266
ACH-000896,-0.31087912253891353
ACH-000898,-0.018435743341731856
ACH-000900,-0.21581998533165786
ACH-000901,-0.25088174446587164
ACH-000905,-0.1698449240677769
ACH-000906,-0.7690331667248462
ACH-000907,-0.0672749675285323
ACH-000910,-0.1257092910226732
ACH-000911,-0.21806367151023687
ACH-000912,-0.2617721055568618
ACH-000913,-0.5879868027088203
ACH-000915,-0.1566881192496595
ACH-000916,-0.18394375247781647
ACH-000917,-0.0706309077877907
ACH-000920,0.14137940765601367
ACH-000921,-0.5177535203095094
ACH-000924,-0.21064975458730634
ACH-000926,-0.1954037495422048
ACH-000928,-0.08023781242236863
ACH-000929,-0.01019937914760108
ACH-000932,-0.13149996461908425
ACH-000935,-0.12166412550387055
ACH-000936,-0.13231487354332366
ACH-000937,-0.04909412427190197
ACH-000938,-0.05277746890629869
ACH-000939,0.2555872901851362
ACH-000941,-0.12540374596681414
ACH-000943,-0.3326363103474911
ACH-000946,-0.06866881502119512
ACH-000947,-0.02999200747418395
ACH-000948,-0.26386617135524204
ACH-000950,-0.2826929372264444
ACH-000953,-0.07698174388376314
ACH-000954,-0.3013646109017626
ACH-000957,-0.2166070290815932
ACH-000958,-0.24452240289636284
ACH-000960,-0.10740707620786724
ACH-000963,-0.14916596456072928
ACH-000968,-0.1788345680364923
ACH-000969,-0.13418406698158294
ACH-000972,0.0022782796619988557
ACH-000973,-0.20591423571386208
ACH-000974,-0.16190561513581514
ACH-000978,0.00015800290230038835
ACH-000984,-0.16001994828748134
ACH-000986,-0.36340098673473537
ACH-000988,-0.15897332956301802
ACH-000993,-0.21818088120055928
ACH-000994,-0.11937650187041587
ACH-000996,-0.19063987993127815
ACH-001001,-0.15555935625964068
ACH-001020,-0.06353551307697526
ACH-001028,-0.1769236490171318
ACH-001031,-0.3813629204851708
ACH-001038,-0.3262900419015528
ACH-001048,-0.22569847209953575
ACH-001050,-0.2781634841596172
ACH-001053,-0.01871571607911306
ACH-001054,-0.2564653256024517
ACH-001061,-0.471296365190593
ACH-001067,-0.579969213812001
ACH-001075,-0.1568523958630739
ACH-001096,-0.15958257345074314
ACH-001111,-0.15211542365549188
ACH-001119,-0.3490769097249633
ACH-001128,0.5145874311613677
ACH-001134,-0.036546055509965765
ACH-001151,-0.18004665425102606
ACH-001163,-0.2610747934472024
ACH-001164,-0.2153322543308957
ACH-001183,-0.33457970736022385
ACH-001192,-0.374090219413437
ACH-001193,-0.41088720536286094
ACH-001196,-0.07674190057652841
ACH-001197,-0.2287698052942085
ACH-001205,-0.4947986103596554
ACH-001211,-0.3955732716587764
ACH-001212,-0.16685082242092433
ACH-001228,-0.18040804479938694
ACH-001232,-0.3353081647111833
ACH-001239,-0.18348525618131872
ACH-001270,-0.08486928925658077
ACH-001274,-0.5930287165873278
ACH-001275,-0.14950297877016305
ACH-001277,-0.13733988119763355
ACH-001278,-0.5292779346934572
ACH-001280,-0.3000256915897586
ACH-001283,-0.16546504743719853
ACH-001289,-0.3090906873471657
ACH-001300,-0.2669840653663655
ACH-001301,-0.030673767267576518
ACH-001302,0.03675431349409649
ACH-001306,-0.25263142748753536
ACH-001318,-0.23295036407107206
ACH-001322,-0.4846511500248704
ACH-001328,-0.24371066534668864
ACH-001332,-0.26401335041949514
ACH-001336,-0.3254392114628132
ACH-001346,-0.11403400308580455
ACH-001353,-0.3353495797645754
ACH-001354,-0.2741467759225501
ACH-001367,-0.29477303352643514
ACH-001368,-0.13564632529435453
ACH-001374,-0.3538558921856181
ACH-001377,-0.09168986623200803
ACH-001380,-0.44635858125150657
ACH-001391,-0.17339881268110127
ACH-001408,-0.1797260819315282
ACH-001430,-0.6532692732617198
ACH-001431,-0.3548959407196404
ACH-001450,-0.027205085990281368
ACH-001496,-0.1620462064665171
ACH-001500,-0.34264220888500463
ACH-001523,-0.21992216928676728
ACH-001532,0.0498399908507883
ACH-001550,0.016961035743611744
ACH-001552,-0.34049568264127417
ACH-001554,-0.1008652850041439
ACH-001654,-0.2968111735452475
ACH-001735,-0.1887892105437759
ACH-001736,-0.037113782582883455
ACH-001737,-0.13723121336738894
ACH-001740,-0.19842440817962947
ACH-001745,-0.1201869360367594
ACH-001765,-0.20462778289428687
