,B3GAT3 (26229)
ACH-000651,0.018332766624207214
ACH-000652,-0.2687385818890458
ACH-000653,-0.2033176186864956
ACH-000657,-0.2909101974585945
ACH-000658,-0.3954262467628117
ACH-000661,-0.15020951200368493
ACH-000662,-0.14263557178623326
ACH-000663,-0.21309542743348514
ACH-000665,-0.2369061552335005
ACH-000671,-0.4465526387132922
ACH-000672,-0.4426891750448266
ACH-000673,-0.14400214895975266
ACH-000676,-0.06327951298044895
ACH-000677,-0.08052103953052175
ACH-000681,-0.012376818681772444
ACH-000683,-0.07615687981292374
ACH-000684,-0.25801141356996643
ACH-000688,-0.11955647906488395
ACH-000693,-0.13019454341051512
ACH-000694,-0.20031303825309132
ACH-000695,0.09893414860825013
ACH-000696,-0.2608048266554619
ACH-000697,-0.03663022877568718
ACH-000699,-0.059355750019650766
ACH-000701,-0.21606169081510634
ACH-000706,0.04839205668159268
ACH-000711,-0.0949277978974662
ACH-000713,-0.1420226684676109
ACH-000714,-0.013651733119459131
ACH-000718,-0.15140640285732448
ACH-000720,-0.3819442727401274
ACH-000721,-0.02506144299679005
ACH-000724,0.06011013526641181
ACH-000725,-0.05306360229836319
ACH-000732,-0.09990134427489304
ACH-000734,-0.21606009304413806
ACH-000735,-0.22163257457855387
ACH-000736,0.03351198548468085
ACH-000738,-0.2456897501679741
ACH-000746,-0.09814999440428672
ACH-000747,-0.1786783080528106
ACH-000748,-0.15841322905130265
ACH-000753,-0.5661489802834312
ACH-000756,-0.4590886481237815
ACH-000757,-0.17939654479672726
ACH-000758,-0.025167900834765698
ACH-000760,-0.022300099297194842
ACH-000762,-0.2254641644873621
ACH-000763,0.32358664696474404
ACH-000764,-0.3982092339400449
ACH-000765,-0.08974820294752589
ACH-000766,-0.23659919273719074
ACH-000767,-0.04697340004493422
ACH-000768,-0.09660267027118012
ACH-000769,-0.12066125081624142
ACH-000770,-0.06582124324218883
ACH-000771,-0.2369166109956227
ACH-000773,-0.04145784977942981
ACH-000776,-0.18275441265917386
ACH-000777,-0.12009494608721888
ACH-000778,-0.033803131553109725
ACH-000781,-0.15833484804414613
ACH-000782,-0.02562856630632202
ACH-000783,-0.041666858159811804
ACH-000784,-0.1671064176702236
ACH-000785,-0.047794522561216746
ACH-000787,-0.3287426184995982
ACH-000788,-0.1697088254281142
ACH-000791,-0.11455745244011467
ACH-000792,-0.22350569905281464
ACH-000794,-0.4825022830984536
ACH-000796,-0.05113111912938486
ACH-000798,-0.13342446901359392
ACH-000799,-0.003102779962424095
ACH-000800,0.05559326949854732
ACH-000802,-0.3652522531942381
ACH-000804,-0.1291509913360163
ACH-000805,-0.2649214808418064
ACH-000809,-0.13462641702056166
ACH-000810,-0.4097352073980047
ACH-000811,-0.10144819625851816
ACH-000817,-0.15414203140978214
ACH-000819,-0.028120221417279004
ACH-000820,-0.3678343435181763
ACH-000821,0.05102045405844008
ACH-000822,-0.10951071857760578
ACH-000823,-0.030966602837101675
ACH-000824,-0.024037655464338416
ACH-000827,-0.1289733181819033
ACH-000829,0.03665633840236091
ACH-000831,-0.1722780870494753
ACH-000832,-0.3582487174573005
ACH-000833,0.010490716775761385
ACH-000834,-0.4298207351503913
ACH-000835,-0.10268520463485917
ACH-000836,-0.26906214997524025
ACH-000837,-0.1364141907384663
ACH-000838,0.04610439073579002
ACH-000839,-0.3432375403480147
ACH-000840,-0.09365405968680494
ACH-000841,-0.1574875617695913
ACH-000843,-0.2627583278668311
ACH-000846,-0.14227331610965513
ACH-000847,-0.3108317019469428
ACH-000848,-0.13863781032194586
ACH-000849,0.00772615962576103
ACH-000851,-0.14553547193474206
ACH-000855,-0.11469700410008575
ACH-000856,-0.5001019651405337
ACH-000858,-0.02628046046692309
ACH-000859,-0.10389236671235688
ACH-000861,-0.2147157648873776
ACH-000862,-0.14170894321582272
ACH-000865,-0.12948476878649293
ACH-000866,-0.2539714511977356
ACH-000867,-0.07805179034088157
ACH-000869,0.04581117148627237
ACH-000872,-0.19929542492145835
ACH-000873,-0.1540421093229542
ACH-000876,-0.1465682179525571
ACH-000878,-0.23510679338454915
ACH-000880,-0.13218165606015753
ACH-000881,-0.021486490287244205
ACH-000882,-0.20127189465692336
ACH-000884,-0.0191725710676161
ACH-000885,-0.18859919306738926
ACH-000887,-0.12293678642387125
ACH-000889,0.06955503446624556
ACH-000896,-0.0455562238558066
ACH-000898,-0.3427393250182537
ACH-000900,-0.1531465524009557
ACH-000901,-0.3534478014656292
ACH-000905,-0.0677463045757584
ACH-000906,0.01408601034101329
ACH-000907,-0.3215624176361541
ACH-000910,-0.05530074207462008
ACH-000911,-0.06205859687094585
ACH-000912,-0.0439221705772852
ACH-000913,-0.12355019541437462
ACH-000915,0.03945857105223288
ACH-000916,-0.12810006469308194
ACH-000917,-0.09708250523633748
ACH-000920,-0.04573158150630783
ACH-000921,-0.1734085109278634
ACH-000924,0.056124445502420704
ACH-000926,-0.08690474941025195
ACH-000928,-0.09571555643208092
ACH-000929,0.2091694283738443
ACH-000932,-0.060877935756560135
ACH-000935,-0.21504842453223136
ACH-000936,-0.3772043209104608
ACH-000937,-0.009139482949309094
ACH-000938,0.04541967599828582
ACH-000939,-0.23166604223093265
ACH-000941,-0.05491626305809627
ACH-000943,-0.11794225296285453
ACH-000946,-0.016053989340716116
ACH-000947,-0.17700782494490674
ACH-000948,-0.12612532683924094
ACH-000950,-0.1936668574724553
ACH-000953,0.006711405963579628
ACH-000954,-0.2707138633591825
ACH-000957,-0.3604456114263733
ACH-000958,-0.08607332387114215
ACH-000960,0.032995295278910895
ACH-000963,0.04118706167050802
ACH-000968,-0.0131756679632526
ACH-000969,-0.10755119819383528
ACH-000972,-0.4477017080142304
ACH-000973,-0.3114310395876128
ACH-000974,-0.10150997984890577
ACH-000978,-0.07017269836043677
ACH-000984,-0.375191738733334
ACH-000986,-0.10139397798286767
ACH-000988,-0.008117445277319566
ACH-000993,-0.21186580909095765
ACH-000994,-0.1422978866261721
ACH-000996,-0.21477858525600785
ACH-001001,-0.02781345869781596
ACH-001020,-0.2401158115955065
ACH-001028,-0.17585331647114666
ACH-001031,-0.3110975121419637
ACH-001038,0.011882402973868623
ACH-001048,-0.3068699290778181
ACH-001050,-0.263660481589416
ACH-001053,-0.4535931465372896
ACH-001054,-0.32183028921577456
ACH-001061,-0.13961861476946322
ACH-001067,-0.09506660407292764
ACH-001075,-0.1318037269738203
ACH-001096,-0.3108274326126708
ACH-001111,-0.301318252195469
ACH-001119,-0.15204527865147044
ACH-001128,-0.1080098386548257
ACH-001134,-0.021131747552967272
ACH-001151,0.09298937679303076
ACH-001163,-0.08632830680385009
ACH-001164,-0.21557834165883516
ACH-001183,-0.16668137186020765
ACH-001192,-0.11975077575973468
ACH-001193,-0.15483132245829925
ACH-001196,-0.005872083144613356
ACH-001197,0.07167535486145328
ACH-001205,-0.02617479258748464
ACH-001211,-0.3239622267244793
ACH-001212,-0.23011153889275154
ACH-001228,-0.16289149223813298
ACH-001232,-0.24438821300925576
ACH-001239,0.010657097228736978
ACH-001270,-0.04055121369724514
ACH-001274,-0.15142361198065585
ACH-001275,-0.23049266542314945
ACH-001277,0.17227927774700322
ACH-001278,-0.17198475943539993
ACH-001280,-0.16971361794529613
ACH-001283,0.054502220233574775
ACH-001289,-0.15639930609878616
ACH-001300,0.008513475677230159
ACH-001301,-0.04084093746506191
ACH-001302,-0.21617274087719213
ACH-001306,-0.0176256970478988
ACH-001318,-0.07553775187800177
ACH-001322,-0.2375990112588486
ACH-001328,-0.4217853598829512
ACH-001332,-0.4063925269354534
ACH-001336,-0.2196691959725372
ACH-001346,-0.19174431413503415
ACH-001353,-0.06217017211273319
ACH-001354,-0.17658339270220344
ACH-001367,-0.2153723858557718
ACH-001368,-0.3734287522615258
ACH-001374,-0.4989576559168916
ACH-001377,-0.04400748765958859
ACH-001380,-0.1619017730603152
ACH-001391,-0.19918281008738464
ACH-001408,-0.2867924583588771
ACH-001430,0.002154167961993387
ACH-001431,-0.09175481563669813
ACH-001450,0.027122795584782637
ACH-001496,-0.21028299942683695
ACH-001500,-0.05508797941119837
ACH-001523,-0.13141240398678292
ACH-001532,-0.5523741761713424
ACH-001550,-0.07108095967917995
ACH-001552,-0.04835249096559418
ACH-001554,-0.048490689980934414
ACH-001654,-0.07753090436261205
ACH-001735,0.06964445439933713
ACH-001736,-0.05586679322630117
ACH-001737,-0.06069998652285057
ACH-001740,-0.0510798635752436
ACH-001745,-0.03948879366263317
ACH-001765,-0.06999011746059633
