,EXT2 (2132)
ACH-000470,-0.06919448811209115
ACH-000471,-0.6533006911143221
ACH-000472,-0.21357069065686396
ACH-000473,-0.6223732410926951
ACH-000475,-0.3769103253768749
ACH-000476,-0.3375403544826546
ACH-000477,-0.08009832209695163
ACH-000479,-0.045030479892127766
ACH-000480,-0.3635024845580215
ACH-000481,-0.1194761363223136
ACH-000483,-0.4367544755316553
ACH-000484,-0.1934882266207547
ACH-000485,-0.06587762538770013
ACH-000486,-0.30595369140610784
ACH-000487,-0.11919338978102614
ACH-000488,-0.21007473459803888
ACH-000490,-0.5312849117028453
ACH-000491,-0.35643493302618
ACH-000495,-0.32425466290635235
ACH-000496,-0.25531260578123866
ACH-000499,-0.34466367388545593
ACH-000500,-0.4402440580507506
ACH-000502,-0.14483661771844145
ACH-000503,-0.2615465906059373
ACH-000505,-0.1290244804301358
ACH-000507,-0.32489204753398265
ACH-000510,-0.16482437197329253
ACH-000511,-0.1326517048395735
ACH-000512,-0.3551259550081289
ACH-000516,-0.28302067052250607
ACH-000517,-0.17875439487557676
ACH-000518,-0.5186051789227648
ACH-000520,-0.4379626131759611
ACH-000521,-0.33604184760413724
ACH-000522,-0.0022011003087483985
ACH-000524,-0.12376530173579499
ACH-000527,-0.1972755316809154
ACH-000528,-0.10247999725186988
ACH-000537,-0.3968371887432719
ACH-000541,-0.7453156027938175
ACH-000542,-0.14194139929739344
ACH-000544,-0.4801827586418093
ACH-000545,-0.3251949591235539
ACH-000547,-0.15149888484594282
ACH-000548,-0.02162815931067174
ACH-000549,-0.5017464023011553
ACH-000550,0.033869104989158565
ACH-000552,-0.221543451257114
ACH-000556,-0.5275079467906608
ACH-000557,-0.03392922901435932
ACH-000569,-0.08793927394670821
ACH-000570,-0.5590003975915622
ACH-000571,-0.12347147013579345
ACH-000573,-0.22621459027382299
ACH-000576,0.08814371190036326
ACH-000579,-0.11451796129455033
ACH-000580,-0.10941391451011352
ACH-000584,-0.29505369280235955
ACH-000585,-0.6156585715446754
ACH-000588,-0.4695442956628811
ACH-000589,-0.06473963239810385
ACH-000591,-0.16093284878400227
ACH-000593,-0.25514680428340786
ACH-000600,-0.460949920830351
ACH-000601,-0.4429117829758693
ACH-000605,-0.3418429476523644
ACH-000606,-0.6562170923968282
ACH-000608,-0.26417597072488525
ACH-000614,-0.15843921412797285
ACH-000616,-0.08550688189699468
ACH-000618,-0.2083443783424828
ACH-000619,-0.548549963277425
ACH-000620,-0.24314357360174885
ACH-000621,-0.4170822443454842
ACH-000622,-0.2364716877310004
ACH-000623,-0.5264671150695772
ACH-000624,-0.020824531140462833
ACH-000627,-0.2873560111786456
ACH-000630,-0.7590739845855511
ACH-000631,-0.8115078574784756
ACH-000632,-0.197165850210806
ACH-000633,-0.18222886088033952
ACH-000637,0.016034875501151825
ACH-000638,-0.1915718007303232
ACH-000646,-0.21142642717789
ACH-000647,-0.15094205715317371
ACH-000648,-0.3313164737940465
ACH-000649,-0.07842266973080271
ACH-000651,-0.0375660438774171
ACH-000652,-0.24307318849925935
ACH-000653,-0.3320412876202308
ACH-000657,-0.511054663254189
ACH-000658,-0.8083635380543567
ACH-000661,-0.4090993476584413
ACH-000662,-0.08494662558618614
ACH-000663,-0.2006595272408458
ACH-000665,-0.4104061662892214
ACH-000671,-0.7294242312335594
ACH-000672,-0.21408881405982466
ACH-000673,-0.3499091444536047
ACH-000676,-0.05288751202411138
ACH-000677,-0.15838315679742285
ACH-000681,-0.3894266407537929
ACH-000683,-0.265652858483709
ACH-000684,-0.4846144361714926
ACH-000688,-0.16280829780932188
ACH-000693,-0.479431882739342
ACH-000694,-0.2979789755908817
ACH-000695,-0.13517929963533964
ACH-000696,-0.3638990610969165
ACH-000697,-0.007944664567394651
ACH-000699,-0.4022379458164045
ACH-000701,-0.16099126395729574
ACH-000706,-0.3282318462921805
ACH-000711,-0.2434361289929333
ACH-000713,-0.31339873282571185
ACH-000714,-0.121840536677535
ACH-000718,-0.17315329222269066
ACH-000720,-0.4742299515170068
ACH-000721,-0.10137829783500577
ACH-000724,-0.12284629659654055
ACH-000725,-0.11552868249698965
ACH-000732,-0.2778840702271204
ACH-000734,-0.4448367778953848
ACH-000735,-0.1318853611712639
ACH-000736,0.01743534171292344
ACH-000738,-0.7087915365693698
ACH-000746,-0.2079461982674788
ACH-000747,-0.4697954594935474
ACH-000748,-0.16246048078086806
ACH-000753,-0.7847459488816022
ACH-000756,-0.5019243470254853
ACH-000757,-0.3610408861444443
ACH-000758,-0.2238619393880996
ACH-000760,-0.20626898401449045
ACH-000762,-0.13587760692131373
ACH-000763,-0.15319641017887645
ACH-000764,-0.1404167725569215
ACH-000765,-0.2305372691383787
ACH-000766,-0.6120439651925166
ACH-000767,-0.018624545432834143
ACH-000768,0.01651020965581378
ACH-000769,-0.3658682945003465
ACH-000770,-0.026153348646812482
ACH-000771,-0.4583409197208322
ACH-000773,-0.13696104251715469
ACH-000776,-0.10128814917266396
ACH-000777,-0.2973871905329409
ACH-000778,-0.1002181194624867
ACH-000781,-0.4081970842087937
ACH-000782,-0.02905045968787165
ACH-000783,-0.14509142014985987
ACH-000784,-0.341023726207309
ACH-000785,-0.06277258415186622
ACH-000787,-0.4787449547229461
ACH-000788,-0.16086367029192747
ACH-000791,-0.2453936475203965
ACH-000792,-0.2833875841099771
ACH-000794,-0.4194318546202434
ACH-000796,-0.1347790869095695
ACH-000798,-0.26785862546703376
ACH-000799,-0.3212615779313751
ACH-000800,-0.14650917935468238
ACH-000802,-0.22791685663988764
ACH-000804,-0.22750063896577724
ACH-000805,-0.023159581287704862
ACH-000809,-0.3015922252831376
ACH-000810,-0.37204103613560335
ACH-000811,-0.20102999788693954
ACH-000817,-0.4640790494199674
ACH-000819,-0.2857599746020417
ACH-000820,-0.365403596545569
ACH-000821,-0.3182490718451167
ACH-000822,-0.14165564412579232
ACH-000823,-0.3611855846144981
ACH-000824,-0.26686171581332363
ACH-000827,-0.21296636254157414
ACH-000829,-0.08776287474644529
ACH-000831,-0.14275775366285834
ACH-000832,-0.6597168769187519
ACH-000833,-0.13655184790893712
ACH-000834,-0.5496658784178566
ACH-000835,-0.03493016114020043
ACH-000836,-0.3975006374117355
ACH-000837,-0.306554761674634
ACH-000838,-0.2931858394719279
ACH-000839,-0.3935499553988049
ACH-000840,0.10277879762869753
ACH-000841,0.03830220050088765
ACH-000843,-0.4251110681374134
ACH-000846,-0.3598989778329851
ACH-000847,-0.4972779892082416
ACH-000848,0.0013453695920845894
ACH-000849,-0.1644572056494817
ACH-000851,-0.1748903343585989
ACH-000855,-0.2935958679306335
ACH-000856,-0.34458168186633115
ACH-000858,-0.12433029204076765
ACH-000859,-0.0851141250507564
ACH-000861,-0.08361532124222461
ACH-000862,-0.17167814766929185
ACH-000865,-0.08507994604720613
ACH-000866,-0.5810520917840793
ACH-000867,-0.3055623120906573
ACH-000869,-0.3113127772686032
ACH-000872,-0.18275038026860888
ACH-000873,-0.2286958679054129
ACH-000876,-0.3738324337140949
ACH-000878,-0.2342984838182356
ACH-000880,-0.20037696807821087
ACH-000881,-0.10797306356439933
ACH-000882,-0.21975734605061675
ACH-000884,-0.17402399054391274
ACH-000885,-0.4265091880633205
ACH-000887,-0.1754379133791308
ACH-000889,0.05364184828160687
ACH-000896,-0.18190101844636095
ACH-000898,-0.3700827222193905
ACH-000900,-0.3191118143944611
ACH-000901,-0.3318191594908722
ACH-000905,-0.13416530497771306
ACH-000906,-0.07967266941127431
ACH-000907,-0.6099055182962139
ACH-000910,-0.1903168404008476
ACH-000911,-0.07726238790122801
ACH-000912,-0.06629198421862181
ACH-000913,-0.31813832916064244
ACH-000915,-0.058436538605670676
ACH-000916,-0.2665729216995903
ACH-000917,-0.4307517826334866
ACH-000920,-0.035470412918856165
ACH-000921,-0.17211437178219355
ACH-000924,-0.3000997938655093
ACH-000926,-0.14812451074522234
ACH-000928,-0.012634677226837542
ACH-000929,-0.10443914345573904
ACH-000932,-0.2420859029645025
ACH-000935,0.043513644617558425
ACH-000936,-0.12811038750289874
ACH-000937,-0.04005882340668325
ACH-000938,0.03905349395547515
ACH-000939,-0.368485514760234
ACH-000941,-0.09535556775536796
ACH-000943,-0.11271276126879692
ACH-000946,-0.2045347853597196
ACH-000947,-0.35516309517480515
ACH-000948,-0.29400692494436353
ACH-000950,-0.4005335199135656
ACH-000953,0.003937556377966855
ACH-000954,-0.2627771802073468
ACH-000957,-0.2665003237713909
ACH-000958,-0.3252054258932139
ACH-000960,-0.11209438626810952
ACH-000963,-0.21134577932629486
ACH-000968,-0.3057431751148994
ACH-000969,-0.20026973959470948
ACH-000972,-0.2324374881235752
ACH-000973,-0.5320883140363764
ACH-000974,-0.1667735024276897
ACH-000978,-0.30465822367327833
ACH-000984,-0.15747409380567887
ACH-000986,-0.1803965081181517
ACH-000988,-0.2359852081630562
ACH-000993,-0.14096439188176846
ACH-000994,-0.13210255620507233
ACH-000996,-0.13669412942888196
ACH-001001,-0.09911156117964176
ACH-001020,-0.13844292108026204
ACH-001028,-0.1408195561998014
ACH-001031,-0.4860018394716754
ACH-001038,-0.08306261141953115
ACH-001048,-0.39954056463897136
ACH-001050,-0.4927967650402507
ACH-001053,-0.5144533490874196
ACH-001054,-0.2840862788065502
ACH-001061,-0.22277617154162604
ACH-001067,-0.11155630707409857
ACH-001075,-0.3377043456595372
ACH-001096,-0.3543522683381049
ACH-001111,-0.2620625803377513
ACH-001119,-0.2610593876535565
ACH-001128,0.11536493431803713
ACH-001134,-0.16509325291758187
ACH-001151,0.01980862687089304
ACH-001163,-0.06747547718955052
ACH-001164,-0.20582020256503208
ACH-001183,-0.5285272109712653
ACH-001192,-0.12137773040225015
ACH-001193,-0.06541147510267623
ACH-001196,-0.1029320225539372
ACH-001197,-0.08522541170708937
ACH-001205,-0.3399162062058456
ACH-001211,-0.287881467359956
ACH-001212,-0.2966573298364752
ACH-001228,-0.2647121426907041
ACH-001232,-0.3993308491400251
ACH-001239,-0.1698554802634755
ACH-001270,-0.3951382067474754
ACH-001274,-0.1068745810505146
ACH-001275,-0.6757804352367278
ACH-001277,-0.11498290030324787
ACH-001278,-0.028693725561121913
ACH-001280,-0.2500895137235888
ACH-001283,-0.14879145977723626
ACH-001289,-0.5807564405786969
ACH-001300,-0.27008864254634074
ACH-001301,-0.23024527644472995
ACH-001302,-0.19401145880548407
ACH-001306,-0.11772015012574212
ACH-001318,-0.1800914314949322
ACH-001322,-0.5312733315759485
ACH-001328,-0.5611983515497092
ACH-001332,-0.5625785981642535
ACH-001336,-0.1109338414747886
ACH-001346,-0.18177108599373246
ACH-001353,-0.0580492155295366
ACH-001354,-0.2635704334048449
ACH-001367,-0.3934970297059219
ACH-001368,-0.40242177320076294
ACH-001374,-0.06439384390937543
ACH-001377,-0.06196960748772457
ACH-001380,-0.21004867943972053
ACH-001391,-0.13690616371474
ACH-001408,-0.4219998145217996
ACH-001430,-0.3656905995653866
ACH-001431,-0.1670742226871178
ACH-001450,-0.13648167292571742
ACH-001496,-0.2903704023174587
ACH-001500,-0.05372078156695486
ACH-001523,-0.3161234467441483
ACH-001532,-0.5797406895798742
ACH-001550,-0.2311401154137239
ACH-001552,-0.3136664659787804
ACH-001554,-0.3466386676026728
ACH-001654,-0.2259614889807311
ACH-001735,-0.0709758299737956
ACH-001736,-0.0877233948339215
ACH-001737,-0.05950669944023877
ACH-001740,-0.2795808084961811
ACH-001745,-0.3913126530139016
ACH-001765,-0.278173569336151
