,SLC35G3 (146861)
ACH-000794,-0.06818035674600373
ACH-000796,-0.1891946677277382
ACH-000798,-0.2395616747572379
ACH-000799,-0.27415292523411977
ACH-000800,-0.32459160272219256
ACH-000802,-0.15428059628793522
ACH-000804,-0.21766006453553413
ACH-000805,-0.2029399050951312
ACH-000809,-0.209571832952184
ACH-000810,-0.17228304447773116
ACH-000811,-0.2946110144969343
ACH-000817,-0.4911214799552224
ACH-000819,-0.2628118285090277
ACH-000820,-0.3046688317095494
ACH-000821,-0.624209828306071
ACH-000822,-0.27767060700871266
ACH-000823,-0.12406170963082196
ACH-000824,-0.14282868656720785
ACH-000827,-0.20695771612556094
ACH-000829,-0.18440475735254566
ACH-000831,-0.058395999173355424
ACH-000832,-0.09829047942895612
ACH-000833,-0.3756584748601168
ACH-000834,-0.06880730739188033
ACH-000835,-0.19766977084641205
ACH-000836,-0.188693130781404
ACH-000837,-0.30541786237779844
ACH-000838,-0.19246551762729575
ACH-000839,0.12788193850495175
ACH-000840,-0.3913457996643915
ACH-000841,-0.08904743808719066
ACH-000843,-0.3436861268217788
ACH-000846,-0.4107451349352376
ACH-000847,-0.115008656747213
ACH-000848,-0.19815394950165452
ACH-000849,-0.22872677324047574
ACH-000851,-0.1079604608109738
ACH-000855,-0.12986488127425852
ACH-000856,-0.31322566662927004
ACH-000858,-0.17051002030236864
ACH-000859,-0.01585526736026301
ACH-000861,-0.2650744046308753
ACH-000862,-0.23922325760617585
ACH-000865,-0.19598385784997135
ACH-000866,-0.2247341018153416
ACH-000867,-0.1544223400271014
ACH-000869,-0.26325087545799003
ACH-000872,-0.08330815976521125
ACH-000873,-0.058588270900968215
ACH-000876,-0.1872889700748327
ACH-000878,-0.05340325241645174
ACH-000880,-0.14571144648301054
ACH-000881,-0.28237191796042305
ACH-000882,-0.12336965361714206
ACH-000884,-0.2326063758307088
ACH-000885,-0.21047608461899864
ACH-000887,-0.24310584162323515
ACH-000889,-0.16428032125486675
ACH-000896,-0.17179037077183493
ACH-000898,-0.04577907750038306
ACH-000900,-0.10426240338024148
ACH-000901,-0.19904344515429606
ACH-000905,-0.1982601291833324
ACH-000906,-0.17023021462636884
ACH-000907,-0.06629391972979187
ACH-000910,-0.13051973243609485
ACH-000911,-0.0956887662425926
ACH-000912,-0.14642437303906852
ACH-000913,-0.2978587049666449
ACH-000915,-0.2074459860073906
ACH-000916,-0.7063094773845798
ACH-000917,-0.15500196180288214
ACH-000920,-0.23416455682193654
ACH-000921,-0.1157415138835005
ACH-000924,-0.2191292785288408
ACH-000926,-0.14488915049695114
ACH-000928,-0.027187109602758792
ACH-000929,-0.020334875951751864
ACH-000932,-0.08619420517068471
ACH-000935,-0.11956804723571025
ACH-000936,-0.2082879809484675
ACH-000937,-0.25002867782777816
ACH-000938,-0.17617910340231105
ACH-000939,-0.3049061562608185
ACH-000941,-0.28551192312171025
ACH-000943,-0.29100139623035776
ACH-000946,-0.3869868379908099
ACH-000947,-0.16933554889935387
ACH-000948,-0.1732936982980754
ACH-000950,-0.2919865904430136
ACH-000953,-0.250749103282626
ACH-000954,-0.1228212338516305
ACH-000957,-0.41701395485860737
ACH-000958,-0.4218814156095316
ACH-000960,-0.07319983495495191
ACH-000963,-0.17408557939494546
ACH-000968,-0.16712042101965574
ACH-000969,-0.32540480419757484
ACH-000972,0.3167789319829253
ACH-000973,-0.11508695064340155
ACH-000974,-0.2277556633242012
ACH-000978,0.14618129681290254
ACH-000984,-0.35000665779383705
ACH-000986,-0.23431648409578756
ACH-000988,-0.3734764163171304
ACH-000993,-0.091914512024053
ACH-000994,0.040702313990879736
ACH-000996,-0.06503136786171605
ACH-001001,-0.2256934445412655
ACH-001020,-0.16231983169442168
ACH-001028,-0.17828855339628916
ACH-001031,-0.3388111784839686
ACH-001038,-0.3178438563114978
ACH-001048,-0.155968581983249
ACH-001050,-0.3167418421818419
ACH-001053,-0.08996662916298036
ACH-001054,-0.16458158509296122
ACH-001061,-0.344692240828328
ACH-001067,-0.16300877672637004
ACH-001075,-0.11979669966919455
ACH-001096,-0.22693005032598865
ACH-001111,-0.2946906436999273
ACH-001119,-0.2570988191437069
ACH-001128,0.12852287512409288
ACH-001134,-0.11157857463297477
ACH-001151,-0.3177534201564601
ACH-001163,-0.3572570882064357
ACH-001164,-0.4469350245965752
ACH-001183,-0.18438417871916615
ACH-001192,-0.2363436699305864
ACH-001193,-0.40594812162750415
ACH-001196,-0.3797079028743712
ACH-001197,-0.4703031507587475
ACH-001205,-0.3696368987609013
ACH-001211,-0.06151256283971481
ACH-001212,-0.6002157376933772
ACH-001228,-0.21055488905799905
ACH-001232,-0.36993971303627377
ACH-001239,-0.2330207217416849
ACH-001270,-0.27409946621339604
ACH-001274,-0.29962388664827794
ACH-001275,-0.3270302243470237
ACH-001277,-0.20051759935646205
ACH-001278,-0.1903672651991082
ACH-001280,-0.2773584985239823
ACH-001283,0.030607015001060243
ACH-001289,-0.2200893887824211
ACH-001300,-0.22681330936134975
ACH-001301,-0.21265399570090188
ACH-001302,-0.0239200817875916
ACH-001306,-0.2711392819431838
ACH-001318,-0.4275896519271043
ACH-001322,-0.2148896185605669
ACH-001328,-0.2149069841898636
ACH-001332,-0.0071255858619748294
ACH-001336,0.020718721506484912
ACH-001346,-0.31807075512817456
ACH-001353,-0.2457942483612452
ACH-001354,-0.2641145835243311
ACH-001367,-0.5398877492545534
ACH-001368,-0.21206986447433296
ACH-001374,-0.27540457920592426
ACH-001377,-0.18380357939606967
ACH-001380,-0.28254580805374124
ACH-001391,-0.3192474967639624
ACH-001408,-0.21250734404233199
ACH-001430,-0.4222022859799796
ACH-001431,-0.33584144531442894
ACH-001450,-0.4481486513765044
ACH-001496,-0.1755832506050671
ACH-001500,-0.11596989403836395
ACH-001523,-0.2946530146472392
ACH-001532,-0.23190545649037794
ACH-001550,-0.2886898783044411
ACH-001552,-0.28032738090695786
ACH-001554,-0.2589608318306076
ACH-001654,-0.3325942684768234
ACH-001735,-0.38703273526250304
ACH-001736,-0.23107580088642016
ACH-001737,-0.11665123101286193
ACH-001740,-0.1907843476165217
ACH-001745,-0.2386362415884553
ACH-001765,-0.04705373938846316
