,FIG4 (9896)
ACH-000569,-0.04484999894599755
ACH-000570,-0.11150725734070333
ACH-000571,-0.1356081437075084
ACH-000573,-0.13250276817713802
ACH-000576,-0.10667601124231443
ACH-000579,-0.27222913407915583
ACH-000580,-0.51180957453061
ACH-000584,-0.22405916369734516
ACH-000585,-0.2686212802876366
ACH-000588,-0.24424594060801585
ACH-000589,-0.25338271836828885
ACH-000591,-0.07784177373518314
ACH-000593,-0.4014818207223367
ACH-000600,-0.14908807281557795
ACH-000601,-0.013553245830000784
ACH-000605,-0.07412523937986147
ACH-000606,-0.11065972466006432
ACH-000608,-0.09801915811312104
ACH-000614,-0.25319233647890355
ACH-000616,-0.05260143900561423
ACH-000618,-0.20751637951502214
ACH-000619,-0.02896269607967435
ACH-000620,-0.1443448818846476
ACH-000621,-0.09352412529552953
ACH-000622,-0.14981677289116058
ACH-000623,-0.11413967756301988
ACH-000624,-0.12355481285321968
ACH-000627,-0.23058572208936345
ACH-000630,-0.2454469383762561
ACH-000631,-0.2331953598878215
ACH-000632,-0.13393758099169034
ACH-000633,-0.1328452937055963
ACH-000637,-0.06877998459848145
ACH-000638,-0.06616066859317198
ACH-000646,-0.2559559519746728
ACH-000647,-0.05614493055487833
ACH-000648,-0.20511152113856987
ACH-000649,-0.4188771699413274
ACH-000651,-0.021816406635474257
ACH-000652,-0.44417123883211773
ACH-000653,-0.10731227486871367
ACH-000657,-0.18760870386782694
ACH-000658,-0.08304899872483326
ACH-000661,-0.2461618383012023
ACH-000662,-0.07605884512230524
ACH-000663,-0.397029564309945
ACH-000665,-0.024974349788260655
ACH-000671,-0.11638141407087135
ACH-000672,-0.1434955646318458
ACH-000673,-0.05487641704452737
ACH-000676,-0.13546307154982493
ACH-000677,-0.14259065514531175
ACH-000681,-0.2284528843676305
ACH-000683,-0.6734006245005256
ACH-000684,-0.0952749101417547
ACH-000688,-0.2821013850775065
ACH-000693,-0.5087212726627525
ACH-000694,-0.3776851453414915
ACH-000695,-0.0230932524718059
ACH-000696,-0.21147578526754388
ACH-000697,-0.3284820303130924
ACH-000699,-0.04598163438297564
ACH-000701,-0.0635992119730296
ACH-000706,-0.1559691384617949
ACH-000711,-0.20619862992449906
ACH-000713,-0.5277810991736316
ACH-000714,-0.3363789775752602
ACH-000718,-0.12978644261139566
ACH-000720,-0.1859244291206002
ACH-000721,-0.15730421869414785
ACH-000724,-0.08178706955868184
ACH-000725,-0.13239134298323252
ACH-000732,0.023484567448919767
ACH-000734,-0.07434630528412613
ACH-000735,-0.19925709254403226
ACH-000736,0.01509667341495024
ACH-000738,-0.13775048758092973
ACH-000746,-0.18083582134828985
ACH-000747,-0.015237205819755378
ACH-000748,-0.09165859464723322
ACH-000753,-0.0212690190382629
ACH-000756,-0.2402702821156039
ACH-000757,-0.0747577027110997
ACH-000758,-0.22772427556040264
ACH-000760,-0.06864253827565314
ACH-000762,-0.16317770973635454
ACH-000763,-0.04533251368645928
ACH-000764,-0.1613440271401998
ACH-000765,-0.2030039978441907
ACH-000766,0.0806969289680153
ACH-000767,-0.01382745686134963
ACH-000768,-0.0054533039478970365
ACH-000769,-0.11772574858491748
ACH-000770,-0.5012908421324876
ACH-000771,-0.332250845746808
ACH-000773,-0.05010979661699757
ACH-000776,-0.16513521196530614
ACH-000777,0.0931340783724502
ACH-000778,-0.10314452994788244
ACH-000781,-0.4963575604261562
ACH-000782,-0.00037736633845980876
ACH-000783,-0.0636717161049819
ACH-000784,-0.2308900706745499
ACH-000785,-0.09985775483167136
ACH-000787,-0.0899848013936422
ACH-000788,-0.23597084568937565
ACH-000791,-0.04253800497235847
ACH-000792,-0.25271574683423703
ACH-000794,-0.2571251238910646
ACH-000796,-0.18219728808170055
ACH-000798,-0.006832100147255841
ACH-000799,-0.057022312352595125
ACH-000800,-0.1103310309095034
ACH-000802,-0.2410302965010867
ACH-000804,-0.05700888364896215
ACH-000805,-0.0932744910905369
ACH-000809,-0.12004463377851815
ACH-000810,-0.3717643032650496
ACH-000811,-0.12494409517746075
ACH-000817,-0.1425788705735977
ACH-000819,-0.21045975141634332
ACH-000820,-0.4583463890463825
ACH-000821,-0.03372126864043395
ACH-000822,-0.5391014957801834
ACH-000823,-0.34368417477394864
ACH-000824,-0.11425321627110445
ACH-000827,-0.4893242000912778
ACH-000829,-0.2115548368329349
ACH-000831,-0.16035668121321633
ACH-000832,-0.4570625378572012
ACH-000833,-0.0095258512462445
ACH-000834,-0.10011064872377266
ACH-000835,-0.047807542563288716
ACH-000836,-0.2158121354045491
ACH-000837,-0.06872931372464412
ACH-000838,-0.16524930460146756
ACH-000839,-0.16579014388012786
ACH-000840,0.013318550844138155
ACH-000841,-0.2327388981161469
ACH-000843,-0.28690532438187105
ACH-000846,-0.07862465255312202
ACH-000847,-0.1798099171106574
ACH-000848,-0.2828522861703431
ACH-000849,-0.26957632868199155
ACH-000851,-0.16813991620763566
ACH-000855,0.04223880227245917
ACH-000856,-0.5283268501667662
ACH-000858,-0.3083766024162061
ACH-000859,0.09903287267934388
ACH-000861,-0.04649028762268655
ACH-000862,-0.06481040257753659
ACH-000865,-0.2095047908967356
ACH-000866,-0.05398061925594483
ACH-000867,-0.004279182996231435
ACH-000869,-0.12685578846252538
ACH-000872,-0.3854291571942406
ACH-000873,-0.4008982942133049
ACH-000876,-0.0737207015159083
ACH-000878,-0.09738541408008776
ACH-000880,-0.2900854523479321
ACH-000881,0.005396536200911699
ACH-000882,-0.3389666309503477
ACH-000884,-0.17294608756461186
ACH-000885,-0.3796525511336388
ACH-000887,-0.18796231140211728
ACH-000889,-0.15124401070027585
ACH-000896,-0.4036288058551871
ACH-000898,-0.12411281209211253
ACH-000900,-0.0629962344589255
ACH-000901,-0.16591935447965694
ACH-000905,-0.09042297916728864
ACH-000906,-0.08221638547945988
ACH-000907,-0.08539023672563886
ACH-000910,-0.08224353545942842
ACH-000911,-0.3096600895961148
ACH-000912,0.1218758310988108
ACH-000913,-0.2683076546076323
ACH-000915,-0.07530798788292709
ACH-000916,-0.19973732503564426
ACH-000917,-0.6978050996106385
ACH-000920,-0.2118231330534619
ACH-000921,-0.16050814863286778
ACH-000924,-0.14398445681990413
ACH-000926,-0.044006740344575405
ACH-000928,-0.19203769687200373
ACH-000929,-0.4192748273343044
ACH-000932,-0.17775566360438347
ACH-000935,-0.03018256172820182
ACH-000936,-0.06553336773164829
ACH-000937,-0.22909990870740815
ACH-000938,-0.18595946178334635
ACH-000939,0.058393598671825024
ACH-000941,-0.16982436785112665
ACH-000943,-0.15989821293695278
ACH-000946,-0.09617235985097723
ACH-000947,-0.25517546356641563
ACH-000948,-0.08243278588887394
ACH-000950,-0.44530606092732267
ACH-000953,-0.016446401077220944
ACH-000954,-0.5631845634359797
ACH-000957,-0.22140692755029828
ACH-000958,-0.33826979821742303
ACH-000960,-0.19666596735225755
ACH-000963,-0.04756309556878623
ACH-000968,-0.7567483742848482
ACH-000969,-0.24160046305819224
ACH-000972,-0.2529321941867993
ACH-000973,-0.20028908931213465
ACH-000974,-0.2725455011103997
ACH-000978,-0.2155370724060525
ACH-000984,-0.4501879993810177
ACH-000986,-0.5669612110882607
ACH-000988,-0.22509579716302655
ACH-000993,-0.4433244731109989
ACH-000994,-0.330831642743084
ACH-000996,-0.19459880402702834
ACH-001001,-0.20866444496057213
ACH-001020,-0.09792191721192543
ACH-001028,-0.0682194339244834
ACH-001031,-0.4325222725978154
ACH-001038,-0.12890076453695398
ACH-001048,-0.11734183811684892
ACH-001050,-0.12246205628227773
ACH-001053,0.012072741050442084
ACH-001054,-0.04888654753915305
ACH-001061,-0.11121935439516284
ACH-001067,-0.06127939015515565
ACH-001075,-0.2726843596422744
ACH-001096,-0.10512149042363768
ACH-001111,-0.036166422862447305
ACH-001119,-0.3530489739240833
ACH-001128,-0.06608066891974873
ACH-001134,-0.1922996525270222
ACH-001151,-0.2357243981505348
ACH-001163,-0.20679952069292745
ACH-001164,0.004177661648549037
ACH-001183,-0.4131115462233052
ACH-001192,-0.22384196864095549
ACH-001193,-0.0934203996587624
ACH-001196,-0.1262000991785684
ACH-001197,-0.11650147893044488
ACH-001205,-0.30039206225480675
ACH-001211,-0.2197742746426312
ACH-001212,-0.0564302187597201
ACH-001228,-0.16844560586042598
ACH-001232,-0.007942599812310587
ACH-001239,-0.22265874142272088
ACH-001270,-0.13678884061728758
ACH-001274,-0.10920761538216084
ACH-001275,-0.17870081276137811
ACH-001277,-0.04773251004159736
ACH-001278,-0.12461270487649613
ACH-001280,0.028391201656386908
ACH-001283,-0.341596701926998
ACH-001289,-0.06616234747561565
ACH-001300,-0.007993255343614515
ACH-001301,0.07482373429799077
ACH-001302,-0.17571706508659055
ACH-001306,-0.1520436395557747
ACH-001318,-0.09181718844647868
ACH-001322,-0.16134915134975272
ACH-001328,-0.17692811119801222
ACH-001332,-0.30547101469565346
ACH-001336,-0.16802230189779524
ACH-001346,-0.4671596484811831
ACH-001353,-0.19976015626736154
ACH-001354,-0.2474308516237001
ACH-001367,-0.05156644368271967
ACH-001368,-0.15385330236067074
ACH-001374,-0.43503499619844416
ACH-001377,-0.11046677607420063
ACH-001380,-0.2860776489246739
ACH-001391,-0.13040522431434431
ACH-001408,-0.2504531999749681
ACH-001430,-0.2691964014605609
ACH-001431,-0.2736304206070341
ACH-001450,-0.13024084492089014
ACH-001496,-0.0896069875920911
ACH-001500,-0.5285501817948416
ACH-001523,-0.09640066996081488
ACH-001532,-0.04230084241776162
ACH-001550,-0.3049174843472653
ACH-001552,-0.0822211100616833
ACH-001554,-0.19053634602234626
ACH-001654,-0.0996945344107816
ACH-001735,-0.2361897631232302
ACH-001736,-0.024231019891972887
ACH-001737,-0.15430624659314784
ACH-001740,-0.04457407202222243
ACH-001745,-0.09547971443705774
ACH-001765,-0.03832965949061557
