,CNN1 (1264)
ACH-000411,-0.12557967290647087
ACH-000414,0.003377095802142859
ACH-000415,-0.1331021015793196
ACH-000416,-0.2061999071211085
ACH-000420,-0.21112368970491055
ACH-000421,-0.1946232577257412
ACH-000424,-0.26590282855581604
ACH-000425,-0.09897540512847652
ACH-000426,-0.14815865844917914
ACH-000427,-0.10967551443014698
ACH-000433,-0.2879854825417632
ACH-000435,-0.1821217178275049
ACH-000436,-0.1696827682878806
ACH-000444,-0.14117739114038572
ACH-000445,0.04718749901630654
ACH-000448,-0.2553979578296897
ACH-000450,0.0474438435921927
ACH-000452,-0.15264785326093855
ACH-000454,-0.03924792728617861
ACH-000458,-0.16240463804070307
ACH-000459,-0.12630158408823206
ACH-000460,-0.0703838592747317
ACH-000461,-0.18212489595146808
ACH-000463,-0.1818377472405263
ACH-000464,-0.2465693794957811
ACH-000466,-0.11782834330333272
ACH-000467,-0.11056626333021123
ACH-000468,-0.2501303691888648
ACH-000469,-0.13005093674851248
ACH-000470,-0.07929963041226097
ACH-000471,-0.14937696053547442
ACH-000472,-0.2404910750533351
ACH-000473,-0.12282243700889466
ACH-000475,-0.13991329137405414
ACH-000476,-0.10612853263319116
ACH-000477,-0.07325388926405775
ACH-000479,-0.11380617397838998
ACH-000480,-0.2718974696001715
ACH-000481,-0.18670497361483965
ACH-000483,-0.058982208638772765
ACH-000484,-0.26378945610907434
ACH-000485,-0.11740183163603025
ACH-000486,-0.02064611756511021
ACH-000487,-0.04094459304598022
ACH-000488,-0.11091578876017713
ACH-000490,-0.16224418351158149
ACH-000491,-0.05970502784513911
ACH-000495,-0.1024011746648914
ACH-000496,-0.09389727326731892
ACH-000499,-0.2790575958362839
ACH-000500,0.2072638404315234
ACH-000502,-0.24685473093068055
ACH-000503,-0.31405012619487604
ACH-000505,-0.3162605680272892
ACH-000507,-0.14511242031999322
ACH-000510,-0.2311412227778014
ACH-000511,-0.22338379763620034
ACH-000512,-0.16931707994983505
ACH-000516,-0.09829119088367112
ACH-000517,-0.12411170295779032
ACH-000518,-0.030939869786064562
ACH-000520,-0.0061467963849401045
ACH-000521,-0.10656198903355002
ACH-000522,-0.11183585251172863
ACH-000524,-0.13155031955270596
ACH-000527,-0.2655966633992115
ACH-000528,-0.2705932668891799
ACH-000537,-0.23211234239496925
ACH-000541,-0.028274674499479863
ACH-000542,-0.06273425001003671
ACH-000544,-0.1289248543268962
ACH-000545,-0.2641144142523993
ACH-000547,-0.2116190052856932
ACH-000548,-0.14885184489005931
ACH-000549,-0.1600622174124995
ACH-000550,-0.007532783577483273
ACH-000552,-0.1702859264226053
ACH-000556,-0.21266244768717385
ACH-000557,-0.2184474136034566
ACH-000569,-0.05157850469201483
ACH-000570,-0.1054429432118286
ACH-000571,-0.12220771994929715
ACH-000573,-0.1215485888482746
ACH-000576,-0.17809771578445052
ACH-000579,-0.17041984287426407
ACH-000580,-0.05886101249461938
ACH-000584,-0.1378746883804644
ACH-000585,-0.19720964953738085
ACH-000588,-0.17261393110789952
ACH-000589,-0.21074917518020092
ACH-000591,-0.07149973514221304
ACH-000593,-0.1289285165337743
ACH-000600,-0.11224546363672312
ACH-000601,-0.17097155066645006
ACH-000605,-0.002650118313463452
ACH-000606,-0.210594333733624
ACH-000608,-0.15859390293363615
ACH-000614,-0.02335521364502757
ACH-000616,-0.08953837717034502
ACH-000618,-0.2981307721895389
ACH-000619,-0.11377034580112882
ACH-000620,-0.1497557120172067
ACH-000621,-0.3837524056212888
ACH-000622,-0.11168667332945477
ACH-000623,-0.13490758557927898
ACH-000624,-0.21468633930559394
ACH-000627,-0.1511164788934757
ACH-000630,-0.15570023881355194
ACH-000631,-0.04093806019903993
ACH-000632,-0.2097069311708066
ACH-000633,-0.11492654575719125
ACH-000637,-0.4263320357544359
ACH-000638,-0.07116305042817689
ACH-000646,-0.19318423120681052
ACH-000647,-0.09609339239876176
ACH-000648,-0.14831138918236328
ACH-000649,-0.11267819841568635
ACH-000651,-0.04660204148328684
ACH-000652,-0.13414198393363014
ACH-000653,-0.1008874472777908
ACH-000657,-0.1552270091173976
ACH-000658,-0.2013661602320138
ACH-000661,-0.10303061273983348
ACH-000662,-0.25936116683807103
ACH-000663,0.00978898547943435
ACH-000665,-0.229805782412996
ACH-000671,-0.17631580535910418
ACH-000672,-0.6646575224928594
ACH-000673,-0.1004147438847035
ACH-000676,-0.13926821667328082
ACH-000677,-0.03779304001220895
ACH-000681,-0.14244819668927008
ACH-000683,-0.17087285707702585
ACH-000684,-0.028354405389615738
ACH-000688,-0.11357742420171844
ACH-000693,-0.3021205696775943
ACH-000694,0.008705272806057674
ACH-000695,-0.18542667888753275
ACH-000696,-0.14256166213122431
ACH-000697,-0.11790598453602033
ACH-000699,-0.15826158995934125
ACH-000701,-0.19095307532593814
ACH-000706,-0.2746638840136863
ACH-000711,-0.15839092644883715
ACH-000713,-0.17248464191127497
ACH-000714,-0.10503790237989998
ACH-000718,-0.06631546948013714
ACH-000720,-0.19525332865785305
ACH-000721,-0.1976756373786109
ACH-000724,-0.2430196217128845
ACH-000725,-0.2450872493979856
ACH-000732,-0.12000817185644293
ACH-000734,-0.39605647669189176
ACH-000735,-0.15123732876554913
ACH-000736,-0.07426408718402774
ACH-000738,-0.16187757351715246
ACH-000746,0.00645714504479389
ACH-000747,-0.2539282644400369
ACH-000748,-0.06849854007638337
ACH-000753,-0.035431109233172296
ACH-000756,-0.2537487067780278
ACH-000757,-0.1371097188278759
ACH-000758,-0.1752270025947935
ACH-000760,-0.1460950980558682
ACH-000762,-0.0992127252029984
ACH-000763,0.04748994903199033
ACH-000764,-0.36966710590223584
ACH-000765,-0.1458607628226828
ACH-000766,-0.1074488935908782
ACH-000767,-0.14427608908894854
ACH-000768,-0.2946757729481484
ACH-000769,-0.22703306172736276
ACH-000770,-0.07981909657916493
ACH-000771,0.013721312773602052
ACH-000773,-0.13550674390671355
ACH-000776,-0.335366396553156
ACH-000777,-0.09448364985692627
ACH-000778,-0.2787799822227324
ACH-000781,-0.1308138459033574
ACH-000782,-0.14199896084798902
ACH-000783,-0.08973626912470893
ACH-000784,-0.18950608594537824
ACH-000785,-0.18710724367493128
ACH-000787,-0.04271585965901824
ACH-000788,-0.19599344311891112
ACH-000791,-0.033294331875022114
ACH-000792,-0.14005616766273218
ACH-000794,-0.19637903758233424
ACH-000796,-0.03762308170238477
ACH-000798,-0.041262323414741765
ACH-000799,-0.15989598761521426
ACH-000800,-0.19723470046719635
ACH-000802,-0.3158727891140997
ACH-000804,-0.25808721142322305
ACH-000805,-0.15013422566325202
ACH-000809,-0.1875392351216764
ACH-000810,0.1621607530824087
ACH-000811,-0.1651479154551996
ACH-000817,-0.15695190368096645
ACH-000819,-0.20336729740540452
ACH-000820,-0.2825639841258837
ACH-000821,-0.2439876296339676
ACH-000822,-0.15435957499373765
ACH-000823,-0.2220692989026474
ACH-000824,-0.052923809799931006
ACH-000827,-0.17318856570569455
ACH-000829,-0.06677115239186741
ACH-000831,-0.09262262739597203
ACH-000832,-0.2531333972101724
ACH-000833,-0.2472577445068975
ACH-000834,-0.1261016946781124
ACH-000835,-0.16709245157797065
ACH-000836,-0.2411546870396676
ACH-000837,-0.19075833974753498
ACH-000838,-0.14435812217829494
ACH-000839,-0.030683941427672064
ACH-000840,0.03596143852739715
ACH-000841,-0.010420119334829545
ACH-000843,-0.15105677079167426
ACH-000846,-0.1265104756846575
ACH-000847,-0.09995075112161153
ACH-000848,-0.1849461142664395
ACH-000849,-0.18808814645315086
ACH-000851,-0.17600880581709924
ACH-000855,-0.054037157312778174
ACH-000856,-0.2672321439274529
ACH-000858,-0.2592588846670781
ACH-000859,-0.3428085281297941
ACH-000861,-0.12864729592069138
ACH-000862,-0.17095671233501256
ACH-000865,-0.2105193018398553
ACH-000866,-0.10490500137481204
ACH-000867,-0.20867503172554536
ACH-000869,-0.13226048857306594
ACH-000872,-0.15277009058457613
ACH-000873,-0.37883237567590505
ACH-000876,-0.14119972448538975
ACH-000878,-0.21827204979845105
ACH-000880,-0.03282291054770438
ACH-000881,-0.1195161460584242
ACH-000882,-0.07781200393196681
ACH-000884,-0.118632960591501
ACH-000885,-0.1834909437025465
ACH-000887,-0.21571922735639107
ACH-000889,-0.1620552979108197
ACH-000896,-0.12758219257027664
ACH-000898,-0.2999284544035758
ACH-000900,-0.04603751858442735
ACH-000901,-0.15462638664280562
ACH-000905,-0.1158447977934358
ACH-000906,-0.12961312119996354
ACH-000907,-0.10996803668068902
ACH-000910,-0.08003842769566255
ACH-000911,-0.1978376990307959
ACH-000912,-0.0976247353339643
ACH-000913,0.023575623577185987
ACH-000915,-0.08309933188424846
ACH-000916,0.2100107006849736
ACH-000917,-0.043796608466566286
ACH-000920,0.054732014552629764
ACH-000921,-0.08141836853994316
ACH-000924,-0.0785675329584849
ACH-000926,-0.06962998597373543
ACH-000928,-0.1655714351225302
ACH-000929,-0.25449777952803554
ACH-000932,-0.12230247145196906
ACH-000935,0.05130554373085803
ACH-000936,-0.16172363693538028
ACH-000937,-0.16098758490515366
ACH-000938,-0.1601971380057719
ACH-000939,-0.3804575787556261
ACH-000941,-0.32031155187984645
ACH-000943,-0.1768537904290106
ACH-000946,-0.17034659820832276
ACH-000947,-0.23024300012949145
ACH-000948,-0.0017900369476885267
ACH-000950,-0.13580061428583148
ACH-000953,-0.21482849353995329
ACH-000954,-0.08965092492440174
ACH-000957,-0.2983445954496832
ACH-000958,-0.08468297543430398
ACH-000960,-0.06657062100637291
ACH-000963,-0.032874345957703416
ACH-000968,-0.03406838098097697
ACH-000969,-0.15308213815643126
ACH-000972,-0.07010212438365415
ACH-000973,-0.0660121477518192
ACH-000974,-0.15505635990989586
ACH-000978,-0.3498868879678562
ACH-000984,-0.004446481554057208
ACH-000986,-0.05421093694676325
ACH-000988,-0.15888130250089402
ACH-000993,-0.08878582437528687
ACH-000994,-0.10960403284228616
ACH-000996,-0.15850545360981266
ACH-001001,-0.17454573379432847
ACH-001020,-0.3134866649568939
ACH-001028,-0.2190452638671624
ACH-001031,-0.21197444674871016
ACH-001038,-0.049447215299556965
ACH-001048,-0.10785059203117536
ACH-001050,-0.31604963116895085
ACH-001053,-0.22203084059385456
ACH-001054,-0.12724007731909953
ACH-001061,-0.08295637415883528
ACH-001067,-0.3209204386144153
ACH-001075,-0.2442003952129344
ACH-001096,-0.07579747319826584
ACH-001111,-0.4044818479773895
ACH-001119,-0.15322533421087345
ACH-001128,-0.19380545275210329
ACH-001134,-0.15004111056117414
ACH-001151,-0.043464582664202125
ACH-001163,-0.0930847481976524
ACH-001164,-0.11244581057866923
ACH-001183,-0.2021431074822152
ACH-001192,-0.2237556680582867
ACH-001193,0.10762318687983033
ACH-001196,-0.18283525772158168
ACH-001197,-0.045104531432441565
ACH-001205,-0.05613178795937488
ACH-001211,0.007620254998671783
ACH-001212,-0.4847882567859927
ACH-001228,-0.2512653204057573
ACH-001232,-0.1260603382064074
ACH-001239,-0.021937543175769385
ACH-001270,-0.1327600830638355
ACH-001274,-0.08768167512229882
ACH-001275,-0.17119342936741813
ACH-001277,-0.2969421840315153
ACH-001278,-0.15658992074004752
ACH-001280,-0.12049931343869635
ACH-001283,-0.13558886227202482
ACH-001289,-0.16828931336653294
ACH-001300,-0.11243741450012472
ACH-001301,-0.20730070000486892
ACH-001302,-0.3302461502775432
ACH-001306,-0.2740848869100896
ACH-001318,-0.15552048001587185
ACH-001322,-0.010951010180215059
ACH-001328,-0.2108657168839276
ACH-001332,0.08378431736817321
ACH-001336,-0.04404659836436094
ACH-001346,-0.16640385819524292
ACH-001353,-0.21583736958929134
ACH-001354,-0.01697774092517405
ACH-001367,-0.019600565354726825
ACH-001368,-0.24011702094000695
ACH-001374,-0.3034819315501125
ACH-001377,-0.22016456064827966
ACH-001380,-0.13636779271395336
ACH-001391,-0.12995421249860076
ACH-001408,-0.05464309408069444
ACH-001430,-0.044967713138178086
ACH-001431,-0.1516411246062821
ACH-001450,-0.06343175060303975
ACH-001496,-0.2047959466468371
ACH-001500,-0.2318185991525192
ACH-001523,-0.199280824931366
ACH-001532,-0.12172313590016988
ACH-001550,0.02178862281653784
ACH-001552,-0.06157789789335592
ACH-001554,-0.11070187733065316
ACH-001654,-0.2228766723090417
ACH-001735,-0.3111562016036877
ACH-001736,-0.0844168112065805
ACH-001737,-0.15546875606046234
ACH-001740,-0.1003974725721592
ACH-001745,-0.21482215363426305
ACH-001765,-0.11482648765002415
