,GOLT1A (127845)
ACH-000950,0.10430776007811088
ACH-000953,0.21439444127189852
ACH-000954,0.1684834340850887
ACH-000957,0.4074983382545317
ACH-000958,0.4287061978517374
ACH-000960,0.20693343562645736
ACH-000963,0.1296505993783249
ACH-000968,0.2803872313948141
ACH-000969,0.3559263032388966
ACH-000972,0.21312596832547934
ACH-000973,0.2700376159122075
ACH-000974,0.20948971055071447
ACH-000978,0.32941550069974823
ACH-000984,0.32227199215970265
ACH-000986,0.17545060457206627
ACH-000988,0.2988225595065986
ACH-000993,0.2590785111969785
ACH-000994,0.2298889431359552
ACH-000996,0.14235065325397628
ACH-001001,0.2583746857361553
ACH-001020,0.2568353002257699
ACH-001028,0.28953044632493746
ACH-001031,0.2318204592996757
ACH-001038,0.2842426842527412
ACH-001048,0.46326333849576706
ACH-001050,0.266989030885992
ACH-001053,0.29971299854665145
ACH-001054,0.21396691035927667
ACH-001061,0.21995493218099485
ACH-001067,0.2705047414519549
ACH-001075,0.3858555127611331
ACH-001096,0.17946537213499514
ACH-001111,0.36804979744200383
ACH-001119,0.4425053752412785
ACH-001128,0.36784987229569854
ACH-001134,0.2117660931691212
ACH-001151,0.23567129691058844
ACH-001163,0.2143968073321734
ACH-001164,0.25427327107332603
ACH-001183,0.1729568339475103
ACH-001192,0.3194361314410678
ACH-001193,0.18768826858933355
ACH-001196,0.18018604944045968
ACH-001197,0.18157362347699516
ACH-001205,0.21407292954710289
ACH-001211,0.4115165268502661
ACH-001212,0.2560855518088405
ACH-001228,0.3880420227071312
ACH-001232,0.3028283075946251
ACH-001239,0.2893990526891105
ACH-001270,0.24326916385772784
ACH-001274,0.16673616334681146
ACH-001275,0.2676781184075176
ACH-001277,0.3183511692126861
ACH-001278,0.3645902938624001
ACH-001280,0.2848108565091694
ACH-001283,0.2901912842154087
ACH-001289,0.14409921311336155
ACH-001300,0.25382753458351465
ACH-001301,0.12370784358830482
ACH-001302,0.0875602366808918
ACH-001306,0.2316399781460243
ACH-001318,0.2574644632256259
ACH-001322,0.2179560430521569
ACH-001328,0.19792646342803424
ACH-001332,0.15525728790276758
ACH-001336,0.2558629288297731
ACH-001346,0.2964383676048723
ACH-001353,0.1207799082472176
ACH-001354,0.11529238718238186
ACH-001367,0.4080642012475476
ACH-001368,0.19445404087473686
ACH-001374,0.13562152670081987
ACH-001377,0.240618215159664
ACH-001380,0.18812868989090592
ACH-001391,0.28925362431082713
ACH-001408,0.2280034231830176
ACH-001430,0.22100135487310374
ACH-001431,0.14608320359417326
ACH-001450,0.23325820855685406
ACH-001496,0.2538211709505592
ACH-001500,0.3322485141034212
ACH-001523,0.2748147205588572
ACH-001532,0.3347073650089253
ACH-001550,0.2297005205182221
ACH-001552,0.2540078628702157
ACH-001554,0.34710965341563343
ACH-001654,0.226464967898674
ACH-001735,0.2847823893523794
ACH-001736,0.22634416091656198
ACH-001737,0.23202145744541444
ACH-001740,0.3161159428149919
ACH-001745,0.2119739469145388
ACH-001765,0.19145605007191704
