,VCPKMT (79609)
ACH-000576,-0.2397489373373813
ACH-000579,-0.10655350254623856
ACH-000580,-0.12098926329694425
ACH-000584,-0.20508185025918246
ACH-000585,-0.23443454112423498
ACH-000588,-0.03528350946856501
ACH-000589,-0.11182387886589253
ACH-000591,-0.21232937291771486
ACH-000593,0.018416869982715658
ACH-000600,-0.2998228497762697
ACH-000601,-0.13113665933218402
ACH-000605,-0.2310159466668553
ACH-000606,-0.2910089306426583
ACH-000608,-0.19436814613733247
ACH-000614,-0.13431241566299676
ACH-000616,-0.2497399247975428
ACH-000618,-0.01816053893592819
ACH-000619,-0.11409248231532275
ACH-000620,-0.06202979729317697
ACH-000621,-0.0512075805902716
ACH-000622,-0.19497296385978308
ACH-000623,-0.2009072695558944
ACH-000624,-0.22800699373475303
ACH-000627,-0.12654438030496648
ACH-000630,-0.1862814070677276
ACH-000631,0.009320242173005555
ACH-000632,-0.13062724550468532
ACH-000633,-0.17973452963317826
ACH-000637,0.03594785101291388
ACH-000638,-0.16907549028642044
ACH-000646,-0.14149389980905608
ACH-000647,-0.15260430983668144
ACH-000648,-0.06597551273931325
ACH-000649,-0.12481314792299975
ACH-000651,-0.11134644438046626
ACH-000652,-0.05124554107111115
ACH-000653,0.029881784864176912
ACH-000657,-0.1278516276979091
ACH-000658,-0.07727797808881602
ACH-000661,-0.2635713125099237
ACH-000662,-0.2410637922690583
ACH-000663,-0.4051313888435144
ACH-000665,-0.11242687178707007
ACH-000671,-0.09082464336340597
ACH-000672,-0.3265234370992719
ACH-000673,-0.232738006728656
ACH-000676,-0.14279057118638425
ACH-000677,-0.2334490600993087
ACH-000681,-0.05693307197603095
ACH-000683,-0.09604521448609178
ACH-000684,-0.16183058651841406
ACH-000688,-0.08719425040269732
ACH-000693,-0.1250814830065878
ACH-000694,-0.04232051509220506
ACH-000695,-0.14877017928933542
ACH-000696,-0.19667856169929
ACH-000697,0.033964253874297023
ACH-000699,-0.19457933964866048
ACH-000701,-0.10621840267197404
ACH-000706,-0.2012198975879443
ACH-000711,-0.2315911954238062
ACH-000713,-0.09977462405619936
ACH-000714,-0.07869754358974784
ACH-000718,-0.33883608301049195
ACH-000720,-0.19020859898522754
ACH-000721,-0.045581955280305744
ACH-000724,0.13743926008982538
ACH-000725,-0.20828496601528804
ACH-000732,-0.18372219427307973
ACH-000734,-0.0981262775413408
ACH-000735,-0.11589161912544288
ACH-000736,-0.16091648364900304
ACH-000738,-0.10879342483128784
ACH-000746,-0.14084825164154335
ACH-000747,-0.19680370912159226
ACH-000748,-0.2999504819698853
ACH-000753,-0.11407417717245348
ACH-000756,-0.17558239231077175
ACH-000757,-0.017477237530275202
ACH-000758,-0.11676784161885514
ACH-000760,-0.14669136077529227
ACH-000762,-0.02281833946513221
ACH-000763,-0.040683191469708495
ACH-000764,-0.02717855715481981
ACH-000765,-0.2196258967335627
ACH-000766,-0.27783216945413136
ACH-000767,-0.05558265589357983
ACH-000768,-0.2564485875732864
ACH-000769,-0.09134715379780696
ACH-000770,-0.16159928922279698
ACH-000771,-0.1291432114405379
ACH-000773,-0.3141450709327757
ACH-000776,-0.041373736458462616
ACH-000777,-0.10593159260105628
ACH-000778,-0.16496246212663987
ACH-000781,-0.10715479210142488
ACH-000782,0.043402000835942235
ACH-000783,-0.08821187946746825
ACH-000784,-0.07730295434237891
ACH-000785,0.02416452915154376
ACH-000787,-0.17532426427232956
ACH-000788,-0.19959927231787308
ACH-000791,-0.2441341466786609
ACH-000792,-0.1180560755387152
ACH-000794,-0.12892200368623094
ACH-000796,-0.2520966588980415
ACH-000798,-0.19477067719570149
ACH-000799,-0.22927745211530484
ACH-000800,-0.013850034332328542
ACH-000802,-0.1677193098922466
ACH-000804,-0.1382620622498556
ACH-000805,-0.1575750046199536
ACH-000809,-0.020632502873619032
ACH-000810,-0.14193423556841986
ACH-000811,-0.11977526341046756
ACH-000817,-0.1253726458035752
ACH-000819,-0.10311959423441563
ACH-000820,-0.15309916664560444
ACH-000821,-0.3988155970889865
ACH-000822,-0.1809052531401696
ACH-000823,-0.03768922717822582
ACH-000824,-0.23925560356054745
ACH-000827,-0.1819762040774945
ACH-000829,-0.19364920653492326
ACH-000831,-0.14387939287597284
ACH-000832,-0.24723969772371435
ACH-000833,0.015309079706419537
ACH-000834,-0.04078754859112727
ACH-000835,-0.16176880865589108
ACH-000836,-0.2411999771384177
ACH-000837,-0.12505509151807642
ACH-000838,-0.21422903222126705
ACH-000839,-0.24238710428922344
ACH-000840,-0.2305032125910645
ACH-000841,-0.23089301258329775
ACH-000843,-0.07927647056501763
ACH-000846,-0.08345113699063635
ACH-000847,-0.05113669756710013
ACH-000848,-0.15305992292048695
ACH-000849,-0.21631862223762974
ACH-000851,-0.08337415963742655
ACH-000855,-0.15127923948983754
ACH-000856,0.06194092283676824
ACH-000858,-0.1566598335231381
ACH-000859,-0.15813302394643047
ACH-000861,-0.28691836848327873
ACH-000862,-0.02231707956286763
ACH-000865,-0.2263884833029512
ACH-000866,-0.13859889403314074
ACH-000867,-0.13459777330198006
ACH-000869,-0.1918316077249872
ACH-000872,-0.0763952744496476
ACH-000873,-0.10118338449511682
ACH-000876,-0.1592163650221995
ACH-000878,-0.23641247968485896
ACH-000880,-0.18015549119820454
ACH-000881,-0.2512338567585673
ACH-000882,-0.19482228112331645
ACH-000884,-0.1481027932343227
ACH-000885,-0.22043501435299254
ACH-000887,-0.14273346885632615
ACH-000889,-0.04957931702041031
ACH-000896,-0.2528842072095085
ACH-000898,-0.21704431582496
ACH-000900,-0.1187309269582734
ACH-000901,-0.186730669073661
ACH-000905,-0.12541404015391378
ACH-000906,-0.1265618655501609
ACH-000907,-0.22315252748595515
ACH-000910,0.018110207501172683
ACH-000911,-0.13885297186732162
ACH-000912,-0.2681444109301565
ACH-000913,-0.1358807882658392
ACH-000915,-0.2045943757724026
ACH-000916,-0.4125051361025545
ACH-000917,-0.09456181229380953
ACH-000920,-0.31750112953790804
ACH-000921,-0.2909593457609472
ACH-000924,-0.04057809460469505
ACH-000926,-0.10279749039295503
ACH-000928,-0.2751610288637761
ACH-000929,-0.2286036540138797
ACH-000932,-0.16785755274843445
ACH-000935,-0.14866398369603012
ACH-000936,-0.1077221462083932
ACH-000937,-0.07295568645881254
ACH-000938,-0.2351616878746797
ACH-000939,-0.004426212966513801
ACH-000941,-0.2329155155726209
ACH-000943,-0.17699642828161422
ACH-000946,-0.12049123100614904
ACH-000947,-0.0921680889943837
ACH-000948,-0.15227658114104814
ACH-000950,-0.07615596173771838
ACH-000953,-0.1318554004903861
ACH-000954,0.044648324326821684
ACH-000957,-0.1805623720184143
ACH-000958,-0.21773506841383156
ACH-000960,-0.1541693043542133
ACH-000963,-0.010098764250394946
ACH-000968,-0.20911557009160747
ACH-000969,-0.09828517663643746
ACH-000972,0.3730622063418605
ACH-000973,-0.20902445077628795
ACH-000974,-0.0960882890956096
ACH-000978,-0.3851725617221141
ACH-000984,-0.013109124720791123
ACH-000986,-0.20577490671289886
ACH-000988,-0.1427682606833014
ACH-000993,-0.0015088194737458405
ACH-000994,0.06496033714482177
ACH-000996,0.060251341002317126
ACH-001001,-0.07916447708054455
ACH-001020,-0.19300444353480706
ACH-001028,-0.18521631150722986
ACH-001031,-0.01411235844117399
ACH-001038,-0.11643737829293932
ACH-001048,-0.1978500454539361
ACH-001050,-0.15108456412646906
ACH-001053,-0.08218712330594813
ACH-001054,-0.052416328870683225
ACH-001061,-0.19407554185601847
ACH-001067,-0.301875329315752
ACH-001075,-0.06025557350929026
ACH-001096,-0.02891970210118425
ACH-001111,-0.21690058670221252
ACH-001119,-0.2809384249958425
ACH-001128,0.028064569283873242
ACH-001134,-0.16033153721798316
ACH-001151,-0.16913232815665888
ACH-001163,-0.035850171600474975
ACH-001164,-0.02905992180518485
ACH-001183,-0.14551395560668715
ACH-001192,-0.2351884860618076
ACH-001193,-0.05892328928808507
ACH-001196,-0.17354903066281546
ACH-001197,-0.15700406668629568
ACH-001205,-0.1059929673522319
ACH-001211,-0.2257289910700228
ACH-001212,-0.23287557940536516
ACH-001228,-0.04630737659901785
ACH-001232,-0.18594933841206854
ACH-001239,-0.057087610408679434
ACH-001270,-0.009683479576020622
ACH-001274,-0.2072400166393759
ACH-001275,0.0462673786268222
ACH-001277,-0.04701992793978585
ACH-001278,-0.15168703785672186
ACH-001280,-0.10878077662779084
ACH-001283,-0.19282486972625446
ACH-001289,-0.2397787354157873
ACH-001300,-0.16240619530499842
ACH-001301,-0.07604544488984732
ACH-001302,-0.2450873755114473
ACH-001306,-0.15405487161909556
ACH-001318,-0.1592664888905804
ACH-001322,-0.0473564579944853
ACH-001328,-0.021240495741158855
ACH-001332,-0.13986559890004016
ACH-001336,-0.09921314370307613
ACH-001346,-0.2560597967033021
ACH-001353,-0.2076507743303223
ACH-001354,-0.2853910753613389
ACH-001367,-0.1804753335218589
ACH-001368,-0.17700173961378116
ACH-001374,0.11069835912310247
ACH-001377,-0.07149326372157085
ACH-001380,-0.2656389169667014
ACH-001391,-0.21815157216186
ACH-001408,-0.10728029898099142
ACH-001430,-0.04426722324750173
ACH-001431,-0.2434614031022224
ACH-001450,-0.08961166725966163
ACH-001496,-0.1154666476697845
ACH-001500,-0.15882647576997366
ACH-001523,-0.14302868374458247
ACH-001532,-0.1660731735605973
ACH-001550,-0.20110146269840765
ACH-001552,-0.03993648504966443
ACH-001554,-0.125848774185035
ACH-001654,-0.08812026047235336
ACH-001735,-0.14555898631965486
ACH-001736,-0.21886270247812425
ACH-001737,-0.7095692865917974
ACH-001740,-0.04438010575174143
ACH-001745,-0.09440905702178946
ACH-001765,-0.08662385551271548
