,HNRNPM (4670)
ACH-000516,-0.7380497455685171
ACH-000517,-0.4643319171403617
ACH-000518,-1.1074135511887746
ACH-000520,-0.7846856675571771
ACH-000521,-0.4629949583872524
ACH-000522,-0.8914751240116155
ACH-000524,-0.6354676193721263
ACH-000527,-0.6158728157828944
ACH-000528,-1.1972589700625078
ACH-000537,-0.9195280748635072
ACH-000541,-0.8794371618470382
ACH-000542,-0.9695397721289324
ACH-000544,-1.0386724037043058
ACH-000545,-0.9645205196662384
ACH-000547,-0.6998333589472084
ACH-000548,-1.0738565013977577
ACH-000549,-0.9623700141761992
ACH-000550,-0.44374087254932
ACH-000552,-0.9899635987435874
ACH-000556,-0.8055342386986747
ACH-000557,-1.0490423251238368
ACH-000569,-0.9578409948753938
ACH-000570,-0.9718278627846574
ACH-000571,-0.6876235624821919
ACH-000573,-0.8093780905684566
ACH-000576,-0.8152342903524707
ACH-000579,-0.28485576006463503
ACH-000580,-0.8215269337978659
ACH-000584,-1.0358185187786964
ACH-000585,-0.9940598508396148
ACH-000588,-1.0269956319130082
ACH-000589,-0.9272200051903684
ACH-000591,-0.8786763537063438
ACH-000593,-0.7756555883959967
ACH-000600,-0.5100786407834171
ACH-000601,-0.8625530438711709
ACH-000605,-1.0315610657306875
ACH-000606,-1.146305653150788
ACH-000608,-0.6567700616225178
ACH-000614,-1.0770461835904674
ACH-000616,-0.8111418307177257
ACH-000618,-1.0130962290515542
ACH-000619,-1.0268987676588288
ACH-000620,-1.029163501633415
ACH-000621,-1.036980750342702
ACH-000622,-0.6742320941592296
ACH-000623,-0.6984054390061791
ACH-000624,-0.8314840241522817
ACH-000627,-0.7798193641869056
ACH-000630,-0.8145200182839832
ACH-000631,-0.5159101931136827
ACH-000632,-0.8730427690569997
ACH-000633,-1.0977344113444958
ACH-000637,-0.8013605751049048
ACH-000638,-1.0380540056595111
ACH-000646,-0.6456237344450755
ACH-000647,-0.6874863589862198
ACH-000648,-0.4517183819265891
ACH-000649,-0.7431786317876939
ACH-000651,-0.9401669623868
ACH-000652,-0.8508691962185849
ACH-000653,-0.9364470093785868
ACH-000657,-0.9853207546602776
ACH-000658,-0.8403094309525709
ACH-000661,-0.9529979443609652
ACH-000662,-0.9859119055104416
ACH-000663,-1.002579333208578
ACH-000665,-1.032618432997272
ACH-000671,-1.028672752595172
ACH-000672,-1.2321857848410935
ACH-000673,-0.8537021982817716
ACH-000676,-0.823157891006587
ACH-000677,-0.6288570630734543
ACH-000681,-0.9717726190317052
ACH-000683,-1.1958153473996709
ACH-000684,-0.4660048367594437
ACH-000688,-0.5784039487047616
ACH-000693,-0.9235769141127086
ACH-000694,-1.0758810516114887
ACH-000695,-0.4984668958604913
ACH-000696,-0.959360819806698
ACH-000697,-0.8389896809842436
ACH-000699,-0.8999698261935672
ACH-000701,-0.9372219554903836
ACH-000706,-0.9439458481326822
ACH-000711,-0.9162040051972924
ACH-000713,-1.1640739184916822
ACH-000714,-0.8124379468309578
ACH-000718,-0.6795487087050691
ACH-000720,-1.0067960141400425
ACH-000721,-0.9268432287796968
ACH-000724,-1.1041779109747276
ACH-000725,-0.5986006821185231
ACH-000732,-1.097259574354708
ACH-000734,-0.9833864285192584
ACH-000735,-1.029342479766194
ACH-000736,-0.8796619915335342
ACH-000738,-0.9770321506917596
ACH-000746,-0.5400873583960056
ACH-000747,-0.9825299026549555
ACH-000748,-0.6078106202103002
ACH-000753,-0.9775883056882868
ACH-000756,-0.9900842711812048
ACH-000757,-0.9735866504721808
ACH-000758,-0.9571378472359144
ACH-000760,-1.0515255099694565
ACH-000762,-0.8585886478845913
ACH-000763,-0.8043098657864358
ACH-000764,-1.1697854138890156
ACH-000765,-0.749350657185091
ACH-000766,-0.7560628756139293
ACH-000767,-0.6375233455349025
ACH-000768,-1.1067813421893091
ACH-000769,-0.9433502915475904
ACH-000770,-0.8344102627024459
ACH-000771,-1.0540465830070285
ACH-000773,-0.7016091282459482
ACH-000776,-0.8766618561767854
ACH-000777,-1.1422089803896611
ACH-000778,-1.4358932617675
ACH-000781,-0.8503943272122833
ACH-000782,-1.0456200260350197
ACH-000783,-0.4113244149218783
ACH-000784,-0.6839166622681057
ACH-000785,-1.0270451086902572
ACH-000787,-0.8225871962884997
ACH-000788,-0.9036592826174092
ACH-000791,-0.7267852987667992
ACH-000792,-0.9281047463615992
ACH-000794,-0.8778129517092879
ACH-000796,-0.8375644776468656
ACH-000798,-1.0364753107921565
ACH-000799,-0.9315343445872876
ACH-000800,-0.9659296781051508
ACH-000802,-1.13792276699112
ACH-000804,-0.7452272103803073
ACH-000805,-0.7880998619462252
ACH-000809,-0.9864729155977552
ACH-000810,-0.6735752502414166
ACH-000811,-0.3603685751208331
ACH-000817,-0.92192846225339
ACH-000819,-1.0238756236579567
ACH-000820,-1.3598292130049658
ACH-000821,-1.1496041557362262
ACH-000822,-0.9023561118400582
ACH-000823,-1.1241617650184776
ACH-000824,-0.7832830007611753
ACH-000827,-0.8861530874824605
ACH-000829,-0.7654865190439745
ACH-000831,-0.9864077479356888
ACH-000832,-0.9930682654631658
ACH-000833,-1.0838255657855371
ACH-000834,-1.0762565522449936
ACH-000835,-1.052773513139869
ACH-000836,-0.9521941987286316
ACH-000837,-1.0301723137334473
ACH-000838,-0.6189737505542915
ACH-000839,-0.6926863615383749
ACH-000840,-0.9542668207453298
ACH-000841,-0.9460960148151264
ACH-000843,-0.9629315172729994
ACH-000846,-0.8172602260587696
ACH-000847,-1.0735948892873692
ACH-000848,-0.9488886100462124
ACH-000849,-1.081628560495502
ACH-000851,-0.8969094543384686
ACH-000855,-1.0838090241341474
ACH-000856,-0.8829034546741283
ACH-000858,-1.1432341705725688
ACH-000859,-1.12649154349223
ACH-000861,-0.965193302037057
ACH-000862,-0.9572819731574456
ACH-000865,-0.8517600488840865
ACH-000866,-0.7644292361543326
ACH-000867,-1.0244087190249636
ACH-000869,-1.1178571877554022
ACH-000872,-0.7433084501920538
ACH-000873,-1.0891584020502842
ACH-000876,-0.8644977691388565
ACH-000878,-0.7257560678408019
ACH-000880,-1.0154488570384723
ACH-000881,-0.7907287901778556
ACH-000882,-0.8065790555085536
ACH-000884,-0.8011020655729745
ACH-000885,-0.6490320802399342
ACH-000887,-0.8546511355624569
ACH-000889,-0.937972546926544
ACH-000896,-0.8988777940754339
ACH-000898,-1.09849441030755
ACH-000900,-0.962753762040248
ACH-000901,-0.6510177012244303
ACH-000905,-1.0061244141833214
ACH-000906,-0.9340558814953902
ACH-000907,-0.7116807590748232
ACH-000910,-0.7383771581833282
ACH-000911,-1.0361050953667832
ACH-000912,-0.9304954589489216
ACH-000913,-0.8039479330341442
ACH-000915,-0.7126545383550105
ACH-000916,-1.0483150576633171
ACH-000917,-0.6846059341395209
ACH-000920,-1.0087592539493513
ACH-000921,-0.9579013049739402
ACH-000924,-0.7827299061613127
ACH-000926,-0.6321206252670996
ACH-000928,-1.1798970410867335
ACH-000929,-1.2374159982743
ACH-000932,-0.7684264809802834
ACH-000935,-0.8585593693595349
ACH-000936,-0.9000546220341319
ACH-000937,-0.9391625678460996
ACH-000938,-1.0325771405267947
ACH-000939,-1.1657548451862183
ACH-000941,-0.925180174527456
ACH-000943,-0.8293278296685942
ACH-000946,-0.7857570462524309
ACH-000947,-1.0038676660041823
ACH-000948,-1.0216191462585198
ACH-000950,-1.0029898513025233
ACH-000953,-0.994949959212678
ACH-000954,-1.1251836129180004
ACH-000957,-0.9536959033832204
ACH-000958,-0.8573216087143041
ACH-000960,-0.9013355159992116
ACH-000963,-0.7364478296454336
ACH-000968,-0.952014463794246
ACH-000969,-0.8324716007595363
ACH-000972,-0.8326496168994355
ACH-000973,-0.7071975364048988
ACH-000974,-0.8011481833010771
ACH-000978,-0.9446046277815696
ACH-000984,-0.8904677996340817
ACH-000986,-0.8422582987366383
ACH-000988,-1.1600957344632676
ACH-000993,-0.6611489969040913
ACH-000994,-0.934340133269663
ACH-000996,-0.9300110802241746
ACH-001001,-0.8810992226672529
ACH-001020,-0.7577740591844637
ACH-001028,-0.8393838079801699
ACH-001031,-0.9904914164752902
ACH-001038,-0.8063997249827066
ACH-001048,-0.7260941168900441
ACH-001050,-0.8463604545879773
ACH-001053,-0.8526205244293652
ACH-001054,-0.8393819993972783
ACH-001061,-1.1040321619183984
ACH-001067,-0.7637250111205302
ACH-001075,-1.1424050846442668
ACH-001096,-0.8848002168311732
ACH-001111,-0.908475775525814
ACH-001119,-0.4484697862138172
ACH-001128,-1.041614254146923
ACH-001134,-0.7444216806762959
ACH-001151,-0.7030399034118162
ACH-001163,-0.7978284742206365
ACH-001164,-0.8695338494780709
ACH-001183,-0.9360593457887758
ACH-001192,-1.0307634387780211
ACH-001193,-0.9669585110882476
ACH-001196,-0.7774899578505089
ACH-001197,-0.7484251021431102
ACH-001205,-0.6559075507830121
ACH-001211,-1.058404026659367
ACH-001212,-0.8205232059397713
ACH-001228,-1.1099591637736703
ACH-001232,-0.8077814372055403
ACH-001239,-0.7773303201187672
ACH-001270,-0.8544143083543809
ACH-001274,-0.9406319978572526
ACH-001275,-0.9426477699340516
ACH-001277,-0.9264442083153792
ACH-001278,-0.7339427097758384
ACH-001280,-0.16692588789300472
ACH-001283,-1.0068757124763257
ACH-001289,-0.5256211160827288
ACH-001300,-0.31796961636262683
ACH-001301,-0.8171417310748766
ACH-001302,-0.5819457810380902
ACH-001306,-1.0292574187910102
ACH-001318,-1.1450221952636412
ACH-001322,-0.8757589003830645
ACH-001328,-0.8704315623705199
ACH-001332,-0.9572581789689342
ACH-001336,-0.910883003157787
ACH-001346,-0.9552257858372584
ACH-001353,-0.9905145824090428
ACH-001354,-1.0190556057132274
ACH-001367,-0.8309529135409255
ACH-001368,-0.8268133406158684
ACH-001374,-0.8800904044144455
ACH-001377,-0.7992648400591976
ACH-001380,-1.117962208748627
ACH-001391,-0.7508394916315166
ACH-001408,-0.8676478572539396
ACH-001430,-0.7348952815648876
ACH-001431,-0.8395291603073071
ACH-001450,-0.8670827716679124
ACH-001496,-1.0784887706475412
ACH-001500,-1.0373801883113822
ACH-001523,-1.0005714109730959
ACH-001532,-0.820845955294453
ACH-001550,-0.9215544723256328
ACH-001552,-0.8714245729027627
ACH-001554,-1.0035599143201877
ACH-001654,-0.9103972505839228
ACH-001735,-1.0330113841883921
ACH-001736,-0.9217238900786556
ACH-001737,-0.677389425731848
ACH-001740,-1.2226372746163887
ACH-001745,-1.2374429000491023
ACH-001765,-0.8389719994485759
