,NDN (4692)
ACH-000505,-0.1132473206187652
ACH-000507,-0.26634774598240696
ACH-000510,-0.022623103130103163
ACH-000511,-0.013267510144411977
ACH-000512,0.02359850012381124
ACH-000516,-0.032310784030409566
ACH-000517,-0.09534097026727976
ACH-000518,0.0492734998812306
ACH-000520,-0.055307978449407436
ACH-000521,-0.07630558575036754
ACH-000522,-0.20766176994400504
ACH-000524,-0.1389695619183721
ACH-000527,-0.11421951824606776
ACH-000528,-0.05745866271991225
ACH-000537,-0.2702803646472245
ACH-000541,-0.26766133017038085
ACH-000542,-0.1278214789035447
ACH-000544,-0.2654589337292473
ACH-000545,0.0008792787047659751
ACH-000547,0.07027309711943239
ACH-000548,-0.12734334125417268
ACH-000549,-0.024485175580313958
ACH-000550,-0.13775106362719414
ACH-000552,0.12462961575940583
ACH-000556,0.0024194865662106216
ACH-000557,0.021585037955373358
ACH-000569,0.02701653587222024
ACH-000570,-0.12308610677846478
ACH-000571,-0.09797830101776832
ACH-000573,-0.032845399273001064
ACH-000576,-0.04976540100973647
ACH-000579,-0.17768165535149066
ACH-000580,-0.30640901567124496
ACH-000584,-0.10724666629335952
ACH-000585,-0.07347462540799415
ACH-000588,-0.08476694503617561
ACH-000589,-0.10216823757677168
ACH-000591,-0.09830181350193937
ACH-000593,-0.1957452858948247
ACH-000600,0.04790225878000138
ACH-000601,-0.09465246874510297
ACH-000605,-0.22215132426752127
ACH-000606,0.021143768526828
ACH-000608,-0.09419024745289943
ACH-000614,-0.1396592011054862
ACH-000616,0.037578467402426464
ACH-000618,-0.10460774042434696
ACH-000619,-0.19126731859746698
ACH-000620,-0.3011224289288473
ACH-000621,0.0178173964448675
ACH-000622,0.07134645466218774
ACH-000623,-0.22996627201502945
ACH-000624,-0.056099398353464114
ACH-000627,-0.06160298280025653
ACH-000630,-0.10689020520092762
ACH-000631,-0.4023902496309248
ACH-000632,-0.15729245140758535
ACH-000633,-0.0805145699115831
ACH-000637,-0.13484963886946508
ACH-000638,-0.24367943985455584
ACH-000646,-0.2094515564018768
ACH-000647,-0.17963938739344626
ACH-000648,-0.04148360318834615
ACH-000649,-0.09953200378492257
ACH-000651,-0.04630848352459917
ACH-000652,-0.013011219561610306
ACH-000653,-0.01678475350945163
ACH-000657,-0.1213949405165148
ACH-000658,-0.0702421131051441
ACH-000661,-0.06338068535664751
ACH-000662,0.1496526563195743
ACH-000663,-0.3614973687690877
ACH-000665,-0.17814169515804545
ACH-000671,-0.07753296691469436
ACH-000672,-0.2157357876992319
ACH-000673,-0.08884518799048419
ACH-000676,-0.1576385037049476
ACH-000677,-0.1527860737981836
ACH-000681,-0.024381045344013905
ACH-000683,-0.05640749334944625
ACH-000684,-0.01680085020652751
ACH-000688,-0.07257092042519796
ACH-000693,-0.1523760810406314
ACH-000694,-0.11237262315813168
ACH-000695,-0.21246762311097786
ACH-000696,-0.02457200488973739
ACH-000697,-0.0970068850759926
ACH-000699,0.003609302759792703
ACH-000701,-0.1883768037797215
ACH-000706,0.02325170857782113
ACH-000711,-0.1113455123211599
ACH-000713,0.053721072517865884
ACH-000714,-0.2282799921761823
ACH-000718,-0.05658534184085535
ACH-000720,-0.07828393045758679
ACH-000721,-0.2253661141043307
ACH-000724,-0.05819381097343299
ACH-000725,-0.19440824290668934
ACH-000732,-0.08273700235030165
ACH-000734,-0.009571825635278444
ACH-000735,-0.04938377420802123
ACH-000736,-0.0907235889216944
ACH-000738,-0.1415837254841143
ACH-000746,0.08628146210189648
ACH-000747,-0.3110186581526585
ACH-000748,-0.12954458586546008
ACH-000753,-0.03254938802145526
ACH-000756,-0.06541550158266889
ACH-000757,-0.2573676188489998
ACH-000758,-0.019864763411028098
ACH-000760,-0.19240519733156253
ACH-000762,-0.16086711623822034
ACH-000763,-0.09819313442710703
ACH-000764,-0.041190468097593864
ACH-000765,-0.027053768877362033
ACH-000766,-0.16026135802662594
ACH-000767,0.05845596295740287
ACH-000768,-0.14258557124138535
ACH-000769,-0.10562701726123734
ACH-000770,-0.07279907233159151
ACH-000771,-0.14336138305851676
ACH-000773,-0.17677218229414718
ACH-000776,-0.12388452239901553
ACH-000777,0.044912705791184865
ACH-000778,-0.1207498587758018
ACH-000781,-0.07121946315058128
ACH-000782,-0.0867154804432076
ACH-000783,-0.16796743903351113
ACH-000784,0.007463485719144312
ACH-000785,0.008091092280557243
ACH-000787,-0.05629531642529668
ACH-000788,-0.13312197521900887
ACH-000791,-0.14811458796235594
ACH-000792,-0.03836748686078079
ACH-000794,-0.11539674826532385
ACH-000796,-0.05739974132225185
ACH-000798,-0.19611136803089124
ACH-000799,-0.2757274804660965
ACH-000800,0.1867589823729644
ACH-000802,-0.1556591607820483
ACH-000804,-0.07493945089300723
ACH-000805,-0.045826842123675784
ACH-000809,-0.055210145825680935
ACH-000810,-0.06229542045462035
ACH-000811,-0.15765903545855522
ACH-000817,0.033392491273948145
ACH-000819,-0.1933690723301844
ACH-000820,-0.04688145434830137
ACH-000821,-0.3284280464440902
ACH-000822,-0.1668806069711999
ACH-000823,-0.12931408751408807
ACH-000824,-0.08246229883765231
ACH-000827,-0.07489525693446651
ACH-000829,-0.10997593419829067
ACH-000831,-0.0375339006006032
ACH-000832,-0.12027389385738235
ACH-000833,0.16519096272611433
ACH-000834,0.028872894348163963
ACH-000835,-0.18571392671300427
ACH-000836,0.0207796365467679
ACH-000837,-0.0511339487485897
ACH-000838,-0.15084658411534882
ACH-000839,-0.12251952015493775
ACH-000840,-0.13962007686158648
ACH-000841,-0.1139022696542321
ACH-000843,-0.08268781493327218
ACH-000846,-0.07212891827637248
ACH-000847,0.0763611761468709
ACH-000848,-0.10094209900502173
ACH-000849,-0.31444279513347795
ACH-000851,-0.09891808292542892
ACH-000855,-0.2301454217672834
ACH-000856,-0.0769667964494843
ACH-000858,-0.035235661355614366
ACH-000859,-0.01439374073958329
ACH-000861,-0.2027702441153797
ACH-000862,0.01725546447920253
ACH-000865,-0.1381695004340873
ACH-000866,-0.1327848155124894
ACH-000867,-0.10185926903727098
ACH-000869,-0.17806883435893175
ACH-000872,-0.06598086900271644
ACH-000873,-0.13421179904801184
ACH-000876,-0.25469166763116113
ACH-000878,0.07974159286091402
ACH-000880,-0.18649887106454666
ACH-000881,-0.1627609897831018
ACH-000882,0.004237880589660167
ACH-000884,0.0796169673101394
ACH-000885,-0.204614613692802
ACH-000887,-0.09444299029987847
ACH-000889,-0.17950156653977314
ACH-000896,-0.0732361054518012
ACH-000898,-0.11796398123813134
ACH-000900,-0.08851602670968124
ACH-000901,-0.10196866313617474
ACH-000905,-0.09345763438539086
ACH-000906,-0.1315546235241782
ACH-000907,-0.04785984311909716
ACH-000910,-0.05233164669459312
ACH-000911,-0.0587154495260188
ACH-000912,-0.10161400538529992
ACH-000913,-0.0772897621574695
ACH-000915,-0.19327603658174572
ACH-000916,-0.3651117419586243
ACH-000917,-0.08050550341735524
ACH-000920,-0.022497986305447876
ACH-000921,-0.03165085816429536
ACH-000924,-0.0650972972300207
ACH-000926,-0.10659952005406492
ACH-000928,0.016092881021479127
ACH-000929,-0.272503073272872
ACH-000932,-0.04272723980880582
ACH-000935,0.09845494235093223
ACH-000936,-0.20112698570190035
ACH-000937,-0.12587309292631918
ACH-000938,-0.23471587684802614
ACH-000939,0.060203401878090174
ACH-000941,-0.010908442138523673
ACH-000943,-0.12296526410969902
ACH-000946,-0.009881874253022577
ACH-000947,-0.08259778082949576
ACH-000948,-0.19749575888839435
ACH-000950,-0.20784453417901932
ACH-000953,-0.15994673667751572
ACH-000954,-0.07579760535314592
ACH-000957,-0.12967955126894118
ACH-000958,-0.21171690129923884
ACH-000960,-0.0633325700871563
ACH-000963,0.04696304203952744
ACH-000968,-0.19890867449290545
ACH-000969,-0.2573426007736335
ACH-000972,-0.1517879182611272
ACH-000973,-0.02035621929929627
ACH-000974,-0.08015945335243807
ACH-000978,-0.16561387141632364
ACH-000984,-0.10444537608181564
ACH-000986,-0.01874378711014175
ACH-000988,-0.1640312091903164
ACH-000993,-0.11398073836439583
ACH-000994,0.044053801686765766
ACH-000996,-0.09033245743456828
ACH-001001,-0.21658275973295246
ACH-001020,-0.2748182610451379
ACH-001028,-0.1060482987500819
ACH-001031,-0.14708253022910875
ACH-001038,-0.17180694842582642
ACH-001048,-0.062451248089723625
ACH-001050,-0.16923366966903128
ACH-001053,0.10559986397141714
ACH-001054,-0.040029294019185424
ACH-001061,0.011174894716189404
ACH-001067,-0.08093077909809898
ACH-001075,-0.17021835970617394
ACH-001096,0.002408078053635829
ACH-001111,-0.2278432718461497
ACH-001119,-0.24448385184110136
ACH-001128,-0.11287500049582833
ACH-001134,-0.04693753522523365
ACH-001151,-0.05720045273514044
ACH-001163,-0.3020623781638697
ACH-001164,-0.24582052062635476
ACH-001183,0.09091880761226574
ACH-001192,-0.15066909553823638
ACH-001193,-0.14276928932672595
ACH-001196,-0.17790690602928724
ACH-001197,-0.07849270511843995
ACH-001205,0.06517420363747027
ACH-001211,-0.09704428381196284
ACH-001212,-0.11402854201994515
ACH-001228,-0.1608248388516324
ACH-001232,-0.14698939825207755
ACH-001239,0.03262682649114181
ACH-001270,-0.33170202311845576
ACH-001274,0.060993082599134614
ACH-001275,-0.11124487139929444
ACH-001277,-0.014961217305232585
ACH-001278,0.14522326422764348
ACH-001280,-0.07784243171235514
ACH-001283,-0.030361162126215487
ACH-001289,-0.20443692229833813
ACH-001300,-0.09806939463786662
ACH-001301,-0.11460977296755095
ACH-001302,-0.062441695359478175
ACH-001306,-0.06467862177081189
ACH-001318,-0.15162877998454288
ACH-001322,0.05052497347637856
ACH-001328,-0.14213015296349646
ACH-001332,-0.16617565263801629
ACH-001336,-0.14335011713153736
ACH-001346,-0.16154827331263635
ACH-001353,-0.12777600974796974
ACH-001354,-0.2567581505229485
ACH-001367,-0.20583134371125825
ACH-001368,-0.0887865300187332
ACH-001374,-0.04787438866742643
ACH-001377,-0.08546312855911274
ACH-001380,-0.1986178011759864
ACH-001391,-0.2453813879171644
ACH-001408,0.04222138430139757
ACH-001430,-0.17602181988720378
ACH-001431,-0.2558435247603139
ACH-001450,0.05675656595518218
ACH-001496,-0.1356893137833675
ACH-001500,-0.1168038238331199
ACH-001523,0.15573078405338028
ACH-001532,-0.11164553135343896
ACH-001550,-0.10204496412262726
ACH-001552,-0.16946283198056347
ACH-001554,-0.09926233068559878
ACH-001654,-0.10092532203344012
ACH-001735,-0.05732603375909285
ACH-001736,0.043150723629921534
ACH-001737,0.05470717798505915
ACH-001740,-0.021423583075055864
ACH-001745,0.033796813391610815
ACH-001765,-0.09894681393511057
