,NTF4 (4909)
ACH-000488,-0.20151649588392165
ACH-000490,-0.1754417553000469
ACH-000491,-0.13718415296991876
ACH-000495,-0.10320124146665026
ACH-000496,-0.194515890369936
ACH-000499,-0.24225505242647602
ACH-000500,-0.11579675165584424
ACH-000502,-0.30417662766416165
ACH-000503,-0.027114675883536086
ACH-000505,-0.2812325879123883
ACH-000507,-0.2132826940982275
ACH-000510,-0.3051113531717257
ACH-000511,-0.16356576014277324
ACH-000512,-0.3666232013426052
ACH-000516,0.04937544130610465
ACH-000517,-0.2266756584914721
ACH-000518,-0.2922808758093803
ACH-000520,-0.04497132659510554
ACH-000521,-0.07619958956962103
ACH-000522,-0.10933041502679652
ACH-000524,-0.1566198214592022
ACH-000527,-0.13326026856335813
ACH-000528,-0.10097341325384174
ACH-000537,-0.1967955786034323
ACH-000541,-0.3418513585281696
ACH-000542,-0.18596184443633265
ACH-000544,-0.16702035212516786
ACH-000545,-0.01560848719925931
ACH-000547,-0.006088212293950194
ACH-000548,-0.09852139388643794
ACH-000549,-0.02967515061362112
ACH-000550,-0.10962374183562164
ACH-000552,-0.3707874418413149
ACH-000556,-0.2990540628311066
ACH-000557,-0.2997979614131866
ACH-000569,-0.311789623230628
ACH-000570,-0.26599944233707584
ACH-000571,-0.3729074873535398
ACH-000573,-0.13504262448068555
ACH-000576,-0.09259957649658944
ACH-000579,-0.12849631672229786
ACH-000580,-0.4332529899637696
ACH-000584,-0.2855039793605165
ACH-000585,-0.3384018066182366
ACH-000588,-0.35841082022910736
ACH-000589,-0.10445604780931653
ACH-000591,-0.2072766660124628
ACH-000593,-0.2303437428090151
ACH-000600,-0.01848719468821721
ACH-000601,-0.12176977511271064
ACH-000605,-0.17959726559788894
ACH-000606,0.034847705804764637
ACH-000608,-0.3690031780206823
ACH-000614,-0.07703841777057595
ACH-000616,-0.1945985870714478
ACH-000618,-0.28386366195347185
ACH-000619,-0.11970396372652455
ACH-000620,-0.1265011166770317
ACH-000621,-0.1818323341548515
ACH-000622,-0.19314591529673505
ACH-000623,-0.194968657722112
ACH-000624,-0.21375623412122816
ACH-000627,-0.3831822719789194
ACH-000630,-0.04174569703443675
ACH-000631,-0.4559543607494399
ACH-000632,-0.08158190796856979
ACH-000633,-0.2759437717365803
ACH-000637,-0.1270236120649426
ACH-000638,-0.17614190993598966
ACH-000646,-0.1878449092395176
ACH-000647,-0.16620215660744345
ACH-000648,-0.09968591678435837
ACH-000649,-0.2263884729869125
ACH-000651,-0.1213996879693863
ACH-000652,-0.06379098297441252
ACH-000653,-0.3211812449761173
ACH-000657,-0.22473186178523827
ACH-000658,-0.3569459321207638
ACH-000661,-0.2111874936924711
ACH-000662,-0.1872279710475551
ACH-000663,-0.11506072717698555
ACH-000665,-0.09245419483682316
ACH-000671,-0.12215354001374396
ACH-000672,-0.4264282471221992
ACH-000673,-0.20599016900287592
ACH-000676,-0.18600088655888494
ACH-000677,-0.27959110017304983
ACH-000681,-0.3556827561781437
ACH-000683,-0.10370302968916194
ACH-000684,-0.07980806625680524
ACH-000688,-0.32786235629214505
ACH-000693,-0.1598385850384764
ACH-000694,-0.2136848261236042
ACH-000695,-0.19618311543345304
ACH-000696,0.0020780430131030103
ACH-000697,-0.04720781645768031
ACH-000699,-0.19559987762022304
ACH-000701,-0.35447096035186115
ACH-000706,-0.23088903260898386
ACH-000711,-0.18430377205395976
ACH-000713,-0.11479163767891125
ACH-000714,-0.14009975188927826
ACH-000718,-0.08843241482766045
ACH-000720,-0.1049255075748001
ACH-000721,-0.1539300595026222
ACH-000724,-0.03212352580080425
ACH-000725,-0.3607222423837828
ACH-000732,-0.08079239958052009
ACH-000734,-0.23480854666231996
ACH-000735,-0.2066077061530251
ACH-000736,-0.39149606051526303
ACH-000738,-0.10992830082169172
ACH-000746,-0.09843656308923107
ACH-000747,-0.3195647126581346
ACH-000748,-0.02063518291974555
ACH-000753,-0.14836741315289315
ACH-000756,-0.2991882429296643
ACH-000757,-0.22250350834422056
ACH-000758,-0.07540495652852415
ACH-000760,-0.13200458235528428
ACH-000762,-0.1517886459875972
ACH-000763,-0.17677431707469088
ACH-000764,-0.19082701866241816
ACH-000765,-0.3392010299626492
ACH-000766,-0.2071417957408593
ACH-000767,-0.1901193465816184
ACH-000768,0.12277624365789415
ACH-000769,-0.22704032939243146
ACH-000770,-0.24386196655447276
ACH-000771,-0.2468148017080864
ACH-000773,-0.1008024504877142
ACH-000776,-0.3508232893390549
ACH-000777,-0.2627414710010404
ACH-000778,-0.14564573293576474
ACH-000781,-0.2624383621543942
ACH-000782,0.08418683393183969
ACH-000783,-0.2655348823729282
ACH-000784,-0.16584093416432255
ACH-000785,-0.13701267269503092
ACH-000787,-0.2615352138179378
ACH-000788,-0.18685501774072652
ACH-000791,-0.14415610936788234
ACH-000792,-0.2267672117066791
ACH-000794,-0.1727945941381171
ACH-000796,-0.20346782521282347
ACH-000798,-0.10434918634766882
ACH-000799,-0.03575882201742693
ACH-000800,-0.3513652123588333
ACH-000802,-0.10277390618834574
ACH-000804,-0.01054213664333593
ACH-000805,-0.3512517732295463
ACH-000809,-0.3784124267904603
ACH-000810,-0.2274591242857256
ACH-000811,-0.28872947434384505
ACH-000817,-0.08997810080226615
ACH-000819,-0.32948897633362223
ACH-000820,0.09627920863086817
ACH-000821,-0.38692394558723053
ACH-000822,-0.2903760582612812
ACH-000823,-0.17234423274345134
ACH-000824,-0.6112291730118502
ACH-000827,-0.19942929319208036
ACH-000829,-0.288305590619068
ACH-000831,-0.302778702781731
ACH-000832,0.13545605128935864
ACH-000833,-0.26694548846016586
ACH-000834,-0.15157146066838645
ACH-000835,-0.13416272518349004
ACH-000836,-0.2459097173594054
ACH-000837,-0.2125786840134018
ACH-000838,-0.2653778806121537
ACH-000839,0.061714959026768074
ACH-000840,-0.0994361833149414
ACH-000841,-0.2340047323322777
ACH-000843,-0.13838680225837774
ACH-000846,-0.1055053755673192
ACH-000847,-0.2301519622824505
ACH-000848,-0.1899057563730996
ACH-000849,-0.09089774012789303
ACH-000851,-0.09713126429460574
ACH-000855,-0.13831128010159194
ACH-000856,-0.20080986787624466
ACH-000858,-0.17440437739703876
ACH-000859,-0.16363512212730416
ACH-000861,-0.3099356931760467
ACH-000862,-0.2922700658992489
ACH-000865,-0.25902375987160703
ACH-000866,-0.17266223683524848
ACH-000867,0.007374547387080348
ACH-000869,-0.22352124249012675
ACH-000872,-0.1630354407267853
ACH-000873,-0.0978252577987488
ACH-000876,-0.2091859145902332
ACH-000878,-0.4255010568242037
ACH-000880,-0.463677466983307
ACH-000881,-0.3408620148007848
ACH-000882,-0.09852998215753403
ACH-000884,-0.06570255543971427
ACH-000885,-0.2908498191709516
ACH-000887,-0.32830858989307843
ACH-000889,-0.19814909444897216
ACH-000896,-0.13639886753573735
ACH-000898,-0.11283558660732748
ACH-000900,-0.274629096899359
ACH-000901,-0.3137627983402387
ACH-000905,-0.21345238769270672
ACH-000906,-0.2834079673241635
ACH-000907,-0.21264424777054905
ACH-000910,-0.06963247035739514
ACH-000911,-0.1562701300626707
ACH-000912,-0.10353504344310603
ACH-000913,-0.11795256795261062
ACH-000915,-0.14841704267877398
ACH-000916,-0.3125124975135489
ACH-000917,-0.3611155232842204
ACH-000920,-0.4570325360057877
ACH-000921,-0.0861149101924043
ACH-000924,-0.2565654773357061
ACH-000926,-0.29011413705072114
ACH-000928,-0.08304021174246583
ACH-000929,-0.10404569195508827
ACH-000932,-0.22711532525018224
ACH-000935,-0.15789579129427675
ACH-000936,-0.3287475871572113
ACH-000937,0.005891492488605112
ACH-000938,-0.2504765043976919
ACH-000939,-0.09368094675542923
ACH-000941,-0.3524221883744708
ACH-000943,-0.3749952693353684
ACH-000946,-0.1803886011230628
ACH-000947,-0.24555499946686
ACH-000948,-0.2784150487567688
ACH-000950,0.11939778318611925
ACH-000953,0.020828441333184792
ACH-000954,-0.2986021032738919
ACH-000957,-0.08273815874563639
ACH-000958,-0.5722202095617785
ACH-000960,-0.15224331576618338
ACH-000963,-0.3336012234348812
ACH-000968,-0.2259344641438716
ACH-000969,-0.3440324173649467
ACH-000972,-0.2256010093246241
ACH-000973,-0.2079265260253935
ACH-000974,-0.28795561718062723
ACH-000978,0.0494248154583122
ACH-000984,-0.3983245719223364
ACH-000986,-0.02101440692770235
ACH-000988,-0.18957965202109914
ACH-000993,-0.050450323225740036
ACH-000994,-0.20932339441420608
ACH-000996,-0.2203752168957729
ACH-001001,-0.12102217523861795
ACH-001020,-0.4421689988828501
ACH-001028,-0.21953676214989132
ACH-001031,-0.21238661121470268
ACH-001038,-0.10492814546005047
ACH-001048,-0.19450608753655135
ACH-001050,-0.21170836283390526
ACH-001053,-0.2453963345385608
ACH-001054,-0.07980756139725814
ACH-001061,-0.2091874567773495
ACH-001067,0.028356725587420195
ACH-001075,-0.3855128368820409
ACH-001096,-0.3533800382898292
ACH-001111,-0.08290542143008357
ACH-001119,-0.4228107916972505
ACH-001128,-0.41263127019634777
ACH-001134,-0.2563107907826597
ACH-001151,-0.16841013418954506
ACH-001163,-0.2392613274730721
ACH-001164,-0.1696738261274978
ACH-001183,-0.10875838338182746
ACH-001192,-0.2037023710992812
ACH-001193,-0.4517788353220157
ACH-001196,-0.08964473163838191
ACH-001197,-0.13022183373801915
ACH-001205,-0.20613658004804886
ACH-001211,-0.3044666585885789
ACH-001212,-0.271677239080543
ACH-001228,-0.2546153363532534
ACH-001232,-0.2959063080123157
ACH-001239,-0.14233157323312046
ACH-001270,-0.4549786538097811
ACH-001274,-0.2852487496897593
ACH-001275,-0.2938230287613209
ACH-001277,-0.13802655626707605
ACH-001278,-0.21880065272141774
ACH-001280,-0.2110004816385468
ACH-001283,-0.0310066409539082
ACH-001289,-0.3445007827231449
ACH-001300,-0.4494630587862323
ACH-001301,-0.16155091747793468
ACH-001302,-0.2851202303181396
ACH-001306,-0.1009125677422042
ACH-001318,-0.07187867454404456
ACH-001322,-0.2839630537685345
ACH-001328,-0.23304503304787155
ACH-001332,-0.09044595526313187
ACH-001336,-0.053938276744332436
ACH-001346,-0.1791896314387066
ACH-001353,-0.2676414641191145
ACH-001354,-0.2223460348354436
ACH-001367,0.06297537395905985
ACH-001368,-0.22363277397770398
ACH-001374,0.06933789023342432
ACH-001377,-0.26589186331699083
ACH-001380,-0.0761919108121732
ACH-001391,-0.3134472053037225
ACH-001408,-0.1480839698117932
ACH-001430,-0.17093084867100408
ACH-001431,-0.2694895191246053
ACH-001450,0.02024889900524492
ACH-001496,-0.045420610200783945
ACH-001500,-0.2999954196414537
ACH-001523,-0.10429413013006056
ACH-001532,-0.23120666835069764
ACH-001550,-0.2554664748450757
ACH-001552,-0.4730477797212955
ACH-001554,-0.3121967214316699
ACH-001654,-0.16261260841513486
ACH-001735,-0.2413157648720273
ACH-001736,-0.003508181140043039
ACH-001737,0.02271957006379629
ACH-001740,-0.2764139718140942
ACH-001745,-0.2431233014303237
ACH-001765,-0.24528053834583485
