,FLRT1 (23769)
ACH-000936,-0.2972592906047373
ACH-000937,-0.11552634374966594
ACH-000938,-0.0552670660965961
ACH-000939,-0.26039884346534864
ACH-000941,-0.3141295601046821
ACH-000943,-0.10349275273529668
ACH-000946,-0.049856723632056746
ACH-000947,-0.13533657811529773
ACH-000948,0.019856157678973297
ACH-000950,-0.04447756208469579
ACH-000953,-0.1548263898445009
ACH-000954,-0.3888074634260839
ACH-000957,-0.17107956552682926
ACH-000958,0.12772752589614192
ACH-000960,-0.056009870487167816
ACH-000963,-0.30600725899338843
ACH-000968,0.00739960932090675
ACH-000969,-0.08418533294565983
ACH-000972,-0.5417445867968279
ACH-000973,-0.1437115910812894
ACH-000974,0.01931823889546471
ACH-000978,-0.02093779766265804
ACH-000984,-0.15629446158738994
ACH-000986,-0.2991699387958368
ACH-000988,-0.06646345233051497
ACH-000993,-0.06466682470566472
ACH-000994,-0.1146013314972758
ACH-000996,-0.02575643648885269
ACH-001001,-0.06532724740213121
ACH-001020,-0.0015081151556551287
ACH-001028,-0.025635392486151924
ACH-001031,-0.1974563206730711
ACH-001038,-0.11795878487253413
ACH-001048,-0.2018419975167658
ACH-001050,-0.14095082615861526
ACH-001053,0.0366204171727096
ACH-001054,-0.26520193010533466
ACH-001061,-0.08408226811478413
ACH-001067,-0.005919996850762887
ACH-001075,-0.1867223553879824
ACH-001096,-0.10035859996993174
ACH-001111,-0.12571254407652668
ACH-001119,-0.18949834144370487
ACH-001128,0.052010850278907415
ACH-001134,-0.034276964530904445
ACH-001151,-0.06014893293918089
ACH-001163,-0.24520413353533946
ACH-001164,-0.2377764812634597
ACH-001183,-0.026188248951375826
ACH-001192,-0.062128952228474435
ACH-001193,0.018571814026626617
ACH-001196,-0.03491597772005542
ACH-001197,-0.39586498884150495
ACH-001205,-0.20605402344683854
ACH-001211,0.03076053814478413
ACH-001212,-0.09627854449395387
ACH-001228,-0.2605665550997784
ACH-001232,-0.11436557257246788
ACH-001239,-0.04638530017795822
ACH-001270,-0.3448623447250239
ACH-001274,0.007239668922349486
ACH-001275,0.023527142809206
ACH-001277,-0.10703552675916846
ACH-001278,-0.007951651414162144
ACH-001280,-0.007750200569727556
ACH-001283,-0.22274291334902585
ACH-001289,-0.03145413767176662
ACH-001300,-0.15919196823670906
ACH-001301,0.09075432089538912
ACH-001302,-0.01147837146796945
ACH-001306,-0.2869132223114472
ACH-001318,-0.06812452257858212
ACH-001322,-0.0041231704003095865
ACH-001328,-0.18546067686083087
ACH-001332,-0.13648812407736258
ACH-001336,-0.2858295684244448
ACH-001346,-0.16875984100005648
ACH-001353,-0.14734791251541735
ACH-001354,0.111136265388427
ACH-001367,-0.017055799843904228
ACH-001368,-0.17644644023177075
ACH-001374,0.14734274616540524
ACH-001377,-0.12312886332488245
ACH-001380,-0.02874751600871945
ACH-001391,-0.11131402476090978
ACH-001408,-0.20996119696302892
ACH-001430,0.015879236484919054
ACH-001431,-0.28672203551661063
ACH-001450,0.07508773586996716
ACH-001496,-0.2308007907095304
ACH-001500,-0.1827082950868272
ACH-001523,-0.0942940828852323
ACH-001532,-0.09880737233380156
ACH-001550,-0.2161281538918336
ACH-001552,-0.052702200862298466
ACH-001554,-0.1125876752926866
ACH-001654,-0.21756961878289965
ACH-001735,-0.11663632601278895
ACH-001736,-0.2262935342395069
ACH-001737,-0.2143323500866612
ACH-001740,-0.03976175175793432
ACH-001745,-0.05095363526404653
ACH-001765,-0.08642676944186813
