,USP17L5 (728386)
ACH-000255,-0.032512018560857836
ACH-000256,-0.4809295567953513
ACH-000257,-0.4459222838330729
ACH-000258,-0.5900937633944481
ACH-000259,-0.23531113653966876
ACH-000260,-0.5105922428240611
ACH-000261,-0.33224003970619514
ACH-000262,-0.4702149003608363
ACH-000263,-0.5387965182390042
ACH-000264,-0.3746092373383319
ACH-000265,-0.2334333706450789
ACH-000266,-0.2719247092204055
ACH-000272,-0.28056730323494616
ACH-000274,-0.4077776984552979
ACH-000277,-0.2946574142442671
ACH-000278,-0.7032472766020471
ACH-000279,-0.3895841690507527
ACH-000280,-0.6649091678541874
ACH-000281,-0.5184343197956116
ACH-000288,-0.3932454800072084
ACH-000291,-0.3061674094773057
ACH-000293,-0.30520542579487664
ACH-000294,-0.6147064644124871
ACH-000295,-0.6155782013456336
ACH-000296,-0.4002332990864568
ACH-000302,-0.3388063722050013
ACH-000304,-0.2763334823620281
ACH-000307,-0.39434740060503104
ACH-000308,-0.3607538947648921
ACH-000310,-0.6330421502550163
ACH-000311,-0.5530655690069919
ACH-000312,-0.3772765410917988
ACH-000315,-0.4030605121625033
ACH-000316,-0.3726037692546006
ACH-000317,-0.1780257600573609
ACH-000318,-0.32801818312347325
ACH-000319,-0.35424982958826823
ACH-000320,-0.3476308174049465
ACH-000322,-0.6166547710885459
ACH-000323,-0.3398005645892307
ACH-000324,-0.6942224046457869
ACH-000329,-0.5548988195778998
ACH-000330,-0.5351812275650424
ACH-000331,-0.20907467616703626
ACH-000332,-0.4189947759721592
ACH-000334,-0.5703614064651469
ACH-000335,-0.3154402506356839
ACH-000336,-0.5187286755201577
ACH-000337,-0.16880957181248035
ACH-000338,-0.17617275486165454
ACH-000339,-0.3229645200185215
ACH-000341,-0.4025138266789026
ACH-000348,-0.30510879887535897
ACH-000350,-0.5075810531777221
ACH-000352,-0.3980931904333291
ACH-000356,-0.17117275959600292
ACH-000361,-0.4102153032428135
ACH-000362,-0.5361530404303521
ACH-000363,-0.41319181022696017
ACH-000364,-0.3119474905938087
ACH-000365,-0.6075832093521778
ACH-000366,-0.4674786758213443
ACH-000368,-0.6418971707054905
ACH-000374,-0.2415479844586158
ACH-000375,-0.3993234042880556
ACH-000376,-0.3355804026754945
ACH-000381,-0.2932137866389039
ACH-000383,-0.3483046317800047
ACH-000387,-0.4565778096700206
ACH-000389,-0.38736961041964657
ACH-000390,-0.4252781444304953
ACH-000393,-0.462450675683183
ACH-000395,-0.30266714350479484
ACH-000396,-0.521423765590306
ACH-000397,-0.5028825233506312
ACH-000401,-0.3721527754572653
ACH-000402,-0.3547281516688892
ACH-000403,-0.3806095155249306
ACH-000404,-0.2990432034223684
ACH-000406,-0.5441392665804711
ACH-000407,-0.5127140584656437
ACH-000408,-0.5483690969649927
ACH-000410,-0.5037522420799084
ACH-000411,-0.6455908063783619
ACH-000414,-0.5532240123912889
ACH-000415,-0.2255388737909267
ACH-000416,-0.26671904558599424
ACH-000420,-0.2987758074900259
ACH-000421,-0.3130840602365133
ACH-000424,-0.1657447822466814
ACH-000425,-0.3329153242997357
ACH-000426,-0.5157516198133353
ACH-000427,-0.4221907610066133
ACH-000433,-0.22384540869971464
ACH-000435,-0.21674529452099234
ACH-000436,-0.4658436440158074
ACH-000444,-0.5327146598039054
ACH-000445,-0.380238332715714
ACH-000448,-0.3603872015759762
ACH-000450,-0.3317639761909923
ACH-000452,-0.13590915319534946
ACH-000454,-0.19494998071373829
ACH-000458,-0.33049435059235244
ACH-000459,-0.6510459836869603
ACH-000460,-0.5349534628845177
ACH-000461,-0.3113322940987835
ACH-000463,-0.41284776593905226
ACH-000464,-0.5078620345778475
ACH-000466,-0.34086244896119106
ACH-000467,-0.2072718472318596
ACH-000468,-0.39599648066409227
ACH-000469,-0.654973667541474
ACH-000470,-0.20363359162298686
ACH-000471,-0.24370871168613256
ACH-000472,-0.3717268106304773
ACH-000473,-0.4578475829431018
ACH-000475,-0.3927848895456151
ACH-000476,-0.42583470755632863
ACH-000477,-0.4203698525016778
ACH-000479,-0.5439004463203369
ACH-000480,-0.3732398690129095
ACH-000481,-0.37679660416976973
ACH-000483,-0.30296393644153946
ACH-000484,-0.2641261178282915
ACH-000485,-0.4647057514863815
ACH-000486,-0.3077956997593057
ACH-000487,-0.3498565173327514
ACH-000488,-0.3939510887958632
ACH-000490,-0.5129465116196367
ACH-000491,-0.1516192432861389
ACH-000495,-0.5546362094748504
ACH-000496,-0.17599319771201502
ACH-000499,-0.429838216550565
ACH-000500,-0.4859987709424191
ACH-000502,-0.4982526622190685
ACH-000503,-0.3717635463885561
ACH-000505,-0.4228631867850967
ACH-000507,-0.4792647400095533
ACH-000510,-0.3659887803269406
ACH-000511,-0.3884122344919256
ACH-000512,-0.5406049166743048
ACH-000516,-0.4171089110705896
ACH-000517,-0.3607210920219692
ACH-000518,-0.4429688477507817
ACH-000520,-0.33699507468255724
ACH-000521,-0.4192516945274546
ACH-000522,-0.1885406551712062
ACH-000524,-0.3205055387861697
ACH-000527,-0.2716173077901974
ACH-000528,-0.4352721948848465
ACH-000537,-0.4113760049169942
ACH-000541,-0.3215715024180469
ACH-000542,-0.5814717795550849
ACH-000544,-0.3855836514944828
ACH-000545,-0.3490256465183594
ACH-000547,-0.3598401894527833
ACH-000548,-0.5157900195175682
ACH-000549,-0.34115256975907715
ACH-000550,-0.3076835969488965
ACH-000552,-0.35306302121541233
ACH-000556,-0.2732996619676252
ACH-000557,-0.7675895083608639
ACH-000569,-0.21617034557772746
ACH-000570,-0.4051267393708594
ACH-000571,-0.5493753941478474
ACH-000573,-0.4120057910686289
ACH-000576,-0.39732284895721504
ACH-000579,-0.7034701001927648
ACH-000580,-0.6665055101118971
ACH-000584,-0.40925493367261095
ACH-000585,-0.3579771133321359
ACH-000588,-0.3988153703220307
ACH-000589,-0.2418787148164448
ACH-000591,-0.35904080508121583
ACH-000593,-0.317935534301918
ACH-000600,-0.4863564253335768
ACH-000601,-0.3037363963921768
ACH-000605,-0.1762277025415937
ACH-000606,-0.21565085204740408
ACH-000608,-0.35763726821433417
ACH-000614,-0.5066458592583054
ACH-000616,-0.5010497146551515
ACH-000618,-0.3423762626985949
ACH-000619,-0.591838789141476
ACH-000620,-0.360925745410721
ACH-000621,-0.3174151796400469
ACH-000622,-0.4046299298661668
ACH-000623,-0.4839518619195341
ACH-000624,-0.4507964425011526
ACH-000627,-0.41109209417341225
ACH-000630,-0.21656384021558103
ACH-000631,-0.42729696344906937
ACH-000632,-0.3869034902009739
ACH-000633,-0.4615210762964659
ACH-000637,-0.7725031328413546
ACH-000638,-0.35610132337698097
ACH-000646,-0.3390571455651038
ACH-000647,-0.3343416798530409
ACH-000648,-0.4832857849773162
ACH-000649,-0.4511664750103212
ACH-000651,-0.09982631828433396
ACH-000652,-0.4479612294697821
ACH-000653,-0.3613527470481723
ACH-000657,-0.4796167563469238
ACH-000658,-0.4317727875075427
ACH-000661,-0.3607992233157138
ACH-000662,-0.2419241036193032
ACH-000663,-0.4560954664135122
ACH-000665,-0.29916474976786483
ACH-000671,-0.25422837608058785
ACH-000672,-0.29069169855097904
ACH-000673,-0.4988613856614632
ACH-000676,-0.2880650226729321
ACH-000677,-0.34413158310598463
ACH-000681,-0.6368571628209975
ACH-000683,-0.3811143353056782
ACH-000684,-0.5943906655158114
ACH-000688,-0.3474003331812228
ACH-000693,-0.4771644537448213
ACH-000694,-0.3752559092146521
ACH-000695,-0.07722647345744439
ACH-000696,-0.4439020225813042
ACH-000697,-0.33408237040285005
ACH-000699,-0.3539744731152141
ACH-000701,-0.741460990971663
ACH-000706,-0.17909174080258974
ACH-000711,-0.3441510416307578
ACH-000713,-0.23800665673717214
ACH-000714,-0.2464793474812525
ACH-000718,-0.270368603972562
ACH-000720,-0.3922481340795051
ACH-000721,-0.23115013456923825
ACH-000724,-0.3942308247142149
ACH-000725,-0.10787184732200757
ACH-000732,-0.3268941810007101
ACH-000734,-0.3806383992407819
ACH-000735,-0.3542018978672961
ACH-000736,-0.2986012240874338
ACH-000738,-0.3524373965583486
ACH-000746,-0.2403060580320828
ACH-000747,-0.3288568423619128
ACH-000748,-0.4473433875381837
ACH-000753,-0.1276086501813461
ACH-000756,-0.20191645024737148
ACH-000757,-0.2387738187801778
ACH-000758,-0.3902135153434349
ACH-000760,-0.29318927353629337
ACH-000762,-0.4446613562272149
ACH-000763,-0.6177165578246255
ACH-000764,-0.19926999879547025
ACH-000765,-0.3651240502615733
ACH-000766,-0.3402777510402031
ACH-000767,-0.2506063260638325
ACH-000768,-0.3754654651071356
ACH-000769,-0.19869041134759505
ACH-000770,-0.29611264933327064
ACH-000771,-0.29434507277936617
ACH-000773,-0.4620993035095936
ACH-000776,-0.39902942349836973
ACH-000777,-0.22402299574466356
ACH-000778,-0.4140553398175252
ACH-000781,-0.4012764187862
ACH-000782,-0.2885942725139524
ACH-000783,-0.430910392196414
ACH-000784,-0.28085216330646684
ACH-000785,-0.3746447226386573
ACH-000787,-0.2309887502438305
ACH-000788,-0.22824969699329614
ACH-000791,-0.4247884665516937
ACH-000792,-0.4247340475885826
ACH-000794,-0.3290291754454488
ACH-000796,-0.24672032704210697
ACH-000798,-0.4052606648299196
ACH-000799,-0.351494774781314
ACH-000800,-0.09756593612098564
ACH-000802,-0.25599131174707795
ACH-000804,-0.4737244272231402
ACH-000805,-0.3363752647718612
ACH-000809,-0.4311264382965157
ACH-000810,-0.6890673724265381
ACH-000811,-0.3516475682828254
ACH-000817,-0.3813276757334825
ACH-000819,-0.2322131571880162
ACH-000820,-0.4859467864704294
ACH-000821,-0.3126636138411304
ACH-000822,-0.3283323523703913
ACH-000823,-0.3367056789258829
ACH-000824,-0.4825078474598429
ACH-000827,-0.5945582708595101
ACH-000829,-0.6006866633660011
ACH-000831,-0.1768089956248235
ACH-000832,-0.19961416426668413
ACH-000833,-0.3358416924492101
ACH-000834,-0.4766811693768048
ACH-000835,-0.4995368641210358
ACH-000836,-0.6857058489721689
ACH-000837,-0.37217978821768266
ACH-000838,-0.3359269982204851
ACH-000839,-0.3953951408825802
ACH-000840,-0.3504388922168967
ACH-000841,-0.4023661077291453
ACH-000843,-0.556159555191871
ACH-000846,-0.29787570321394063
ACH-000847,-0.20812616631368655
ACH-000848,-0.2381904225035636
ACH-000849,-0.27655727691289805
ACH-000851,-0.4085466183283904
ACH-000855,-0.13072599111248112
ACH-000856,-0.5806016190794029
ACH-000858,-0.3250094792114943
ACH-000859,-0.20926910412845887
ACH-000861,-0.25168934737207915
ACH-000862,-0.3999213426446103
ACH-000865,-0.3459567616032758
ACH-000866,-0.35312027459603346
ACH-000867,-0.19287940457440425
ACH-000869,-0.4488913132130464
ACH-000872,-0.16967094661991894
ACH-000873,-0.207494416480286
ACH-000876,-0.27032941151981915
ACH-000878,-0.4635130137248919
ACH-000880,-0.2355630681715784
ACH-000881,-0.5012937845008376
ACH-000882,-0.26056818373936497
ACH-000884,-0.4407898982043415
ACH-000885,-0.6637547818824822
ACH-000887,-0.302937267132615
ACH-000889,-0.539217492156624
ACH-000896,-0.4085761723740524
ACH-000898,-0.6924898983173993
ACH-000900,-0.3215061133731797
ACH-000901,-0.30932514717188203
ACH-000905,-0.3287806813602437
ACH-000906,-0.409089491134293
ACH-000907,-0.4549726188169221
ACH-000910,-0.662497519184656
ACH-000911,-0.3243482984780244
ACH-000912,-0.3682123819551826
ACH-000913,-0.3760349658640492
ACH-000915,-0.1754143755633559
ACH-000916,-0.2952023967572188
ACH-000917,-0.4867353142912698
ACH-000920,-0.42664466975118537
ACH-000921,-0.3869086027058876
ACH-000924,-0.44327342863802394
ACH-000926,-0.3959186983396119
ACH-000928,-0.5185735024243923
ACH-000929,-0.2511431964499197
ACH-000932,-0.6160397161983684
ACH-000935,-0.4506308095754815
ACH-000936,-0.24590334678889586
ACH-000937,-0.4258286647448687
ACH-000938,-0.4190020997318437
ACH-000939,-0.5941792974481911
ACH-000941,-0.43872643082777857
ACH-000943,-0.2966775447326865
ACH-000946,-0.22159283942284225
ACH-000947,-0.5308068990836752
ACH-000948,-0.2310710319087559
ACH-000950,-0.3180794176955372
ACH-000953,-0.2569213855511273
ACH-000954,-0.2193646546105032
ACH-000957,-0.3617300940838056
ACH-000958,-0.3431198486447419
ACH-000960,-0.6068386985569131
ACH-000963,-0.2323385021356617
ACH-000968,-0.3009711066115888
ACH-000969,-0.2921873507145876
ACH-000972,-0.06507822377234139
ACH-000973,-0.27385481054148164
ACH-000974,-0.4439963265739216
ACH-000978,-0.29184364332222323
ACH-000984,-0.28785139425278594
ACH-000986,-0.31092939446623963
ACH-000988,-0.2621308131836489
ACH-000993,-0.3596664826904343
ACH-000994,-0.17580459850466826
ACH-000996,-0.3655716173802027
ACH-001001,-0.3842604981860853
ACH-001020,-0.11300714825338852
ACH-001028,-0.19731650107094534
ACH-001031,-0.4945624930945508
ACH-001038,-0.18040850445129705
ACH-001048,-0.4038218519588442
ACH-001050,-0.5552116618552344
ACH-001053,-0.32668920463014195
ACH-001054,-0.4268989324225209
ACH-001061,-0.18892775690414068
ACH-001067,-0.6710723559553711
ACH-001075,-0.5355212445553609
ACH-001096,-0.3273543426404335
ACH-001111,-0.4690780370229742
ACH-001119,-0.4042453825511791
ACH-001128,-0.5103818722422625
ACH-001134,-0.4512208279524105
ACH-001151,-0.31353386602177696
ACH-001163,-0.30581481495514284
ACH-001164,-0.4044750738557125
ACH-001183,-0.37675784213593305
ACH-001192,-0.39942597672416413
ACH-001193,-0.18341792698286385
ACH-001196,-0.7442700491923997
ACH-001197,-0.2257512704303253
ACH-001205,-0.2329926504265005
ACH-001211,-0.4267473762443689
ACH-001212,-0.2413735695749528
ACH-001228,-0.4573576144835989
ACH-001232,-0.4308499107907736
ACH-001239,-0.43473032971539344
ACH-001270,-0.3074347558260647
ACH-001274,-0.4618835559621513
ACH-001275,-0.4051370797238055
ACH-001277,-0.20271462952368466
ACH-001278,-0.3669198084001906
ACH-001280,-0.8915350037448128
ACH-001283,-0.5366799287015129
ACH-001289,-0.4968349418031491
ACH-001300,-0.40302549540206223
ACH-001301,-0.5480759606571493
ACH-001302,-0.5776190218417601
ACH-001306,-0.2662376566009439
ACH-001318,-0.3034610146403254
ACH-001322,-0.4350762359059411
ACH-001328,-0.4262857694618611
ACH-001332,-0.32324168969745715
ACH-001336,-0.368026586151428
ACH-001346,-0.3069441059273285
ACH-001353,-0.5563985589076533
ACH-001354,-0.5161800726652002
ACH-001367,-0.5335348189942639
ACH-001368,-0.33793666491870755
ACH-001374,-0.4415593165989558
ACH-001377,-0.4920220005319418
ACH-001380,-0.35821612329419394
ACH-001391,-0.21011613423581765
ACH-001408,-0.3471209912355913
ACH-001430,-0.15216108614062154
ACH-001431,-0.6141288396864101
ACH-001450,-0.3085692025768366
ACH-001496,-0.3699547475402044
ACH-001500,-0.34626594449606984
ACH-001523,-0.4151000384989856
ACH-001532,-0.6794184741352964
ACH-001550,-0.3531255801672933
ACH-001552,-0.3541765640058999
ACH-001554,-0.6331244974536024
ACH-001654,-0.3687716204280761
ACH-001735,-0.4545124376855317
ACH-001736,-0.40964565279755133
ACH-001737,-0.0803183344914945
ACH-001740,-0.5441974918970214
ACH-001745,-0.3458966317761069
ACH-001765,-0.42871508684416143
