,ERO1L (30001)
ACH-000657,-0.0977727295761807
ACH-000658,-0.014539960866719057
ACH-000661,0.0860880946468423
ACH-000662,-0.10330487375946534
ACH-000663,-0.07801496248120504
ACH-000665,0.0385657279580252
ACH-000671,0.06859274836860492
ACH-000672,-0.41211260655459736
ACH-000673,-0.009959185209846405
ACH-000676,-0.05326864664259379
ACH-000677,-0.1691605603431484
ACH-000681,-0.009767122373865442
ACH-000683,0.04582601408271452
ACH-000684,0.05035113418896089
ACH-000688,-0.1456075065114169
ACH-000693,0.13129538310239153
ACH-000694,-0.007764522276753097
ACH-000695,0.10912838857430088
ACH-000696,-0.034646963639734615
ACH-000697,-0.0756751521557511
ACH-000699,-0.025409182471755155
ACH-000701,-0.09889862639475384
ACH-000706,0.10176925803761422
ACH-000711,-0.07483973794276688
ACH-000713,-0.02727777241242623
ACH-000714,-0.15141196065885784
ACH-000718,-0.12216348003793308
ACH-000720,-0.12075861251889107
ACH-000721,-0.0006995050823369799
ACH-000724,-0.2313460639031684
ACH-000725,0.10867613824658873
ACH-000732,-0.10379506139933543
ACH-000734,0.07550149298264264
ACH-000735,-0.09622266323527688
ACH-000736,-0.0239517390806958
ACH-000738,0.008475956867223033
ACH-000746,-0.12694535221673708
ACH-000747,0.027759765227176308
ACH-000748,-0.061626476812208085
ACH-000753,-0.059065884445051425
ACH-000756,-0.12952438003525907
ACH-000757,0.0013574656560432481
ACH-000758,-0.04949474872365822
ACH-000760,0.052033034149557233
ACH-000762,0.16067166801114385
ACH-000763,-0.1439954379678344
ACH-000764,0.043598101105299034
ACH-000765,0.05010761276419887
ACH-000766,0.0035074293574287197
ACH-000767,0.10174171132577987
ACH-000768,-0.19486952657790704
ACH-000769,0.08994451313359167
ACH-000770,0.023830957561868562
ACH-000771,-0.014556025695765674
ACH-000773,0.08162542966677576
ACH-000776,-0.04685507464887858
ACH-000777,-0.09943806879083096
ACH-000778,0.045832642692651006
ACH-000781,-0.027356960204582056
ACH-000782,0.3098487527054881
ACH-000783,-0.005039745591148029
ACH-000784,0.033568357228292184
ACH-000785,0.11115369446384424
ACH-000787,0.04864656500856097
ACH-000788,-0.0029874130135980185
ACH-000791,0.01507414127595336
ACH-000792,-0.05053541901199128
ACH-000794,-0.015580564685604372
ACH-000796,-0.02723627442951823
ACH-000798,-0.09452760774175786
ACH-000799,-0.16244575512014206
ACH-000800,-0.003834022086538143
ACH-000802,-0.16176361161940395
ACH-000804,-0.006061320749804783
ACH-000805,-0.06395536751119746
ACH-000809,-0.030989689109573837
ACH-000810,-0.12813783195112022
ACH-000811,0.06143932391034052
ACH-000817,-0.2104717274148332
ACH-000819,0.010181238409474977
ACH-000820,-0.15735461617971278
ACH-000821,-0.0780809163576138
ACH-000822,-0.0913389776935708
ACH-000823,-0.03645910124215882
ACH-000824,0.0045214497019132925
ACH-000827,-0.011558471941940809
ACH-000829,0.2023271143034364
ACH-000831,-0.07119697446255198
ACH-000832,-0.09120610759226444
ACH-000833,-0.1854380204115231
ACH-000834,0.05856651209102634
ACH-000835,0.0061937349424505544
ACH-000836,-0.029577532992016674
ACH-000837,-0.011047152289075006
ACH-000838,0.015733825607134815
ACH-000839,0.17765298081357506
ACH-000840,-0.08305689058594762
ACH-000841,0.02385197942833498
ACH-000843,0.020314837935182288
ACH-000846,0.011079278548248693
ACH-000847,-0.028686897257466155
ACH-000848,0.02031969146121309
ACH-000849,-0.09945365208941488
ACH-000851,-0.09964032327335022
ACH-000855,0.0509707083870306
ACH-000856,-0.10571691551137552
ACH-000858,-0.04240638700088572
ACH-000859,0.09199137981312204
ACH-000861,-0.08799417523523757
ACH-000862,-0.034606044046161716
ACH-000865,-0.07864925945426711
ACH-000866,0.0003083164335877231
ACH-000867,0.04333569330961543
ACH-000869,-0.04675039531692717
ACH-000872,-0.0008628114571972238
ACH-000873,-0.0005922898221766309
ACH-000876,0.020786504496804636
ACH-000878,0.079812102104899
ACH-000880,-0.0507553797710301
ACH-000881,0.00995865962823166
ACH-000882,0.06762814072577186
ACH-000884,-0.034272752262978934
ACH-000885,0.11876074278288995
ACH-000887,-0.015373029324974996
ACH-000889,-0.2123673789082143
ACH-000896,0.018725919040177296
ACH-000898,-0.03312741953773024
ACH-000900,0.0419412731625552
ACH-000901,0.0482713978219335
ACH-000905,-0.04672662106895361
ACH-000906,-0.0340050604093381
ACH-000907,-0.06265509712780014
ACH-000910,0.045395965684332934
ACH-000911,0.05588824791623677
ACH-000912,-0.06405608039523991
ACH-000913,-0.04370083434161828
ACH-000915,0.046524142342836035
ACH-000916,0.1820404855962719
ACH-000917,0.12760672713862647
ACH-000920,0.0279879498835652
ACH-000921,-0.06637915940040512
ACH-000924,0.07247361326932256
ACH-000926,0.10033056257595188
ACH-000928,-0.27072596225395884
ACH-000929,-0.17741898636169015
ACH-000932,-0.02806607592892144
ACH-000935,-0.12464943068592875
ACH-000936,-0.14246855339257708
ACH-000937,0.03602317573137808
ACH-000938,0.11897308097025848
ACH-000939,0.0614725921461661
ACH-000941,-0.09273702618929387
ACH-000943,0.01968418458174018
ACH-000946,-0.1787280904527919
ACH-000947,-0.07777916714355478
ACH-000948,-0.11061872229928824
ACH-000950,0.01414095902179951
ACH-000953,-0.02580781891024278
ACH-000954,-0.05695619627811774
ACH-000957,0.032457110092085115
ACH-000958,-0.11486033283182735
ACH-000960,-0.0342358001476915
ACH-000963,0.006226688700392684
ACH-000968,-0.05053820475368971
ACH-000969,0.0042561555284278815
ACH-000972,-0.3158098394349493
ACH-000973,-0.049399097335135735
ACH-000974,-0.13741807923318616
ACH-000978,0.21313410827475646
ACH-000984,-0.14503463426883473
ACH-000986,-0.07567073378583074
ACH-000988,-0.28918130927846897
ACH-000993,0.15306806470608186
ACH-000994,0.046440318161242285
ACH-000996,-0.14506175962360202
ACH-001001,-0.10527285342956934
ACH-001020,-0.3405877791446804
ACH-001028,0.004031834063988677
ACH-001031,0.031304254700375726
ACH-001038,0.006554758276732745
ACH-001048,-0.18022203002829004
ACH-001050,-0.1275052009524098
ACH-001053,0.19695026712389155
ACH-001054,0.10967020044283347
ACH-001061,0.00821274578229614
ACH-001067,0.02893634402690848
ACH-001075,0.14362622157520016
ACH-001096,-0.02949330386642155
ACH-001111,0.24340367233133495
ACH-001119,0.05338812041381075
ACH-001128,-0.019096467150325692
ACH-001134,-0.2727413977953135
ACH-001151,-0.09112564980299384
ACH-001163,0.07481412469578205
ACH-001164,0.06484129933625367
ACH-001183,0.11728651221792225
ACH-001192,-0.0010743771963019014
ACH-001193,0.13577158981857684
ACH-001196,-0.02356462672853886
ACH-001197,0.02249987409806305
ACH-001205,0.05452979532487277
ACH-001211,-0.4032227658668442
ACH-001212,0.0012996554082106548
ACH-001228,0.061881171957418914
ACH-001232,-0.09435137469638896
ACH-001239,0.09954900741567076
ACH-001270,-0.12234730971965573
ACH-001274,-0.01794980091254694
ACH-001275,-0.21362576812963716
ACH-001277,0.0005304014611723381
ACH-001278,-0.04559475112545765
ACH-001280,-0.07876478417603804
ACH-001283,0.11979032309955895
ACH-001289,-0.17528150446620586
ACH-001300,0.01827482633618912
ACH-001301,0.11943721549975278
ACH-001302,-0.21949662619334032
ACH-001306,0.010848681186144413
ACH-001318,-0.019828772648342832
ACH-001322,-0.06188003965945098
ACH-001328,0.13465618920777772
ACH-001332,-0.22841202617380355
ACH-001336,-0.06123170106152497
ACH-001346,0.02087020796699798
ACH-001353,-0.03267114465332166
ACH-001354,0.012831214506937626
ACH-001367,0.011347908028293774
ACH-001368,-0.026187488446572045
ACH-001374,0.08129527574423187
ACH-001377,-0.07483046387224876
ACH-001380,-0.048371294478567466
ACH-001391,-0.26206872504238865
ACH-001408,-0.03086521506728452
ACH-001430,-0.018107420523183686
ACH-001431,-0.029102185240775607
ACH-001450,0.18412035020617395
ACH-001496,0.005143640415213949
ACH-001500,-0.0995346597330383
ACH-001523,0.0941174806663811
ACH-001532,-0.05149751576561888
ACH-001550,-0.07015695150266811
ACH-001552,-0.08288740629710724
ACH-001554,0.025588892287250163
ACH-001654,0.050299912443969814
ACH-001735,-0.01113578865099404
ACH-001736,0.03885233091103603
ACH-001737,0.20932358655503056
ACH-001740,-0.14503059238389546
ACH-001745,-0.17073832439714615
ACH-001765,-0.033814195451140644
