,ADO (84890)
ACH-000361,-0.054426107435556426
ACH-000362,-0.1671449144846361
ACH-000363,-0.028377649741900164
ACH-000364,-0.08319102134886942
ACH-000365,-0.0041209158559450685
ACH-000366,-0.13919014449001915
ACH-000368,-0.05576883381170585
ACH-000374,-0.2243574857652846
ACH-000375,0.03831617828658468
ACH-000376,-0.07676857834876233
ACH-000381,0.04133863788078088
ACH-000383,0.007635133016830212
ACH-000387,0.015022179381204774
ACH-000389,-0.17631920306864493
ACH-000390,-0.07596422241670575
ACH-000393,-0.019845581936923352
ACH-000395,0.05813369260982569
ACH-000396,-0.4784945875947752
ACH-000397,0.04147279872282288
ACH-000401,-0.032466030461099415
ACH-000402,-0.17764212539683358
ACH-000403,0.003472214971658523
ACH-000404,-0.05676771447386871
ACH-000406,-0.0016994646050710524
ACH-000407,-0.13337455846834592
ACH-000408,0.15938664402546918
ACH-000410,-0.041338270105873515
ACH-000411,-0.06579340558267244
ACH-000414,0.08431587430297717
ACH-000415,-0.09315378797562866
ACH-000416,-0.12113291420042732
ACH-000420,-0.01460922636082838
ACH-000421,-0.0361736051437354
ACH-000424,-0.24754351702122698
ACH-000425,0.008043515629278894
ACH-000426,-0.09744833736064584
ACH-000427,-0.09578535228733837
ACH-000433,-0.046611804729094784
ACH-000435,-0.141469355599436
ACH-000436,-0.06508264928931923
ACH-000444,-0.11870963534479465
ACH-000445,-0.12300327796593118
ACH-000448,0.1088618866542502
ACH-000450,0.1832109334465577
ACH-000452,-0.1852751332175992
ACH-000454,0.017588777092457448
ACH-000458,-0.09032541685086998
ACH-000459,0.13615086334023066
ACH-000460,-0.038520069545867036
ACH-000461,-0.026169107114492142
ACH-000463,-0.07653450883352729
ACH-000464,-0.12309855261792026
ACH-000466,-0.20768546469734409
ACH-000467,-0.03165833631092308
ACH-000468,-0.0022671264155449326
ACH-000469,-0.1493505792271605
ACH-000470,-0.15464980686156687
ACH-000471,-0.03725587387901772
ACH-000472,-0.12102518176074115
ACH-000473,0.007050755548796753
ACH-000475,-0.02077120082996989
ACH-000476,-0.12393901033202342
ACH-000477,0.0661014834123552
ACH-000479,-0.2313511335592555
ACH-000480,-0.20757601128355435
ACH-000481,-0.1458188535854545
ACH-000483,-0.04104650732283727
ACH-000484,-0.22798437082616296
ACH-000485,-0.002995149538256907
ACH-000486,-0.02392506583230419
ACH-000487,-0.11490779110971938
ACH-000488,0.035513488629473226
ACH-000490,-0.0749007713678843
ACH-000491,-0.04624917928240566
ACH-000495,0.04285587568437736
ACH-000496,-0.12308856437361115
ACH-000499,-0.13364094628440734
ACH-000500,-0.06479127447558344
ACH-000502,0.005414672906040054
ACH-000503,-0.10114136893222532
ACH-000505,-0.1062220312285181
ACH-000507,-0.2498875718486916
ACH-000510,-0.054251689630627487
ACH-000511,-0.10962516747381099
ACH-000512,-0.3394446722439172
ACH-000516,0.00014994657965203165
ACH-000517,-0.05162282078312915
ACH-000518,-0.007153988616305586
ACH-000520,-0.1222403352239088
ACH-000521,-0.06404049726980633
ACH-000522,-0.11721441439197812
ACH-000524,-0.005068351701003301
ACH-000527,0.03862870074811303
ACH-000528,-0.11508932388795907
ACH-000537,0.020234148579918426
ACH-000541,-0.35737459434533797
ACH-000542,-0.1665814702740608
ACH-000544,-0.022731673030753054
ACH-000545,-0.11757384258192698
ACH-000547,-0.05968864429701441
ACH-000548,-0.08382716232425451
ACH-000549,-0.23513176361152774
ACH-000550,-0.17188731868319532
ACH-000552,-0.17033046147347689
ACH-000556,-0.13519095432820946
ACH-000557,0.08380760414512806
ACH-000569,-0.16283922137880982
ACH-000570,-0.12220699253638842
ACH-000571,0.01066562475624677
ACH-000573,-0.02275492145844795
ACH-000576,-0.2667263453561298
ACH-000579,0.013337511917808563
ACH-000580,0.07578608133719487
ACH-000584,-0.015290525694767137
ACH-000585,-0.11227048877438084
ACH-000588,-0.10543820269819368
ACH-000589,0.0338717591018858
ACH-000591,-0.1003265723326647
ACH-000593,0.01396592667191432
ACH-000600,-0.16204878398661826
ACH-000601,-0.0024207205389654898
ACH-000605,-0.11227699227741787
ACH-000606,0.042512031632541414
ACH-000608,-0.08791455453564796
ACH-000614,0.0015185825216606087
ACH-000616,-0.10445919573263747
ACH-000618,-0.041781857299233324
ACH-000619,0.013765197022883466
ACH-000620,0.10403198994988053
ACH-000621,-0.04608655263682001
ACH-000622,-0.08235884839082484
ACH-000623,-0.0609678527579484
ACH-000624,0.052720283087671474
ACH-000627,-0.04209550515642431
ACH-000630,-0.3716994871255884
ACH-000631,-0.004265587610926504
ACH-000632,-0.09490385248808254
ACH-000633,-0.07071980531323631
ACH-000637,-0.08662244518068457
ACH-000638,-0.07865962046137287
ACH-000646,-0.07438846342215485
ACH-000647,-0.07430045231198965
ACH-000648,0.0933892334598382
ACH-000649,-0.15909288174734498
ACH-000651,-0.11035041160132478
ACH-000652,0.0582975581746069
ACH-000653,-0.2233030096351431
ACH-000657,-0.050893800392722434
ACH-000658,-0.10784127613416633
ACH-000661,-0.05571574242752243
ACH-000662,-0.1607953844223452
ACH-000663,0.06292900270451007
ACH-000665,-0.08214492981049236
ACH-000671,-0.024422763860179192
ACH-000672,-0.08581404081618862
ACH-000673,-0.05721039816913084
ACH-000676,-0.011373695871489006
ACH-000677,0.003592286615967797
ACH-000681,-0.08085829945232903
ACH-000683,-0.06785985579362791
ACH-000684,-0.200379688980706
ACH-000688,-0.0868039480456582
ACH-000693,-0.0012030914181829207
ACH-000694,-0.16741668724389905
ACH-000695,-0.041902842453781536
ACH-000696,-0.043260871471526685
ACH-000697,-0.18205196300576
ACH-000699,-0.1169144849739172
ACH-000701,-0.07088740013505579
ACH-000706,-0.12078511787704453
ACH-000711,-0.11185996457946012
ACH-000713,-0.04735059496215025
ACH-000714,-0.13667278725558993
ACH-000718,-0.07496815571073147
ACH-000720,-0.16262556819427226
ACH-000721,-0.012814087578769314
ACH-000724,0.07823978885489692
ACH-000725,0.08112610294700816
ACH-000732,-0.04021784589130552
ACH-000734,-0.0007585716953910707
ACH-000735,0.032884346974824515
ACH-000736,-0.1227155669737106
ACH-000738,-0.1967414030463496
ACH-000746,0.10388391419520487
ACH-000747,-0.18663789763501065
ACH-000748,-0.039523683146111814
ACH-000753,-0.026420583418592568
ACH-000756,-0.08462085860897263
ACH-000757,0.02414953097824803
ACH-000758,-0.16460423728852888
ACH-000760,-0.09350696226853376
ACH-000762,-0.07408868883920422
ACH-000763,-0.15743677056869593
ACH-000764,0.014449388305358732
ACH-000765,-0.001838424355170043
ACH-000766,-0.17621836256914694
ACH-000767,-0.20347415508411384
ACH-000768,-0.15061347451828308
ACH-000769,-0.041105659354058
ACH-000770,-0.06395880610892409
ACH-000771,-0.01575583112712069
ACH-000773,-0.18263176730984196
ACH-000776,0.05515974326271584
ACH-000777,-0.00524570810156891
ACH-000778,0.0009805571414528882
ACH-000781,-0.022812135415816226
ACH-000782,-0.01616970914545297
ACH-000783,-0.035708644164717564
ACH-000784,0.05287956863180921
ACH-000785,0.06760598824240135
ACH-000787,-0.0970315504669702
ACH-000788,-0.13319933358745698
ACH-000791,0.12401855630319167
ACH-000792,0.034089305336571195
ACH-000794,0.013647283686885591
ACH-000796,-0.20793953317968128
ACH-000798,0.0966502998083496
ACH-000799,-0.0015756771566532394
ACH-000800,-0.07553931498066993
ACH-000802,-0.014648120250563982
ACH-000804,-0.2364395927544992
ACH-000805,0.026605865326254363
ACH-000809,-0.0839926231820795
ACH-000810,-0.2043115631395308
ACH-000811,-0.0381546475258045
ACH-000817,-0.18408209869184988
ACH-000819,-0.16500886307317128
ACH-000820,-0.1515997990778636
ACH-000821,-0.06290178021341677
ACH-000822,-0.1467509866912018
ACH-000823,-0.19506700493047666
ACH-000824,-0.053967943579485735
ACH-000827,-0.008187523570591108
ACH-000829,-0.08498353335137647
ACH-000831,-0.12406407242229404
ACH-000832,-0.19403253834347287
ACH-000833,-0.26932902127057073
ACH-000834,-0.029218569910132462
ACH-000835,-0.15054415631796925
ACH-000836,0.15888148556829038
ACH-000837,-0.09370465508968018
ACH-000838,-0.1568130206279404
ACH-000839,-0.18510107683160545
ACH-000840,0.15269734693259995
ACH-000841,0.015612171901070237
ACH-000843,0.042852776007885916
ACH-000846,-0.18478491128508645
ACH-000847,-0.2710474228140483
ACH-000848,-0.11276176148839613
ACH-000849,-0.2434674538750297
ACH-000851,-0.27211388971373845
ACH-000855,-0.2307129507510388
ACH-000856,-0.157212400925067
ACH-000858,-0.07875637613183252
ACH-000859,-0.10453258317357712
ACH-000861,-0.2050995599100235
ACH-000862,-0.035013657023610215
ACH-000865,-0.12796271444324306
ACH-000866,-0.06644833052844057
ACH-000867,-0.02745250421150493
ACH-000869,-0.25944129555014706
ACH-000872,-0.0150519715881863
ACH-000873,-0.0824696483277997
ACH-000876,-0.043618833662345716
ACH-000878,-0.02479036563384709
ACH-000880,-0.20613054862570315
ACH-000881,-0.08408088544365773
ACH-000882,-0.06177812919797649
ACH-000884,-0.2029445859692316
ACH-000885,-0.026452536428785103
ACH-000887,-0.01831049697656977
ACH-000889,-0.07881179383259695
ACH-000896,-0.07903386931918671
ACH-000898,-0.03323867436085485
ACH-000900,-0.14295846301447093
ACH-000901,-0.03260595266497593
ACH-000905,-0.08868103657297215
ACH-000906,-0.06246473672799707
ACH-000907,-0.11884985776899225
ACH-000910,0.08169367116010408
ACH-000911,0.010743864916027406
ACH-000912,-0.1644971072170042
ACH-000913,-0.03658057277056948
ACH-000915,0.030022091800635437
ACH-000916,-0.2188076197797537
ACH-000917,0.05398369973826493
ACH-000920,-0.05681206015602535
ACH-000921,-0.12691793278330946
ACH-000924,-0.1188293345741962
ACH-000926,-0.026998888132703958
ACH-000928,-0.13955009464087567
ACH-000929,-0.11138117189559156
ACH-000932,-0.00394495310340429
ACH-000935,-0.17886223659626604
ACH-000936,-0.0953613779403791
ACH-000937,-0.004800351962631178
ACH-000938,-0.16972685898752018
ACH-000939,0.17843461229670535
ACH-000941,-0.04908047698074017
ACH-000943,-0.1015001069435207
ACH-000946,-0.21419973032800824
ACH-000947,0.014484710631475328
ACH-000948,-0.12293831311859435
ACH-000950,0.02391190014973176
ACH-000953,0.10586644300957236
ACH-000954,-0.09992026822368334
ACH-000957,-0.3151686160566074
ACH-000958,-0.2263604547448966
ACH-000960,-0.0789538551574005
ACH-000963,-0.04872347959773828
ACH-000968,-0.04657384606435323
ACH-000969,-0.2368410369726324
ACH-000972,-0.3426795728397534
ACH-000973,-0.08199223112162825
ACH-000974,-0.1607592791137033
ACH-000978,0.1880329008580584
ACH-000984,-0.12533753681363133
ACH-000986,-0.09589073737851836
ACH-000988,-0.050442376287776335
ACH-000993,0.16645201437167226
ACH-000994,-0.047198582019973165
ACH-000996,-0.12423804325542118
ACH-001001,0.03638116844835346
ACH-001020,0.037135928870621525
ACH-001028,-0.13319662276069855
ACH-001031,0.047312937937156685
ACH-001038,-0.017287939663724376
ACH-001048,-0.20084782521311506
ACH-001050,-0.05570118600810328
ACH-001053,-0.07140352218823312
ACH-001054,-0.08704873247706671
ACH-001061,-0.20470239378425906
ACH-001067,-0.21369983178064905
ACH-001075,-0.14723487209743352
ACH-001096,0.022606936664873817
ACH-001111,0.05735475702060469
ACH-001119,-0.21103838421463367
ACH-001128,0.729702758517729
ACH-001134,-0.027446159694064658
ACH-001151,-0.13404793444017768
ACH-001163,-0.09015042855178183
ACH-001164,-0.1417565830852053
ACH-001183,0.13818454829958698
ACH-001192,-0.20307834040492825
ACH-001193,-0.13337677458054142
ACH-001196,-0.1253355057709769
ACH-001197,0.0580805792529301
ACH-001205,-0.05899781448751008
ACH-001211,0.12165465670077873
ACH-001212,0.12046489171350093
ACH-001228,-0.012855353378339806
ACH-001232,-0.054178679239865066
ACH-001239,-0.004963514953330839
ACH-001270,-0.37434511935193576
ACH-001274,-0.17212187209551935
ACH-001275,-0.15243576318081056
ACH-001277,-0.07104865384965008
ACH-001278,0.1076653672396352
ACH-001280,-0.02601466272235836
ACH-001283,-0.2144409545225701
ACH-001289,-0.052233591768263365
ACH-001300,-0.13910758036380408
ACH-001301,-0.2803253052100668
ACH-001302,-0.10360036058468013
ACH-001306,-0.05430469573826144
ACH-001318,-0.039031459958373566
ACH-001322,-0.2770375266274497
ACH-001328,-0.06283658056957728
ACH-001332,0.1250971359101633
ACH-001336,-0.02745674668420932
ACH-001346,-0.03918400611202637
ACH-001353,-0.11363905407310095
ACH-001354,-0.13584631545594014
ACH-001367,-0.13006967287965013
ACH-001368,0.002302697139093209
ACH-001374,0.2573050884767795
ACH-001377,0.07740259490662471
ACH-001380,-0.08353398388541705
ACH-001391,-0.1499216111718063
ACH-001408,-0.15105491928499787
ACH-001430,0.03475128724632324
ACH-001431,-0.270452076296442
ACH-001450,0.19771051399274656
ACH-001496,0.07164897926962169
ACH-001500,0.09077009942148502
ACH-001523,-0.15744312777678596
ACH-001532,-0.0392250249478644
ACH-001550,0.13817566223392214
ACH-001552,-0.16936817930901238
ACH-001554,-0.03772682867510354
ACH-001654,-0.010422129803205915
ACH-001735,-0.03657456714036563
ACH-001736,-0.1566997835234489
ACH-001737,0.2538506245191752
ACH-001740,0.02657963692477032
ACH-001745,-0.021271603792578597
ACH-001765,-0.05748331316682046
