,STXBP5L (9515)
ACH-000480,-0.06685523005932043
ACH-000481,-0.0481364520762816
ACH-000483,-0.09984031419035724
ACH-000484,0.027470599139921288
ACH-000485,-0.02473694639151764
ACH-000486,-0.0253192399165274
ACH-000487,0.1555572492968509
ACH-000488,-0.09166511988300399
ACH-000490,-0.14064018640778675
ACH-000491,-0.0832186995044819
ACH-000495,-0.3373175528231752
ACH-000496,-0.12339514040666713
ACH-000499,-0.038282837741173976
ACH-000500,-0.08409894137878685
ACH-000502,0.009489105823596996
ACH-000503,0.11828786463616628
ACH-000505,-0.09348098800616933
ACH-000507,-0.12709843480055455
ACH-000510,-0.05077996338472314
ACH-000511,-0.00855408816428728
ACH-000512,-0.2536350315703501
ACH-000516,-0.10751594830096826
ACH-000517,-0.05946176390575235
ACH-000518,-0.09221598358215008
ACH-000520,-0.09183693215593393
ACH-000521,-0.2315878270597094
ACH-000522,0.00028004397815199246
ACH-000524,-0.008562164597482947
ACH-000527,0.0059790010927747855
ACH-000528,-0.12534081819829526
ACH-000537,-0.04142846902591988
ACH-000541,-0.2007512570820292
ACH-000542,-0.12762954132456267
ACH-000544,-0.0954430291469546
ACH-000545,-0.008059063147987171
ACH-000547,-0.0558514640908809
ACH-000548,-0.04911448700644467
ACH-000549,-0.2129648777052551
ACH-000550,-0.049064197200286944
ACH-000552,-0.16727307278901027
ACH-000556,-0.15133879719552565
ACH-000557,-0.02040547313181396
ACH-000569,-0.052819654438874014
ACH-000570,-0.06688609937328813
ACH-000571,0.013619451999816557
ACH-000573,-0.07495106458535986
ACH-000576,0.07414363428217942
ACH-000579,0.044793401874265684
ACH-000580,0.01101199018232825
ACH-000584,-0.1697600651610735
ACH-000585,-0.044223485160451804
ACH-000588,0.0412682115007351
ACH-000589,-0.06245883087817345
ACH-000591,0.043538430850717694
ACH-000593,-0.07048326781197045
ACH-000600,0.0011907646423706636
ACH-000601,-0.005687505096783399
ACH-000605,0.05409044714891822
ACH-000606,0.12859419840308686
ACH-000608,-0.01626553475698642
ACH-000614,0.07914735644598088
ACH-000616,0.0039481524840673425
ACH-000618,-0.0563174961492291
ACH-000619,-0.008456311077177536
ACH-000620,-0.0849625131248386
ACH-000621,-0.11065327836017988
ACH-000622,-0.1064599008360438
ACH-000623,0.04096416273222662
ACH-000624,-0.06403291325938845
ACH-000627,-0.06337535892559461
ACH-000630,-0.1325172351007047
ACH-000631,-0.06768966069755784
ACH-000632,-0.08262638987229416
ACH-000633,-0.0487192607628756
ACH-000637,0.06015904857572025
ACH-000638,0.023631841631371376
ACH-000646,-0.06830521054481845
ACH-000647,-0.060959283619794996
ACH-000648,-0.16784708368054313
ACH-000649,-0.07863286226914498
ACH-000651,-0.03826437955829039
ACH-000652,-0.08078270080787571
ACH-000653,-0.016159509462257353
ACH-000657,-0.0487732582431334
ACH-000658,-0.06760287597455046
ACH-000661,-0.05763870073560269
ACH-000662,-0.13582782559325293
ACH-000663,-0.02202950017124477
ACH-000665,-0.08020731725681306
ACH-000671,-0.07738366055617805
ACH-000672,-0.07711005370639266
ACH-000673,-0.1913137007770575
ACH-000676,-0.0919309533920484
ACH-000677,-0.046547041518444944
ACH-000681,-0.04404795142675448
ACH-000683,0.006608817584202173
ACH-000684,-0.0796381631870844
ACH-000688,-0.07010133327123506
ACH-000693,-0.09253340237616214
ACH-000694,-0.14676764747578006
ACH-000695,-0.13476490107128478
ACH-000696,-0.1368541820914127
ACH-000697,0.058586712096778876
ACH-000699,-0.1203647007963354
ACH-000701,0.09797768902627103
ACH-000706,-0.0519958721083823
ACH-000711,-0.054479360826319725
ACH-000713,-0.005746434080540294
ACH-000714,-0.2964697652523598
ACH-000718,-0.15628461746734226
ACH-000720,0.001013794307035826
ACH-000721,-0.1602922739599891
ACH-000724,0.051486842211747416
ACH-000725,0.012657068112107615
ACH-000732,-0.12778923887861884
ACH-000734,-0.0581490858927711
ACH-000735,-0.298087458281133
ACH-000736,0.05191472903684508
ACH-000738,0.033382883030533037
ACH-000746,-0.16330800155452124
ACH-000747,-0.10667628749726843
ACH-000748,-0.09583748227085027
ACH-000753,-0.1120142225746688
ACH-000756,-0.02247696423669961
ACH-000757,-0.07333722082835042
ACH-000758,-0.24328870621602586
ACH-000760,-0.01842199100693354
ACH-000762,0.1514898146512596
ACH-000763,-0.242335822037424
ACH-000764,0.04976447818567276
ACH-000765,0.037787811999353084
ACH-000766,-0.042612443319688144
ACH-000767,-0.12587699497509525
ACH-000768,-0.11180645965759667
ACH-000769,-0.040693008312498384
ACH-000770,-0.07302617274839457
ACH-000771,0.024166291482993846
ACH-000773,-0.0657881719313442
ACH-000776,0.20670107955659955
ACH-000777,0.014673987992758913
ACH-000778,-0.07724193377901682
ACH-000781,0.029490048752729186
ACH-000782,-0.2763938860254721
ACH-000783,-0.003064272290385083
ACH-000784,-0.12354933878275655
ACH-000785,-0.00797005973341842
ACH-000787,-0.08028406650612044
ACH-000788,-0.16802375906039496
ACH-000791,-0.1192668051937274
ACH-000792,-0.2894906593484575
ACH-000794,-0.032061793712792115
ACH-000796,-0.14836912334927302
ACH-000798,-0.07021090434788611
ACH-000799,-0.17052046382033414
ACH-000800,-0.05337427875762279
ACH-000802,-0.05521900927793312
ACH-000804,-0.006023368816875258
ACH-000805,-0.08034044073444868
ACH-000809,-0.1581531397985608
ACH-000810,-0.06875424488783535
ACH-000811,-0.08430085310713485
ACH-000817,0.053172397982661296
ACH-000819,-0.07588874510168721
ACH-000820,0.05199864260859114
ACH-000821,-0.2643865046039836
ACH-000822,-0.09176742301422372
ACH-000823,0.039474428059794606
ACH-000824,-0.0763403882295839
ACH-000827,-0.08790181742131202
ACH-000829,0.01638556552489437
ACH-000831,-0.08227942548159811
ACH-000832,0.07702800595233865
ACH-000833,-0.13722457897318066
ACH-000834,0.10485432427246373
ACH-000835,0.010880080181575769
ACH-000836,-0.1930316092928104
ACH-000837,0.0561639019722846
ACH-000838,0.11788737495563968
ACH-000839,-0.06819355368153973
ACH-000840,-0.2097226355697188
ACH-000841,-0.038277622024375686
ACH-000843,-0.1057659702762815
ACH-000846,-0.11714992389446185
ACH-000847,0.0701919570902792
ACH-000848,-0.044068854067810116
ACH-000849,-0.0937831210745636
ACH-000851,0.12757322228672804
ACH-000855,-0.04379011045712757
ACH-000856,-0.08838662164515933
ACH-000858,-0.1930048079681052
ACH-000859,-0.13139394879366792
ACH-000861,-0.0527911707880633
ACH-000862,-0.07573893909645131
ACH-000865,-0.14540057815853324
ACH-000866,-0.007043739360108367
ACH-000867,-0.010634776621060164
ACH-000869,-0.0999186585891251
ACH-000872,-0.04243287355587348
ACH-000873,-0.11476608811469773
ACH-000876,-0.062052467939616114
ACH-000878,0.025606858503600984
ACH-000880,-0.03101787024237636
ACH-000881,-0.01654219420345849
ACH-000882,-0.018872654431777724
ACH-000884,0.031014176498361117
ACH-000885,-0.263237002344105
ACH-000887,-0.07815192181024193
ACH-000889,0.03268082464335633
ACH-000896,-0.13453668402436655
ACH-000898,-0.06779733134124392
ACH-000900,-0.06825923147779729
ACH-000901,-0.0409943255616466
ACH-000905,-0.20544458278523514
ACH-000906,-0.08462571438150455
ACH-000907,-0.1689801567475904
ACH-000910,-0.008946109457225647
ACH-000911,-0.14773853558280442
ACH-000912,0.00034561568420896885
ACH-000913,-0.0034329551166899946
ACH-000915,-0.25282352882493403
ACH-000916,0.1874575242148388
ACH-000917,0.05324524425710864
ACH-000920,-0.18627231446017525
ACH-000921,-0.07699703637312129
ACH-000924,-0.0017225156807483494
ACH-000926,-0.04285320524218938
ACH-000928,0.0923933669500384
ACH-000929,0.1460998905856369
ACH-000932,-0.0007699727526679852
ACH-000935,0.08361823503670716
ACH-000936,-0.08318052649699996
ACH-000937,-0.03484114036830913
ACH-000938,-0.0005086537951227619
ACH-000939,-0.005191101595715114
ACH-000941,-0.054058734696709805
ACH-000943,-0.04461457483341777
ACH-000946,-0.155750231374843
ACH-000947,0.07353190224174394
ACH-000948,-0.23798998508344396
ACH-000950,-0.20272071752887214
ACH-000953,-0.0270207890290076
ACH-000954,-0.13882979033025505
ACH-000957,0.0036308288651168796
ACH-000958,-0.004820449928326326
ACH-000960,-0.15918828350071595
ACH-000963,-0.217839340419826
ACH-000968,-0.090430241428102
ACH-000969,-0.14531865670347788
ACH-000972,-0.08939802694816919
ACH-000973,-0.15142392795370438
ACH-000974,-0.10318056661824104
ACH-000978,-0.02290608751281101
ACH-000984,0.02017620950296708
ACH-000986,-0.02443804003299449
ACH-000988,-0.08354242940887953
ACH-000993,-0.023632305762837917
ACH-000994,-0.15461210551132412
ACH-000996,-0.1579849686792668
ACH-001001,-0.12594110642784298
ACH-001020,-0.1780489707439699
ACH-001028,-0.09750916708427554
ACH-001031,0.0003994298431233121
ACH-001038,-0.08594574278788322
ACH-001048,0.02798794329551801
ACH-001050,-0.07242282839008779
ACH-001053,-0.15823424449324894
ACH-001054,-0.0850809819203958
ACH-001061,-0.09193287978904556
ACH-001067,-0.08518435580245333
ACH-001075,-0.015552962520028971
ACH-001096,0.034299531861847095
ACH-001111,-0.03671085218484238
ACH-001119,0.04446623363030873
ACH-001128,0.043084252194859035
ACH-001134,-0.04577021059471705
ACH-001151,-0.1299570980250365
ACH-001163,0.029353478910625494
ACH-001164,-0.11684504791693122
ACH-001183,-0.05149401502513898
ACH-001192,-0.10988991511962934
ACH-001193,-0.11506854522493433
ACH-001196,-0.07261031151736118
ACH-001197,-0.0021451172041576693
ACH-001205,-0.08795581834202038
ACH-001211,-0.09685545158164656
ACH-001212,0.1091454364393722
ACH-001228,-0.13880042993242253
ACH-001232,-0.24401355550212006
ACH-001239,-0.017060196064640067
ACH-001270,-0.37985659365343344
ACH-001274,0.010020067823671076
ACH-001275,-0.06565025522233461
ACH-001277,0.01408723308818759
ACH-001278,-0.1088298550719996
ACH-001280,0.15238829632344644
ACH-001283,0.002842261528476394
ACH-001289,-0.02658470832549624
ACH-001300,0.03105094786352564
ACH-001301,0.07244281700240175
ACH-001302,-0.023555385563450087
ACH-001306,-0.046001139064389934
ACH-001318,-0.03943496357084855
ACH-001322,0.004531454404857605
ACH-001328,-0.03440213943256299
ACH-001332,0.09974367239862564
ACH-001336,-0.055543128335714335
ACH-001346,0.036546104963013984
ACH-001353,-0.025924459815336743
ACH-001354,0.013979891923853762
ACH-001367,-0.20657192230130064
ACH-001368,-0.13515343141547945
ACH-001374,-0.29058489745350524
ACH-001377,-0.1514351745878479
ACH-001380,-0.09142855105039484
ACH-001391,-0.08470889285685733
ACH-001408,-0.03235103757669626
ACH-001430,-0.10899429174705323
ACH-001431,0.046013782665582995
ACH-001450,-0.058681696860640724
ACH-001496,-0.11332277426091535
ACH-001500,0.05118658319559946
ACH-001523,-0.023279922227005586
ACH-001532,-0.04767937440336955
ACH-001550,-0.11381757603433315
ACH-001552,-0.11769887043004125
ACH-001554,-0.08005573455776167
ACH-001654,-0.08305765098004113
ACH-001735,-0.07906070863502726
ACH-001736,-0.12282756138369975
ACH-001737,-0.24512091711161016
ACH-001740,0.08822661846039087
ACH-001745,-0.12159838231006455
ACH-001765,-0.06346744466220883
