,OR4N2 (390429)
ACH-000226,-0.4870274865903446
ACH-000227,-0.3997928252141964
ACH-000228,-0.4112563522929484
ACH-000231,-0.4296538784490842
ACH-000232,-0.5727255112193891
ACH-000233,-0.543930700797959
ACH-000234,-0.37116069092522896
ACH-000235,-0.4162157384210991
ACH-000237,-0.2923331689390942
ACH-000238,-0.15847874749068552
ACH-000242,-0.16820435433135705
ACH-000243,-0.41036527747845103
ACH-000244,-0.2769424670591568
ACH-000246,-0.2882088159227088
ACH-000248,-0.4575531502754502
ACH-000250,-0.4061603965194804
ACH-000251,-0.3360819458878921
ACH-000252,-0.8612051411500071
ACH-000253,-0.6280045921913907
ACH-000255,-0.4031364560772036
ACH-000256,-0.2975855591745307
ACH-000257,-0.4391212077584734
ACH-000258,-0.16965945351856715
ACH-000259,-0.35197226219425803
ACH-000260,-0.3944541889174811
ACH-000261,-0.4571866251127947
ACH-000262,-0.29695924398080925
ACH-000263,-0.3632670538543976
ACH-000264,-0.3583301488814591
ACH-000265,-0.44562286143609264
ACH-000266,-0.4931162992400061
ACH-000272,-0.4127482568398706
ACH-000274,-0.4793582474472568
ACH-000277,-0.25850019003600155
ACH-000278,-0.5012636530883736
ACH-000279,-0.35372916172837315
ACH-000280,-0.5254398845843768
ACH-000281,-0.3205853321933733
ACH-000288,-0.3439801935770988
ACH-000291,-0.3094451119450227
ACH-000293,-0.5218617966321885
ACH-000294,-0.2262845549925776
ACH-000295,-0.9827309372455236
ACH-000296,-0.6125571350222888
ACH-000302,-0.4593196625706478
ACH-000304,-0.5544319366607146
ACH-000307,-0.3218518762614058
ACH-000308,-0.2557751066377265
ACH-000310,-0.4618587092538934
ACH-000311,-0.4749187690143004
ACH-000312,-0.2859623233246496
ACH-000315,-0.3593094576496121
ACH-000316,-0.5640418382539246
ACH-000317,-0.72750960274165
ACH-000318,-0.9195739725660519
ACH-000319,-0.4596793085289846
ACH-000320,-0.3748174439925752
ACH-000322,-0.22104174736993396
ACH-000323,-0.4609515035555343
ACH-000324,-0.3462709745886669
ACH-000329,-0.1977930056310868
ACH-000330,-0.4788295107157338
ACH-000331,-0.4008938344492649
ACH-000332,-0.5008150752640522
ACH-000334,-0.5336698974290088
ACH-000335,-0.37813932266152395
ACH-000336,-0.4669236931882218
ACH-000337,-0.020773709420765292
ACH-000338,0.10491904451083754
ACH-000339,-0.4834657087874311
ACH-000341,-0.4574909684339287
ACH-000348,-0.5964413155732133
ACH-000350,-0.5759371273236248
ACH-000352,-0.2855747809224767
ACH-000356,-0.3849527505490681
ACH-000361,-0.08496145140209657
ACH-000362,-0.5562644400927174
ACH-000363,-0.3165797405152705
ACH-000364,-0.4041508008254322
ACH-000365,-0.42451900692299904
ACH-000366,-0.450512261429736
ACH-000368,-0.450521204912377
ACH-000374,-0.6199520681171564
ACH-000375,-0.5434250292001738
ACH-000376,-0.4560695673163673
ACH-000381,-0.370818451168028
ACH-000383,-0.5337676148265277
ACH-000387,-0.3507188934761078
ACH-000389,-0.2493804269125692
ACH-000390,-0.5131639667237726
ACH-000393,-0.552495705556373
ACH-000395,-0.5744120522842501
ACH-000396,-0.2286750342348057
ACH-000397,-0.3647787219520256
ACH-000401,-0.3375564301171253
ACH-000402,-0.5296849323178039
ACH-000403,-0.6074891641508486
ACH-000404,-0.4832499350921316
ACH-000406,-0.2646288835579326
ACH-000407,-0.34281566531313096
ACH-000408,-0.4660522102587237
ACH-000410,-0.4048508973160897
ACH-000411,-0.5458321223975017
ACH-000414,-0.3245592821731719
ACH-000415,-0.31053608862094906
ACH-000416,-0.3167307056895459
ACH-000420,-0.42444689383889617
ACH-000421,-0.4156872305560321
ACH-000424,-0.5547203561900834
ACH-000425,-0.3635656416223655
ACH-000426,-0.8056971813699924
ACH-000427,-0.4366754099588061
ACH-000433,-0.4693759974641854
ACH-000435,-0.7959165123756096
ACH-000436,-0.4856894410062153
ACH-000444,-0.5109676644193619
ACH-000445,-0.29259173255495835
ACH-000448,-0.3267184048263462
ACH-000450,-0.4972541793792062
ACH-000452,-0.3122846857351956
ACH-000454,-0.5384437321550914
ACH-000458,-0.30104667508011945
ACH-000459,-0.2426376804394043
ACH-000460,-0.4796709915055065
ACH-000461,-0.6490677675740393
ACH-000463,-0.5563452670686404
ACH-000464,-0.3464359854897592
ACH-000466,-0.3787010661904485
ACH-000467,-0.2582296222422024
ACH-000468,-0.4117623642997599
ACH-000469,-0.5353385019388556
ACH-000470,-0.15772602858037205
ACH-000471,-0.5283787538456041
ACH-000472,-0.4415696313557168
ACH-000473,-0.4504240779097741
ACH-000475,-0.45692666080619604
ACH-000476,-0.3933928781719693
ACH-000477,-0.5701371209266511
ACH-000479,-0.7401502212238009
ACH-000480,-0.5865350384512712
ACH-000481,-0.4415061153656191
ACH-000483,-0.4326962117447853
ACH-000484,-0.5290286212456093
ACH-000485,-0.18968234754783975
ACH-000486,-0.33805990761396065
ACH-000487,-0.2514928287498663
ACH-000488,-0.1636301785311982
ACH-000490,-0.6052372401611855
ACH-000491,-0.26353665975968993
ACH-000495,-0.8520854932820402
ACH-000496,-0.5088725934207787
ACH-000499,-0.5313173332118364
ACH-000500,-0.18199368951202305
ACH-000502,-0.2698740814810688
ACH-000503,-0.5402063946251126
ACH-000505,-0.4615328560330042
ACH-000507,-0.3571947596010641
ACH-000510,-0.5118273017250767
ACH-000511,-0.3715965651672779
ACH-000512,-0.19613296981942893
ACH-000516,-0.39344864319589457
ACH-000517,-0.2326270809367871
ACH-000518,-0.5202818331232368
ACH-000520,-0.3555879832402414
ACH-000521,-0.4967057567999394
ACH-000522,-0.5900124945023447
ACH-000524,-0.2679541888178213
ACH-000527,-0.4458362432153831
ACH-000528,-0.26321130148298416
ACH-000537,-0.4762042661195433
ACH-000541,-0.2309714287837432
ACH-000542,-0.5829395930887414
ACH-000544,-0.7406430872240324
ACH-000545,-0.4569693693470904
ACH-000547,-0.3353898384771648
ACH-000548,-0.22788900981982
ACH-000549,-0.4382846353824432
ACH-000550,-0.3264424646944684
ACH-000552,-0.3846534430322197
ACH-000556,-0.2600629330914668
ACH-000557,-0.48322381686946997
ACH-000569,-0.8168910502188451
ACH-000570,-0.4145366765240381
ACH-000571,-0.6012448407146925
ACH-000573,-0.6967899912879922
ACH-000576,-0.2220949335616622
ACH-000579,-0.4883396408568261
ACH-000580,-0.5775546320317744
ACH-000584,-0.5288549747041494
ACH-000585,-0.3852210671217003
ACH-000588,-0.4405281423533813
ACH-000589,-0.20850043435797944
ACH-000591,-0.4888922671813615
ACH-000593,-0.4880329444653304
ACH-000600,-0.3474747717290866
ACH-000601,-0.4625505943294428
ACH-000605,-0.19773489479310571
ACH-000606,-0.2917495721109519
ACH-000608,-0.4555719004410583
ACH-000614,-0.4424304585836909
ACH-000616,-0.1547492694338529
ACH-000618,-0.5326236308670701
ACH-000619,-0.4535981736455552
ACH-000620,-0.6775473856522984
ACH-000621,-0.3738812475015193
ACH-000622,-0.5107387639464002
ACH-000623,-0.34062206531099937
ACH-000624,-0.7396606238115162
ACH-000627,-0.6697971581337815
ACH-000630,-0.21860195048211434
ACH-000631,-0.8537480662325947
ACH-000632,-0.5814269817402405
ACH-000633,-0.5321150250411093
ACH-000637,-0.34524956133996226
ACH-000638,-0.3877377667132208
ACH-000646,-0.4168572839222317
ACH-000647,-0.3646386535576632
ACH-000648,-0.8194197058243238
ACH-000649,-0.4370140505141085
ACH-000651,-0.3773874006609042
ACH-000652,-0.031223518034009082
ACH-000653,-0.22129079541681693
ACH-000657,-0.6305284992299496
ACH-000658,-0.1798002661901582
ACH-000661,-0.2330607698699921
ACH-000662,-0.3644467823195434
ACH-000663,-0.4182447208351768
ACH-000665,-0.3623024779344815
ACH-000671,-0.2571884982565517
ACH-000672,-0.12425145666998168
ACH-000673,-0.21962006145208132
ACH-000676,-0.5369321701983734
ACH-000677,-0.5690197687839881
ACH-000681,-0.7142005357577604
ACH-000683,-0.5351317451389908
ACH-000684,-0.482431980482696
ACH-000688,-0.42321621127584896
ACH-000693,-0.5590632576370751
ACH-000694,-0.4707268027511247
ACH-000695,-0.5901274426734459
ACH-000696,-0.3500797710531669
ACH-000697,-0.5577859106635709
ACH-000699,-0.4428890132130203
ACH-000701,-0.5244422469340831
ACH-000706,-0.3349608225639137
ACH-000711,-0.3324898850763908
ACH-000713,-0.5485113664896962
ACH-000714,-0.3031501653685277
ACH-000718,-0.3893410505990878
ACH-000720,-0.4106561661628767
ACH-000721,-0.630026260593839
ACH-000724,-0.182551114360697
ACH-000725,-0.3552989188844129
ACH-000732,-0.3178634113104092
ACH-000734,-0.30393080147103235
ACH-000735,-0.19405715035003987
ACH-000736,-0.4448115821302816
ACH-000738,-0.411337059740908
ACH-000746,-0.3775323381559776
ACH-000747,-0.455875207467243
ACH-000748,-0.3819061873694245
ACH-000753,-0.37665109371635297
ACH-000756,-0.4649987365179502
ACH-000757,-0.3483653686827993
ACH-000758,-0.4838108843910866
ACH-000760,-0.3289340016248817
ACH-000762,-0.5375813342446835
ACH-000763,-0.5845141895496452
ACH-000764,-0.3650204842467202
ACH-000765,-0.4842889550685561
ACH-000766,-0.35275613616956075
ACH-000767,-0.3047990874725091
ACH-000768,-0.5319453372866182
ACH-000769,-0.4419358686158359
ACH-000770,-0.5710184818348804
ACH-000771,-0.11492892442368148
ACH-000773,-0.2991406566339342
ACH-000776,-0.6184718676944136
ACH-000777,-0.2263092630053416
ACH-000778,-0.4695224987562418
ACH-000781,-0.40862090136921386
ACH-000782,-0.422401380341455
ACH-000783,-0.34409365435925765
ACH-000784,-0.3670363677561968
ACH-000785,-0.2722807232820849
ACH-000787,-0.41739129944969744
ACH-000788,-0.616963471619785
ACH-000791,-0.3990768668776755
ACH-000792,-0.33315672831125204
ACH-000794,-0.4349218650176863
ACH-000796,-0.5102944242056707
ACH-000798,-0.3621920808679288
ACH-000799,-0.3846144106533284
ACH-000800,-0.2701677597171723
ACH-000802,-0.43845899030801705
ACH-000804,-0.4444128414638562
ACH-000805,-0.32150649726635155
ACH-000809,-0.5361322360011591
ACH-000810,-0.8445219624918883
ACH-000811,-0.3503934429497647
ACH-000817,-0.3866989269600316
ACH-000819,-0.35804729703663435
ACH-000820,-0.2954548385363364
ACH-000821,-0.4993192601710703
ACH-000822,-0.2785883252283661
ACH-000823,-0.3413934842958956
ACH-000824,-0.4453656099502496
ACH-000827,-0.3328057910654941
ACH-000829,-0.3344752717227405
ACH-000831,-0.5177722229137223
ACH-000832,-0.4743009797790558
ACH-000833,0.0106254627548913
ACH-000834,-0.4168115637365851
ACH-000835,-0.5694453803271893
ACH-000836,-0.2607289463991605
ACH-000837,-0.2922704955758672
ACH-000838,-0.2949460533527338
ACH-000839,-0.6087344621084333
ACH-000840,-0.42459119561581105
ACH-000841,-0.4412589518620354
ACH-000843,-0.6348637680180951
ACH-000846,-0.2733408783349037
ACH-000847,-0.5389352888190121
ACH-000848,-0.281564217757639
ACH-000849,-0.6159995715632409
ACH-000851,-0.252220718108577
ACH-000855,-0.4166077440887079
ACH-000856,-0.41281040676881386
ACH-000858,-0.4896885821682611
ACH-000859,-0.593148103702304
ACH-000861,-0.5768122047088821
ACH-000862,-0.29793774405767104
ACH-000865,-0.3234516234268333
ACH-000866,-0.2907233378805318
ACH-000867,-0.3389977005325642
ACH-000869,-0.34224661847469445
ACH-000872,-0.334305173437694
ACH-000873,-0.7489953219250238
ACH-000876,-0.4165370493380253
ACH-000878,-0.5658561020849984
ACH-000880,-0.2683124674510057
ACH-000881,-0.6079337090192425
ACH-000882,-0.3889863620881827
ACH-000884,-0.4447827924895261
ACH-000885,-0.6133570867904986
ACH-000887,-0.2770417820567428
ACH-000889,-0.4830490096896265
ACH-000896,-0.3140419725160621
ACH-000898,-0.6005770200062814
ACH-000900,-0.3431417586133314
ACH-000901,-0.3165924447224603
ACH-000905,-0.5442668102077205
ACH-000906,-0.6796355113597254
ACH-000907,-0.5896041866384082
ACH-000910,-0.32770132152754355
ACH-000911,-0.4654542027824652
ACH-000912,-0.3681896956078971
ACH-000913,-0.20591912291193745
ACH-000915,-0.6011405992310804
ACH-000916,-0.7121229724938503
ACH-000917,-0.3571356986900969
ACH-000920,-0.5788422040188362
ACH-000921,-0.30434473346199725
ACH-000924,-0.4300119490230866
ACH-000926,-0.4056792950551086
ACH-000928,-0.3862437298317756
ACH-000929,-0.7069024426390196
ACH-000932,-0.380233527838212
ACH-000935,-0.3507238828661673
ACH-000936,-0.3938995976208047
ACH-000937,-0.1631823164047111
ACH-000938,-0.25522565187507096
ACH-000939,-0.696056174539957
ACH-000941,-0.3602575764021742
ACH-000943,-0.532191004068306
ACH-000946,-0.5164496203458679
ACH-000947,-0.4403109417174461
ACH-000948,-0.35438377892516204
ACH-000950,-0.3757322868971569
ACH-000953,-0.7823395833622305
ACH-000954,-0.3127263720716656
ACH-000957,-0.2414319041377988
ACH-000958,-0.2399648374846462
ACH-000960,-0.28625915364901694
ACH-000963,-0.4081888337142972
ACH-000968,-0.5985771032698205
ACH-000969,-0.2470892536954265
ACH-000972,-0.2114874132211572
ACH-000973,-0.4937989767591904
ACH-000974,-0.406450559011475
ACH-000978,-0.4507846825820262
ACH-000984,-0.3666435101346429
ACH-000986,-0.4123118414608564
ACH-000988,-0.4841451001926393
ACH-000993,-0.2962380460484769
ACH-000994,-0.5363783447285743
ACH-000996,-0.6715821992276241
ACH-001001,-0.4798010902066027
ACH-001020,-0.2008521288105087
ACH-001028,-0.3089819913638676
ACH-001031,-0.5346102573424488
ACH-001038,-0.47366216932444394
ACH-001048,-0.4669831256521001
ACH-001050,-0.630731682606558
ACH-001053,-0.2705520084597816
ACH-001054,-0.4741023563571809
ACH-001061,-0.34129391093954137
ACH-001067,-0.3141671818565825
ACH-001075,-0.2646558943079523
ACH-001096,-0.2832066766946772
ACH-001111,-0.30297625323827376
ACH-001119,-0.4176771417623695
ACH-001128,-0.3436614147504276
ACH-001134,-0.29277908366828714
ACH-001151,-0.3219963402884168
ACH-001163,-0.5549149316604977
ACH-001164,-0.4135961119408507
ACH-001183,-0.4747268252516214
ACH-001192,-0.5415535116086794
ACH-001193,-0.3645886768312221
ACH-001196,-0.3503977960260557
ACH-001197,-0.2861011083107575
ACH-001205,-0.3776479826738609
ACH-001211,-0.38483900960108897
ACH-001212,-0.10302075519609337
ACH-001228,-0.5267655423852745
ACH-001232,-0.4545869428601633
ACH-001239,-0.3049774464328051
ACH-001270,-0.5981891306127595
ACH-001274,-0.5755741694139144
ACH-001275,-0.32167660628711403
ACH-001277,-0.5463894871264255
ACH-001278,-0.7048694115413228
ACH-001280,-0.3899086293861032
ACH-001283,-0.3673146141782029
ACH-001289,-0.6045658542955652
ACH-001300,-0.2878970504066142
ACH-001301,-0.4327855603190152
ACH-001302,-0.25616086426273205
ACH-001306,-0.5618660011463712
ACH-001318,-0.2808389280673609
ACH-001322,-0.4417353255752884
ACH-001328,-0.619148218368301
ACH-001332,-0.6158138187370918
ACH-001336,-0.34951641713783754
ACH-001346,-0.3132043232600473
ACH-001353,-0.5635105359729904
ACH-001354,-0.5685556544646674
ACH-001367,-0.3080683832405881
ACH-001368,-0.36219455992843946
ACH-001374,-0.3367880755839852
ACH-001377,-0.5267906568796502
ACH-001380,-0.5213640309507467
ACH-001391,-0.3604590195609006
ACH-001408,-0.3628927480443425
ACH-001430,-0.3133283348042156
ACH-001431,-0.5616423525374299
ACH-001450,-0.3658602664150885
ACH-001496,-0.2812819333995161
ACH-001500,-0.5321915572760475
ACH-001523,-0.2917333140800984
ACH-001532,-0.4740852361388077
ACH-001550,-0.6696695193388762
ACH-001552,-0.50291498068419
ACH-001554,-0.3299467568874075
ACH-001654,-0.3058718525581974
ACH-001735,-0.4360020367779563
ACH-001736,-0.21798382992159607
ACH-001737,-0.4519801937642952
ACH-001740,-0.4163242700474472
ACH-001745,-0.577115372641171
ACH-001765,-0.4922915509534209
