,UBAP2L (9898)
ACH-000350,-0.3294079549386513
ACH-000352,-0.2620510451167704
ACH-000356,-0.481293619902089
ACH-000361,-0.4615877105589769
ACH-000362,-0.3943291064939394
ACH-000363,-0.26024701400767697
ACH-000364,-0.32834351536689554
ACH-000365,0.0669947430276024
ACH-000366,-0.22899771502302035
ACH-000368,-0.11644390190446274
ACH-000374,-0.3639138851072348
ACH-000375,-0.28436994641666136
ACH-000376,0.04243090958847595
ACH-000381,-0.24064859950858314
ACH-000383,-0.13896022843008382
ACH-000387,-0.2600248499440713
ACH-000389,-0.4363107030192061
ACH-000390,-0.22610295266585276
ACH-000393,-0.1707187150062257
ACH-000395,-0.3310050863833676
ACH-000396,0.07464008745277798
ACH-000397,-0.31550194078080585
ACH-000401,-0.15081188814092614
ACH-000402,-0.54875605849979
ACH-000403,-0.2507652021358711
ACH-000404,-0.2639605020496838
ACH-000406,-0.11567168592232605
ACH-000407,-0.17159810874028356
ACH-000408,0.1836506467651216
ACH-000410,-0.2926164326548503
ACH-000411,-0.07745314559388343
ACH-000414,-0.1723478085407184
ACH-000415,-0.08359401114788519
ACH-000416,-0.2914452717336736
ACH-000420,-0.0821680489476967
ACH-000421,-0.13733466497521432
ACH-000424,0.18707965965680454
ACH-000425,-0.2540947315185748
ACH-000426,-0.3035964187328551
ACH-000427,-0.24061814164759926
ACH-000433,0.024685516227411483
ACH-000435,-0.04328695672835064
ACH-000436,-0.2523930806510845
ACH-000444,-0.5435183369571099
ACH-000445,-0.18852524004235532
ACH-000448,-0.1352418065023841
ACH-000450,-0.10299596163566127
ACH-000452,-0.337494875172316
ACH-000454,-0.3124655070488256
ACH-000458,-0.20149667404252333
ACH-000459,-0.5396463767560178
ACH-000460,-0.16521309051373315
ACH-000461,-0.14815303895096515
ACH-000463,-0.11468409720225416
ACH-000464,-0.1556172139916596
ACH-000466,0.1764746193908874
ACH-000467,-0.20677510350979897
ACH-000468,-0.3161567414384993
ACH-000469,-0.12445724717602152
ACH-000470,-0.2258295030610865
ACH-000471,-0.2422365239334464
ACH-000472,-0.08403524413661766
ACH-000473,-0.019744189070059183
ACH-000475,-0.2602047822846675
ACH-000476,-0.18752096191056095
ACH-000477,-0.3930850520560136
ACH-000479,-0.21555845802071216
ACH-000480,-0.14492210032869604
ACH-000481,-0.2733035362043428
ACH-000483,-0.4265770937226886
ACH-000484,-0.1954458192815612
ACH-000485,-0.06505209293945807
ACH-000486,-0.26091828932097383
ACH-000487,-0.3824861397802157
ACH-000488,-0.29896116390324795
ACH-000490,0.016805576854809073
ACH-000491,-0.18521253785701744
ACH-000495,-0.2247441732438808
ACH-000496,-0.20321461278774547
ACH-000499,-0.3262950315025516
ACH-000500,-0.4810153078223153
ACH-000502,-0.4265494287130962
ACH-000503,-0.2324384861247464
ACH-000505,-0.17080314417011874
ACH-000507,-0.2843864931592199
ACH-000510,-0.2904949027268825
ACH-000511,-0.33890533473701145
ACH-000512,-0.29075227691853434
ACH-000516,-0.14194522535676574
ACH-000517,-0.3159747981011878
ACH-000518,-0.12849659375733571
ACH-000520,-0.2125593040194196
ACH-000521,-0.28679664443700337
ACH-000522,-0.2471873835245617
ACH-000524,-0.3452096302634403
ACH-000527,-0.3619487290257144
ACH-000528,-0.09269595740233927
ACH-000537,-0.1591292753874343
ACH-000541,-0.061151289854227825
ACH-000542,-0.14657844729832745
ACH-000544,-0.3283234907489728
ACH-000545,-0.2390687703572569
ACH-000547,-0.17363251654062847
ACH-000548,-0.21088836521431226
ACH-000549,-0.057832434039954514
ACH-000550,-0.13675886814550367
ACH-000552,-0.26130271216208606
ACH-000556,-0.12806300548891034
ACH-000557,-0.4429098120004345
ACH-000569,-0.39487882859330464
ACH-000570,-0.016833777958354963
ACH-000571,0.033609137038942916
ACH-000573,-0.15066512070764285
ACH-000576,-0.3895693051422173
ACH-000579,-0.5532479861833743
ACH-000580,-0.7829779194361633
ACH-000584,-0.18461814031831408
ACH-000585,0.06247456621874153
ACH-000588,-0.10069597044504892
ACH-000589,-0.3652552530726562
ACH-000591,-0.022614819689301152
ACH-000593,-0.3257961604267112
ACH-000600,-0.29928606348642856
ACH-000601,-0.4156389634983325
ACH-000605,-0.11952070437608735
ACH-000606,-0.24844756898309445
ACH-000608,-0.17020380761165588
ACH-000614,-0.0061159437779912595
ACH-000616,-0.2572425413856082
ACH-000618,-0.10513175057049767
ACH-000619,-0.22049473143848547
ACH-000620,-0.4190069966272958
ACH-000621,-0.16930358145234342
ACH-000622,-0.32792659285075193
ACH-000623,-0.4293157524247659
ACH-000624,0.038278324709169885
ACH-000627,-0.05876833439419809
ACH-000630,0.029674456532290575
ACH-000631,-0.4685788168074975
ACH-000632,0.052192058423910656
ACH-000633,-0.27129417772267794
ACH-000637,-0.06454586154472022
ACH-000638,-0.22611257756087946
ACH-000646,-0.4853125962498794
ACH-000647,-0.23760988254669554
ACH-000648,-0.17144190727416558
ACH-000649,0.06643446366762105
ACH-000651,-0.12171961579623512
ACH-000652,-0.15775232670951558
ACH-000653,-0.4171389354499494
ACH-000657,0.04223504459583505
ACH-000658,-0.17614309751002816
ACH-000661,-0.17613121837020754
ACH-000662,0.0845084351955671
ACH-000663,0.18542798599150406
ACH-000665,-0.21326819867586705
ACH-000671,-0.09812332703795586
ACH-000672,-0.09136033874032083
ACH-000673,-0.3075557638514683
ACH-000676,-0.3341240135662105
ACH-000677,-0.34168543020102576
ACH-000681,-0.20544242940168286
ACH-000683,-0.29035297680230715
ACH-000684,-0.0711514835165031
ACH-000688,0.042585916679544686
ACH-000693,-0.3388488512286861
ACH-000694,-0.3616287596400243
ACH-000695,-0.19478367666269925
ACH-000696,-0.17198876083858886
ACH-000697,-0.1952365781300884
ACH-000699,-0.3251526360897496
ACH-000701,-0.05267674222445292
ACH-000706,-0.451991906149276
ACH-000711,-0.1354721439835439
ACH-000713,-0.1668530582140496
ACH-000714,-0.3793207558641492
ACH-000718,-0.27637872986631395
ACH-000720,-0.04238489665053154
ACH-000721,0.062278829496696414
ACH-000724,-0.0016069608885306331
ACH-000725,-0.5157887586884682
ACH-000732,0.18770254073924025
ACH-000734,-0.2414162064406329
ACH-000735,-0.06825436268127967
ACH-000736,-0.06966672704691358
ACH-000738,-0.19740330386844526
ACH-000746,-0.3079160482271732
ACH-000747,-0.2516383706825271
ACH-000748,0.016794771471858226
ACH-000753,-0.2999935022049081
ACH-000756,-0.3705137427811669
ACH-000757,-0.3300455398877712
ACH-000758,-0.05267593529524277
ACH-000760,-0.3743315854292608
ACH-000762,-0.30315336358879913
ACH-000763,-0.2763948910173248
ACH-000764,-0.3243291977926367
ACH-000765,-0.4729445022605299
ACH-000766,-0.16445229742947434
ACH-000767,0.025256458525691083
ACH-000768,-0.17521566505497554
ACH-000769,-0.2169518360401949
ACH-000770,-0.2610996676876949
ACH-000771,-0.012117401243339916
ACH-000773,0.0754300013876329
ACH-000776,-0.4816860104308161
ACH-000777,0.06332884191225722
ACH-000778,0.04676100807772923
ACH-000781,-0.24273914588030646
ACH-000782,-0.4524628491528434
ACH-000783,-0.034215600893461845
ACH-000784,-0.1696845940911373
ACH-000785,-0.1920913282419536
ACH-000787,-0.3096491487719787
ACH-000788,-0.10333263801597058
ACH-000791,-0.1732407153132797
ACH-000792,-0.17605941462725255
ACH-000794,0.04597371472078544
ACH-000796,-0.06950668108125216
ACH-000798,-0.13541949754700347
ACH-000799,-0.5818955825401884
ACH-000800,-0.3287803938805833
ACH-000802,-0.1671137999901815
ACH-000804,-0.15953652853379718
ACH-000805,-0.3918831692007681
ACH-000809,-0.18850459637853745
ACH-000810,0.004942941847841341
ACH-000811,-0.025676399152815003
ACH-000817,-0.2031867001832031
ACH-000819,-0.2642021238974663
ACH-000820,-0.4606235056397878
ACH-000821,-0.4745033386757474
ACH-000822,-0.3584625912745789
ACH-000823,-0.15457258199703028
ACH-000824,0.026433809233924768
ACH-000827,-0.23009136214934764
ACH-000829,-0.059416955274841775
ACH-000831,-0.2250469016229616
ACH-000832,-0.2240541974741907
ACH-000833,-0.3309462054263894
ACH-000834,-0.2333772753746706
ACH-000835,-0.25025961272388464
ACH-000836,0.2960646246132459
ACH-000837,-0.0228662129228778
ACH-000838,-0.3805565249346693
ACH-000839,0.210874365457694
ACH-000840,-0.26097764065544315
ACH-000841,0.07954910494637499
ACH-000843,-0.2536950144477262
ACH-000846,-0.17385321457773895
ACH-000847,-0.074659496248466
ACH-000848,-0.33945194759464536
ACH-000849,-0.2456876248787497
ACH-000851,-0.17386265920117874
ACH-000855,-0.2369692759952933
ACH-000856,-0.17934575164357194
ACH-000858,-0.10439300160343848
ACH-000859,-0.15713329513866847
ACH-000861,-0.40841179084400187
ACH-000862,-0.22329032070421068
ACH-000865,-0.16454392864335254
ACH-000866,-0.3626424797667063
ACH-000867,-0.2766263932457163
ACH-000869,-0.2924759053395921
ACH-000872,-0.2046849278060293
ACH-000873,-0.14988672643294115
ACH-000876,-0.08785642147321696
ACH-000878,-0.02510095808285673
ACH-000880,-0.2748760414551233
ACH-000881,-0.332195805803614
ACH-000882,-0.4608627964016692
ACH-000884,-0.3873491449956563
ACH-000885,-0.2077395758769328
ACH-000887,-0.19510516141338105
ACH-000889,-0.1572244600136414
ACH-000896,-0.18521055599650693
ACH-000898,-0.2644650379863552
ACH-000900,-0.2976829265172249
ACH-000901,-0.1155134615946978
ACH-000905,-0.1880849835150694
ACH-000906,-0.05328557463897629
ACH-000907,-0.3271241743806925
ACH-000910,-0.11857833035067017
ACH-000911,0.047729721420666116
ACH-000912,-0.30891009221464305
ACH-000913,-0.12883554561110094
ACH-000915,-0.06964944865819961
ACH-000916,-0.4935110561958476
ACH-000917,-0.045132144556697326
ACH-000920,0.016895241717187173
ACH-000921,-0.20019184548660246
ACH-000924,-0.22304447355620768
ACH-000926,-0.08686785730278984
ACH-000928,-0.10926639954895888
ACH-000929,-0.2317719139513987
ACH-000932,-0.10300976079063852
ACH-000935,0.14623426604621328
ACH-000936,-0.1709372571194918
ACH-000937,-0.2544706090462499
ACH-000938,-0.10159729731548836
ACH-000939,0.2215632041834419
ACH-000941,-0.12140539633402553
ACH-000943,-0.08245566406539917
ACH-000946,-0.3375885390315556
ACH-000947,-0.3218034148710957
ACH-000948,-0.1971209094820312
ACH-000950,-0.18421805730009566
ACH-000953,-0.13596491504684366
ACH-000954,-0.032775133897386816
ACH-000957,-0.08118182766335437
ACH-000958,-0.3242618452148052
ACH-000960,-0.09292476749495328
ACH-000963,-0.2852439801842178
ACH-000968,-0.5588967826101541
ACH-000969,0.06500906315786127
ACH-000972,-0.2732464753744212
ACH-000973,-0.16819373438304275
ACH-000974,-0.12663962878326254
ACH-000978,-0.3873696111997285
ACH-000984,-0.044904705881798866
ACH-000986,-0.13612925373279536
ACH-000988,-0.21994522625807192
ACH-000993,-0.3785472316331421
ACH-000994,-0.27591153628661924
ACH-000996,-0.2967884700612942
ACH-001001,0.01756497128905166
ACH-001020,-0.14406198072971005
ACH-001028,-0.023855839509616464
ACH-001031,0.026314385725144152
ACH-001038,-0.13687055194797407
ACH-001048,0.0966890066127022
ACH-001050,-0.10728353826034764
ACH-001053,-0.25544003745287763
ACH-001054,-0.10695466358070684
ACH-001061,-0.2622901571428791
ACH-001067,-0.4743882014084593
ACH-001075,-0.28742885043580635
ACH-001096,-0.029153419440032757
ACH-001111,-0.08924029929149815
ACH-001119,-0.07377586993895106
ACH-001128,0.6127345151488912
ACH-001134,-0.14787302240643585
ACH-001151,-0.2423424047192456
ACH-001163,-0.04770768868479944
ACH-001164,-0.2473800014199993
ACH-001183,-0.12218226060606127
ACH-001192,-0.4537592693886972
ACH-001193,-0.15881695147210256
ACH-001196,-0.4462534201419364
ACH-001197,-0.29689253801605736
ACH-001205,-0.3336533463047868
ACH-001211,-0.1482639462656775
ACH-001212,-0.7189178257826916
ACH-001228,-0.19859317857355904
ACH-001232,0.016919618109785255
ACH-001239,-0.14139907309625802
ACH-001270,-0.15468276966280342
ACH-001274,-0.020051545999932658
ACH-001275,-0.02808026540654311
ACH-001277,-0.08499236346403244
ACH-001278,-0.5053877600169989
ACH-001280,-0.5224592023224354
ACH-001283,-0.22254544133309606
ACH-001289,-0.5794412376809401
ACH-001300,-0.4775842774768244
ACH-001301,-0.3130419910629964
ACH-001302,-0.13586501689439914
ACH-001306,-0.11494082738204675
ACH-001318,-0.17385544865960442
ACH-001322,-0.1825191298377142
ACH-001328,-0.1936570661117452
ACH-001332,-0.2462512556304078
ACH-001336,-0.1393854930279019
ACH-001346,-0.0692567544706654
ACH-001353,-0.009836675437251094
ACH-001354,-0.22233447625660396
ACH-001367,-0.28021067869735
ACH-001368,-0.28126347884554315
ACH-001374,0.2228358943746484
ACH-001377,-0.3019129957779201
ACH-001380,-0.3021802570035086
ACH-001391,-0.3481062719568673
ACH-001408,-0.10525257526795263
ACH-001430,-0.34813805723158864
ACH-001431,-0.2941093594220935
ACH-001450,-0.2300875035138193
ACH-001496,-0.25934015641856245
ACH-001500,-0.06829250253929263
ACH-001523,-0.2319003730744338
ACH-001532,-0.6549301531544042
ACH-001550,0.017671648253333783
ACH-001552,-0.22595923513411015
ACH-001554,-0.2576845362689125
ACH-001654,-0.060807202749735986
ACH-001735,-0.18341861663944492
ACH-001736,-0.19751782032766088
ACH-001737,-0.0951578856318262
ACH-001740,-0.20818632316416646
ACH-001745,-0.2277623482738338
ACH-001765,-0.18992874481360936
