,DLK2 (65989)
ACH-000809,-0.16018127036813756
ACH-000810,0.01220163047633299
ACH-000811,-0.21231877986819814
ACH-000817,0.017364088581463242
ACH-000819,-0.23319294801264506
ACH-000820,-0.07908137668794651
ACH-000821,0.0017818901915799816
ACH-000822,-0.112555075620749
ACH-000823,-0.06335700171107167
ACH-000824,-0.12556854962621686
ACH-000827,-0.1008602610761287
ACH-000829,-0.09601815138238308
ACH-000831,-0.11969727863428825
ACH-000832,-0.12031240764317964
ACH-000833,0.014561911451607512
ACH-000834,-0.17633786896737627
ACH-000835,-0.07056424929827795
ACH-000836,0.003026742051591034
ACH-000837,-0.20441375224655256
ACH-000838,-0.039886222954758604
ACH-000839,-0.13585888160250872
ACH-000840,-0.002600071957548685
ACH-000841,-0.1851319144132455
ACH-000843,-0.10227849658930532
ACH-000846,-0.02622950113551249
ACH-000847,-0.053476213471593294
ACH-000848,-0.23630597990029215
ACH-000849,-0.16730624170810368
ACH-000851,-0.1905641640742717
ACH-000855,-0.3620875021225185
ACH-000856,-0.1605274164348202
ACH-000858,-0.16368687008993174
ACH-000859,-0.2350316385941076
ACH-000861,-0.20487164328609414
ACH-000862,-0.15303838881054027
ACH-000865,-0.017343386633186575
ACH-000866,-0.10422406688467496
ACH-000867,-0.11768693936023435
ACH-000869,-0.012091435802514466
ACH-000872,-0.05627285613204187
ACH-000873,-0.21237070220926976
ACH-000876,-0.07575628315446757
ACH-000878,-0.2046220025569021
ACH-000880,-0.06162929658180447
ACH-000881,-0.004534819096328424
ACH-000882,-0.10358011473208747
ACH-000884,-0.010070840960023468
ACH-000885,-0.06843994655078273
ACH-000887,-0.008540493097796267
ACH-000889,-0.221811980135392
ACH-000896,-0.050711714651429936
ACH-000898,-0.0006193998349422469
ACH-000900,-0.1256352765591279
ACH-000901,-0.09857256723750657
ACH-000905,-0.157375931804271
ACH-000906,-0.21359917213958432
ACH-000907,-0.004321827663227255
ACH-000910,-0.07051552321875433
ACH-000911,-0.0821770852203414
ACH-000912,-0.09031670885236397
ACH-000913,-0.14533675878746635
ACH-000915,-0.12972485516366788
ACH-000916,0.007763842582426808
ACH-000917,-0.12338894399607925
ACH-000920,0.10794619691388484
ACH-000921,-0.11005651708424162
ACH-000924,-0.2485522206471603
ACH-000926,-0.1656334165912605
ACH-000928,0.012185184052468585
ACH-000929,-0.1099176009833462
ACH-000932,-0.05057100003447864
ACH-000935,-0.1342902065541216
ACH-000936,-0.03446476445911326
ACH-000937,-0.07271666277322518
ACH-000938,-0.08060310161472563
ACH-000939,-0.3719661733163872
ACH-000941,-0.27984568563028217
ACH-000943,-0.09794546519518814
ACH-000946,-0.11464480006305533
ACH-000947,-0.057650610399827634
ACH-000948,-0.13819116447382704
ACH-000950,-0.2291456714828797
ACH-000953,-0.04335774637810121
ACH-000954,-0.11530218592052358
ACH-000957,0.03062789311774997
ACH-000958,-0.2664690890146225
ACH-000960,-0.06179756736072633
ACH-000963,-0.0062010044810656495
ACH-000968,0.010654255250436106
ACH-000969,-0.10551782114763858
ACH-000972,-0.12946543988449394
ACH-000973,-0.1800015993978165
ACH-000974,-0.2431005327828929
ACH-000978,-0.2385625793706852
ACH-000984,0.03282511171078276
ACH-000986,-0.17676430836085508
ACH-000988,-0.05180903755103244
ACH-000993,0.026877671410735604
ACH-000994,-0.1567891878085098
ACH-000996,-0.13556840756769462
ACH-001001,-0.06986188585202661
ACH-001020,-0.11350451197345685
ACH-001028,-0.10736943344280807
ACH-001031,-0.0408938387086289
ACH-001038,-0.11770103643589462
ACH-001048,-0.24053493703594764
ACH-001050,-0.1597236208996381
ACH-001053,-0.19400345179474346
ACH-001054,-0.025207244491438355
ACH-001061,-0.09730208625549386
ACH-001067,-0.124714888512284
ACH-001075,-0.049274571818444114
ACH-001096,-0.10496455482950076
ACH-001111,0.20796554417006294
ACH-001119,0.0018679811866920285
ACH-001128,0.1033284565313664
ACH-001134,-0.08179783332736977
ACH-001151,-0.06909324892502589
ACH-001163,-0.06459637700246901
ACH-001164,-0.14576757245650135
ACH-001183,-0.028057929963487927
ACH-001192,-0.03688753088775863
ACH-001193,-0.10544618899198548
ACH-001196,0.020156294258885758
ACH-001197,-0.004137523239174225
ACH-001205,-0.07087051385113248
ACH-001211,0.07138475766848383
ACH-001212,-0.13088716650871698
ACH-001228,-0.05336404670124113
ACH-001232,-0.08526424698570377
ACH-001239,-0.05354308440673868
ACH-001270,-0.10129925501121782
ACH-001274,-0.15602617976182925
ACH-001275,-0.0052615899737160545
ACH-001277,-0.049425103355887234
ACH-001278,-0.1769039755743859
ACH-001280,-0.018737945250288525
ACH-001283,-0.0979324127943966
ACH-001289,-0.032940801973996035
ACH-001300,-0.1580218022831934
ACH-001301,0.06918784041133445
ACH-001302,-0.2961712957373298
ACH-001306,-0.10781370151911072
ACH-001318,-0.07396257690525881
ACH-001322,-0.4117944450540561
ACH-001328,-0.20104147295359573
ACH-001332,0.07498061395505651
ACH-001336,-0.04590376123450148
ACH-001346,-0.06518434539866046
ACH-001353,-0.15532716993393886
ACH-001354,0.006818907152293433
ACH-001367,-0.2686857938100395
ACH-001368,-0.12670435568189828
ACH-001374,-0.5400720146704298
ACH-001377,-0.024001875215970563
ACH-001380,-0.14916309681830556
ACH-001391,-0.3012393451457244
ACH-001408,-0.05017839061216782
ACH-001430,0.08017849494832759
ACH-001431,-0.15214676324910942
ACH-001450,0.11621315291246198
ACH-001496,-0.25709172914006995
ACH-001500,-0.08909619168537941
ACH-001523,0.010013404724691076
ACH-001532,-0.032289509267473475
ACH-001550,-0.13297067330535448
ACH-001552,-0.058139133961347164
ACH-001554,-0.12267525156671992
ACH-001654,-0.12311868140592
ACH-001735,-0.10341183473199357
ACH-001736,-0.13104788922961924
ACH-001737,-0.237249878586472
ACH-001740,-0.2513022010110529
ACH-001745,-0.1057458839986815
ACH-001765,-0.4121250047887524
