,ICT1 (3396)
ACH-000208,-0.29931101225577844
ACH-000210,-0.4687521910357002
ACH-000211,-0.3864134699490691
ACH-000215,-0.23241761925247706
ACH-000221,-0.4879887823092611
ACH-000222,-0.3983690266116057
ACH-000223,-0.28604038375021995
ACH-000226,-0.1679240460087742
ACH-000227,-0.21911022504968167
ACH-000228,-0.3709431881882624
ACH-000231,-0.06076495875981126
ACH-000232,-0.30127861091172137
ACH-000233,-0.3713505532251162
ACH-000234,-0.31028552864445186
ACH-000235,-0.15070524217357376
ACH-000237,-0.03303896944201085
ACH-000238,-0.3310594344161072
ACH-000242,-0.19981976986221536
ACH-000243,-0.1860703246674136
ACH-000244,-0.18415944050494687
ACH-000246,-0.4006328945130156
ACH-000248,-0.4474954057619268
ACH-000250,-0.12505715586683966
ACH-000251,-0.3657933435242637
ACH-000252,-0.20014564820671985
ACH-000253,-0.16455362143353303
ACH-000255,-0.3559524818853176
ACH-000256,-0.29220438052684794
ACH-000257,-0.3054057769814577
ACH-000258,-0.2780660486015301
ACH-000259,-0.6052788551326345
ACH-000260,-0.14241752941958247
ACH-000261,-0.18714622492686164
ACH-000262,-0.2723075106355257
ACH-000263,-0.3963008434702829
ACH-000264,-0.18408187562894016
ACH-000265,-0.5609886184343957
ACH-000266,-0.2658172879970157
ACH-000272,-0.1798162402655477
ACH-000274,-0.23793407957102064
ACH-000277,-0.5397813141420975
ACH-000278,-0.16873328516506356
ACH-000279,-0.17142260947205828
ACH-000280,-0.07310459459526708
ACH-000281,-0.3638003678514507
ACH-000288,-0.3813273660534705
ACH-000291,-0.3096295897905964
ACH-000293,-0.4135223533962979
ACH-000294,0.20000665825653896
ACH-000295,-0.397280984419085
ACH-000296,-0.08273324036752414
ACH-000302,-0.38561095388835137
ACH-000304,-0.5596181931328068
ACH-000307,-0.11049699241706487
ACH-000308,-0.2151391826809408
ACH-000310,-0.2375341114665068
ACH-000311,-0.2465982727289437
ACH-000312,-0.2366044383254433
ACH-000315,0.03531877873171934
ACH-000316,-0.2984241072750472
ACH-000317,-0.09658335301232833
ACH-000318,-0.2282317023051873
ACH-000319,-0.06247750336158212
ACH-000320,-0.09963166100731173
ACH-000322,-0.2631255308308932
ACH-000323,-0.33128339854483696
ACH-000324,-0.1902314762175992
ACH-000329,-0.1975313375371704
ACH-000330,-0.34140029173127984
ACH-000331,-0.27304638821435423
ACH-000332,-0.16704387758188274
ACH-000334,-0.042203533762211136
ACH-000335,0.012998273406424564
ACH-000336,-0.5337578784936359
ACH-000337,-0.4969808116209037
ACH-000338,0.026313567233439143
ACH-000339,-0.17580151837935645
ACH-000341,-0.3115579881875056
ACH-000348,-0.313151567144417
ACH-000350,-0.2805098895727132
ACH-000352,-0.3832270754135249
ACH-000356,-0.3920108456078968
ACH-000361,-0.23312489369640102
ACH-000362,-0.18976718886406785
ACH-000363,-0.2654614953414275
ACH-000364,0.029859336760556705
ACH-000365,-0.3181846003246396
ACH-000366,-0.1854927062137222
ACH-000368,-0.056429798950473585
ACH-000374,-0.2753858963630713
ACH-000375,-0.2781621990548905
ACH-000376,-0.37068194567146334
ACH-000381,-0.2498140123273739
ACH-000383,-0.2365789289196296
ACH-000387,-0.2409612146804656
ACH-000389,-0.1820757146201447
ACH-000390,-0.3178968213463107
ACH-000393,-0.0659285340803963
ACH-000395,-0.2965473656271431
ACH-000396,-0.4295871337241885
ACH-000397,-0.1945767644366735
ACH-000401,-0.10225914814161494
ACH-000402,-0.3519711378841489
ACH-000403,-0.14885621582249275
ACH-000404,-0.7937870298257791
ACH-000406,-0.5489415198470045
ACH-000407,-0.2577827444690489
ACH-000408,-0.20905014512859707
ACH-000410,-0.22419402987620604
ACH-000411,-0.13152045403848678
ACH-000414,-0.39399028715785617
ACH-000415,-0.3059982796898595
ACH-000416,-0.19528646713538855
ACH-000420,-0.2570198151769553
ACH-000421,-0.16205435788082573
ACH-000424,-0.5185738231239746
ACH-000425,-0.3891221406374617
ACH-000426,-0.3782456069038953
ACH-000427,-0.19235192305267104
ACH-000433,-0.3227359965760977
ACH-000435,-0.3341259706412271
ACH-000436,-0.3659638584881216
ACH-000444,-0.19749335486851124
ACH-000445,-0.3674299116648756
ACH-000448,-0.20217522071903354
ACH-000450,-0.9287463857613768
ACH-000452,-0.1483109395135446
ACH-000454,-0.3915780067400103
ACH-000458,-0.14511987655812314
ACH-000459,-0.4712264939495362
ACH-000460,-0.08741417603327215
ACH-000461,-0.3021526623113632
ACH-000463,-0.06485215502688665
ACH-000464,-0.2405769364991605
ACH-000466,-0.2741861679289924
ACH-000467,-0.4715635094088487
ACH-000468,-0.3783516973917607
ACH-000469,-0.28357073416955497
ACH-000470,-0.21958371995496045
ACH-000471,-0.16463700244396534
ACH-000472,-0.19240002205958556
ACH-000473,-0.12004790914286932
ACH-000475,-0.32442223360390665
ACH-000476,-0.3301307278688264
ACH-000477,-0.3916360717361254
ACH-000479,-0.16530079433169184
ACH-000480,-0.4788494286015661
ACH-000481,-0.2914090619723041
ACH-000483,-0.3013004073330061
ACH-000484,-0.13342622474979995
ACH-000485,-0.27830452876471473
ACH-000486,-0.11098482166313416
ACH-000487,-0.3049330611354686
ACH-000488,-0.4100089960173644
ACH-000490,-0.28054496174150106
ACH-000491,-0.5774128513646128
ACH-000495,0.020462918439915358
ACH-000496,-0.2520329878961288
ACH-000499,-0.5616573556695134
ACH-000500,-0.11902669031114956
ACH-000502,-0.1819846787932856
ACH-000503,-0.2042491395189933
ACH-000505,-0.2089257048234021
ACH-000507,-0.5583556475928454
ACH-000510,-0.2927270559930077
ACH-000511,-0.0924441674537974
ACH-000512,-0.4647597952661918
ACH-000516,-0.12319879682327628
ACH-000517,-0.17780403031823616
ACH-000518,-0.24556449384388734
ACH-000520,-0.16108143333905175
ACH-000521,-0.4383102597828218
ACH-000522,-0.32356962582782955
ACH-000524,-0.3212359656975286
ACH-000527,-0.30951359465377976
ACH-000528,-0.2024508610726304
ACH-000537,-0.4659041537872622
ACH-000541,-0.1995796151209628
ACH-000542,-0.0012128201351034385
ACH-000544,-0.14436352686201506
ACH-000545,-0.3710220516996984
ACH-000547,-0.33475164140185204
ACH-000548,-0.07560080976545508
ACH-000549,-0.08493705906499963
ACH-000550,-0.16714759301853094
ACH-000552,-0.29736759862060835
ACH-000556,-0.2710246345732628
ACH-000557,-0.17770378857262176
ACH-000569,-0.2351728852794732
ACH-000570,-0.3680175399022266
ACH-000571,-0.2963262015514083
ACH-000573,-0.25233498537567045
ACH-000576,-0.14265073409758075
ACH-000579,-0.8209666954725766
ACH-000580,-0.21149041940436716
ACH-000584,-0.19124540387878464
ACH-000585,-0.1002197019573127
ACH-000588,-0.25425415751407443
ACH-000589,-0.4944951562653687
ACH-000591,-0.4133441228632511
ACH-000593,-0.3511191291714837
ACH-000600,-0.4394174732502972
ACH-000601,-0.20728064429389997
ACH-000605,-0.3664750890192307
ACH-000606,-0.2365734539034103
ACH-000608,-0.27278928487633713
ACH-000614,-0.5270190374754506
ACH-000616,-0.15413557060784142
ACH-000618,-0.3299046189800983
ACH-000619,-0.13859475865886048
ACH-000620,-0.1256477856700178
ACH-000621,-0.1957303312261016
ACH-000622,-0.12334478701472545
ACH-000623,-0.28775683376993744
ACH-000624,-0.11342053133450285
ACH-000627,-0.25728163997580633
ACH-000630,-0.4632397997342114
ACH-000631,-0.14930132811050773
ACH-000632,-0.26397019877697536
ACH-000633,-0.5316144074135061
ACH-000637,-0.4524449326725497
ACH-000638,-0.008219592245746036
ACH-000646,-0.5153975774545531
ACH-000647,-0.442648743181778
ACH-000648,-0.17579434372481864
ACH-000649,-0.123476715036545
ACH-000651,-0.5071110871332958
ACH-000652,-0.4067932192377848
ACH-000653,-0.39204430488620345
ACH-000657,-0.3066432280853863
ACH-000658,-0.21249874001247876
ACH-000661,-0.3036831030864541
ACH-000662,-0.5709215996614582
ACH-000663,-0.1675773292788674
ACH-000665,-0.12429382227947942
ACH-000671,-0.3409072148762253
ACH-000672,0.05806734501299615
ACH-000673,-0.1541830565175875
ACH-000676,-0.5211115445130053
ACH-000677,-0.5843294087046911
ACH-000681,-0.4133329994512614
ACH-000683,-0.2776417080821531
ACH-000684,-0.1201774814783111
ACH-000688,-0.3660770900236493
ACH-000693,-0.5693944693843679
ACH-000694,-0.29040062856155
ACH-000695,-0.1380249841762501
ACH-000696,-0.10619877878881333
ACH-000697,-0.3595935405148817
ACH-000699,-0.3480772677392898
ACH-000701,-0.2742246290013131
ACH-000706,-0.33666759417423753
ACH-000711,-0.08332091402652445
ACH-000713,-0.07798293483891515
ACH-000714,-0.09563081331341054
ACH-000718,-0.19063660126248472
ACH-000720,-0.2959755440314592
ACH-000721,-0.16384436347936684
ACH-000724,-0.12716874689743496
ACH-000725,-0.2645939751340094
ACH-000732,-0.32848223758104744
ACH-000734,-0.28942557953857984
ACH-000735,-0.15696377995833755
ACH-000736,-0.05912179554612889
ACH-000738,-0.3259505890074159
ACH-000746,-0.4548900977500033
ACH-000747,-0.4621373945357819
ACH-000748,-0.1428463183206736
ACH-000753,-0.19612330455804275
ACH-000756,-0.1817639813617866
ACH-000757,-0.4591937167983434
ACH-000758,-0.3699196116786417
ACH-000760,-0.40787986816530586
ACH-000762,-0.20339355577125812
ACH-000763,-0.20856856190474668
ACH-000764,-0.1735353391845063
ACH-000765,-0.29805353069645524
ACH-000766,-0.32845660633086626
ACH-000767,-0.40700731045525096
ACH-000768,-0.18735536423998345
ACH-000769,-0.14619324106972345
ACH-000770,-0.14248462336910134
ACH-000771,-0.28370115469770035
ACH-000773,-0.06737117871021435
ACH-000776,-0.1813897854163321
ACH-000777,-0.16424217433719074
ACH-000778,-0.21533025473751508
ACH-000781,-0.23374072046647826
ACH-000782,-0.2733490426346266
ACH-000783,-0.07835426763845159
ACH-000784,-0.5916299180557746
ACH-000785,-0.26335744533901584
ACH-000787,-0.28144540142474456
ACH-000788,-0.3433807348466287
ACH-000791,-0.3186877114472577
ACH-000792,-0.04443593657202877
ACH-000794,-0.1390476771135096
ACH-000796,-0.04523488275237069
ACH-000798,-0.32356967258318176
ACH-000799,-0.19305766577009348
ACH-000800,-0.6359345567090188
ACH-000802,-0.3095580824361311
ACH-000804,-0.2779646257307042
ACH-000805,-0.3383523216174955
ACH-000809,-0.3632636246689968
ACH-000810,-0.21965291825247515
ACH-000811,-0.1955836745560972
ACH-000817,-0.20857950944201112
ACH-000819,-0.1309346829991241
ACH-000820,-0.4911780896677103
ACH-000821,-0.019667372637862363
ACH-000822,-0.2622449742536207
ACH-000823,-0.23359722351714854
ACH-000824,-0.08948969306688806
ACH-000827,-0.09259366486873816
ACH-000829,-0.009261743840071128
ACH-000831,-0.4830348646706276
ACH-000832,-0.23630260443006915
ACH-000833,-0.4920793711194754
ACH-000834,-0.3967242702131158
ACH-000835,-0.15994658738787787
ACH-000836,-0.11631971571871222
ACH-000837,-0.2604293939983741
ACH-000838,-0.12748111636328344
ACH-000839,-0.2545193896923765
ACH-000840,-0.4114954734147723
ACH-000841,-0.30357224289832696
ACH-000843,-0.3477745457700941
ACH-000846,-0.2430391667725683
ACH-000847,-0.3533866798552111
ACH-000848,-0.20132513388974485
ACH-000849,-0.30584621130662554
ACH-000851,-0.015250654337590609
ACH-000855,-0.724316929309109
ACH-000856,-0.3768954026232283
ACH-000858,-0.4862257378300348
ACH-000859,-0.28434696861737296
ACH-000861,-0.19295393344995945
ACH-000862,-0.5242534167912021
ACH-000865,-0.17962948239995868
ACH-000866,-0.10112126077829248
ACH-000867,-0.22643692251037734
ACH-000869,-0.3737625073257481
ACH-000872,-0.34418109577196576
ACH-000873,-0.18522698378529528
ACH-000876,-0.4023031107839013
ACH-000878,-0.19007309210070497
ACH-000880,-0.05096678359056725
ACH-000881,-0.3776318736246835
ACH-000882,-0.5231113787017622
ACH-000884,-0.4515081445807386
ACH-000885,-0.5218736547983641
ACH-000887,-0.2925060129003994
ACH-000889,-0.3994850760646885
ACH-000896,-0.2007474764711743
ACH-000898,-0.4701153543141952
ACH-000900,-0.5402147887745185
ACH-000901,-0.19389749882557275
ACH-000905,-0.19224152069375772
ACH-000906,-0.2639474800755377
ACH-000907,-0.4278844678610925
ACH-000910,-0.2636417317179114
ACH-000911,-0.4401972871649377
ACH-000912,-0.07380747683881117
ACH-000913,-0.290120411452278
ACH-000915,-0.21248918695583185
ACH-000916,-0.2291760454436169
ACH-000917,-0.1978348229475101
ACH-000920,-0.3527559263822986
ACH-000921,-0.4032844166485557
ACH-000924,-0.4560138673739171
ACH-000926,-0.11946894631140376
ACH-000928,-0.37360401203011
ACH-000929,-0.4122251622866507
ACH-000932,-0.5133433055257829
ACH-000935,-0.4018235016343402
ACH-000936,-0.4266154512596274
ACH-000937,-0.08631238119929795
ACH-000938,-0.2816176742730298
ACH-000939,-0.3523659794695955
ACH-000941,-0.3547706044642919
ACH-000943,-0.5865204406967969
ACH-000946,-0.27835044867581216
ACH-000947,-0.37963434361096976
ACH-000948,-0.3053171649191485
ACH-000950,-0.4107981777011381
ACH-000953,-0.16056282134764838
ACH-000954,-0.3992528153568943
ACH-000957,-0.2153250184629027
ACH-000958,-0.3145819131630848
ACH-000960,-0.2191554498539489
ACH-000963,-0.17569137255963935
ACH-000968,-0.636594116505918
ACH-000969,-0.22472528262528585
ACH-000972,-0.010923478497277879
ACH-000973,-0.0037612231102448546
ACH-000974,-0.2331906088235536
ACH-000978,-0.5361865358370089
ACH-000984,-0.10076837916331503
ACH-000986,-0.20581611820257806
ACH-000988,-0.1737158111846637
ACH-000993,-0.04261993167775166
ACH-000994,-0.4593751842515896
ACH-000996,-0.4060302819491812
ACH-001001,-0.3305248264585893
ACH-001020,-0.2757234873648133
ACH-001028,-0.3688631457992551
ACH-001031,-0.3501867869389607
ACH-001038,-0.30472520165894845
ACH-001048,-0.08454237638631236
ACH-001050,-0.14833671280963387
ACH-001053,-0.13606456415015403
ACH-001054,-0.2729896085750307
ACH-001061,-0.28041468591331703
ACH-001067,-0.21962815334439045
ACH-001075,-0.3162729628167622
ACH-001096,-0.3330298433818459
ACH-001111,-0.3175919418184887
ACH-001119,-0.32924858043305905
ACH-001128,-0.5436318755955746
ACH-001134,-0.19383956014891332
ACH-001151,-0.0814656835624146
ACH-001163,-0.4099816381288182
ACH-001164,-0.23654381007482475
ACH-001183,-0.2416665570558331
ACH-001192,-0.1563303689981507
ACH-001193,0.005574434851592278
ACH-001196,-0.19743104672925565
ACH-001197,-0.18816756742247145
ACH-001205,-0.2685178347043545
ACH-001211,-0.11455382931261245
ACH-001212,-0.06723715469328716
ACH-001228,-0.2748171039913258
ACH-001232,-0.28543224541351697
ACH-001239,-0.5213200790689361
ACH-001270,-0.3565218836994323
ACH-001274,-0.3042631349072071
ACH-001275,-0.5789840915331563
ACH-001277,-0.1505239613822084
ACH-001278,-0.5409908336803572
ACH-001280,-0.14398979445839116
ACH-001283,-0.1916281472235244
ACH-001289,-0.23667255093126766
ACH-001300,-0.20697605825471205
ACH-001301,-0.17301878606528354
ACH-001302,-0.3023706111294892
ACH-001306,-0.16126783797677566
ACH-001318,-0.6068583169094625
ACH-001322,-0.1344502587717944
ACH-001328,-0.25252996526756194
ACH-001332,-0.4854013413685668
ACH-001336,-0.2637201157023561
ACH-001346,-0.16631817704054866
ACH-001353,-0.047991997865776834
ACH-001354,-0.28142175468465364
ACH-001367,-0.6185866861848129
ACH-001368,-0.31817701049191
ACH-001374,0.11205779442869727
ACH-001377,-0.3785080105475619
ACH-001380,-0.4517997348488564
ACH-001391,-0.34046152581076833
ACH-001408,-0.005921917011914663
ACH-001430,-0.17630189276802347
ACH-001431,-0.10309881825967293
ACH-001450,-0.37589054355716944
ACH-001496,-0.2377951726728522
ACH-001500,-0.7640566661966042
ACH-001523,-0.6060554699364947
ACH-001532,-0.3499936612498713
ACH-001550,-0.4846641868780504
ACH-001552,-0.5068368668098323
ACH-001554,-0.3258374292836009
ACH-001654,-0.1986581235415905
ACH-001735,-0.155298934139331
ACH-001736,-0.4755563410465233
ACH-001737,0.4542096582947005
ACH-001740,-0.08312855124091746
ACH-001745,-0.2467111966889954
ACH-001765,-0.1111187936118875
