,ATP2C1 (27032)
ACH-000463,-0.1710347100525347
ACH-000464,-0.2714406913408953
ACH-000466,-0.3443334294638539
ACH-000467,-0.04547072756886588
ACH-000468,0.13450565342992266
ACH-000469,-0.5161290933921395
ACH-000470,-0.3049521436156237
ACH-000471,-0.17348412779296996
ACH-000472,-0.0935448467308382
ACH-000473,-0.034675327475932466
ACH-000475,-0.11247194389008686
ACH-000476,0.06984876987891751
ACH-000477,-0.06827130893812255
ACH-000479,0.06954293474437298
ACH-000480,-0.05760021217659093
ACH-000481,-0.04239306698141066
ACH-000483,-0.29607036152282074
ACH-000484,-0.2499762232278534
ACH-000485,0.14232699877657762
ACH-000486,-0.18651324200349376
ACH-000487,0.04812327776985823
ACH-000488,-0.08140316680489011
ACH-000490,-0.08147440120502346
ACH-000491,-0.3803369272376783
ACH-000495,-0.12191548799569925
ACH-000496,-0.1233881828171324
ACH-000499,-0.4052251939894152
ACH-000500,-0.055782043969856525
ACH-000502,-0.07851772832516281
ACH-000503,0.004156699089900256
ACH-000505,-0.16720395845549932
ACH-000507,-0.08425808786832699
ACH-000510,-0.132575107664573
ACH-000511,-0.21095822045388185
ACH-000512,-0.3573954551493567
ACH-000516,-0.3287345542479942
ACH-000517,-0.31141668288445623
ACH-000518,-0.17535084374353435
ACH-000520,0.08667352086764847
ACH-000521,-0.1846236209473904
ACH-000522,-0.039212300928154496
ACH-000524,-0.07004032923925349
ACH-000527,-0.13391523374217865
ACH-000528,-0.1553602331102655
ACH-000537,-0.2963639442929943
ACH-000541,-0.856330471761029
ACH-000542,-0.22722165493560534
ACH-000544,0.06401586809039114
ACH-000545,0.05428673206592989
ACH-000547,-0.2551580178905897
ACH-000548,-0.5930543823856911
ACH-000549,-0.22044853203284065
ACH-000550,-0.04569314734104815
ACH-000552,0.03306675392491048
ACH-000556,-0.14647766683623256
ACH-000557,-0.11626124853063168
ACH-000569,-0.22082323968039405
ACH-000570,-0.3279035001787867
ACH-000571,-0.010215663439899788
ACH-000573,-0.06095460258437959
ACH-000576,-0.7558992865978678
ACH-000579,-0.07663097574599669
ACH-000580,-0.09386103772191083
ACH-000584,-0.6658580001110344
ACH-000585,0.051437248073098026
ACH-000588,-0.4850547156384543
ACH-000589,-0.052469495367048834
ACH-000591,-0.2486903159468448
ACH-000593,-0.2532809608366249
ACH-000600,-0.6441931401662807
ACH-000601,-0.15703843001352547
ACH-000605,-0.04848475030816127
ACH-000606,-0.07821922313968323
ACH-000608,-0.12251267616451747
ACH-000614,0.0012058051712894053
ACH-000616,-0.09457409860629963
ACH-000618,-0.0364980580512155
ACH-000619,-0.10083965564935556
ACH-000620,-0.10351949012371878
ACH-000621,-0.15844154796798612
ACH-000622,-0.10641566599110658
ACH-000623,-0.11501962753071815
ACH-000624,-0.01959982900430685
ACH-000627,-0.15745872309616832
ACH-000630,-0.6430336675692514
ACH-000631,-0.3327215192741554
ACH-000632,-0.01702298614403482
ACH-000633,0.05352019542584307
ACH-000637,-0.12582922705176589
ACH-000638,0.008654834281175002
ACH-000646,-0.07793312313613407
ACH-000647,-0.15454011430218534
ACH-000648,0.26670394791329416
ACH-000649,-0.06881408281223557
ACH-000651,-0.03369129554549247
ACH-000652,-0.1876724419051578
ACH-000653,-0.3512709538653701
ACH-000657,-0.012881049105441208
ACH-000658,-0.7733457732540029
ACH-000661,-0.004947725423676451
ACH-000662,-0.16936196620202412
ACH-000663,-0.013812874047061241
ACH-000665,-0.1787899813979161
ACH-000671,-0.2437881866415865
ACH-000672,-0.022190401976550356
ACH-000673,-0.3270489102595898
ACH-000676,-0.2176754952745799
ACH-000677,-0.13389738160216566
ACH-000681,0.0585812110888447
ACH-000683,0.09640966152696773
ACH-000684,0.13289025621678205
ACH-000688,-0.19101696794911405
ACH-000693,-0.06522762439067667
ACH-000694,0.06900516209174454
ACH-000695,-0.04522626526878955
ACH-000696,-0.15832141954249598
ACH-000697,-0.28700542826659897
ACH-000699,-0.4194611796256789
ACH-000701,-0.10720762225485303
ACH-000706,-0.07069600283541062
ACH-000711,-0.30675737988366897
ACH-000713,-0.07352757725893798
ACH-000714,-0.5641152830089434
ACH-000718,-0.09759437129199246
ACH-000720,-0.08829488259064118
ACH-000721,-0.2585141500486759
ACH-000724,-0.23299310747525906
ACH-000725,-0.005427172493667392
ACH-000732,-0.313700696972039
ACH-000734,-0.14824696379155144
ACH-000735,-0.16774046865150544
ACH-000736,-0.05509522943160877
ACH-000738,-0.06108013470864135
ACH-000746,0.2652893308298588
ACH-000747,-0.19275949565575476
ACH-000748,-0.03767517203007141
ACH-000753,-0.5662561948557723
ACH-000756,-0.0920597138332236
ACH-000757,-0.0030868595198510896
ACH-000758,-0.008609840931956256
ACH-000760,-0.10221635324965417
ACH-000762,0.0073679104996647905
ACH-000763,-0.643371857314644
ACH-000764,-0.14720148670514085
ACH-000765,-0.052950460726693765
ACH-000766,-0.1045831678439702
ACH-000767,-0.1198307289622477
ACH-000768,-0.4426858972486115
ACH-000769,-0.22390511235285968
ACH-000770,-0.17198959169611655
ACH-000771,0.016170629948151317
ACH-000773,-0.0521270655156951
ACH-000776,-0.08001132676590554
ACH-000777,-0.32979429649940445
ACH-000778,0.020761581598462683
ACH-000781,-0.06704919162376616
ACH-000782,-0.16542675186444913
ACH-000783,-0.10710977574801904
ACH-000784,0.05074540726420974
ACH-000785,-0.2992207433755442
ACH-000787,-0.2419451653372482
ACH-000788,-0.09176890838870193
ACH-000791,-0.2063670620846407
ACH-000792,0.03136166914915433
ACH-000794,-0.07240333012331987
ACH-000796,0.06264242156578695
ACH-000798,-0.07286128227350101
ACH-000799,-0.2830705838059125
ACH-000800,-0.26859730795446546
ACH-000802,-0.010054266424151937
ACH-000804,-0.2471587923090223
ACH-000805,-0.033762474203702146
ACH-000809,-0.21962391719427649
ACH-000810,-0.2307931293741399
ACH-000811,-0.07272531486691228
ACH-000817,-0.5538700144679195
ACH-000819,-0.16554820814712834
ACH-000820,-0.21639911921817828
ACH-000821,-0.3190322871491859
ACH-000822,-0.2403172112484933
ACH-000823,0.3049966344313265
ACH-000824,0.09356101679644953
ACH-000827,-0.024537752307103585
ACH-000829,-0.14672282927705635
ACH-000831,-0.3155562537336564
ACH-000832,-0.11625212907125194
ACH-000833,-0.07431812439878807
ACH-000834,0.10669232483462668
ACH-000835,-0.09978816212955234
ACH-000836,-0.19044297048078696
ACH-000837,-0.0921942994345944
ACH-000838,-0.6518603397029556
ACH-000839,-0.160313325919512
ACH-000840,-0.6992292438535073
ACH-000841,0.2399481229627945
ACH-000843,-0.09108064247645804
ACH-000846,-0.21311428175645805
ACH-000847,-0.057966463106467934
ACH-000848,-0.01053750368495614
ACH-000849,-0.06677642739021086
ACH-000851,-0.5076094748404314
ACH-000855,-0.15042206845489986
ACH-000856,0.05133576161509657
ACH-000858,-0.2455692240851632
ACH-000859,-0.122378889184096
ACH-000861,-0.3144612564306628
ACH-000862,-0.3108342619217121
ACH-000865,0.016179612122776577
ACH-000866,-0.08181176398685268
ACH-000867,-0.040521160532504784
ACH-000869,-0.10147569091489736
ACH-000872,-0.1235632848637908
ACH-000873,-0.4861635550895049
ACH-000876,-0.051644398146283764
ACH-000878,-0.2977231744847409
ACH-000880,-0.2554092841221645
ACH-000881,-0.1009606125273374
ACH-000882,-0.0176841989915083
ACH-000884,-0.07930729511919404
ACH-000885,0.0544103945056716
ACH-000887,-0.13835004164444706
ACH-000889,-0.6828141627414813
ACH-000896,-0.1878479661810283
ACH-000898,-0.10342952345356894
ACH-000900,-0.3928076886959854
ACH-000901,-0.15833595065883888
ACH-000905,-0.1721310645749013
ACH-000906,-0.14875720547853855
ACH-000907,0.004525717147407928
ACH-000910,-0.055641343515745983
ACH-000911,-0.09008788456477833
ACH-000912,-0.01517532738474336
ACH-000913,-0.34721186356533723
ACH-000915,-0.16814255682563778
ACH-000916,0.06601150558142645
ACH-000917,-0.11972670856397866
ACH-000920,-0.07898319367302467
ACH-000921,-0.12984609718612736
ACH-000924,-0.1824141524076585
ACH-000926,-0.05671508688329865
ACH-000928,-0.1869435921255876
ACH-000929,0.11061193699732927
ACH-000932,-0.22638312666056196
ACH-000935,-0.40902608570074106
ACH-000936,-0.2481455887545441
ACH-000937,-0.5121580173738635
ACH-000938,0.027604251900139955
ACH-000939,-0.0552180731246268
ACH-000941,-0.19228418736506386
ACH-000943,-0.2108854208687713
ACH-000946,-0.2283162059916687
ACH-000947,0.017795324224328515
ACH-000948,-0.07746208319567185
ACH-000950,-0.2525710511174348
ACH-000953,-0.08924558089492537
ACH-000954,-0.1951317076433404
ACH-000957,-0.15132770497150605
ACH-000958,-0.13692001004053342
ACH-000960,-0.2473359748816219
ACH-000963,-0.2345763777120303
ACH-000968,-0.11327425660399168
ACH-000969,-0.02753806773741142
ACH-000972,-0.2771416063791801
ACH-000973,-0.15316571007913365
ACH-000974,0.018378448401363854
ACH-000978,0.08981844260533417
ACH-000984,-0.26843330132586685
ACH-000986,0.1198670808317152
ACH-000988,0.11980838463331815
ACH-000993,-0.04882666195206155
ACH-000994,0.09400354517553697
ACH-000996,-0.23357663594154585
ACH-001001,-0.1423849175144343
ACH-001020,-0.2991280776313941
ACH-001028,-0.009185473145089572
ACH-001031,0.21415773328322427
ACH-001038,-0.0677607939002234
ACH-001048,-0.1496893971241209
ACH-001050,0.1576524628358953
ACH-001053,-0.3979818685502473
ACH-001054,-0.3415600573995265
ACH-001061,-0.08437196712960156
ACH-001067,0.06399235592233532
ACH-001075,-0.0988860899148649
ACH-001096,-0.47220725602218705
ACH-001111,-0.07507817198859032
ACH-001119,-0.11208561920178478
ACH-001128,-0.020050155334282047
ACH-001134,-0.2296403340558248
ACH-001151,0.03547273696167863
ACH-001163,-0.27978698799273244
ACH-001164,-0.17382376452147538
ACH-001183,0.007840394880498187
ACH-001192,-0.2375264863503564
ACH-001193,-0.18324856708184775
ACH-001196,-0.010835096431124385
ACH-001197,-0.14867416876818748
ACH-001205,-0.4142378540873031
ACH-001211,-0.13939740457116284
ACH-001212,0.04578300389402479
ACH-001228,-0.0255062899267318
ACH-001232,-0.1240947842011293
ACH-001239,-0.10751264537423807
ACH-001270,0.02533289531009888
ACH-001274,0.17019292171624306
ACH-001275,0.04793963625602076
ACH-001277,-0.05615204305767415
ACH-001278,-0.212198688137422
ACH-001280,-0.07891845308843795
ACH-001283,-0.3624185651976699
ACH-001289,-0.026406774672696944
ACH-001300,-0.2039266809998
ACH-001301,-0.0912470445583753
ACH-001302,-0.009471935681230479
ACH-001306,-0.07531999835472733
ACH-001318,-0.014998628182476647
ACH-001322,-0.3261853682294105
ACH-001328,0.10150830385602523
ACH-001332,0.08520851463847491
ACH-001336,-0.31909436445901745
ACH-001346,-0.034899215211488734
ACH-001353,-0.03114930789572924
ACH-001354,-0.1483713307867334
ACH-001367,-0.4780360108177821
ACH-001368,-0.04630054636662413
ACH-001374,-0.13524195151566407
ACH-001377,-0.035676283946415144
ACH-001380,0.035178500067879835
ACH-001391,-0.06857800650925454
ACH-001408,0.1738737778509736
ACH-001430,-0.35981483313088714
ACH-001431,-0.17016557856492032
ACH-001450,0.1324515879365116
ACH-001496,0.09275209513838144
ACH-001500,0.054426250437473817
ACH-001523,-0.13590390901634888
ACH-001532,-0.15651934642443702
ACH-001550,0.11654840268371144
ACH-001552,-0.17842283893227498
ACH-001554,-0.08058607081623223
ACH-001654,-0.056715793537459765
ACH-001735,-0.10116658871476092
ACH-001736,-0.1686060752984585
ACH-001737,-0.2727442805199201
ACH-001740,-0.40877757044154056
ACH-001745,-0.3041624881116641
ACH-001765,0.0016683602959483893
