,PSD (5662)
ACH-000397,-0.056025140050669206
ACH-000401,0.08186899184862788
ACH-000402,-0.15513787485510916
ACH-000403,-0.07862264199620372
ACH-000404,-0.05003250092055808
ACH-000406,-0.24601035732483306
ACH-000407,-0.19924440506250016
ACH-000408,-0.0786272269895209
ACH-000410,-0.1342474351667933
ACH-000411,-0.1169677408683762
ACH-000414,-0.02290336387497995
ACH-000415,-0.10309759299692864
ACH-000416,-0.10102956498753952
ACH-000420,-0.15289277499506101
ACH-000421,-0.1158937204627632
ACH-000424,-0.22505696884755974
ACH-000425,-0.13816132516233132
ACH-000426,-0.1469186852518406
ACH-000427,-0.1001259082801894
ACH-000433,-0.13667537532294774
ACH-000435,-0.16471593905335566
ACH-000436,-0.1376319151563185
ACH-000444,-0.15536687993046466
ACH-000445,-0.2044432331012621
ACH-000448,-0.049934007538768914
ACH-000450,-0.17319780207980273
ACH-000452,-0.23475378738818575
ACH-000454,-0.037149231059600114
ACH-000458,-0.1284846230825698
ACH-000459,-0.15122491941400232
ACH-000460,-0.15786764425228278
ACH-000461,-0.06995173514654347
ACH-000463,-0.07720649245445581
ACH-000464,-0.02689797494872584
ACH-000466,-0.03959355767286765
ACH-000467,-0.05049918295050397
ACH-000468,-0.2828737377566418
ACH-000469,-0.11349618036490125
ACH-000470,0.040879952896834895
ACH-000471,-0.02948689052197637
ACH-000472,-0.05496937025602296
ACH-000473,-0.1996752019269044
ACH-000475,-0.013041520830411766
ACH-000476,-0.07354026820639475
ACH-000477,-0.10846320563999527
ACH-000479,0.03131744363457044
ACH-000480,-0.12617968432373045
ACH-000481,-0.06000913177100833
ACH-000483,-0.15130934865030496
ACH-000484,-0.006816019986886455
ACH-000485,-0.15972106656455634
ACH-000486,-0.06808455939197725
ACH-000487,-0.10199558638500067
ACH-000488,-0.07202247966028519
ACH-000490,-0.18850264007063056
ACH-000491,-0.06398183266587036
ACH-000495,-0.3510858400808741
ACH-000496,-0.061009003768746066
ACH-000499,-0.04404439039504456
ACH-000500,0.4942398521286655
ACH-000502,-0.10300043107127936
ACH-000503,0.10116006713031196
ACH-000505,-0.14266776552891292
ACH-000507,-0.09267465768431128
ACH-000510,-0.10873627759731813
ACH-000511,-0.08361120110753263
ACH-000512,0.06877691626445867
ACH-000516,-0.015208499813980819
ACH-000517,0.0015266212525499884
ACH-000518,-0.02446098616352444
ACH-000520,-0.22246266018952124
ACH-000521,-0.03047875525622382
ACH-000522,-0.0057279223778358744
ACH-000524,-0.07910330586142772
ACH-000527,-0.10084578892523044
ACH-000528,-0.2553462043476747
ACH-000537,-0.03777860423402325
ACH-000541,0.13642647613487802
ACH-000542,-0.10672958596871704
ACH-000544,-0.07065980469625094
ACH-000545,-0.027299198606254613
ACH-000547,-0.23753564522951875
ACH-000548,-0.0032615507835130697
ACH-000549,-0.2803654625518058
ACH-000550,-0.13316640648736855
ACH-000552,-0.05301574864653108
ACH-000556,-0.0671145378037199
ACH-000557,-0.14040604664732625
ACH-000569,-0.118649428908429
ACH-000570,-0.13131541706780167
ACH-000571,-0.005574376280981747
ACH-000573,-0.12538273717160472
ACH-000576,-0.15736957172247015
ACH-000579,-0.29860700825367115
ACH-000580,-0.2433925318590024
ACH-000584,-0.10836672546950277
ACH-000585,-0.2040506892081775
ACH-000588,0.06231388399529484
ACH-000589,-0.055177376098497766
ACH-000591,-0.12591994483593133
ACH-000593,-0.19476098006798886
ACH-000600,-0.24231203581546534
ACH-000601,-0.08554845293660536
ACH-000605,-0.1693859193626911
ACH-000606,-0.08890073984160919
ACH-000608,-0.09546856624674983
ACH-000614,-0.11995050393784812
ACH-000616,-0.2720547121706385
ACH-000618,-0.10716997002730616
ACH-000619,-0.11570267285793195
ACH-000620,-0.04656619043957475
ACH-000621,-0.08439471101951816
ACH-000622,-0.06020464281016925
ACH-000623,-0.15335457430935753
ACH-000624,-0.08317788248121409
ACH-000627,-0.04922895640480044
ACH-000630,-0.09879905836266988
ACH-000631,-0.440828418749832
ACH-000632,-0.05511162627533577
ACH-000633,-0.0541775285422334
ACH-000637,-0.040068973501874806
ACH-000638,0.004940077242613789
ACH-000646,0.06422114877228509
ACH-000647,-0.16731411254200929
ACH-000648,-0.16652886811823325
ACH-000649,-0.10521043309847564
ACH-000651,-0.18099742540592195
ACH-000652,-0.09354625256044302
ACH-000653,-0.23280832020605546
ACH-000657,-0.08911892891484785
ACH-000658,-0.010649850175450644
ACH-000661,0.04487239115521786
ACH-000662,-0.03877278521638019
ACH-000663,-0.036767022414557496
ACH-000665,-0.1006507545679343
ACH-000671,-0.10566810142972588
ACH-000672,-0.07520488486320269
ACH-000673,-0.13147683150276124
ACH-000676,-0.2862562808319894
ACH-000677,-0.3521180997437474
ACH-000681,-0.057573402015822076
ACH-000683,-0.08442690273498346
ACH-000684,-0.12146502785639893
ACH-000688,-0.20997339259746256
ACH-000693,-0.08640145071090563
ACH-000694,-0.0816485105330568
ACH-000695,0.07188462481738339
ACH-000696,-0.07596893004007416
ACH-000697,-0.13553744919400507
ACH-000699,-0.004728841216594098
ACH-000701,-0.14782203205705702
ACH-000706,-0.05669790684910396
ACH-000711,-0.1951053771099996
ACH-000713,0.13703232875722746
ACH-000714,-0.18176422718262095
ACH-000718,-0.0492064639058455
ACH-000720,0.02804543940934736
ACH-000721,-0.13444502384481852
ACH-000724,-0.017817667954494982
ACH-000725,0.0934255733892682
ACH-000732,-0.29657516629270675
ACH-000734,-0.05202405040566123
ACH-000735,-0.09903327953816556
ACH-000736,-0.1672530579914267
ACH-000738,-0.2368071104359618
ACH-000746,-0.17132587903629234
ACH-000747,-0.4903030573648921
ACH-000748,-0.07057161472879142
ACH-000753,-0.07787626814046165
ACH-000756,0.024858656530477388
ACH-000757,-0.11653045133489764
ACH-000758,-0.16315455834701806
ACH-000760,-0.07828627207083894
ACH-000762,0.040959673740551726
ACH-000763,-0.0007554600106590447
ACH-000764,-0.3472661495275941
ACH-000765,-0.04598838693254301
ACH-000766,-0.012036659312089495
ACH-000767,-0.05928255707993984
ACH-000768,-0.04925652646055219
ACH-000769,-0.29720984202158
ACH-000770,-0.016039384005905717
ACH-000771,-0.11794717902206014
ACH-000773,-0.1335406268953201
ACH-000776,-0.054018616099941914
ACH-000777,-0.19882533380830889
ACH-000778,-0.026587057812499287
ACH-000781,-0.018866865425352576
ACH-000782,-0.05918328856494421
ACH-000783,-0.06981117403893562
ACH-000784,-0.2172053241749243
ACH-000785,-0.15731745290412075
ACH-000787,-7.216240338405772e-05
ACH-000788,-0.15382263419208808
ACH-000791,-0.055007286211206416
ACH-000792,-0.07938343013645728
ACH-000794,-0.20765171600330415
ACH-000796,-0.11720620818857384
ACH-000798,-0.1943570257804536
ACH-000799,-0.08065806281245698
ACH-000800,-0.15338955733704013
ACH-000802,-0.14322764213306674
ACH-000804,-0.010040503765298822
ACH-000805,-0.2913881252473546
ACH-000809,-0.17544083172958266
ACH-000810,0.014247083380583109
ACH-000811,-0.28711786231695857
ACH-000817,-0.1074539977119576
ACH-000819,-0.1211373168988119
ACH-000820,0.05922576865107075
ACH-000821,-0.15988168675392753
ACH-000822,-0.10313360098459087
ACH-000823,-0.04205373340380384
ACH-000824,-0.0997220489031113
ACH-000827,-0.15648654783510968
ACH-000829,-0.09151997746289092
ACH-000831,-0.1012582799398346
ACH-000832,-0.06295453814720679
ACH-000833,-0.18687831154348208
ACH-000834,-0.0813481650310219
ACH-000835,-0.01389903077470946
ACH-000836,-0.06557919392238551
ACH-000837,-0.13663126488202393
ACH-000838,-0.02536697955977841
ACH-000839,-0.07575361271138271
ACH-000840,-0.1894800319228751
ACH-000841,-0.09351034537610976
ACH-000843,-0.1178255867142684
ACH-000846,-0.026436433707559392
ACH-000847,-0.5285527277719523
ACH-000848,-0.2062179971963232
ACH-000849,-0.216328728100638
ACH-000851,-0.03595384863303768
ACH-000855,0.08688800246882078
ACH-000856,-0.07274428679042702
ACH-000858,-0.1497521580759217
ACH-000859,0.03510482457987758
ACH-000861,-0.3424075281427297
ACH-000862,-0.1337646586316624
ACH-000865,-0.21229635161462626
ACH-000866,-0.06809460023008675
ACH-000867,-0.043358930318446086
ACH-000869,-0.015734547926697602
ACH-000872,0.04089975317517893
ACH-000873,-0.2073574048861084
ACH-000876,-0.05426891957214049
ACH-000878,-0.08024656527733394
ACH-000880,-0.12451333269533163
ACH-000881,-0.022983194150154398
ACH-000882,-0.15999426613756382
ACH-000884,-0.034269596627381334
ACH-000885,-0.05374033658134971
ACH-000887,0.013284627715189744
ACH-000889,-0.08547603671975973
ACH-000896,-0.059020315022510025
ACH-000898,-0.009281780597589915
ACH-000900,-0.13792958103414546
ACH-000901,-0.11145072154321488
ACH-000905,-0.0750727316149178
ACH-000906,-0.061840157600111086
ACH-000907,-0.14021346006310065
ACH-000910,-0.02725212183454381
ACH-000911,-0.038229955766969685
ACH-000912,-0.0619563720968504
ACH-000913,-0.10589487728106448
ACH-000915,-0.003699786531423653
ACH-000916,-0.023280576293618818
ACH-000917,-0.05532806854036548
ACH-000920,-0.16158428392708926
ACH-000921,-0.02549751928076797
ACH-000924,-0.2412154835717037
ACH-000926,-0.05821147089713534
ACH-000928,0.00794043872408158
ACH-000929,0.06512046279758055
ACH-000932,-0.04452456389571095
ACH-000935,-0.2448247629670506
ACH-000936,-0.08160550389057047
ACH-000937,-0.1965491934652404
ACH-000938,-0.06646567422224922
ACH-000939,-0.02298085256246101
ACH-000941,-0.08965092945880206
ACH-000943,-0.057148357885008876
ACH-000946,-0.16717355652835375
ACH-000947,-0.2002872644570338
ACH-000948,0.01932844330165161
ACH-000950,-0.26423375483329004
ACH-000953,-0.06903146522820153
ACH-000954,-0.20339343083300745
ACH-000957,-0.01973774404768494
ACH-000958,-0.12187855991659385
ACH-000960,-0.021695142146254263
ACH-000963,-0.08308087961567677
ACH-000968,-0.23430786910954104
ACH-000969,-0.07797400567665583
ACH-000972,-0.1952322437338572
ACH-000973,0.00027527231239692985
ACH-000974,-0.19203484157368933
ACH-000978,-0.07921744658698683
ACH-000984,-0.13236467783901393
ACH-000986,0.08825948234732536
ACH-000988,-0.20230194809898408
ACH-000993,0.09715118558863904
ACH-000994,0.07709284143053677
ACH-000996,-0.0961985110407579
ACH-001001,-0.1116781111777112
ACH-001020,-0.13391892377046344
ACH-001028,-0.05882690761662051
ACH-001031,-0.17213300465918954
ACH-001038,-0.11797299622849745
ACH-001048,-0.11239537565728352
ACH-001050,-0.11325409949936667
ACH-001053,-0.15378782320995296
ACH-001054,-0.15874236616162862
ACH-001061,-0.009455177231312398
ACH-001067,-0.21282346115625606
ACH-001075,-0.17475890451508205
ACH-001096,-0.2438389640241242
ACH-001111,0.14217110307862313
ACH-001119,-0.1241391070264788
ACH-001128,-0.2573691486503704
ACH-001134,-0.1577295274644087
ACH-001151,-0.13529653034671973
ACH-001163,-0.05350457665476862
ACH-001164,-0.29585768657974393
ACH-001183,-0.038600568827444386
ACH-001192,-0.05056073523641004
ACH-001193,-0.2329499202490677
ACH-001196,-0.18701910043709025
ACH-001197,-0.04320120017101648
ACH-001205,-0.16696930521200434
ACH-001211,-0.2466997180129779
ACH-001212,0.05346857161292209
ACH-001228,-0.20909838337332368
ACH-001232,-0.1759589394986825
ACH-001239,-0.001403955065101507
ACH-001270,-0.06789957841384195
ACH-001274,-0.037299572360965774
ACH-001275,-0.3537873181199182
ACH-001277,0.09882271067291236
ACH-001278,-0.33540113569155355
ACH-001280,0.007711907865797531
ACH-001283,0.014726025958299025
ACH-001289,-0.22582174481686415
ACH-001300,-0.18459423742801792
ACH-001301,-0.21507056845655007
ACH-001302,-0.03456686398078505
ACH-001306,-0.033567405834782814
ACH-001318,-0.04532733259805359
ACH-001322,-0.011642427297837892
ACH-001328,-0.19349309506146214
ACH-001332,-0.04760897149940131
ACH-001336,0.011835319882240736
ACH-001346,-0.10283945427892507
ACH-001353,0.013595258919094456
ACH-001354,0.07987246735799254
ACH-001367,-0.0748881023496708
ACH-001368,-0.17185537187944866
ACH-001374,0.04991626380673704
ACH-001377,-0.10037683981496097
ACH-001380,-0.10633404047058824
ACH-001391,-0.1159618819107492
ACH-001408,0.003930972695879872
ACH-001430,-0.16229863047296414
ACH-001431,-0.14457429921593568
ACH-001450,-0.2953718536141301
ACH-001496,-0.16930286916290635
ACH-001500,-0.10635166691691242
ACH-001523,-0.01382647072554182
ACH-001532,-0.0730912585122392
ACH-001550,-0.10726653329207317
ACH-001552,-0.0914308230950148
ACH-001554,-0.1348901230426239
ACH-001654,-0.11556402745261105
ACH-001735,-0.14018400957723032
ACH-001736,-0.1071476495279258
ACH-001737,-0.2954342921961205
ACH-001740,-0.1326431775498627
ACH-001745,-0.05740392655498434
ACH-001765,-0.11287461090451872
