,CNBP (7555)
ACH-000901,-0.03923615536903472
ACH-000905,0.04512636456176746
ACH-000906,-0.233446483912205
ACH-000907,-0.2738483148057764
ACH-000910,-0.027190935911146918
ACH-000911,0.06960840318434203
ACH-000912,-0.12067029960006685
ACH-000913,0.09301452793924953
ACH-000915,-0.4258650194999637
ACH-000916,-0.42029118734128507
ACH-000917,-0.19058405165904654
ACH-000920,0.08847683871159291
ACH-000921,-0.19539069411377388
ACH-000924,-0.03459713918327965
ACH-000926,-0.08849839864634898
ACH-000928,0.19136305405920545
ACH-000929,-0.1959844322204096
ACH-000932,0.17025164022750974
ACH-000935,-0.04178721992992432
ACH-000936,0.1601478684646063
ACH-000937,0.006173710368814138
ACH-000938,-0.21057175448009266
ACH-000939,-0.1044090200473166
ACH-000941,-0.35624743489180954
ACH-000943,-0.16099643872693625
ACH-000946,0.1624514263179182
ACH-000947,-0.054413902883192776
ACH-000948,0.1289495313890924
ACH-000950,-0.06557178805504424
ACH-000953,-0.06947893330700979
ACH-000954,-0.09029561071744928
ACH-000957,-0.1645309086734245
ACH-000958,0.021966005921257054
ACH-000960,-0.042676458582020634
ACH-000963,-0.10816948966168052
ACH-000968,-0.0778799910588362
ACH-000969,-0.03480953731680025
ACH-000972,-0.12729294967757604
ACH-000973,-0.17982883727464927
ACH-000974,0.04708046247161367
ACH-000978,-0.22165700706476654
ACH-000984,-0.16106201915819365
ACH-000986,-0.13052352850893428
ACH-000988,-0.17778112600732154
ACH-000993,0.01482488023783603
ACH-000994,0.059802220738379874
ACH-000996,-0.1927975660006188
ACH-001001,-0.12472940184226708
ACH-001020,0.2020495190136765
ACH-001028,-0.16191797982781198
ACH-001031,0.016384641322311714
ACH-001038,-0.07480813208019882
ACH-001048,0.06836667724050932
ACH-001050,-0.021196892152700774
ACH-001053,-0.21596000118565112
ACH-001054,-0.08451022119663615
ACH-001061,-0.13572754819528787
ACH-001067,-0.22272151178037886
ACH-001075,0.09449094681999863
ACH-001096,0.03525768146434925
ACH-001111,-0.02698682147610764
ACH-001119,0.06119994673935372
ACH-001128,-0.2412826746385551
ACH-001134,-0.252524525258239
ACH-001151,-0.01326545716118445
ACH-001163,0.03345207018597798
ACH-001164,-0.14694202259965464
ACH-001183,-0.03416330959670152
ACH-001192,-0.13550401962877695
ACH-001193,-0.30651504114938416
ACH-001196,-0.17718941460254828
ACH-001197,-0.28775441082011305
ACH-001205,-0.21397864776572095
ACH-001211,0.08557190799988927
ACH-001212,0.1855806290806601
ACH-001228,0.0692489484089282
ACH-001232,0.06881906909876409
ACH-001239,-0.03897654362384511
ACH-001270,-0.3221265825957012
ACH-001274,-0.044920895890673086
ACH-001275,-0.14619503817083868
ACH-001277,-0.0070713398477650425
ACH-001278,-0.2414314382995432
ACH-001280,0.07834322726357325
ACH-001283,-0.12803565339313192
ACH-001289,0.09237155736807433
ACH-001300,-0.15093779474530306
ACH-001301,-0.05837652925720549
ACH-001302,0.2260810517426089
ACH-001306,-0.15657449769081452
ACH-001318,-0.06234492097632121
ACH-001322,-0.008090730195800996
ACH-001328,0.043555144375065705
ACH-001332,-0.1470125816873085
ACH-001336,-0.05471873345937276
ACH-001346,0.06581790049809297
ACH-001353,-0.21125113403962265
ACH-001354,-0.15940389645665629
ACH-001367,-0.15595501900021144
ACH-001368,-0.1887218296649888
ACH-001374,0.21540643316555635
ACH-001377,0.17437292456308265
ACH-001380,-0.15137771034679906
ACH-001391,-0.09303774690318596
ACH-001408,-0.15100422978811573
ACH-001430,0.24393905151975245
ACH-001431,-0.042072925030185636
ACH-001450,-0.13965020359592914
ACH-001496,-0.011119284575684322
ACH-001500,-0.3345345307902397
ACH-001523,-0.1853523415021826
ACH-001532,-0.20653838909263694
ACH-001550,-0.15137282325133194
ACH-001552,-0.031104844917669145
ACH-001554,-0.006162299182522734
ACH-001654,-0.2422568818572395
ACH-001735,0.030468246789778313
ACH-001736,-0.16508192319193776
ACH-001737,-0.10033951596959433
ACH-001740,-0.15983894222677966
ACH-001745,-0.060469992421862725
ACH-001765,0.06175290736199685
