,LMBR1L (55716)
ACH-000665,-0.23927495293181364
ACH-000671,0.062492398304787485
ACH-000672,-0.03528748251628098
ACH-000673,-0.1788280164435441
ACH-000676,-0.1846309229440356
ACH-000677,-0.22303124479381467
ACH-000681,-0.024608095054078318
ACH-000683,-0.07746584096897202
ACH-000684,-0.07564558599127204
ACH-000688,-0.05461451743244426
ACH-000693,-0.07219088675945481
ACH-000694,-0.1632890456576704
ACH-000695,-0.1570816962848171
ACH-000696,-0.16643050988104702
ACH-000697,-0.12552819544880722
ACH-000699,-0.08889170108376424
ACH-000701,-0.19826128734458884
ACH-000706,-0.11498944832108025
ACH-000711,-0.16175135390267575
ACH-000713,-0.059854634997808576
ACH-000714,-0.053999719798027986
ACH-000718,-0.05239414020358844
ACH-000720,-0.2295131367890512
ACH-000721,-0.08481963639230979
ACH-000724,0.033608242799972744
ACH-000725,-0.1820884346634512
ACH-000732,-0.11285713342054687
ACH-000734,-0.2401862426448062
ACH-000735,-0.15878018594620424
ACH-000736,-0.16248933301112845
ACH-000738,-0.2401513723954383
ACH-000746,-0.1540034555616425
ACH-000747,-0.23277680835509584
ACH-000748,-0.06439890718306347
ACH-000753,-0.16098924534540626
ACH-000756,-0.013733574074546492
ACH-000757,-0.02961687409295658
ACH-000758,-0.08828434683438456
ACH-000760,-0.14316442004505314
ACH-000762,-0.01175488341976865
ACH-000763,-0.03960742613073781
ACH-000764,-0.2438147850750871
ACH-000765,-0.15163982097970286
ACH-000766,-0.12113030219584378
ACH-000767,-0.161786706919983
ACH-000768,-0.09583233676685604
ACH-000769,-0.07763321209485921
ACH-000770,-0.08333019229413076
ACH-000771,-0.1529115000842835
ACH-000773,-0.124422983576128
ACH-000776,-0.19806090727713188
ACH-000777,-0.07648648829629558
ACH-000778,-0.05089776239243743
ACH-000781,0.003731872986868842
ACH-000782,-0.06361065659088261
ACH-000783,-0.2391551000644497
ACH-000784,-0.17786263881775344
ACH-000785,-0.17691943626207934
ACH-000787,-0.12827104637288575
ACH-000788,-0.08490720482151254
ACH-000791,-0.047080893124175814
ACH-000792,-0.19028849448191648
ACH-000794,-0.17190556333785462
ACH-000796,-0.1599841562111446
ACH-000798,-0.15003118455514947
ACH-000799,-0.31923435383320153
ACH-000800,-0.212038818617708
ACH-000802,-0.0955664721416928
ACH-000804,-0.06667774380569509
ACH-000805,-0.17857252840909008
ACH-000809,-0.15398475697670178
ACH-000810,-0.03020495173072616
ACH-000811,-0.12596104588114967
ACH-000817,-0.14059911460514413
ACH-000819,-0.00490231152740271
ACH-000820,0.04625694156167556
ACH-000821,-0.062467588624807585
ACH-000822,-0.1494204787904418
ACH-000823,-0.11511008053635223
ACH-000824,-0.12485034871853895
ACH-000827,-0.1083704635692599
ACH-000829,-0.011790783957517712
ACH-000831,-0.1479631503179166
ACH-000832,0.023280959999061275
ACH-000833,-0.19910669796160047
ACH-000834,-0.24667617181825516
ACH-000835,-0.06882085913486383
ACH-000836,-0.09842500405953188
ACH-000837,-0.15332659863634046
ACH-000838,-0.08765962108527853
ACH-000839,-0.0774010446762934
ACH-000840,-0.0740296467698244
ACH-000841,0.027689473584322312
ACH-000843,0.09180696242258486
ACH-000846,-0.1172536717970538
ACH-000847,-0.2384496138625173
ACH-000848,-0.14786251971182535
ACH-000849,-0.054791613024050057
ACH-000851,-0.2773558908688176
ACH-000855,-0.16431547356901666
ACH-000856,-0.14256387731958076
ACH-000858,-0.07999577066734745
ACH-000859,-0.0924997202167759
ACH-000861,-0.1176953716523412
ACH-000862,-0.0989991166498108
ACH-000865,-0.18360239911176515
ACH-000866,-0.13811022511413718
ACH-000867,-0.156086559098012
ACH-000869,0.029492616268272036
ACH-000872,-0.12378163561489355
ACH-000873,-0.08036582368167604
ACH-000876,-0.11495537976728408
ACH-000878,-0.17561911047885898
ACH-000880,-0.026370834059220003
ACH-000881,-0.07684199119992577
ACH-000882,-0.10012211169739353
ACH-000884,-0.06903811412492457
ACH-000885,0.006391165200668579
ACH-000887,-0.2567704504662592
ACH-000889,-0.18131652728361744
ACH-000896,-0.07530558006963918
ACH-000898,-0.2236345235707116
ACH-000900,-0.38829330911389576
ACH-000901,-0.16375015715327682
ACH-000905,0.007403582470579844
ACH-000906,-0.17546128479759854
ACH-000907,0.02392117817141527
ACH-000910,-0.1956535188365832
ACH-000911,-0.30800301219079423
ACH-000912,-0.1845005944940182
ACH-000913,-0.05723498396000791
ACH-000915,-0.20539253970507645
ACH-000916,0.15657162517902842
ACH-000917,-0.2251360558679319
ACH-000920,0.10056133853807638
ACH-000921,-0.1835577736645161
ACH-000924,0.0030826764349294613
ACH-000926,-0.05370073706640118
ACH-000928,-0.12695613383079787
ACH-000929,-0.4409628829152536
ACH-000932,-0.2558646417088942
ACH-000935,-0.0729793971281164
ACH-000936,-0.07689953809593646
ACH-000937,-0.1055489387929105
ACH-000938,-0.030860599379996457
ACH-000939,-0.13809729224841502
ACH-000941,-0.03744791224858137
ACH-000943,-0.07194290034250993
ACH-000946,-0.23145524981389606
ACH-000947,-0.13649058346819087
ACH-000948,-0.1607827639072269
ACH-000950,-0.14326314125923387
ACH-000953,-0.004891109679076626
ACH-000954,-0.29798599100120576
ACH-000957,-0.2303538410864644
ACH-000958,0.03814920244682373
ACH-000960,-0.08516569562430149
ACH-000963,-0.23025013343573
ACH-000968,-0.11113196922307073
ACH-000969,-0.13231835740501466
ACH-000972,-0.27247396740144403
ACH-000973,-0.04909985002033724
ACH-000974,-0.20496071484190406
ACH-000978,-0.16589653905742185
ACH-000984,-0.162888317321809
ACH-000986,0.020181731914827233
ACH-000988,-0.16221646846028293
ACH-000993,-0.10954418601311328
ACH-000994,-0.13783314576642616
ACH-000996,-0.0936726696820728
ACH-001001,-0.1859648166721913
ACH-001020,-0.1881655149575893
ACH-001028,-0.15114663469399914
ACH-001031,-0.19841954637909656
ACH-001038,-0.11606629168838192
ACH-001048,-0.15756359335947026
ACH-001050,-0.15732179533156296
ACH-001053,-0.060866420838915025
ACH-001054,-0.005720304651186105
ACH-001061,-0.11557657795801797
ACH-001067,-0.11487165631729138
ACH-001075,-0.1296566529085233
ACH-001096,-0.16684135658851634
ACH-001111,-0.11177327201075116
ACH-001119,-0.11280040897220553
ACH-001128,-0.2588546524639669
ACH-001134,-0.25008149769528604
ACH-001151,-0.17447248908377747
ACH-001163,-0.16113209477987336
ACH-001164,0.1672489557758491
ACH-001183,-0.03413513810806176
ACH-001192,0.03865027772072091
ACH-001193,-0.1668919408961729
ACH-001196,-0.08602218674669343
ACH-001197,-0.26740976540825195
ACH-001205,-0.00857867517317608
ACH-001211,-0.055569108070295165
ACH-001212,-0.1310565979026518
ACH-001228,-0.1893745216645413
ACH-001232,-0.07741490698633807
ACH-001239,-0.10914528694839952
ACH-001270,-0.04817993236871874
ACH-001274,-0.0395356478064164
ACH-001275,-0.03070253253939487
ACH-001277,-0.04981178563497318
ACH-001278,-0.13757102580136368
ACH-001280,-0.13616427266610442
ACH-001283,-0.14136763723952595
ACH-001289,0.04777232496715352
ACH-001300,0.037433674456857725
ACH-001301,-0.16975840479874854
ACH-001302,-0.16821662049958933
ACH-001306,-0.02040948835178179
ACH-001318,-0.12573658671637555
ACH-001322,-0.22174420959169389
ACH-001328,-0.12373929129861122
ACH-001332,-0.4999196655889671
ACH-001336,-0.09775932764468896
ACH-001346,-0.2190527081475272
ACH-001353,-0.07588197595635482
ACH-001354,0.08788326772125911
ACH-001367,-0.10027893447716574
ACH-001368,-0.1650549499079769
ACH-001374,-0.1912867303109253
ACH-001377,-0.2332410156326785
ACH-001380,-0.12250569238426055
ACH-001391,-0.16189597918505838
ACH-001408,-0.00999807271948763
ACH-001430,-0.1847364486431209
ACH-001431,0.09982826376217403
ACH-001450,-0.00028804991586782344
ACH-001496,-0.1405769278591405
ACH-001500,-0.12685905530702593
ACH-001523,-0.1760267715490105
ACH-001532,-0.12762545639663425
ACH-001550,-0.15681519767313826
ACH-001552,0.020960982001011808
ACH-001554,-0.14179706926546162
ACH-001654,-0.16122994792248932
ACH-001735,-0.05383467793670781
ACH-001736,-0.1072560542658818
ACH-001737,-0.24503933845379144
ACH-001740,-0.25987509355564986
ACH-001745,-0.08718084139068752
ACH-001765,-0.12866726233392972
