,MCAT (27349)
ACH-000906,-0.37038078170567257
ACH-000907,-0.14785603387653262
ACH-000910,-0.229256880817382
ACH-000911,-0.306730469184377
ACH-000912,-0.21598024079405173
ACH-000913,-0.40362231298681983
ACH-000915,-0.1274291602719493
ACH-000916,-0.08348215314311637
ACH-000917,-0.33947896793405963
ACH-000920,-0.19081999648855824
ACH-000921,-0.5614840289943732
ACH-000924,-0.4016692639257551
ACH-000926,-0.12108076396908045
ACH-000928,-0.22483564745181014
ACH-000929,-0.17022664816836136
ACH-000932,-0.2413383939519728
ACH-000935,-0.41870363896208296
ACH-000936,-0.4551655729337364
ACH-000937,0.006927898687338384
ACH-000938,-0.10150042300084844
ACH-000939,-0.2365521130266069
ACH-000941,-0.2681065665026175
ACH-000943,-0.608602871739496
ACH-000946,-0.17773821699634568
ACH-000947,-0.5225623089920715
ACH-000948,-0.16346156688762747
ACH-000950,-0.15015118137656294
ACH-000953,0.07700070934406704
ACH-000954,-0.3202468500846237
ACH-000957,-0.1854699215044132
ACH-000958,-0.2281934739767805
ACH-000960,-0.03620000849727043
ACH-000963,-0.23936573899679756
ACH-000968,-0.3112732172637536
ACH-000969,-0.2411264388262021
ACH-000972,-0.15113883138560444
ACH-000973,-0.14495376331097584
ACH-000974,-0.24029624891274626
ACH-000978,-0.2835495987994182
ACH-000984,-0.19339014652133596
ACH-000986,-0.15495039829950624
ACH-000988,-0.14316489529156287
ACH-000993,0.0468326042253648
ACH-000994,-0.1871375453014555
ACH-000996,0.2444062597026258
ACH-001001,-0.3688835534630914
ACH-001020,-0.2267038587535383
ACH-001028,-0.2810367740761168
ACH-001031,-0.2519528487498429
ACH-001038,-0.23639498217326815
ACH-001048,-0.2478607880877776
ACH-001050,-0.11745065816779425
ACH-001053,-0.012737344129729574
ACH-001054,-0.21652185261577436
ACH-001061,-0.3734634562482687
ACH-001067,-0.039926309000862525
ACH-001075,0.01958270762753059
ACH-001096,-0.5711899716508174
ACH-001111,0.1818486313353028
ACH-001119,-0.33344362622680884
ACH-001128,-0.11968784062010375
ACH-001134,0.06819844879402784
ACH-001151,-0.13297082477814362
ACH-001163,-0.15144917793301665
ACH-001164,-0.4268394125225861
ACH-001183,-0.11566849786626532
ACH-001192,-0.11574968860449428
ACH-001193,-0.018286651575107688
ACH-001196,-0.3896145106767129
ACH-001197,-0.08088888276067252
ACH-001205,0.06097025291169372
ACH-001211,-0.15791924600492313
ACH-001212,-0.30598924285068396
ACH-001228,-0.20689557022530514
ACH-001232,-0.2878007984927722
ACH-001239,-0.3306527156747241
ACH-001270,-0.15170131570120668
ACH-001274,-0.18390289434091425
ACH-001275,-0.5807954368687249
ACH-001277,-0.5027861038830826
ACH-001278,-0.4274733727719437
ACH-001280,-0.09074329236457232
ACH-001283,-0.24202433575665014
ACH-001289,-0.03947026947596941
ACH-001300,-0.25786605306042193
ACH-001301,-0.2671949691932838
ACH-001302,-0.2745888944580581
ACH-001306,-0.3132721246074275
ACH-001318,-0.3361339475324736
ACH-001322,-0.4004546948087405
ACH-001328,-0.1399897997903625
ACH-001332,-0.1828449496340936
ACH-001336,-0.2500954010666656
ACH-001346,-0.1136305395795631
ACH-001353,-0.07294275234008611
ACH-001354,-0.4209094297952132
ACH-001367,-0.3324237648099041
ACH-001368,-0.03398013038969784
ACH-001374,-0.041011004119244056
ACH-001377,-0.37925601729819697
ACH-001380,-0.2361837917877096
ACH-001391,-0.11192432441726782
ACH-001408,0.006210211985689602
ACH-001430,-0.09593186949966516
ACH-001431,-0.043882177161643714
ACH-001450,-0.486675868920661
ACH-001496,-0.062478588173267985
ACH-001500,-0.5218844423684257
ACH-001523,-0.2222463850951365
ACH-001532,-0.21193168711364424
ACH-001550,-0.22524485449982706
ACH-001552,-0.08247029630477884
ACH-001554,-0.2403987841948903
ACH-001654,-0.10908210789784037
ACH-001735,-0.02151381799635033
ACH-001736,-0.17921507686363086
ACH-001737,-0.37444794274881504
ACH-001740,-0.09020640181927576
ACH-001745,-0.11580842348279435
ACH-001765,-0.3366608386313542
