,SPOCD1 (90853)
ACH-000768,-0.2433773502911569
ACH-000769,-0.3097727409109757
ACH-000770,-0.28410177735575315
ACH-000771,-0.3579004437475661
ACH-000773,-0.01841189404971293
ACH-000776,-0.16447497830067492
ACH-000777,-0.17553981712415426
ACH-000778,-0.1538830886681715
ACH-000781,-0.17163905801303073
ACH-000782,-0.21296558532078533
ACH-000783,-0.2487411340712972
ACH-000784,-0.11611760708433615
ACH-000785,-0.16223141318865986
ACH-000787,-0.23932857758490025
ACH-000788,-0.23090149299688345
ACH-000791,-0.27932327150664543
ACH-000792,-0.1277036451679929
ACH-000794,-0.29654307332453794
ACH-000796,-0.10725053844698616
ACH-000798,-0.4172411967045705
ACH-000799,-0.3022713675952778
ACH-000800,-0.16833472594861165
ACH-000802,-0.2633770828906767
ACH-000804,-0.026166342735133092
ACH-000805,-0.320379182182417
ACH-000809,-0.15813771344595495
ACH-000810,-0.4674321671089986
ACH-000811,-0.31264280032192165
ACH-000817,-0.22771230296130734
ACH-000819,-0.17251669322480295
ACH-000820,-0.3934358491483125
ACH-000821,-0.2725759695872167
ACH-000822,-0.07604734154143067
ACH-000823,-0.2993597612481022
ACH-000824,-0.2538359410726532
ACH-000827,-0.20308215439323998
ACH-000829,-0.28164590448988913
ACH-000831,-0.24396429661128965
ACH-000832,-0.3562017215255022
ACH-000833,-0.06942113235559436
ACH-000834,-0.1997965055777232
ACH-000835,-0.22233518209143802
ACH-000836,-0.13451944562489962
ACH-000837,-0.22155281534120705
ACH-000838,-0.29298161724092625
ACH-000839,-0.4657697932169737
ACH-000840,-0.3555206365015808
ACH-000841,-0.31536423323406537
ACH-000843,-0.18315175621596408
ACH-000846,-0.118181720882396
ACH-000847,-0.19301454554543004
ACH-000848,-0.2037856252713919
ACH-000849,-0.43351223502818775
ACH-000851,-0.3747217642004129
ACH-000855,-0.363930097502524
ACH-000856,-0.2609161175848997
ACH-000858,-0.3565063280698492
ACH-000859,-0.31979431664103514
ACH-000861,-0.2317384513825025
ACH-000862,-0.0903001361756837
ACH-000865,-0.2011220046306067
ACH-000866,-0.2455069814994187
ACH-000867,-0.20188642436116705
ACH-000869,-0.14728962300329335
ACH-000872,-0.26288726262725026
ACH-000873,-0.04504164164066735
ACH-000876,-0.2137867209330941
ACH-000878,-0.21323516147839855
ACH-000880,-0.10066924629587697
ACH-000881,-0.21827461689214225
ACH-000882,-0.3816859774299732
ACH-000884,-0.27795960486712623
ACH-000885,-0.11800101827935325
ACH-000887,-0.33891814444389673
ACH-000889,-0.24754745214028245
ACH-000896,-0.2241675769301369
ACH-000898,-0.3099083668321217
ACH-000900,-0.2456721949879843
ACH-000901,-0.17580113515981474
ACH-000905,-0.2372881337466683
ACH-000906,-0.24297212265308435
ACH-000907,-0.3790010684063714
ACH-000910,-0.22366543774624698
ACH-000911,-0.34444708987288697
ACH-000912,-0.11565782969188075
ACH-000913,-0.15902211599254926
ACH-000915,-0.12162329449473964
ACH-000916,-0.29053127986378
ACH-000917,-0.21679052252334727
ACH-000920,-0.0488936363890377
ACH-000921,-0.42014237332530585
ACH-000924,-0.268176601739111
ACH-000926,-0.16404263824933007
ACH-000928,-0.3906842654221764
ACH-000929,-0.3214344996274016
ACH-000932,-0.18167761092554308
ACH-000935,-0.1623090283753969
ACH-000936,-0.1517893436205735
ACH-000937,-0.1491265126342836
ACH-000938,-0.047632124399356005
ACH-000939,-0.28935623987277137
ACH-000941,-0.13200981193907127
ACH-000943,-0.12124178848343735
ACH-000946,-0.3138339721001598
ACH-000947,-0.18264238759526766
ACH-000948,-0.3090726719325598
ACH-000950,-0.6373523834039949
ACH-000953,-0.2255171591108861
ACH-000954,-0.27406741474728474
ACH-000957,-0.3199296928124174
ACH-000958,-0.2862384404855925
ACH-000960,-0.2326539953359205
ACH-000963,-0.09117206941517654
ACH-000968,-0.035140512610786594
ACH-000969,-0.2185921065072828
ACH-000972,-0.27707383974268085
ACH-000973,-0.2966917891663103
ACH-000974,-0.16079676046685765
ACH-000978,-0.28701507244190466
ACH-000984,-0.1690640921430622
ACH-000986,-0.19830659765259906
ACH-000988,-0.2510330265629864
ACH-000993,-0.20495645152916486
ACH-000994,-0.29019210058780576
ACH-000996,-0.3816292766500015
ACH-001001,-0.3293234472347412
ACH-001020,-0.19963352291422204
ACH-001028,-0.2054036543539582
ACH-001031,-0.24146019745995576
ACH-001038,-0.19189701260437916
ACH-001048,-0.28449529065985696
ACH-001050,-0.3272225217214483
ACH-001053,-0.3563195078243541
ACH-001054,-0.2254109976034761
ACH-001061,-0.20695674531832026
ACH-001067,-0.2252531466343128
ACH-001075,-0.2842141168411665
ACH-001096,-0.23180810254503256
ACH-001111,-0.24760492917885066
ACH-001119,-0.10267094250483652
ACH-001128,0.018839704971131084
ACH-001134,-0.3538013711111444
ACH-001151,-0.2545792928853161
ACH-001163,-0.23048540530320735
ACH-001164,-0.3894373390254007
ACH-001183,-0.2325536015656759
ACH-001192,-0.2513812883380915
ACH-001193,-0.15287134058753182
ACH-001196,-0.3463916764727022
ACH-001197,-0.22249454584242287
ACH-001205,-0.2390866617598008
ACH-001211,-0.0951118292337365
ACH-001212,-0.20570132509604191
ACH-001228,-0.3937741615170499
ACH-001232,-0.28092827206787313
ACH-001239,-0.10160700197273746
ACH-001270,-0.3272720175871078
ACH-001274,-0.3089752020180419
ACH-001275,-0.3956202450503856
ACH-001277,-0.2108088048197731
ACH-001278,-0.19098296615122476
ACH-001280,-0.0851735256661936
ACH-001283,-0.09337802740266046
ACH-001289,-0.11921471728138484
ACH-001300,-0.14191401654461586
ACH-001301,-0.1981490055653045
ACH-001302,-0.16130851430684492
ACH-001306,-0.2988891256066816
ACH-001318,-0.2865344395765062
ACH-001322,-0.3364472493924689
ACH-001328,-0.28269242124855515
ACH-001332,-0.2804544037973909
ACH-001336,-0.20605515841671201
ACH-001346,-0.26313430842058444
ACH-001353,-0.17503715019108773
ACH-001354,-0.18320499315157449
ACH-001367,-0.306123948890263
ACH-001368,-0.2564645874440437
ACH-001374,-0.14770880272197404
ACH-001377,-0.1500586857400567
ACH-001380,-0.3195728932274993
ACH-001391,-0.2423769858398436
ACH-001408,-0.30212089594691816
ACH-001430,-0.19529029466969489
ACH-001431,-0.14600404082539073
ACH-001450,-0.30307031471951884
ACH-001496,-0.3160100266633463
ACH-001500,-0.2930831814873532
ACH-001523,-0.2505688308029733
ACH-001532,-0.16610658379045593
ACH-001550,-0.1916088604685412
ACH-001552,-0.4734880905848348
ACH-001554,-0.32581165383898497
ACH-001654,-0.22835959553823826
ACH-001735,-0.21098890684992225
ACH-001736,-0.21182021513352475
ACH-001737,-0.5097897978586754
ACH-001740,-0.22233186645399566
ACH-001745,-0.3388320670572837
ACH-001765,-0.243364337443535
