,PACS2 (23241)
ACH-000681,-0.3367031716518363
ACH-000683,-0.2290673445404174
ACH-000684,-0.31683742578597995
ACH-000688,-0.13019966933736066
ACH-000693,-0.196162257836725
ACH-000694,-0.1095331578922102
ACH-000695,-0.2433415909031517
ACH-000696,-0.19991164716257792
ACH-000697,-0.2893369333581468
ACH-000699,-0.2656031475504809
ACH-000701,-0.13976096385286882
ACH-000706,-0.12391648765674712
ACH-000711,-0.2805167111602063
ACH-000713,-0.1171699050869624
ACH-000714,-0.4202030521876406
ACH-000718,-0.1776716642692246
ACH-000720,-0.1205887723106832
ACH-000721,-0.17273658877517367
ACH-000724,-0.2629445590094409
ACH-000725,-0.08365897823513954
ACH-000732,-0.15426765589517927
ACH-000734,-0.19746462577599927
ACH-000735,-0.2506307621647302
ACH-000736,-0.28125609708314625
ACH-000738,-0.2373861279449255
ACH-000746,-0.28555726775460416
ACH-000747,-0.09440021413380938
ACH-000748,-0.2964123318020039
ACH-000753,-0.2579792748739129
ACH-000756,-0.2150794238844175
ACH-000757,-0.2446735467643632
ACH-000758,0.08427698587422737
ACH-000760,-0.11694229806532873
ACH-000762,-0.5202896688488448
ACH-000763,-0.28091816172960665
ACH-000764,-0.1619863232559697
ACH-000765,-0.14417514108517115
ACH-000766,-0.24038256432189506
ACH-000767,-0.3219552925292898
ACH-000768,-0.13388692160475912
ACH-000769,-0.1635847710117423
ACH-000770,-0.18573303928408266
ACH-000771,-0.11398851277754
ACH-000773,-0.4038118841123201
ACH-000776,-0.3245095052352583
ACH-000777,-0.14393976707223724
ACH-000778,-0.13039802759702535
ACH-000781,-0.1747364966364113
ACH-000782,-0.2342940472895133
ACH-000783,-0.3617653778049284
ACH-000784,-0.13414794013986991
ACH-000785,-0.3548859836409309
ACH-000787,-0.15456409526884246
ACH-000788,-0.19788811998033212
ACH-000791,-0.24874114623441645
ACH-000792,-0.1444244851683943
ACH-000794,-0.3363911295575071
ACH-000796,-0.2626758447574273
ACH-000798,-0.23192748692680626
ACH-000799,-0.12462172529813716
ACH-000800,-0.13292081027148964
ACH-000802,-0.3303766640833229
ACH-000804,-0.10102655533420436
ACH-000805,-0.05060997577406637
ACH-000809,-0.19202206066840694
ACH-000810,-0.2434635587761305
ACH-000811,-0.1068311235572297
ACH-000817,-0.3591098636445862
ACH-000819,-0.1964049578493548
ACH-000820,0.026270010433196957
ACH-000821,-0.3254468166108681
ACH-000822,-0.09978745432996447
ACH-000823,-0.12472914412787335
ACH-000824,-0.2782021380270368
ACH-000827,-0.12487489861679313
ACH-000829,-0.5939138289339988
ACH-000831,-0.04269188464279383
ACH-000832,-0.18691050055702066
ACH-000833,-0.208056484886659
ACH-000834,-0.08914780565678287
ACH-000835,-0.08856210871251585
ACH-000836,-0.13091810344283178
ACH-000837,-0.22563469900875205
ACH-000838,-0.4058134814158573
ACH-000839,-0.2753362752437204
ACH-000840,0.10706998424850236
ACH-000841,-0.2751488718474089
ACH-000843,-0.3993941289858609
ACH-000846,-0.1644781029620331
ACH-000847,-0.3330237891201034
ACH-000848,-0.09774619424378564
ACH-000849,-0.2083233019974098
ACH-000851,-0.1445560227588661
ACH-000855,-0.005848484011480313
ACH-000856,-0.3207184149815593
ACH-000858,-0.2691536929760307
ACH-000859,-0.2337758530132818
ACH-000861,-0.1556598323832598
ACH-000862,-0.10628662298296944
ACH-000865,-0.21103711505707645
ACH-000866,-0.2486637319548319
ACH-000867,-0.16231441783670794
ACH-000869,-0.3687066155520464
ACH-000872,-0.19915619084481825
ACH-000873,-0.12114169965146157
ACH-000876,-0.16585053269455027
ACH-000878,-0.4661765392807339
ACH-000880,-0.13007557494739053
ACH-000881,-0.22995585401293656
ACH-000882,-0.17647529342672058
ACH-000884,-0.2276753420766548
ACH-000885,-0.2977593115471515
ACH-000887,-0.15646084785814754
ACH-000889,-0.3492437669398096
ACH-000896,-0.16001642195332286
ACH-000898,-0.2706648386614825
ACH-000900,-0.18140986006512289
ACH-000901,-0.2690006477182449
ACH-000905,-0.12840777489434516
ACH-000906,-0.16291173036594608
ACH-000907,-0.2832670552609767
ACH-000910,-0.27233123331193104
ACH-000911,-0.16053738122594868
ACH-000912,-0.1872284986378276
ACH-000913,-0.22054819826428876
ACH-000915,-0.1901972975298335
ACH-000916,-0.03957401910270954
ACH-000917,-0.05863228375129794
ACH-000920,-0.3583176481334198
ACH-000921,-0.4409854023832706
ACH-000924,-0.1345298122449999
ACH-000926,-0.2540457629289413
ACH-000928,-0.2584360614948387
ACH-000929,-0.1673453021034288
ACH-000932,-0.2391456595386124
ACH-000935,-0.09599765444706368
ACH-000936,-0.15397463228846328
ACH-000937,-0.32617392907840764
ACH-000938,-0.3074072137502397
ACH-000939,-0.2265327273950208
ACH-000941,-0.1940716957138788
ACH-000943,-0.1822237432148152
ACH-000946,-0.16781877247252744
ACH-000947,-0.20120983041193416
ACH-000948,-0.24069599534461406
ACH-000950,-0.2891680567359711
ACH-000953,-0.4737969542568535
ACH-000954,-0.09696432607808857
ACH-000957,-0.134594455309466
ACH-000958,-0.2093335729303286
ACH-000960,-0.21462856982707007
ACH-000963,-0.18043782485375826
ACH-000968,-0.1967255028274159
ACH-000969,-0.13851759927804733
ACH-000972,-0.5253535495160119
ACH-000973,-0.20854907431473527
ACH-000974,-0.110260617015556
ACH-000978,-0.029059271593864712
ACH-000984,-0.2826253478538466
ACH-000986,-0.12399694878359352
ACH-000988,-0.3245225090465094
ACH-000993,-0.24830909323511074
ACH-000994,-0.18633040185600575
ACH-000996,0.09205371991031193
ACH-001001,-0.3054384042070994
ACH-001020,-0.567379407095652
ACH-001028,-0.3400040546354885
ACH-001031,-0.1774055933279951
ACH-001038,-0.3292245018367352
ACH-001048,-0.2092007184036916
ACH-001050,-0.24098246565381465
ACH-001053,-0.2496103423195012
ACH-001054,-0.20177791814959545
ACH-001061,-0.06418973708347132
ACH-001067,-0.3673299638125944
ACH-001075,-0.2546828008932613
ACH-001096,-0.2172440217487013
ACH-001111,-0.26215689890854665
ACH-001119,-0.045828741711889734
ACH-001128,0.06871294297755469
ACH-001134,-0.21433714908234028
ACH-001151,-0.2871838487760255
ACH-001163,-0.15902292381286512
ACH-001164,-0.14694989482479742
ACH-001183,-0.23147083152775985
ACH-001192,-0.21719513313455585
ACH-001193,0.09702941265924207
ACH-001196,-0.2035832602485286
ACH-001197,-0.1561722790226395
ACH-001205,-0.1631908422109065
ACH-001211,-0.26033023447931924
ACH-001212,-0.42323975187019547
ACH-001228,-0.10940324058206033
ACH-001232,-0.2763454531174213
ACH-001239,-0.18708838496798885
ACH-001270,-0.29793734197999955
ACH-001274,-0.19769685440682824
ACH-001275,-0.2893059979799817
ACH-001277,-0.01833815737721391
ACH-001278,-0.2944025333448161
ACH-001280,-0.25071525864122235
ACH-001283,-0.32529631862460257
ACH-001289,-0.16533045989621145
ACH-001300,-0.4257036052492647
ACH-001301,-0.07451694883916919
ACH-001302,-0.25043980872089217
ACH-001306,-0.10460704549979748
ACH-001318,-0.07930292804176856
ACH-001322,-0.2978293498650761
ACH-001328,-0.207274855368188
ACH-001332,-0.0873434302436511
ACH-001336,-0.16131007928657626
ACH-001346,-0.2281455672836019
ACH-001353,-0.3427051341655197
ACH-001354,-0.20512083468893652
ACH-001367,-0.10050752249508914
ACH-001368,-0.2692134764815966
ACH-001374,-0.17249337195086692
ACH-001377,-0.4222309370418534
ACH-001380,-0.1779506142372884
ACH-001391,-0.3943776058094687
ACH-001408,-0.30546322035446605
ACH-001430,-0.2354628448513315
ACH-001431,-0.2358940616941551
ACH-001450,-0.4220916242392404
ACH-001496,-0.28201538803995463
ACH-001500,-0.2783641522282489
ACH-001523,-0.15214751336627882
ACH-001532,-0.20020542032203387
ACH-001550,-0.2573993064310849
ACH-001552,-0.31871658819623594
ACH-001554,-0.267202895276485
ACH-001654,-0.35489537652632464
ACH-001735,-0.28077680237868424
ACH-001736,-0.15061228053881096
ACH-001737,0.04632487223941553
ACH-001740,-0.20455121886215247
ACH-001745,-0.2639418795699868
ACH-001765,-0.3325735346088205
