,KRCC1 (51315)
ACH-000766,-0.03605101079029148
ACH-000767,-0.043023919330483336
ACH-000768,-0.05386689821439322
ACH-000769,0.016381368886087256
ACH-000770,-0.0927287128357109
ACH-000771,-0.029379588294734662
ACH-000773,-0.09004950236432085
ACH-000776,-0.20111803296997374
ACH-000777,-0.09645621983003383
ACH-000778,-0.09609578144087323
ACH-000781,-0.0051626075720550505
ACH-000782,-0.08538786550346343
ACH-000783,0.017279945888426324
ACH-000784,-0.07358629751871279
ACH-000785,-0.10732791197467056
ACH-000787,-0.2370318969122931
ACH-000788,-0.11217451767440167
ACH-000791,-0.07485043798901778
ACH-000792,-0.07163383095878173
ACH-000794,-0.17399728399519826
ACH-000796,-0.10616227802213947
ACH-000798,0.06945323890478926
ACH-000799,-0.10700512968148942
ACH-000800,-0.15161435911424612
ACH-000802,-0.1538394797070851
ACH-000804,-0.16595584178813888
ACH-000805,-0.24180769313436165
ACH-000809,-0.12124391993051495
ACH-000810,-0.008971397683570052
ACH-000811,-0.0818033711783922
ACH-000817,-0.2441185179562224
ACH-000819,0.03912240481116869
ACH-000820,-0.07847716384720553
ACH-000821,-0.18033821411775966
ACH-000822,-0.1464077205449086
ACH-000823,-0.10389817370842801
ACH-000824,-0.001841269142931152
ACH-000827,-0.12315036116343045
ACH-000829,-0.016274357006824898
ACH-000831,-0.0516777364454394
ACH-000832,-0.10081938688864933
ACH-000833,-0.10304237603104964
ACH-000834,-0.23075608550438784
ACH-000835,-0.0544687477126773
ACH-000836,-0.09749531966696114
ACH-000837,0.02947290802520388
ACH-000838,-0.15644393081772248
ACH-000839,-0.03720473656840122
ACH-000840,0.049969007000063015
ACH-000841,-0.10836048533169476
ACH-000843,-0.1630280998751835
ACH-000846,-0.040117951672062314
ACH-000847,0.010674140550429884
ACH-000848,-0.1132569807744291
ACH-000849,-0.1383238967115385
ACH-000851,-0.1389226352117657
ACH-000855,-0.15589467296801596
ACH-000856,-0.0717757633366739
ACH-000858,-0.0734387358803201
ACH-000859,-0.3419760302932621
ACH-000861,-0.05959920906037945
ACH-000862,-0.08271399440785669
ACH-000865,-0.007364237572525877
ACH-000866,0.016156108762136422
ACH-000867,-0.15997256441992574
ACH-000869,0.008260370327694885
ACH-000872,-0.018617070998882285
ACH-000873,-0.19346555387133352
ACH-000876,-0.1564806435933928
ACH-000878,-0.1320380341270989
ACH-000880,0.11168080431100624
ACH-000881,-0.0316844898239301
ACH-000882,-0.10594932516380466
ACH-000884,-0.02231840862286265
ACH-000885,-0.05387601410899442
ACH-000887,-0.10338776060430248
ACH-000889,-0.01873842552326879
ACH-000896,-0.048777792260378885
ACH-000898,-0.1118238141723124
ACH-000900,-0.2667694310827796
ACH-000901,-0.12281884419003347
ACH-000905,-0.10338339573562294
ACH-000906,-0.07859723214617731
ACH-000907,-0.13506489348226852
ACH-000910,-0.037256738397708405
ACH-000911,0.004251813334468629
ACH-000912,-0.18091575360004772
ACH-000913,-0.10864784989409328
ACH-000915,0.06269589361367585
ACH-000916,0.10604906516053604
ACH-000917,-0.1952722511341008
ACH-000920,0.035899369084862104
ACH-000921,-0.1776847229549791
ACH-000924,-0.1381282714386003
ACH-000926,0.06520146434052332
ACH-000928,-0.039071652410233935
ACH-000929,0.13698926038664555
ACH-000932,-0.18218737710999489
ACH-000935,-0.09839053973036747
ACH-000936,-0.17340795717260327
ACH-000937,-0.13435303569998802
ACH-000938,0.0062863926295792134
ACH-000939,-0.11024788868139784
ACH-000941,0.0010232301799042972
ACH-000943,-0.11997844027594275
ACH-000946,-0.09101057006341434
ACH-000947,-0.04857617815264791
ACH-000948,0.0356216954613587
ACH-000950,0.13892016441845162
ACH-000953,-0.10793791664040678
ACH-000954,-0.4007400929585629
ACH-000957,-0.03522515456530797
ACH-000958,0.06605270354149337
ACH-000960,-0.08556770241500762
ACH-000963,-0.19419256154264128
ACH-000968,-0.014996284472836822
ACH-000969,-0.0858756609474339
ACH-000972,-0.26133989292328164
ACH-000973,-0.14981067689877006
ACH-000974,0.04608101507290043
ACH-000978,-0.1802814996580505
ACH-000984,-0.0598013579529323
ACH-000986,-0.2691116415285073
ACH-000988,-0.04905951387448478
ACH-000993,-0.06177318299107155
ACH-000994,-0.1736976969012122
ACH-000996,-0.03678101117722876
ACH-001001,-0.16664721310141206
ACH-001020,-0.02781379692580129
ACH-001028,-0.15761788974463212
ACH-001031,-0.008150597052838906
ACH-001038,-0.1016417279880267
ACH-001048,-0.17664232333392674
ACH-001050,-0.03841078252875455
ACH-001053,-0.0040231273582912175
ACH-001054,-0.07436440762443297
ACH-001061,-0.10922517001667108
ACH-001067,-0.143066615215389
ACH-001075,0.07564297623083703
ACH-001096,0.07118961623709756
ACH-001111,-0.21718425617986287
ACH-001119,0.007972289446427545
ACH-001128,-0.2943633694382062
ACH-001134,-0.08522493537389028
ACH-001151,-0.16229800684005471
ACH-001163,-0.08325363287076627
ACH-001164,-0.07831864740458434
ACH-001183,-0.025861017379481804
ACH-001192,-0.014554296505188613
ACH-001193,-0.1686201193535304
ACH-001196,-0.10556294558712596
ACH-001197,-0.17189221291912948
ACH-001205,-0.04140337263604598
ACH-001211,0.055671886952768916
ACH-001212,0.06580109775389753
ACH-001228,-0.10407855615509844
ACH-001232,-0.21227717864122106
ACH-001239,-0.12766652290736152
ACH-001270,-0.016747769176369786
ACH-001274,-0.09735615754667504
ACH-001275,-0.04266106711175526
ACH-001277,0.1782972825967195
ACH-001278,-0.17060963122860348
ACH-001280,0.12149281824435725
ACH-001283,-0.2043794924478001
ACH-001289,-0.1460839301426636
ACH-001300,-0.04823224470533468
ACH-001301,0.15761620177229327
ACH-001302,0.03826769257762063
ACH-001306,0.01073547813193393
ACH-001318,-0.10445414571508356
ACH-001322,-0.007668406584698776
ACH-001328,-0.2217186539502361
ACH-001332,0.02046058720782456
ACH-001336,-0.062488136092877865
ACH-001346,-0.10081400978347348
ACH-001353,-0.07570296587485255
ACH-001354,0.01360428957736386
ACH-001367,-0.10452909850885056
ACH-001368,-0.11618075827629888
ACH-001374,-0.09431586762682692
ACH-001377,-0.07511899222283963
ACH-001380,-0.15142839640126074
ACH-001391,-0.09053022025491096
ACH-001408,0.020434739210460615
ACH-001430,-0.2281462545686789
ACH-001431,-0.09694524475430323
ACH-001450,-0.0063726463733258295
ACH-001496,-0.04764698429337079
ACH-001500,-0.15868194106101988
ACH-001523,-0.05101592808704846
ACH-001532,-0.09131970009958186
ACH-001550,-0.02051852130167544
ACH-001552,-0.0250736284533638
ACH-001554,-0.057985270824873036
ACH-001654,-0.08793990654208192
ACH-001735,0.04516113865058655
ACH-001736,0.001718193115801511
ACH-001737,-0.3830106876222513
ACH-001740,-0.032459612792794836
ACH-001745,-0.13107314022315428
ACH-001765,0.034186980367141635
