,ENTHD2 (146705)
ACH-000932,-0.3288157784005937
ACH-000935,-0.3549659586518575
ACH-000936,-0.3240167771082321
ACH-000937,-0.40133486421080056
ACH-000938,-0.18058382774063786
ACH-000939,-0.2243363443644748
ACH-000941,-0.32212178334114033
ACH-000943,-0.3499710087570323
ACH-000946,-0.3983735640627383
ACH-000947,-0.25314936146840544
ACH-000948,-0.4096862453299907
ACH-000950,-0.3416070101605299
ACH-000953,-0.42100524671923095
ACH-000954,-0.4571762436992698
ACH-000957,-0.2619376666945047
ACH-000958,-0.4187334420151391
ACH-000960,-0.3668416293820298
ACH-000963,-0.5506638918260047
ACH-000968,-0.3785889499546426
ACH-000969,-0.22756530456792398
ACH-000972,-0.5338356381848851
ACH-000973,-0.4352705045747252
ACH-000974,-0.31490691487091665
ACH-000978,-0.19471976356948326
ACH-000984,-0.23438394859018796
ACH-000986,-0.3687330198678567
ACH-000988,-0.385170300765921
ACH-000993,-0.5467528305429836
ACH-000994,-0.38227102336126734
ACH-000996,-0.2341491622211145
ACH-001001,-0.4162240981334562
ACH-001020,-0.4029608193443181
ACH-001028,-0.3136324213850276
ACH-001031,-0.1900649665373073
ACH-001038,-0.3552260827435041
ACH-001048,-0.3759368854448216
ACH-001050,-0.3927161852583222
ACH-001053,-0.33627380930346995
ACH-001054,-0.4400341407830056
ACH-001061,-0.2927010126363194
ACH-001067,-0.5045571686816667
ACH-001075,-0.2605508780364109
ACH-001096,-0.6154880033914746
ACH-001111,-0.15670628566336184
ACH-001119,-0.262230110575002
ACH-001128,-0.1605636092022678
ACH-001134,-0.4426896383822618
ACH-001151,-0.22234546214171425
ACH-001163,-0.39874320680442177
ACH-001164,-0.39925446367596895
ACH-001183,-0.3295458033502121
ACH-001192,-0.5111831331043432
ACH-001193,-0.23979457025392384
ACH-001196,-0.4007622553747717
ACH-001197,-0.451741084765104
ACH-001205,-0.3304536600671925
ACH-001211,-0.32439398296333144
ACH-001212,-0.2632900345608128
ACH-001228,-0.3743409695822717
ACH-001232,-0.4671599806316934
ACH-001239,-0.55776084616774
ACH-001270,-0.30973792277809925
ACH-001274,-0.3694105907993917
ACH-001275,-0.4385703051492252
ACH-001277,-0.3415997934578598
ACH-001278,-0.4277251235606969
ACH-001280,-0.4457822575819025
ACH-001283,-0.4167081482694103
ACH-001289,-0.3705851405451725
ACH-001300,-0.31522979589069805
ACH-001301,-0.4750069739748799
ACH-001302,-0.40929843224677853
ACH-001306,-0.2737319693660858
ACH-001318,-0.4422357560249415
ACH-001322,-0.3342974232215682
ACH-001328,-0.38324230127672654
ACH-001332,-0.5512272596844825
ACH-001336,-0.39918451393895815
ACH-001346,-0.32678226750649303
ACH-001353,-0.5468312572243039
ACH-001354,-0.43779285500181336
ACH-001367,-0.532392687470236
ACH-001368,-0.4653500421465284
ACH-001374,-0.21758000540269293
ACH-001377,-0.3416533293412383
ACH-001380,-0.4015135814895228
ACH-001391,-0.4751473429905515
ACH-001408,-0.3200301811173595
ACH-001430,-0.29838278669380336
ACH-001431,-0.3862485997542861
ACH-001450,-0.3025206589739005
ACH-001496,-0.3020647228711647
ACH-001500,-0.4605405827158503
ACH-001523,-0.3790169368485341
ACH-001532,-0.451109657034445
ACH-001550,-0.3758106451187507
ACH-001552,-0.4333293817789756
ACH-001554,-0.2665436286899641
ACH-001654,-0.53882764200145
ACH-001735,-0.37043068524800377
ACH-001736,-0.5144090687115216
ACH-001737,-0.30480222730579243
ACH-001740,-0.35030873788527106
ACH-001745,-0.3448599390211756
ACH-001765,-0.4625390859005106
