,TNPO1 (3842)
ACH-000781,-0.1668588954627313
ACH-000782,-0.2674439837221254
ACH-000783,-0.31589995331466925
ACH-000784,-0.12693795751669354
ACH-000785,-0.4262150104092061
ACH-000787,-0.5934702906959156
ACH-000788,-0.2351172002656589
ACH-000791,-0.29266948186209085
ACH-000792,-0.4232909304510702
ACH-000794,-0.5306754472557056
ACH-000796,-0.21495736981308108
ACH-000798,-0.15844885500276568
ACH-000799,-0.2682756014220213
ACH-000800,-0.3135856406163064
ACH-000802,-0.16959766845009802
ACH-000804,0.13207174212926415
ACH-000805,0.04826543275713397
ACH-000809,-0.3809186001292805
ACH-000810,-0.4429533061594808
ACH-000811,-0.2770899774109191
ACH-000817,-0.1954249382550441
ACH-000819,-0.267722902069212
ACH-000820,-0.4782650269876848
ACH-000821,-0.2150138306403163
ACH-000822,-0.3217589064737517
ACH-000823,0.04958657754577568
ACH-000824,-0.5387898222536546
ACH-000827,-0.4305834661653473
ACH-000829,-0.4362608632623329
ACH-000831,-0.4635170254022418
ACH-000832,-0.17614623974476856
ACH-000833,-0.205318818142828
ACH-000834,-0.535908146724745
ACH-000835,-0.3920424209157918
ACH-000836,-0.4436217533370003
ACH-000837,-0.2858887624478558
ACH-000838,0.000587919768530744
ACH-000839,-0.4677602991145973
ACH-000840,-0.33126668277745325
ACH-000841,-0.15744808845200028
ACH-000843,-0.6079791868159719
ACH-000846,-0.2556809034817673
ACH-000847,0.02226909608639064
ACH-000848,-0.13199856432856633
ACH-000849,0.03310352185091965
ACH-000851,-0.2732859781693455
ACH-000855,-0.5541131010942593
ACH-000856,-0.3919170976238694
ACH-000858,-0.2356251556263065
ACH-000859,-0.6090865151757516
ACH-000861,-0.33767539908710875
ACH-000862,-0.4141047317006278
ACH-000865,-0.4140677664840188
ACH-000866,-0.08204829953775239
ACH-000867,-0.06685498981848986
ACH-000869,-0.4449533042785133
ACH-000872,-0.20761497853509264
ACH-000873,-0.6044662596971754
ACH-000876,-0.0801413265519828
ACH-000878,-0.35763067677329874
ACH-000880,-0.1256444112818323
ACH-000881,-0.09698395286087373
ACH-000882,-0.4065390169956317
ACH-000884,-0.2385325773147276
ACH-000885,-0.22785379352597104
ACH-000887,-0.2830577653783978
ACH-000889,-0.2427951739590505
ACH-000896,-0.4456161091442527
ACH-000898,-0.07956959234881865
ACH-000900,-0.2836980447073815
ACH-000901,-0.2960636352397897
ACH-000905,-0.44851705646858026
ACH-000906,-0.22173607659401906
ACH-000907,-0.02165533300161469
ACH-000910,-0.22672719550934395
ACH-000911,-0.34070592177967984
ACH-000912,-0.393285894791286
ACH-000913,-0.1680553981525203
ACH-000915,-0.19046469066378147
ACH-000916,-0.4457869454231114
ACH-000917,-0.36545613610345096
ACH-000920,-0.054637707676095784
ACH-000921,-0.3357297479674813
ACH-000924,-0.4049709540142341
ACH-000926,-0.2525700756447475
ACH-000928,-0.3776628142797965
ACH-000929,-0.20431729446054053
ACH-000932,-0.07078461975143806
ACH-000935,-0.01594953566656183
ACH-000936,-0.27550494487144056
ACH-000937,-0.02261090598673737
ACH-000938,-0.10532931474857234
ACH-000939,-0.116014251688971
ACH-000941,-0.15159860052005175
ACH-000943,-0.35878580522033393
ACH-000946,-0.13577614024486734
ACH-000947,0.06674557475693367
ACH-000948,-0.217901999898436
ACH-000950,-0.3502744560111902
ACH-000953,-0.6049775682638218
ACH-000954,-0.4317261231922477
ACH-000957,-0.04543798463034652
ACH-000958,-0.302567658998974
ACH-000960,-0.287280229400908
ACH-000963,-0.2605140055748432
ACH-000968,-0.2608974385089887
ACH-000969,-0.17455955693504635
ACH-000972,-0.08386755201767003
ACH-000973,-0.2774388841725263
ACH-000974,-0.10121357982911927
ACH-000978,-0.09546784438351294
ACH-000984,-0.14960648038904326
ACH-000986,-0.08646893345290936
ACH-000988,-0.2685206813069981
ACH-000993,-0.031732803348646275
ACH-000994,-0.07543000218321133
ACH-000996,-0.33233088770273306
ACH-001001,-0.259733790843894
ACH-001020,-0.2899350997292321
ACH-001028,-0.22176956756022356
ACH-001031,-0.1866628489696983
ACH-001038,-0.02746254561225013
ACH-001048,-0.25641052611761983
ACH-001050,-0.08850739956411605
ACH-001053,-0.10523867557853177
ACH-001054,-0.3642506720818545
ACH-001061,-0.5493045905246967
ACH-001067,-0.07373672167026595
ACH-001075,-0.4764536822735992
ACH-001096,0.05506810044556212
ACH-001111,-0.2362290941782603
ACH-001119,-0.15575984387101974
ACH-001128,-0.06420574067654501
ACH-001134,-0.14110217014118348
ACH-001151,-0.17184230033843048
ACH-001163,-0.21643033638673087
ACH-001164,-0.08071224925201755
ACH-001183,-0.08637004159808341
ACH-001192,-0.2945575055806246
ACH-001193,-0.0660468293229587
ACH-001196,-0.4186943614795581
ACH-001197,-0.6571095640206563
ACH-001205,-0.34725907162566205
ACH-001211,-0.12562833493854494
ACH-001212,0.0482490578705133
ACH-001228,-0.15186059047922526
ACH-001232,-0.28017921443016186
ACH-001239,-0.18592299287584887
ACH-001270,-0.5499955427008286
ACH-001274,-0.5980244804461299
ACH-001275,-0.24762954124170186
ACH-001277,-0.2390291775399595
ACH-001278,-0.14980445237799467
ACH-001280,0.2352524552737543
ACH-001283,-0.5642302916380391
ACH-001289,-0.06327513315047167
ACH-001300,-0.02006477430430958
ACH-001301,-0.3229833648622914
ACH-001302,-0.20193023633206825
ACH-001306,-0.1929204185654837
ACH-001318,-0.2535324262177716
ACH-001322,-0.5225722923513193
ACH-001328,-0.5491650892648967
ACH-001332,-0.3429236711273228
ACH-001336,-0.4491510987871536
ACH-001346,-0.4653909690919664
ACH-001353,-0.4302114824371051
ACH-001354,-0.3774228085291921
ACH-001367,-0.20780724061764927
ACH-001368,-0.08620177370353953
ACH-001374,-0.3753536699344292
ACH-001377,0.06882913802759276
ACH-001380,-0.2277318752362073
ACH-001391,-0.4410971891635828
ACH-001408,-0.6531942869819143
ACH-001430,-0.08822465619918901
ACH-001431,0.015132262414384472
ACH-001450,-0.27734913126403393
ACH-001496,-0.3169706849003157
ACH-001500,-0.21751105426114167
ACH-001523,-0.25896785940906125
ACH-001532,-0.10452481546809064
ACH-001550,-0.35410020771392764
ACH-001552,-0.13134498244573606
ACH-001554,-0.30729080696807753
ACH-001654,-0.5071432357621287
ACH-001735,-0.11354034189083563
ACH-001736,-0.15846466878554216
ACH-001737,0.13079650491284892
ACH-001740,-0.4532855048565708
ACH-001745,-0.3355044459799044
ACH-001765,-0.00693059100790155
