,TATDN3 (128387)
ACH-000783,-0.12764011544382314
ACH-000784,-0.07942857287159705
ACH-000785,-0.16173022944972648
ACH-000787,-0.17269760693210218
ACH-000788,-0.20578333106227545
ACH-000791,-0.2160289914228762
ACH-000792,-0.12328597650409187
ACH-000794,-0.055396577077553945
ACH-000796,-0.21295751652877853
ACH-000798,-0.016671845851402963
ACH-000799,-0.4092781725574805
ACH-000800,-0.3256014519592757
ACH-000802,-0.2724959622620211
ACH-000804,-0.15860834625941922
ACH-000805,-0.3108985837365586
ACH-000809,-0.2144083415185445
ACH-000810,-0.1558553170475539
ACH-000811,-0.1365316880391863
ACH-000817,-0.1756609894843652
ACH-000819,-0.2308715621786513
ACH-000820,-0.2899032098139921
ACH-000821,-0.2300103787928368
ACH-000822,-0.1261212901043539
ACH-000823,-0.12877142160753366
ACH-000824,-0.17169490023384745
ACH-000827,-0.2435314731743081
ACH-000829,-0.09843653197843844
ACH-000831,-0.04816964681292305
ACH-000832,-0.10001882020528434
ACH-000833,0.009873643970179818
ACH-000834,-0.08615924729200411
ACH-000835,-0.2022931467885322
ACH-000836,-0.13887470416289785
ACH-000837,-0.21494319046972452
ACH-000838,-0.2595019408776997
ACH-000839,-0.1181287357253958
ACH-000840,-0.06622933300194664
ACH-000841,-0.07728424481312822
ACH-000843,-0.1164796964897852
ACH-000846,-0.12887198211962786
ACH-000847,-0.15091951341550602
ACH-000848,-0.08068472989119116
ACH-000849,-0.17781952731601205
ACH-000851,-0.07816441686604468
ACH-000855,-0.17501579961697655
ACH-000856,-0.052034484496215706
ACH-000858,-0.1437056047275294
ACH-000859,-0.3588471344435257
ACH-000861,-0.2930031003352393
ACH-000862,-0.17776977005905933
ACH-000865,-0.08265492505122997
ACH-000866,-0.21323129226420945
ACH-000867,-0.14192110683397874
ACH-000869,-0.2422955262041013
ACH-000872,-0.0951453647234232
ACH-000873,-0.14463686819961016
ACH-000876,-0.2028062786286106
ACH-000878,-0.09802319704809301
ACH-000880,-0.08851609708289797
ACH-000881,-0.1033207876796668
ACH-000882,-0.09957524396083556
ACH-000884,-0.12415643468392172
ACH-000885,-0.08974890126034755
ACH-000887,-0.18626523398532152
ACH-000889,-0.22652873831023976
ACH-000896,-0.034150981240904515
ACH-000898,-0.06273219535731009
ACH-000900,-0.14182695502491713
ACH-000901,-0.08830722642649999
ACH-000905,-0.12104282846905967
ACH-000906,-0.11058082166718752
ACH-000907,-0.06543872637256264
ACH-000910,-0.22888480649578266
ACH-000911,-0.12099798216618705
ACH-000912,-0.1571637321008678
ACH-000913,-0.09167794501225347
ACH-000915,-0.1715197187253656
ACH-000916,-0.1929737791283688
ACH-000917,-0.2589542700869339
ACH-000920,0.6787905643034458
ACH-000921,-0.12645056679064778
ACH-000924,-0.16139470231479522
ACH-000926,-0.16410353910558878
ACH-000928,-0.14679016512945753
ACH-000929,-0.21000662328277486
ACH-000932,-0.33265764980566104
ACH-000935,-0.2190746110661324
ACH-000936,-0.049171286917174165
ACH-000937,-0.1500309806355499
ACH-000938,-0.30322946649508875
ACH-000939,-0.11850941979090937
ACH-000941,-0.10251231581140796
ACH-000943,-0.16643400803602898
ACH-000946,-0.3609575181937892
ACH-000947,-0.1552466602151125
ACH-000948,-0.15741683293868924
ACH-000950,-0.0949304822017128
ACH-000953,-0.1588506703422182
ACH-000954,-0.4330260648575844
ACH-000957,-0.04868838894653218
ACH-000958,-0.17502370568131698
ACH-000960,-0.2125333495864964
ACH-000963,-0.10815754343948834
ACH-000968,-0.21681702107821332
ACH-000969,-0.10397924256127228
ACH-000972,-0.05497681471724576
ACH-000973,-0.20071539998374524
ACH-000974,-0.13739037113407934
ACH-000978,-0.23087524476865545
ACH-000984,-0.05922616433390548
ACH-000986,-0.18590885565853651
ACH-000988,-0.1424479154240149
ACH-000993,-0.07028930073692216
ACH-000994,-0.12989419085517795
ACH-000996,-0.18924371507557505
ACH-001001,-0.1982211873282817
ACH-001020,-0.06115041371011656
ACH-001028,-0.13858409747203018
ACH-001031,-0.05849005604687784
ACH-001038,-0.13804417535912433
ACH-001048,-0.15116071721763896
ACH-001050,-0.18558177168852927
ACH-001053,-0.18479502193932545
ACH-001054,-0.21033365138857366
ACH-001061,-0.15155510352362112
ACH-001067,0.01551497155324042
ACH-001075,-0.3090216884154277
ACH-001096,-0.392414928717568
ACH-001111,-0.2578247738114354
ACH-001119,-0.2074052434178867
ACH-001128,0.10203106143039772
ACH-001134,-0.12546692590272698
ACH-001151,-0.1330951965072638
ACH-001163,-0.0691889364092568
ACH-001164,0.1412572508881062
ACH-001183,-0.379864957347572
ACH-001192,-0.12525474895634314
ACH-001193,-0.21082655410414486
ACH-001196,-0.16638816635062076
ACH-001197,-0.22627100509300024
ACH-001205,-0.279947560554498
ACH-001211,-0.03841684502970144
ACH-001212,-0.16019647684552307
ACH-001228,-0.34574046209539444
ACH-001232,-0.21992387675500416
ACH-001239,-0.05809902441122852
ACH-001270,-0.19021696430542195
ACH-001274,-0.1740278680310483
ACH-001275,0.10753515147635898
ACH-001277,-0.03618947927922383
ACH-001278,0.03689946359554718
ACH-001280,-0.019185991777864453
ACH-001283,-0.14514515649828014
ACH-001289,-0.0623511046331162
ACH-001300,-0.15397569725710408
ACH-001301,-0.11221971058647784
ACH-001302,-0.08368210816656453
ACH-001306,-0.2302632127806204
ACH-001318,-0.3004091039574449
ACH-001322,-0.12168180512254695
ACH-001328,-0.10609119803183822
ACH-001332,-0.19099444054613512
ACH-001336,-0.1009133404344511
ACH-001346,-0.10567868699648646
ACH-001353,-0.1985439599068073
ACH-001354,-0.2812913581378647
ACH-001367,-0.10635521745656254
ACH-001368,-0.10007867504818532
ACH-001374,-0.07724311173255102
ACH-001377,-0.1496657788174307
ACH-001380,-0.14151719605350468
ACH-001391,-0.15650677702515087
ACH-001408,0.00512588868457851
ACH-001430,-0.052075932829726265
ACH-001431,0.03378246949988393
ACH-001450,-0.08732637257486299
ACH-001496,-0.2231987716105991
ACH-001500,-0.007249960517644584
ACH-001523,-0.09889363738053387
ACH-001532,-0.10924858018584906
ACH-001550,-0.113342944555061
ACH-001552,-0.3982338500201181
ACH-001554,-0.16752190171747675
ACH-001654,-0.2384639480343214
ACH-001735,-0.18420538939452666
ACH-001736,-0.13104850038332586
ACH-001737,0.07969311957886986
ACH-001740,-0.09273383217487087
ACH-001745,-0.37831631624887146
ACH-001765,-0.2582547275412549
