,ATP6V1E2 (90423)
ACH-000671,-0.1274773769274154
ACH-000672,0.4347576652950119
ACH-000673,-0.10852356592005594
ACH-000676,-0.042673406359396274
ACH-000677,0.03651805973671
ACH-000681,-0.01940104979439091
ACH-000683,-0.04326212682938698
ACH-000684,-0.12855592978687766
ACH-000688,-0.14887188481297695
ACH-000693,0.0382085021603484
ACH-000694,-0.031950803976000926
ACH-000695,-0.25841882594509724
ACH-000696,-0.14858042352871936
ACH-000697,-0.05085131059987088
ACH-000699,0.009490702145098746
ACH-000701,-0.10440052612737856
ACH-000706,-0.019146586340849984
ACH-000711,-0.09071374609556994
ACH-000713,-0.15052790061512486
ACH-000714,-0.11266418591024985
ACH-000718,-0.07059744007616194
ACH-000720,-0.08162239258821942
ACH-000721,-0.04853947853038085
ACH-000724,0.04711855184382628
ACH-000725,-0.2171624821455546
ACH-000732,-0.02609251417458667
ACH-000734,0.009867332258477609
ACH-000735,-0.13663288193877698
ACH-000736,-0.06269427693544613
ACH-000738,-0.0622304684187429
ACH-000746,0.1390340673479618
ACH-000747,-0.1913963586228112
ACH-000748,-0.037768475197579685
ACH-000753,0.0015556986553131216
ACH-000756,-0.2190606668747077
ACH-000757,-0.11214358594460846
ACH-000758,0.0007952791912817882
ACH-000760,-0.04201930959222825
ACH-000762,-0.18371027048904784
ACH-000763,-0.012811498138478835
ACH-000764,0.03446577195300796
ACH-000765,0.0597922094190687
ACH-000766,-0.1596342431254144
ACH-000767,-0.013836051790667702
ACH-000768,-0.061530483821597724
ACH-000769,-0.01810868993379209
ACH-000770,-0.07715525015442802
ACH-000771,-0.15770663796851747
ACH-000773,0.011434842161548431
ACH-000776,0.0028446920274044106
ACH-000777,-0.08379540686914529
ACH-000778,-0.04237464850007448
ACH-000781,-0.10250395663125267
ACH-000782,0.055476494690508776
ACH-000783,-0.007246676999728551
ACH-000784,-0.0660207352053439
ACH-000785,-0.12172285569665978
ACH-000787,-0.13738298074509153
ACH-000788,-0.10170650942755773
ACH-000791,-0.04721564607719956
ACH-000792,-0.15066777721572633
ACH-000794,-0.19490319941947987
ACH-000796,-0.13808249804179884
ACH-000798,-0.3807199019568564
ACH-000799,-0.16094817542512846
ACH-000800,-0.1184507596416496
ACH-000802,0.03081831761081384
ACH-000804,-0.1762503773836031
ACH-000805,-0.19413497407894714
ACH-000809,-0.20352379591445527
ACH-000810,-0.13038280122229598
ACH-000811,0.026221171738976763
ACH-000817,-0.057118303797803076
ACH-000819,-0.08412622594385998
ACH-000820,-0.25425213699358473
ACH-000821,0.06794683899322003
ACH-000822,-0.042557644625595914
ACH-000823,0.016889807345510682
ACH-000824,-0.026674677151974968
ACH-000827,-0.009607113582769751
ACH-000829,-0.09497705795121718
ACH-000831,-0.14855851188072206
ACH-000832,0.05299167415369811
ACH-000833,0.05451076358814373
ACH-000834,-0.0921693388977604
ACH-000835,-0.13246796847597586
ACH-000836,-0.12341143872436315
ACH-000837,-0.12322563772901568
ACH-000838,-0.19039073726707367
ACH-000839,-0.11312426982048578
ACH-000840,0.04032841635941645
ACH-000841,-0.011777661807967096
ACH-000843,-0.015986444285759783
ACH-000846,-0.08556820707329023
ACH-000847,0.0034723999570068177
ACH-000848,-0.3431605164576357
ACH-000849,-0.010563430231542213
ACH-000851,-0.005486088204624121
ACH-000855,-0.05119034366912886
ACH-000856,-0.150252890792229
ACH-000858,-0.054811340377502814
ACH-000859,-0.24158800898363555
ACH-000861,-0.09001103171070997
ACH-000862,-0.05109216988401525
ACH-000865,-0.13051944460887302
ACH-000866,-0.01875202350727688
ACH-000867,-0.012326568180650805
ACH-000869,-0.15212607569149478
ACH-000872,-0.07128857615681462
ACH-000873,-0.013416095398385959
ACH-000876,-0.039050993794123946
ACH-000878,0.25417279436935397
ACH-000880,-0.02627486813832377
ACH-000881,0.014932954897944524
ACH-000882,-0.1952264786481353
ACH-000884,-0.1581481459774608
ACH-000885,-0.08197808988680783
ACH-000887,-0.08844543352801963
ACH-000889,-0.09984171705143104
ACH-000896,-0.17632901172659607
ACH-000898,0.044290985973458125
ACH-000900,-0.2659134694331347
ACH-000901,-0.12019402287980753
ACH-000905,0.009871498536215516
ACH-000906,-0.13036124855465225
ACH-000907,-0.04548302124700605
ACH-000910,-0.08742621064445845
ACH-000911,-0.10272093837234643
ACH-000912,-0.06978114066704842
ACH-000913,-0.03804176673257973
ACH-000915,-0.010754554299404685
ACH-000916,-0.127872308614061
ACH-000917,0.04002658234706443
ACH-000920,-0.0038345388162904642
ACH-000921,-0.02204272148047133
ACH-000924,-0.06455941971966903
ACH-000926,-0.08287255769400577
ACH-000928,-0.17925229887408775
ACH-000929,-0.11277579900095215
ACH-000932,-0.03374023773814526
ACH-000935,-0.1237056627631866
ACH-000936,-0.1444490496695681
ACH-000937,-0.04792379278489332
ACH-000938,-0.07072627674417782
ACH-000939,-0.03662036834450277
ACH-000941,-0.035449330501150636
ACH-000943,-0.04207148753684234
ACH-000946,-0.0018092671099070215
ACH-000947,-0.1742403041251856
ACH-000948,-0.042067375836864734
ACH-000950,-0.018524936771847498
ACH-000953,-0.005615772319048954
ACH-000954,-0.2276473149644161
ACH-000957,-0.07920492286147057
ACH-000958,-0.05362603654484911
ACH-000960,-0.05550803281506325
ACH-000963,-0.0025786763079331627
ACH-000968,-0.1208163708918336
ACH-000969,0.03937092813566299
ACH-000972,-0.057174686962405664
ACH-000973,-0.06769358914121927
ACH-000974,-0.05920272088622351
ACH-000978,-0.08876899548428087
ACH-000984,-0.05797395419662533
ACH-000986,-0.10859062045525232
ACH-000988,-0.048087742689669664
ACH-000993,-0.09945292288596873
ACH-000994,-0.17188991223422706
ACH-000996,0.11268880192288433
ACH-001001,-0.13333088244045074
ACH-001020,-0.08508854619018744
ACH-001028,-0.08218667909548003
ACH-001031,0.033879020056304034
ACH-001038,-0.02051146512927702
ACH-001048,-0.13824547350944394
ACH-001050,-0.08043943935735509
ACH-001053,-0.003934952766926396
ACH-001054,-0.10248914605183937
ACH-001061,-0.02899454033215465
ACH-001067,-0.16946525101384124
ACH-001075,-0.17010788565192175
ACH-001096,0.12541785886986126
ACH-001111,-0.171488134935879
ACH-001119,-0.16724643726912308
ACH-001128,-0.3828217899826298
ACH-001134,0.0008001186038207223
ACH-001151,-0.12485314647826698
ACH-001163,-0.12788957676100166
ACH-001164,-0.5566826121860019
ACH-001183,-0.10548801490604244
ACH-001192,-0.030711899398824
ACH-001193,-0.14510587054891436
ACH-001196,-0.0982002957010484
ACH-001197,-0.045470331122604735
ACH-001205,-0.2546173833072511
ACH-001211,-0.100247313811226
ACH-001212,0.2472784851423897
ACH-001228,-0.03987835476833506
ACH-001232,-0.1677072298506296
ACH-001239,-0.14298514928019826
ACH-001270,-0.19833348430267536
ACH-001274,0.10255166665447946
ACH-001275,-0.03491769677053745
ACH-001277,0.007961603045728195
ACH-001278,-0.011209593659550805
ACH-001280,-0.12617448029195572
ACH-001283,-0.07414943800729012
ACH-001289,-0.01921901768261211
ACH-001300,-0.16557759436828465
ACH-001301,-0.18760161527704253
ACH-001302,-0.0669704023721266
ACH-001306,-0.1035111428607179
ACH-001318,-0.06779570383779752
ACH-001322,-0.2142549648767823
ACH-001328,-0.19379382842966755
ACH-001332,-0.5022789043051497
ACH-001336,0.006042252452894921
ACH-001346,-0.006715751431598706
ACH-001353,0.029599989883292082
ACH-001354,-0.27249335016115706
ACH-001367,-0.04800755243466441
ACH-001368,-0.11784718328064152
ACH-001374,0.07571433727497233
ACH-001377,-0.02238031472961041
ACH-001380,-0.13012757478855114
ACH-001391,-0.016674936307838152
ACH-001408,-0.07300972372629776
ACH-001430,-0.3878900440384353
ACH-001431,0.02056362326670302
ACH-001450,-0.029316657464125918
ACH-001496,-0.03866791993197472
ACH-001500,0.001489512519316885
ACH-001523,-0.04792097671698396
ACH-001532,-0.10032153942515948
ACH-001550,-0.018103098916759142
ACH-001552,-0.03828900996001143
ACH-001554,-0.05188615519571845
ACH-001654,-0.0160892526281663
ACH-001735,-0.0014147802517986664
ACH-001736,-0.049790935504847735
ACH-001737,0.19486498046221948
ACH-001740,-0.2299654652374018
ACH-001745,-0.07745896130491417
ACH-001765,-0.10730920209238716
