,THEMIS2 (9473)
ACH-000390,-0.011306316947291829
ACH-000393,-0.0883757440143732
ACH-000395,0.0066827830282178355
ACH-000396,-0.2653117114190599
ACH-000397,-0.18167558019227928
ACH-000401,-0.17481095565234428
ACH-000402,0.013954418948003172
ACH-000403,-0.13994010280409475
ACH-000404,0.15377359197620855
ACH-000406,-0.14016830291593552
ACH-000407,-0.18325373865348796
ACH-000408,0.08303121265634478
ACH-000410,-0.0699491435315305
ACH-000411,-0.14589081528429546
ACH-000414,-0.17958339701108705
ACH-000415,-0.2575819969311414
ACH-000416,-0.04863771684023381
ACH-000420,-0.0953013728345078
ACH-000421,-0.13864596275957622
ACH-000424,-0.014899342882180769
ACH-000425,-0.17458033677951482
ACH-000426,-0.06799339772650803
ACH-000427,-0.09677517430767188
ACH-000433,-0.34605337302466305
ACH-000435,-0.018718632484789385
ACH-000436,-0.3339699231034541
ACH-000444,-0.10591913096585552
ACH-000445,-0.13476186426011
ACH-000448,-0.21181428941725933
ACH-000450,-0.29592537426179216
ACH-000452,-0.15923996793145528
ACH-000454,-0.1718787037203181
ACH-000458,-0.103665505284495
ACH-000459,0.2319208996304287
ACH-000460,0.04418943275538975
ACH-000461,-0.4079106801394866
ACH-000463,-0.09351370565517332
ACH-000464,-0.2368068749159497
ACH-000466,0.060032346131009925
ACH-000467,-0.1327841592892348
ACH-000468,-0.14867449953601902
ACH-000469,0.10480743301549683
ACH-000470,-0.04758644122896349
ACH-000471,-0.12908509229099852
ACH-000472,-0.031764265712843236
ACH-000473,-0.06260283986370027
ACH-000475,-0.08165068264641771
ACH-000476,-0.3081362383063593
ACH-000477,-0.07561839488816442
ACH-000479,-0.541605834980233
ACH-000480,-0.1946524142709038
ACH-000481,-0.10364608445353614
ACH-000483,0.07809792582271036
ACH-000484,0.04181271043423068
ACH-000485,-0.06961427748745122
ACH-000486,0.00889545929559627
ACH-000487,-0.08267239563342177
ACH-000488,-0.22835117878791186
ACH-000490,-0.1359582334685498
ACH-000491,-0.04940954853904783
ACH-000495,-0.1314023922823634
ACH-000496,-0.10501734323763813
ACH-000499,-0.19068463528539994
ACH-000500,-0.5143945337835858
ACH-000502,-0.01980046819209363
ACH-000503,-0.21886410018409747
ACH-000505,-0.24930834707452534
ACH-000507,-0.06956107603988387
ACH-000510,-0.08689544307473608
ACH-000511,0.11853980592524682
ACH-000512,-0.4179675342580258
ACH-000516,-0.056582782627137077
ACH-000517,-0.12510232833684087
ACH-000518,-0.09405825900966558
ACH-000520,-0.11843437503507888
ACH-000521,-0.35442699970201635
ACH-000522,-0.13174856595532766
ACH-000524,-0.041727738922470586
ACH-000527,-0.08172724747794807
ACH-000528,-0.15143560859274802
ACH-000537,-0.09100367477545744
ACH-000541,-0.0827377483493534
ACH-000542,-0.07084361444799894
ACH-000544,-0.12041466661316713
ACH-000545,-0.1569695665716901
ACH-000547,-0.21667537172517484
ACH-000548,-0.12690173543965094
ACH-000549,-0.091923564900385
ACH-000550,-0.3792883772810616
ACH-000552,0.04368917156025656
ACH-000556,-0.1334444047396297
ACH-000557,0.05303949167669038
ACH-000569,-0.3089992235893196
ACH-000570,-0.1757553156278624
ACH-000571,-0.09327060246081502
ACH-000573,-0.01918350850427297
ACH-000576,-0.2434598074855258
ACH-000579,-0.3848149271626147
ACH-000580,-0.1961899594912708
ACH-000584,-0.11833894677770262
ACH-000585,-0.17901464193801242
ACH-000588,-0.1868053379199112
ACH-000589,-0.1537651070417028
ACH-000591,-0.07187083611576703
ACH-000593,-0.2470914199417927
ACH-000600,-0.05311663511957501
ACH-000601,-0.14407421363371234
ACH-000605,0.04383968226883929
ACH-000606,-0.0945616705009869
ACH-000608,-0.11030287400855768
ACH-000614,-0.1203146461143986
ACH-000616,-0.2906992765041389
ACH-000618,-0.1192388500053126
ACH-000619,-0.22016560376340769
ACH-000620,-0.11100160161990046
ACH-000621,-0.18388401901140514
ACH-000622,-0.21357752615549067
ACH-000623,-0.1716016977936857
ACH-000624,-0.1742052443439453
ACH-000627,-0.19827048177085632
ACH-000630,-0.2168926305699468
ACH-000631,-0.5359596347047756
ACH-000632,-0.12382378616625125
ACH-000633,-0.14237114444048055
ACH-000637,-0.24678169516079934
ACH-000638,-0.2185559375512584
ACH-000646,-0.06498468158042375
ACH-000647,-0.07585185617425025
ACH-000648,-0.2604713048691779
ACH-000649,-0.06272689502113489
ACH-000651,-0.14723524314417988
ACH-000652,-0.17845064868492086
ACH-000653,-0.24401735266210706
ACH-000657,-0.15448267888942846
ACH-000658,-0.06056659837938627
ACH-000661,-0.25784387538770925
ACH-000662,-0.12355704066569155
ACH-000663,-0.09401000714776478
ACH-000665,-0.0032079467040006873
ACH-000671,-0.16331613637816494
ACH-000672,-0.22769550479821205
ACH-000673,-0.17634701295194005
ACH-000676,-0.16279001294231935
ACH-000677,-0.019006229279877548
ACH-000681,-0.21646893606508244
ACH-000683,-0.20687116397908564
ACH-000684,-0.06131379370964087
ACH-000688,-0.07208883672046511
ACH-000693,-0.139959284116708
ACH-000694,-0.12599833762460722
ACH-000695,-0.13247533603384534
ACH-000696,-0.16402435066231824
ACH-000697,-0.3790463608615153
ACH-000699,-0.151461651931784
ACH-000701,-0.14101285677627376
ACH-000706,-0.08260168663335146
ACH-000711,-0.2434512977588315
ACH-000713,-0.10987896266996476
ACH-000714,-0.2100212166996315
ACH-000718,-0.14991898729814282
ACH-000720,-0.1967803894833382
ACH-000721,-0.16819937056882112
ACH-000724,-0.1594340535215142
ACH-000725,-0.08691699609631226
ACH-000732,-0.08008041187389098
ACH-000734,-0.1334610458745414
ACH-000735,-0.16875627586610228
ACH-000736,-0.17993812182958138
ACH-000738,-0.23747098096555225
ACH-000746,0.004532764300002586
ACH-000747,-0.1773963647300606
ACH-000748,-0.03099177939506417
ACH-000753,-0.031956594095228615
ACH-000756,0.007035172671850574
ACH-000757,-0.2329273892266885
ACH-000758,-0.11458413338353565
ACH-000760,-0.17155004717520922
ACH-000762,-0.1259633642058101
ACH-000763,-0.11803681126720238
ACH-000764,-0.10638814052862117
ACH-000765,-0.213572694492298
ACH-000766,-0.2827150907973547
ACH-000767,-0.2575972632013331
ACH-000768,-0.12694647337638626
ACH-000769,0.1070229296249535
ACH-000770,-0.0829962270929192
ACH-000771,-0.12425225325468155
ACH-000773,-0.035267232046036365
ACH-000776,-0.06071993109430416
ACH-000777,-0.1581947369763591
ACH-000778,0.006273299852020418
ACH-000781,-0.07506594477901787
ACH-000782,-0.2117958889097305
ACH-000783,-0.1669384528464017
ACH-000784,-0.13294026891626984
ACH-000785,-0.07354856466111663
ACH-000787,-0.11731569488937722
ACH-000788,-0.20720028140951866
ACH-000791,-0.2826097612355963
ACH-000792,-0.06016401590144103
ACH-000794,-0.2222563463735648
ACH-000796,-0.14315698245122055
ACH-000798,-0.17373976157976534
ACH-000799,0.015346508135285956
ACH-000800,-0.0604514027485757
ACH-000802,-0.1373098673897038
ACH-000804,-0.1916400860045645
ACH-000805,-0.1730175856978577
ACH-000809,-0.13159276527609778
ACH-000810,-0.21791184939396496
ACH-000811,-0.0380480361152612
ACH-000817,-0.19287923532810394
ACH-000819,-0.1106317054402308
ACH-000820,-0.06662706031431807
ACH-000821,-0.16281289366733553
ACH-000822,-0.09958492992930293
ACH-000823,-0.24694161415496144
ACH-000824,-0.10605741742732958
ACH-000827,-0.031578522971364716
ACH-000829,-0.15903622922646632
ACH-000831,-0.026913749944394074
ACH-000832,-0.2747554354594282
ACH-000833,-0.21351213748632755
ACH-000834,-0.016304734187671838
ACH-000835,-0.09155710035116436
ACH-000836,-0.2146185966817275
ACH-000837,-0.23530455168061398
ACH-000838,-0.06825561823705087
ACH-000839,-0.14257091617388198
ACH-000840,-0.10952557530263343
ACH-000841,-0.1453342782957854
ACH-000843,-0.011916087387991554
ACH-000846,-0.1844004329642417
ACH-000847,0.09612187741405016
ACH-000848,-0.07130552834972774
ACH-000849,-0.08683606904869208
ACH-000851,-0.017828300785366208
ACH-000855,-0.0995761130120508
ACH-000856,-0.11817586784433685
ACH-000858,-0.17729218784368986
ACH-000859,-0.16881040183945073
ACH-000861,-0.06376418940473519
ACH-000862,0.010453516640932277
ACH-000865,-0.01432735378306666
ACH-000866,-0.2040720325062421
ACH-000867,-0.04970128326061685
ACH-000869,-0.05122150289320793
ACH-000872,-0.1426416998858985
ACH-000873,-0.2104796511701496
ACH-000876,-0.21233071905819026
ACH-000878,0.13045157695960924
ACH-000880,0.04762222813622323
ACH-000881,-0.16734337631764185
ACH-000882,-0.2700963867752893
ACH-000884,-0.16005861331526425
ACH-000885,-0.10025161506333756
ACH-000887,-0.2016804379998844
ACH-000889,-0.1051564689992715
ACH-000896,-0.06690739059069875
ACH-000898,-0.06603986247796373
ACH-000900,-0.19576509968320754
ACH-000901,-0.21557787599510075
ACH-000905,-0.15239802048762954
ACH-000906,-0.05405401869212805
ACH-000907,-0.19446350923506853
ACH-000910,-0.11672952045866206
ACH-000911,0.050983426807633785
ACH-000912,-0.1648978613663392
ACH-000913,-0.05308376830050392
ACH-000915,-0.0863990358785686
ACH-000916,-0.30285248362158473
ACH-000917,-0.17089916000185054
ACH-000920,-0.2865333368469752
ACH-000921,-0.06965062171064404
ACH-000924,-0.07147683841623026
ACH-000926,-0.11104640437849676
ACH-000928,-0.2481127108994436
ACH-000929,-0.2020160373110464
ACH-000932,-0.07372536393910134
ACH-000935,-0.4091582497323729
ACH-000936,-0.09739497682715108
ACH-000937,-0.17282578271628782
ACH-000938,-0.08514762187233323
ACH-000939,0.0406245422671746
ACH-000941,-0.0251352940624158
ACH-000943,-0.056055874138821835
ACH-000946,-0.20572074760960213
ACH-000947,-0.06189055648022724
ACH-000948,-0.19920754492315348
ACH-000950,-0.030232861679422088
ACH-000953,-0.17728530964700398
ACH-000954,-0.3235609745551258
ACH-000957,-0.09764762689104672
ACH-000958,0.03440863674869417
ACH-000960,-0.1141793450103846
ACH-000963,-0.17871569137561535
ACH-000968,-0.11975859134219854
ACH-000969,-0.13226821906720088
ACH-000972,0.008024249810287607
ACH-000973,-0.15142643170885842
ACH-000974,-0.11114687642627268
ACH-000978,-0.1718958037379212
ACH-000984,-0.09335749306563464
ACH-000986,-0.17272072204697164
ACH-000988,-0.18929495250474884
ACH-000993,-0.19732128081505895
ACH-000994,-0.2512818584271588
ACH-000996,-0.006377495245923462
ACH-001001,-0.10658007066958436
ACH-001020,-0.033520558334425105
ACH-001028,-0.039375219266518616
ACH-001031,-0.1635428218060058
ACH-001038,-0.014601238423373953
ACH-001048,-0.2450407852981861
ACH-001050,-0.0014524094729268632
ACH-001053,-0.19876876339853056
ACH-001054,0.01574634095455388
ACH-001061,-0.07908652855834218
ACH-001067,-0.19100685666897527
ACH-001075,-0.1914560505449748
ACH-001096,-0.1111548864338648
ACH-001111,-0.146771930964865
ACH-001119,0.0501028240303432
ACH-001128,-0.1781806559255229
ACH-001134,-0.15433997749821085
ACH-001151,-0.13994895664521145
ACH-001163,-0.13329122293669246
ACH-001164,0.01091419132580576
ACH-001183,0.025278637301896396
ACH-001192,0.017120175510158937
ACH-001193,-0.33796331416533915
ACH-001196,-0.297731481861725
ACH-001197,0.03724009569669416
ACH-001205,-0.004296533692702218
ACH-001211,-0.19326745474062745
ACH-001212,-0.3827621676881083
ACH-001228,-0.2208458252621533
ACH-001232,-0.26855906316800743
ACH-001239,-0.22182669588936849
ACH-001270,-0.31592228147482704
ACH-001274,-0.3107172402045016
ACH-001275,-0.00661375121982133
ACH-001277,-0.06831618076831633
ACH-001278,-0.13330193497747228
ACH-001280,-9.973718710883809e-05
ACH-001283,-0.2613688903735253
ACH-001289,-0.05842675469385055
ACH-001300,-0.1506267956126577
ACH-001301,-0.007376742915571567
ACH-001302,0.20320221541905584
ACH-001306,-0.21638458036273528
ACH-001318,-0.13885857842030974
ACH-001322,-0.011413009962039398
ACH-001328,-0.04438552662709347
ACH-001332,-0.06250295944709477
ACH-001336,0.01166486996349352
ACH-001346,-0.2667139036962003
ACH-001353,0.05884126709820814
ACH-001354,-0.3186050564645813
ACH-001367,0.07682917553991153
ACH-001368,-0.22400633592639427
ACH-001374,-0.10594145031677553
ACH-001377,-0.1287647480497225
ACH-001380,-0.1571060303729086
ACH-001391,-0.0395463902211725
ACH-001408,0.007686858939920941
ACH-001430,-0.30231989197499753
ACH-001431,0.007764519262613292
ACH-001450,-0.16361498177635594
ACH-001496,0.051955852074402106
ACH-001500,-0.0924299206845861
ACH-001523,-0.11482257394581982
ACH-001532,-0.17514816508841616
ACH-001550,-0.12615385880692775
ACH-001552,-0.07752237639494274
ACH-001554,-0.040091848637983166
ACH-001654,-0.09065623794169277
ACH-001735,-0.13500036765279308
ACH-001736,-0.026269152212589804
ACH-001737,0.2621106930686565
ACH-001740,-0.0846394693092739
ACH-001745,-0.15137884825203704
ACH-001765,-0.11040433934543463
