,NOMO3 (408050)
ACH-000528,-0.4271892832060696
ACH-000537,-0.3247067091249399
ACH-000541,-0.5200747616801328
ACH-000542,-0.6378331934965225
ACH-000544,-0.36016828126694383
ACH-000545,-0.4846485654769062
ACH-000547,-0.4898764748068053
ACH-000548,-0.4270458733624005
ACH-000549,-0.3772722449149532
ACH-000550,-0.4783648358695652
ACH-000552,-0.4382645734517508
ACH-000556,-0.4521319754170646
ACH-000557,-0.4715243217938525
ACH-000569,-0.3386019049312719
ACH-000570,-0.5227441546048431
ACH-000571,-0.4850108894581893
ACH-000573,-0.543499632849417
ACH-000576,-0.4121167146333519
ACH-000579,-0.4420896895326028
ACH-000580,-0.5279420577217772
ACH-000584,-0.4427172980191207
ACH-000585,-0.4403356680255549
ACH-000588,-0.457246723678154
ACH-000589,-0.5614219248035726
ACH-000591,-0.5349414750808766
ACH-000593,-0.5289670398421402
ACH-000600,-0.4873361224248355
ACH-000601,-0.4193448508177616
ACH-000605,-0.3023708364339593
ACH-000606,-0.4486612284789053
ACH-000608,-0.4253176011512743
ACH-000614,-0.3646455076313397
ACH-000616,-0.5134125150310813
ACH-000618,-0.2797627002248001
ACH-000619,-0.4487945995478881
ACH-000620,-0.3874336304471054
ACH-000621,-0.445563184564949
ACH-000622,-0.4330424844839221
ACH-000623,-0.427951772917165
ACH-000624,-0.4968278910788693
ACH-000627,-0.4033474798522001
ACH-000630,-0.43865755478284457
ACH-000631,-0.14600752969461428
ACH-000632,-0.5460890517928919
ACH-000633,-0.4050742349582319
ACH-000637,-0.3213801458672068
ACH-000638,-0.5252210574095699
ACH-000646,-0.3327025193723429
ACH-000647,-0.42402513036809175
ACH-000648,-0.4741429284032103
ACH-000649,-0.5916635781824506
ACH-000651,-0.41741211205127465
ACH-000652,-0.5136064221103953
ACH-000653,-0.5489938095647043
ACH-000657,-0.41834155029783776
ACH-000658,-0.5488901527841257
ACH-000661,-0.4452336780983557
ACH-000662,-0.5813709436454401
ACH-000663,-0.4810106010512496
ACH-000665,-0.4431489725440747
ACH-000671,-0.5373528208530071
ACH-000672,-0.6947579346308728
ACH-000673,-0.4714066460407155
ACH-000676,-0.4146321718010658
ACH-000677,-0.4558019121152009
ACH-000681,-0.37477458497905697
ACH-000683,-0.3358929339230325
ACH-000684,-0.5654258175172943
ACH-000688,-0.4800233957274109
ACH-000693,-0.341681720296014
ACH-000694,-0.3664455270148593
ACH-000695,-0.3074298759886145
ACH-000696,-0.4005522360274191
ACH-000697,-0.3442434637156539
ACH-000699,-0.3968452761889255
ACH-000701,-0.3431405605622405
ACH-000706,-0.4918494054140827
ACH-000711,-0.4187590186631484
ACH-000713,-0.4888100566064773
ACH-000714,-0.4123360767469658
ACH-000718,-0.5401781993055634
ACH-000720,-0.5336330241971791
ACH-000721,-0.3685834904912507
ACH-000724,-0.42803848243217096
ACH-000725,-0.4842909628514104
ACH-000732,-0.6449462971640754
ACH-000734,-0.39482464416116414
ACH-000735,-0.5163808192506179
ACH-000736,-0.2990281426043994
ACH-000738,-0.37806647563804413
ACH-000746,-0.34924296217680073
ACH-000747,-0.6110756346135499
ACH-000748,-0.3618527359899744
ACH-000753,-0.4421682142225868
ACH-000756,-0.5574054229495394
ACH-000757,-0.4900395781655874
ACH-000758,-0.44063552125347216
ACH-000760,-0.4528949347424565
ACH-000762,-0.3614907531003135
ACH-000763,-0.3831082582764389
ACH-000764,-0.4789036633436033
ACH-000765,-0.5234198052265574
ACH-000766,-0.6306663288815327
ACH-000767,-0.4350850791300026
ACH-000768,-0.5080271736525213
ACH-000769,-0.42437432823998666
ACH-000770,-0.4655104817740911
ACH-000771,-0.4294109149678332
ACH-000773,-0.6677103134084205
ACH-000776,-0.3153283328363372
ACH-000777,-0.4022843650570132
ACH-000778,-0.6400595790190796
ACH-000781,-0.3893439236854973
ACH-000782,-0.4992540074197867
ACH-000783,-0.35891552356244544
ACH-000784,-0.4523812956028038
ACH-000785,-0.4881053062390446
ACH-000787,-0.5070760072365698
ACH-000788,-0.3827975325542485
ACH-000791,-0.4648923643437118
ACH-000792,-0.35224464168283903
ACH-000794,-0.4289631165862417
ACH-000796,-0.45011642361662296
ACH-000798,-0.4396942605611569
ACH-000799,-0.4392956423062073
ACH-000800,-0.5627234983514562
ACH-000802,-0.4037687370325049
ACH-000804,-0.39775101100264537
ACH-000805,-0.368510676602812
ACH-000809,-0.3933635548751999
ACH-000810,-0.5822545034668568
ACH-000811,-0.4822008598385
ACH-000817,-0.539682378467429
ACH-000819,-0.5032379204767644
ACH-000820,-0.4583747442930575
ACH-000821,-0.5154930167084866
ACH-000822,-0.4250832906617562
ACH-000823,-0.4648336045837985
ACH-000824,-0.2408998697614779
ACH-000827,-0.4614478667585886
ACH-000829,-0.6924048115888914
ACH-000831,-0.4021545053773144
ACH-000832,-0.4768860264830776
ACH-000833,-0.4893530923077104
ACH-000834,-0.3874673373071412
ACH-000835,-0.4796315124498992
ACH-000836,-0.5390756859928493
ACH-000837,-0.450159805312062
ACH-000838,-0.5388177994409052
ACH-000839,-0.33076291369637123
ACH-000840,-0.5392774706913865
ACH-000841,-0.5237547033368437
ACH-000843,-0.6568728289001786
ACH-000846,-0.5073914314770496
ACH-000847,-0.3966616860264727
ACH-000848,-0.4195500838541293
ACH-000849,-0.4311327997374052
ACH-000851,-0.4599183017390277
ACH-000855,-0.31873428234887524
ACH-000856,-0.4709871976566189
ACH-000858,-0.35433019163543106
ACH-000859,-0.484963068472685
ACH-000861,-0.5492831813199284
ACH-000862,-0.3687188366966892
ACH-000865,-0.3889867550062699
ACH-000866,-0.3247655116246903
ACH-000867,-0.5135461647540848
ACH-000869,-0.5306353845330742
ACH-000872,-0.4618271750961536
ACH-000873,-0.4920501242263668
ACH-000876,-0.4285935855272434
ACH-000878,-0.4992276756065585
ACH-000880,-0.6332594691200318
ACH-000881,-0.4641043769961047
ACH-000882,-0.5328353413002609
ACH-000884,-0.5046849176272001
ACH-000885,-0.5225261110945844
ACH-000887,-0.488261686624448
ACH-000889,-0.4958603138069922
ACH-000896,-0.4902831138680115
ACH-000898,-0.2273157315117009
ACH-000900,-0.31316073219282936
ACH-000901,-0.5342377699601749
ACH-000905,-0.35634943078211895
ACH-000906,-0.5140505457429817
ACH-000907,-0.504325206041022
ACH-000910,-0.3706618591651024
ACH-000911,-0.4941693635695419
ACH-000912,-0.4011306998550029
ACH-000913,-0.4221223233594158
ACH-000915,-0.5056160699594247
ACH-000916,-0.6500082395520229
ACH-000917,-0.3740751317535677
ACH-000920,-0.5014433705001881
ACH-000921,-0.5613947093009864
ACH-000924,-0.33053323036546584
ACH-000926,-0.6231298260234274
ACH-000928,-0.5474605597444806
ACH-000929,-0.31558193409398305
ACH-000932,-0.33251983448770445
ACH-000935,-0.5416789911302835
ACH-000936,-0.44757250829363693
ACH-000937,-0.44085570356801024
ACH-000938,-0.5662734440576527
ACH-000939,-0.4852745952946321
ACH-000941,-0.3809267356050542
ACH-000943,-0.3702244867020428
ACH-000946,-0.5261282296665337
ACH-000947,-0.456615671125692
ACH-000948,-0.5184600377412409
ACH-000950,-0.5305049455188723
ACH-000953,-0.4469211644005541
ACH-000954,-0.29483974248045103
ACH-000957,-0.4848680495230528
ACH-000958,-0.5287242926820871
ACH-000960,-0.4544360260479157
ACH-000963,-0.3425137221572409
ACH-000968,-0.5245609399694897
ACH-000969,-0.4267313589933923
ACH-000972,-0.25378969248071315
ACH-000973,-0.5053608255537203
ACH-000974,-0.4319005128167425
ACH-000978,-0.5015567265612453
ACH-000984,-0.3711462760730096
ACH-000986,-0.4222662976629699
ACH-000988,-0.3775347080511613
ACH-000993,-0.41657374534054337
ACH-000994,-0.541799121581234
ACH-000996,-0.42881389536559017
ACH-001001,-0.4836263875776615
ACH-001020,-0.44760851242634175
ACH-001028,-0.3985426678390493
ACH-001031,-0.4333758513506305
ACH-001038,-0.5052305392767009
ACH-001048,-0.551725049552201
ACH-001050,-0.4536867054721967
ACH-001053,-0.40438286492318587
ACH-001054,-0.5564242065162556
ACH-001061,-0.3746093642769252
ACH-001067,-0.6067414373216988
ACH-001075,-0.6800212643505611
ACH-001096,-0.40606392697307736
ACH-001111,-0.5893736077996874
ACH-001119,-0.4365693022731906
ACH-001128,-0.2533994579204968
ACH-001134,-0.6091709045078442
ACH-001151,-0.4303074531383138
ACH-001163,-0.39273480097663616
ACH-001164,-0.5493449984890815
ACH-001183,-0.5241572376745162
ACH-001192,-0.461449144533909
ACH-001193,-0.5949439558610262
ACH-001196,-0.6161537517735853
ACH-001197,-0.4675538699188565
ACH-001205,-0.5017327576648455
ACH-001211,-0.4174406611172813
ACH-001212,-0.6803511898905041
ACH-001228,-0.4523780788923502
ACH-001232,-0.4569665426374965
ACH-001239,-0.33276287916811953
ACH-001270,-0.20109511817457212
ACH-001274,-0.5632815086405352
ACH-001275,-0.5095541725987348
ACH-001277,-0.4804644093977571
ACH-001278,-0.4516846307649902
ACH-001280,-0.4558028269847274
ACH-001283,-0.4621472318047469
ACH-001289,-0.4347810708477065
ACH-001300,-0.5244427837649294
ACH-001301,-0.4212651634725963
ACH-001302,-0.7351921770628077
ACH-001306,-0.4300263527003057
ACH-001318,-0.3423180594695324
ACH-001322,-0.5022629905589006
ACH-001328,-0.6043458820928732
ACH-001332,-0.3676973307234775
ACH-001336,-0.5076321300747002
ACH-001346,-0.33043975847792506
ACH-001353,-0.4116477468895571
ACH-001354,-0.6960001631986902
ACH-001367,-0.521594045709478
ACH-001368,-0.4568474401022918
ACH-001374,-0.4806553635075586
ACH-001377,-0.6203203012105319
ACH-001380,-0.4364916150297988
ACH-001391,-0.503447834663819
ACH-001408,-0.3670268809990777
ACH-001430,-0.5337594095814788
ACH-001431,-0.4580627301477654
ACH-001450,-0.4388307470526497
ACH-001496,-0.4969811072690093
ACH-001500,-0.5815396496459221
ACH-001523,-0.5483160896865589
ACH-001532,-0.4634906000421432
ACH-001550,-0.22616746151644884
ACH-001552,-0.4031280374456707
ACH-001554,-0.4545302435244327
ACH-001654,-0.32942601141621475
ACH-001735,-0.4809983638398972
ACH-001736,-0.5187328259539298
ACH-001737,-0.2355522273544231
ACH-001740,-0.6095799113880314
ACH-001745,-0.5560876472746772
ACH-001765,-0.4630513641333494
