,HBE1 (3046)
ACH-000735,0.115139474322484
ACH-000736,0.242665587525922
ACH-000738,0.09097399635280658
ACH-000746,0.08251804020684322
ACH-000747,0.0911914330777232
ACH-000748,0.18731744482234464
ACH-000753,0.07582536304442679
ACH-000756,0.13047132034904105
ACH-000757,0.09128705629031472
ACH-000758,0.16968070006419386
ACH-000760,0.19020811885421854
ACH-000762,0.1577190469045134
ACH-000763,0.07611371324279685
ACH-000764,0.0984451147500638
ACH-000765,0.3092487016408829
ACH-000766,0.2187301604099792
ACH-000767,0.2665266841661389
ACH-000768,0.1781146445979661
ACH-000769,0.10406443494451748
ACH-000770,0.2532922880841109
ACH-000771,0.15191416245589914
ACH-000773,0.2771564465254505
ACH-000776,0.1426562192753377
ACH-000777,0.16108791591324229
ACH-000778,0.2035930089145286
ACH-000781,0.16405734890670265
ACH-000782,0.23417185227574555
ACH-000783,0.16223512382443794
ACH-000784,0.20917435898274428
ACH-000785,0.17811424516195615
ACH-000787,0.11178289947971837
ACH-000788,0.17345980257372962
ACH-000791,0.13759886721470327
ACH-000792,0.16514507012421778
ACH-000794,0.2352839899142929
ACH-000796,0.13093289260261606
ACH-000798,0.07633960597370218
ACH-000799,0.15640136743387933
ACH-000800,0.12646894090410948
ACH-000802,0.23443082197338214
ACH-000804,0.20580833796880327
ACH-000805,0.18817050119333373
ACH-000809,0.171601493074192
ACH-000810,0.05332584334862248
ACH-000811,0.214350598878406
ACH-000817,0.1213348944177973
ACH-000819,0.09218845144830153
ACH-000820,0.15885689011073695
ACH-000821,0.16325790118205272
ACH-000822,0.1913029096589348
ACH-000823,0.14494286721001828
ACH-000824,0.13533498884735334
ACH-000827,0.1658433423195817
ACH-000829,0.08117247999066073
ACH-000831,0.12788777027307066
ACH-000832,0.18008009891430593
ACH-000833,0.08924932509627287
ACH-000834,0.2167909853158788
ACH-000835,0.1276113173774825
ACH-000836,0.17906664335462774
ACH-000837,0.09837678702045173
ACH-000838,0.03305188294544032
ACH-000839,0.10653357469693188
ACH-000840,0.17397681864690875
ACH-000841,0.17985831469640115
ACH-000843,0.06073798268926973
ACH-000846,0.12122724850986633
ACH-000847,0.08100480897451691
ACH-000848,-0.04775660694708548
ACH-000849,0.1924325408011331
ACH-000851,0.12450569264958293
ACH-000855,0.09667140297967317
ACH-000856,0.2096346697782856
ACH-000858,0.25116692486960995
ACH-000859,0.17818297252079038
ACH-000861,0.14991889471289158
ACH-000862,0.25501288090297825
ACH-000865,0.15042713887455886
ACH-000866,0.21252824421421534
ACH-000867,0.1364587994307814
ACH-000869,-0.006252661030493251
ACH-000872,0.03935747323900922
ACH-000873,0.281692363752399
ACH-000876,0.1184921165448948
ACH-000878,0.05495611869049072
ACH-000880,0.11790084728451115
ACH-000881,0.10082735307507493
ACH-000882,0.16098216995596898
ACH-000884,0.18140138612199974
ACH-000885,0.10063345863641587
ACH-000887,0.1541415328518483
ACH-000889,0.15366973149395954
ACH-000896,0.2284255827295374
ACH-000898,0.04824950160035344
ACH-000900,0.05305625913739851
ACH-000901,0.2285848640435555
ACH-000905,0.17202188543224284
ACH-000906,0.15601991944064378
ACH-000907,0.07073975145476376
ACH-000910,0.09533990578029408
ACH-000911,0.2289243570108305
ACH-000912,0.08268799036760117
ACH-000913,0.17964242496680907
ACH-000915,0.19389363133204046
ACH-000916,-0.08738769213420082
ACH-000917,0.16331535244257692
ACH-000920,0.6508913185519841
ACH-000921,0.0710509221250081
ACH-000924,0.2818553752167439
ACH-000926,0.2581300965751974
ACH-000928,0.3028992367942977
ACH-000929,0.11466975277211283
ACH-000932,0.12220828847249787
ACH-000935,0.10019539471674208
ACH-000936,0.3497262174208633
ACH-000937,0.22023423286019225
ACH-000938,0.00942359988194728
ACH-000939,0.1842398248785234
ACH-000941,0.1813773750927859
ACH-000943,0.11960230791675175
ACH-000946,0.1234813311245898
ACH-000947,0.1820054444904863
ACH-000948,0.17132827956124203
ACH-000950,0.1847515139652121
ACH-000953,0.23761226247359646
ACH-000954,-0.22100249988412934
ACH-000957,0.10590856235108054
ACH-000958,0.14598463826083702
ACH-000960,0.1545698446535588
ACH-000963,0.19931995318777085
ACH-000968,0.15098761855827394
ACH-000969,0.2388247474778889
ACH-000972,0.1937364856927072
ACH-000973,0.12117958425253784
ACH-000974,0.2476382764227872
ACH-000978,0.058738614591640585
ACH-000984,0.2638952663581132
ACH-000986,0.15115203283101894
ACH-000988,0.2271237810933205
ACH-000993,0.14081439913622495
ACH-000994,0.05538036147842803
ACH-000996,0.01194221898945748
ACH-001001,0.13363011635572947
ACH-001020,-0.056917970185535426
ACH-001028,0.17361777113945326
ACH-001031,0.10520524691222148
ACH-001038,0.251973104509871
ACH-001048,0.08269825962140362
ACH-001050,0.1500899935272919
ACH-001053,0.16583645187182147
ACH-001054,0.07830497821098935
ACH-001061,0.17811697031714294
ACH-001067,0.13951091092675116
ACH-001075,0.2314363284144277
ACH-001096,0.2054497827054642
ACH-001111,0.21000285814752048
ACH-001119,0.010287457811990752
ACH-001128,0.2317329218144164
ACH-001134,0.09427618647933234
ACH-001151,0.16618964444798467
ACH-001163,0.18889851532667346
ACH-001164,0.20762036599762534
ACH-001183,0.2643213331513959
ACH-001192,0.34015822677219204
ACH-001193,0.3239055495077621
ACH-001196,0.1631243729244414
ACH-001197,0.2326953052226456
ACH-001205,0.13553228074811371
ACH-001211,0.2260253024854421
ACH-001212,0.23549549737377334
ACH-001228,0.06152581559455277
ACH-001232,0.18454857246823356
ACH-001239,0.10804200196174184
ACH-001270,0.15105867671606613
ACH-001274,0.22597387537879354
ACH-001275,0.25762132963637674
ACH-001277,0.1846850086239177
ACH-001278,0.1723015943941159
ACH-001280,0.155071052899175
ACH-001283,0.11705513797970835
ACH-001289,0.1819031569001134
ACH-001300,0.1966121182241733
ACH-001301,-0.013103760437088469
ACH-001302,0.16940319300590326
ACH-001306,0.17594766363480047
ACH-001318,0.14900685248337875
ACH-001322,0.1363035706737059
ACH-001328,0.19292951290221755
ACH-001332,0.3766319778728228
ACH-001336,0.17452438431267525
ACH-001346,0.2331426780686653
ACH-001353,0.148890424606958
ACH-001354,-0.03971863527293761
ACH-001367,-0.08696201701680575
ACH-001368,0.22372303314226014
ACH-001374,0.24946228532395825
ACH-001377,0.2044888168672469
ACH-001380,0.19148712459761646
ACH-001391,0.1166403488139972
ACH-001408,0.03454932456434528
ACH-001430,0.15798658495671425
ACH-001431,0.1921592675824264
ACH-001450,0.2424342408502477
ACH-001496,0.18235932236916672
ACH-001500,0.15486115275927248
ACH-001523,0.2364332683325612
ACH-001532,0.0763708166284005
ACH-001550,0.18702385797564752
ACH-001552,0.039068793190418886
ACH-001554,0.24046604807919095
ACH-001654,0.203654278641434
ACH-001735,0.1993971360767021
ACH-001736,0.3002990856865629
ACH-001737,0.39343541688745387
ACH-001740,0.1654572369156742
ACH-001745,0.07758610438006111
ACH-001765,0.19548847794533314
