,RAB11A (8766)
ACH-000542,-0.2799299493339493
ACH-000544,-0.2064141266165407
ACH-000545,-0.13546614561358547
ACH-000547,-0.3928338294091395
ACH-000548,-0.2454242849069084
ACH-000549,-0.5001723082528511
ACH-000550,-0.30960261793109023
ACH-000552,-0.2820688958916909
ACH-000556,-0.17635105013285693
ACH-000557,-0.28335343122895024
ACH-000569,-0.2717355420294631
ACH-000570,-0.22682763566603864
ACH-000571,-0.4148599355971781
ACH-000573,-0.24112776255503504
ACH-000576,-0.24358463704415326
ACH-000579,-0.2561889808977286
ACH-000580,-0.13115683046515872
ACH-000584,-0.14954219784090078
ACH-000585,-0.2463445967775441
ACH-000588,-0.07100420402475767
ACH-000589,-0.21367195866399916
ACH-000591,-0.3784367253267331
ACH-000593,-0.26739622568295657
ACH-000600,-0.33917916808590115
ACH-000601,-0.2548186674156754
ACH-000605,-0.2784723084286387
ACH-000606,-0.3608959320852945
ACH-000608,-0.4478719309218964
ACH-000614,-0.05224461723982295
ACH-000616,-0.17203558236147362
ACH-000618,-0.4301231603198916
ACH-000619,-0.35528165631905345
ACH-000620,-0.5029115334713834
ACH-000621,-0.17005776269848913
ACH-000622,-0.2372076784395173
ACH-000623,-0.2698866389518694
ACH-000624,-0.23650617800194645
ACH-000627,-0.30154356682374045
ACH-000630,-0.28541772043206937
ACH-000631,-0.1724322448984136
ACH-000632,-0.26937961630588275
ACH-000633,-0.3952063560871809
ACH-000637,-0.24174420751348846
ACH-000638,-0.1010585257733918
ACH-000646,-0.5945269315643449
ACH-000647,-0.40204032551549895
ACH-000648,-0.3980642847228111
ACH-000649,-0.2880283641415088
ACH-000651,-0.1846279768865128
ACH-000652,-0.2077403973967505
ACH-000653,-0.08777168715721569
ACH-000657,-0.12439963602526727
ACH-000658,-0.2316586847464971
ACH-000661,0.028196297043563013
ACH-000662,-0.3185091037086017
ACH-000663,-0.20944038015140204
ACH-000665,-0.3522394037456382
ACH-000671,-0.8991188574385309
ACH-000672,-0.6579639079624845
ACH-000673,-0.2990533613569706
ACH-000676,-0.3021494555572161
ACH-000677,-0.2838867574918748
ACH-000681,-0.2384144247903261
ACH-000683,-0.22463079758709031
ACH-000684,-0.3171126081696494
ACH-000688,-0.21542735280566053
ACH-000693,-0.2488255957116142
ACH-000694,-0.18299559887878747
ACH-000695,-0.2426904906636975
ACH-000696,-0.3398524735760932
ACH-000697,-0.4365021804059117
ACH-000699,-0.4074013277181077
ACH-000701,-0.3299879836837561
ACH-000706,-0.2601976386883702
ACH-000711,-0.2121295648438231
ACH-000713,-0.4184996862029517
ACH-000714,-0.42123447088651816
ACH-000718,-0.3871183997792199
ACH-000720,-0.2470600870016721
ACH-000721,-0.3567577966520142
ACH-000724,-0.1428815757127055
ACH-000725,-0.5375677942139991
ACH-000732,-0.13306422214578184
ACH-000734,-0.23105957342406155
ACH-000735,-0.3226387747600909
ACH-000736,-0.6424738210986817
ACH-000738,-0.2876461303571543
ACH-000746,-0.4574038326450994
ACH-000747,-0.3551731560119644
ACH-000748,-0.27263631773627284
ACH-000753,-0.36027127968939204
ACH-000756,-0.3089744853823987
ACH-000757,-0.3883433824906994
ACH-000758,-0.20497280760852
ACH-000760,-0.4466432813342328
ACH-000762,-0.26851088764916553
ACH-000763,-0.3729799205494607
ACH-000764,-0.2163883571568664
ACH-000765,-0.3108130669732054
ACH-000766,-0.1935052735701029
ACH-000767,-0.4049813441496535
ACH-000768,-0.2655856316260227
ACH-000769,-0.3796956411964909
ACH-000770,-0.3147979752662988
ACH-000771,-0.1397337094303301
ACH-000773,-0.2845206887185802
ACH-000776,-0.3907673828597428
ACH-000777,-0.2220018591522411
ACH-000778,-0.2338076723201013
ACH-000781,-0.3410406478538365
ACH-000782,-0.4213945440592364
ACH-000783,-0.3290786048934073
ACH-000784,-0.2118517589092998
ACH-000785,-0.19765900219574087
ACH-000787,-0.36883755721436223
ACH-000788,-0.2360717925387955
ACH-000791,-0.4756825057188469
ACH-000792,-0.3632275953920563
ACH-000794,-0.1636880412379947
ACH-000796,-0.5631396088562041
ACH-000798,-0.08915248970573278
ACH-000799,-0.37188331724870216
ACH-000800,-0.24241405395821675
ACH-000802,-0.23102764510248136
ACH-000804,-0.2635258153841669
ACH-000805,-0.29240501340861463
ACH-000809,-0.23534761585088804
ACH-000810,-0.07801522047249894
ACH-000811,-0.25337869613179703
ACH-000817,-0.5629733902253237
ACH-000819,-0.2855091487715004
ACH-000820,-0.5702458401152122
ACH-000821,-0.3521757259177147
ACH-000822,-0.3911265261319767
ACH-000823,-0.3615149590532575
ACH-000824,-0.2928256664536397
ACH-000827,-0.21926555076013704
ACH-000829,-0.6480698832276078
ACH-000831,-0.2907101815838581
ACH-000832,-0.3530646272045399
ACH-000833,-0.16823177073712414
ACH-000834,-0.16480280416995313
ACH-000835,-0.2196567826333128
ACH-000836,-0.27936530167846885
ACH-000837,-0.2383240340249142
ACH-000838,-0.21003518640309
ACH-000839,-0.15815003581364226
ACH-000840,-0.20134668161229965
ACH-000841,-0.4147137492624936
ACH-000843,-0.22056246190514012
ACH-000846,-0.27204791347874724
ACH-000847,-0.1435801943311601
ACH-000848,-0.32280571382045514
ACH-000849,-0.17059011821131534
ACH-000851,-0.16630591553596724
ACH-000855,-0.3390491585518379
ACH-000856,-0.0610290003505151
ACH-000858,-0.1737085875434967
ACH-000859,-0.4469366135586192
ACH-000861,-0.3286369796926739
ACH-000862,-0.29647062606715946
ACH-000865,-0.3111764171651801
ACH-000866,-0.2566737699860798
ACH-000867,-0.26872936555792165
ACH-000869,-0.4517487151947514
ACH-000872,-0.20241278099444845
ACH-000873,-0.20613014492466145
ACH-000876,-0.4664365490884648
ACH-000878,-0.3124414604120434
ACH-000880,-0.378452863843604
ACH-000881,-0.14451522085654042
ACH-000882,-0.2572160040356246
ACH-000884,-0.130740248682641
ACH-000885,-0.1046434835545009
ACH-000887,-0.3500233141160201
ACH-000889,-0.4144482951005691
ACH-000896,-0.3155650703835847
ACH-000898,-0.3581438987121418
ACH-000900,-0.2303307660160317
ACH-000901,-0.20446899335182314
ACH-000905,-0.37196393928172095
ACH-000906,-0.17417044417377228
ACH-000907,-0.004771377331658036
ACH-000910,-0.471236444828954
ACH-000911,-0.4093461417939261
ACH-000912,-0.3317505330809231
ACH-000913,-0.2933152964280407
ACH-000915,-0.14465244004289904
ACH-000916,-0.32976555671498337
ACH-000917,-0.3610310038723413
ACH-000920,-0.3805836334450795
ACH-000921,-0.18235122960313768
ACH-000924,-0.27222973410088025
ACH-000926,-0.2752479037697871
ACH-000928,-0.0035036587303393352
ACH-000929,-0.18717205875274887
ACH-000932,-0.5046187106432003
ACH-000935,-0.20259022604112173
ACH-000936,-0.4368083946315797
ACH-000937,-0.14797427172777575
ACH-000938,-0.2464344316631791
ACH-000939,-0.3128279894486051
ACH-000941,-0.461443846099152
ACH-000943,-0.23895800982291635
ACH-000946,-0.456673457605125
ACH-000947,-0.1482121632229031
ACH-000948,-0.2254492436453773
ACH-000950,-0.3537643989605393
ACH-000953,-0.05378902737939661
ACH-000954,-0.4271880967299682
ACH-000957,-0.2581059139877763
ACH-000958,-0.22746066009150384
ACH-000960,-0.3958556703892552
ACH-000963,-0.2605141782385505
ACH-000968,-0.3253420664094933
ACH-000969,-0.3468662472012181
ACH-000972,-0.2593020716433729
ACH-000973,-0.3890138219243098
ACH-000974,-0.20331396878934255
ACH-000978,-0.10900032206136592
ACH-000984,-0.18750894577225014
ACH-000986,-0.42064442551801867
ACH-000988,-0.10639508867996636
ACH-000993,-0.4169635152515245
ACH-000994,-0.2564566017868247
ACH-000996,-0.3714129361132667
ACH-001001,-0.3926664355437955
ACH-001020,-0.3598011606980249
ACH-001028,-0.2959376927049233
ACH-001031,-0.1286108236464681
ACH-001038,-0.21067601151307952
ACH-001048,-0.3867148450714889
ACH-001050,-0.5055289035131308
ACH-001053,-0.2416427352766644
ACH-001054,-0.2850665705720326
ACH-001061,-0.3845760385641663
ACH-001067,-0.3242933080283838
ACH-001075,-0.3065274511591598
ACH-001096,-0.20513589289987946
ACH-001111,-0.0382564078936223
ACH-001119,-0.33714008924558986
ACH-001128,-0.11551372958024972
ACH-001134,-0.3831199807541509
ACH-001151,-0.34904012196478
ACH-001163,-0.3078323782586748
ACH-001164,-0.2134050081403229
ACH-001183,-0.20089992402135728
ACH-001192,-0.19135078430417413
ACH-001193,-0.4701527998447292
ACH-001196,-0.09135836763316853
ACH-001197,-0.16507736586645694
ACH-001205,-0.1429147482165766
ACH-001211,-0.27576477957004386
ACH-001212,0.12805016558142454
ACH-001228,-0.1668999604321557
ACH-001232,-0.3641078904084205
ACH-001239,-0.17448699553580602
ACH-001270,-0.19131055518576526
ACH-001274,-0.3082369696689228
ACH-001275,-0.27637215615203553
ACH-001277,-0.3518518119542663
ACH-001278,-0.4301638496405109
ACH-001280,-0.4856676118527048
ACH-001283,-0.31014325363103434
ACH-001289,-0.2582372666940712
ACH-001300,-0.3270903076173426
ACH-001301,-0.2866804805640229
ACH-001302,-0.17549201569401068
ACH-001306,-0.23712359572434036
ACH-001318,-0.3373585395634747
ACH-001322,-0.2521076446092376
ACH-001328,-0.3083198601755104
ACH-001332,-0.6618778633997261
ACH-001336,-0.2555708543055875
ACH-001346,-0.2753452331324189
ACH-001353,-0.3837072338692598
ACH-001354,-0.2762747062231893
ACH-001367,-0.2525600223229974
ACH-001368,-0.3893289625497011
ACH-001374,-0.5994926194196795
ACH-001377,-0.26905782235550696
ACH-001380,-0.34410588869946906
ACH-001391,-0.269657781458676
ACH-001408,-0.4793514764469774
ACH-001430,-0.0398907164425475
ACH-001431,-0.3019954133495702
ACH-001450,-0.08588877363422706
ACH-001496,-0.2878023610621265
ACH-001500,-0.16556349314399293
ACH-001523,-0.09527389626402867
ACH-001532,-0.3302172289334306
ACH-001550,-0.3151312779699028
ACH-001552,-0.2281109468741949
ACH-001554,-0.24287737280942945
ACH-001654,-0.3345726652442997
ACH-001735,-0.4190578627270148
ACH-001736,-0.5143791318220586
ACH-001737,-0.5542955029170985
ACH-001740,-0.4653418192656212
ACH-001745,-0.3463117131080622
ACH-001765,-0.3195274821703851
