,THRA (7067)
ACH-000943,-0.012360086270050346
ACH-000946,-0.1221186731716616
ACH-000947,-0.08473588351085681
ACH-000948,-0.09442756997444757
ACH-000950,-0.06892498106977357
ACH-000953,-0.09790038111276908
ACH-000954,-0.11898717529529905
ACH-000957,-0.045902703306749816
ACH-000958,0.011073473350684844
ACH-000960,-0.2360769223569597
ACH-000963,-0.11560260024194967
ACH-000968,-0.11246698683301026
ACH-000969,0.05515222707763035
ACH-000972,0.07407245605580606
ACH-000973,-0.00445096182577515
ACH-000974,-0.08390953955409097
ACH-000978,-0.01493856608042739
ACH-000984,-0.18039245770625364
ACH-000986,-0.18035287098641667
ACH-000988,-0.021952360969199662
ACH-000993,-0.08252651535175821
ACH-000994,-0.094888384990745
ACH-000996,-0.0837316399790457
ACH-001001,-0.03859785733223982
ACH-001020,-0.04249810636879348
ACH-001028,0.0196496326605018
ACH-001031,-0.16048335527031113
ACH-001038,-0.03701086272551032
ACH-001048,-0.1442423842263615
ACH-001050,0.2044653802748934
ACH-001053,-0.05643306280297537
ACH-001054,-0.05531993976049522
ACH-001061,-0.002468372092169645
ACH-001067,-0.30834576217867954
ACH-001075,0.12076640568251965
ACH-001096,-0.4702004138712567
ACH-001111,0.03436912063500745
ACH-001119,-0.2519483801433211
ACH-001128,-0.16474260393671844
ACH-001134,0.0155521164442694
ACH-001151,-0.07344053239584827
ACH-001163,-0.023040223363422797
ACH-001164,-0.026754460886658747
ACH-001183,-0.07623072302060536
ACH-001192,0.07275828456848576
ACH-001193,-0.05177108828281977
ACH-001196,0.15281631791206216
ACH-001197,-0.2738414472434511
ACH-001205,0.1485104133282216
ACH-001211,0.062020872595649874
ACH-001212,-0.14034097123875264
ACH-001228,-0.12042576989058425
ACH-001232,-0.1672157381635936
ACH-001239,0.061070003900564385
ACH-001270,0.058725810259414674
ACH-001274,-0.042801994482404716
ACH-001275,-0.07636608653644936
ACH-001277,0.1051780218658242
ACH-001278,0.004653637247897183
ACH-001280,-0.17627359279143354
ACH-001283,0.042928628871176835
ACH-001289,-0.06963145768195213
ACH-001300,-0.2790701222225463
ACH-001301,0.07971751811616155
ACH-001302,-0.1544568382504601
ACH-001306,-0.12156868825760797
ACH-001318,0.05517931146401537
ACH-001322,-0.38306710455840937
ACH-001328,-0.011201185247880418
ACH-001332,-0.14380150581195378
ACH-001336,-0.0439801541576256
ACH-001346,-0.10661464560146383
ACH-001353,-0.1273267425020419
ACH-001354,0.024196462148851287
ACH-001367,-0.04328883355573477
ACH-001368,-0.1807479737118478
ACH-001374,-0.05051908343261337
ACH-001377,-0.041366858918999515
ACH-001380,0.012668425135573941
ACH-001391,0.15298439954206866
ACH-001408,-0.08555907777126091
ACH-001430,-0.19233834679597506
ACH-001431,-0.3233605692837128
ACH-001450,-0.2379849709010349
ACH-001496,-0.05206331411389626
ACH-001500,-0.04483216381144209
ACH-001523,-0.1607338967696058
ACH-001532,-0.006268399560796794
ACH-001550,-0.1702093715503697
ACH-001552,0.1069196350848032
ACH-001554,0.07169082031938119
ACH-001654,0.016578823710091086
ACH-001735,-0.13119352056230166
ACH-001736,-0.23568579621180036
ACH-001737,-0.2563122638626822
ACH-001740,-0.2919867739724018
ACH-001745,-0.21663010283235595
ACH-001765,-0.09715577693546204
