,OR5L2 (26338)
ACH-000395,-0.2954083065612877
ACH-000396,-0.08589942009816308
ACH-000397,-0.2704650603014556
ACH-000401,-0.1886788050570441
ACH-000402,-0.2019085008319307
ACH-000403,-0.29093991133985203
ACH-000404,-0.4348151252914904
ACH-000406,-0.1224628020978486
ACH-000407,-0.1999851520615836
ACH-000408,-0.2622700660466794
ACH-000410,-0.16648227634678606
ACH-000411,-0.1614712178690387
ACH-000414,-0.3022160138344002
ACH-000415,-0.2864823025719369
ACH-000416,-0.1479274200211437
ACH-000420,-0.311670034914207
ACH-000421,-0.09527885636891124
ACH-000424,-0.10426015993187716
ACH-000425,-0.18988295881882933
ACH-000426,-0.18744305832203156
ACH-000427,-0.2176012255715556
ACH-000433,-0.39507593022646265
ACH-000435,-0.26376867367220097
ACH-000436,-0.3110146403222853
ACH-000444,-0.10127646722426002
ACH-000445,-0.4360956422958967
ACH-000448,-0.20186616710916214
ACH-000450,-0.16490793901326534
ACH-000452,-0.16388398430039702
ACH-000454,-0.27485038221982
ACH-000458,-0.27236969900263713
ACH-000459,0.10327380759130086
ACH-000460,-0.2199630904640572
ACH-000461,-0.3327897417663065
ACH-000463,-0.1894835477253499
ACH-000464,-0.2337395304841815
ACH-000466,-0.3343561824506213
ACH-000467,-0.2153095425000427
ACH-000468,-0.1604858433110979
ACH-000469,-0.18758034471394155
ACH-000470,-0.06924131148778623
ACH-000471,-0.16889642148370432
ACH-000472,-0.14324081239424544
ACH-000473,-0.04348507732185823
ACH-000475,-0.17912317548345705
ACH-000476,-0.4045245752693935
ACH-000477,-0.15851402410097687
ACH-000479,-0.12999113620370084
ACH-000480,-0.2180923511481365
ACH-000481,-0.14717438505814032
ACH-000483,-0.2979402549557096
ACH-000484,-0.35874869220619715
ACH-000485,-0.19304025726140828
ACH-000486,-0.15195454419457868
ACH-000487,-0.06593001371664281
ACH-000488,-0.05557873589357452
ACH-000490,-0.10511615459638143
ACH-000491,-0.20649644979261045
ACH-000495,-0.4503059579358465
ACH-000496,-0.32259965606371993
ACH-000499,0.10929599355482464
ACH-000500,-0.4601720090562221
ACH-000502,-0.24495083594495454
ACH-000503,-0.4225641367911024
ACH-000505,-0.27941946344719865
ACH-000507,-0.1581536264024934
ACH-000510,-0.20300981947908087
ACH-000511,-0.11876007120762674
ACH-000512,-0.3973902341292985
ACH-000516,-0.16548815388511665
ACH-000517,-0.388190817200952
ACH-000518,-0.09612405401544633
ACH-000520,-0.2901322731121436
ACH-000521,-0.2870198474515493
ACH-000522,-0.28056066892026377
ACH-000524,-0.1783992965486299
ACH-000527,-0.2030647624950621
ACH-000528,-0.17300214842901127
ACH-000537,-0.21470684243356652
ACH-000541,-0.1437809306176991
ACH-000542,-0.13764751848885598
ACH-000544,-0.2665846505581244
ACH-000545,-0.274049504535744
ACH-000547,-0.08135693179482173
ACH-000548,-0.4517882764319433
ACH-000549,-0.2570652708031877
ACH-000550,-0.08831815210959547
ACH-000552,-0.02538749550281502
ACH-000556,-0.06964416164133927
ACH-000557,-0.22161403693280948
ACH-000569,-0.3727077808105459
ACH-000570,-0.19061046634638845
ACH-000571,-0.2755185092426635
ACH-000573,-0.11378148788966515
ACH-000576,0.07686287433698291
ACH-000579,-0.17632142918806215
ACH-000580,-0.2593947014102813
ACH-000584,-0.007628444723792708
ACH-000585,-0.1355064158155816
ACH-000588,-0.1657734949571753
ACH-000589,-0.10588322629734763
ACH-000591,-0.18935161752906646
ACH-000593,-0.10707745139083548
ACH-000600,-0.16948526019105056
ACH-000601,-0.21642240555122536
ACH-000605,-0.2153440457716157
ACH-000606,-0.2408372016044929
ACH-000608,-0.14499344937161784
ACH-000614,-0.264025642350513
ACH-000616,-0.04692605200297671
ACH-000618,-0.1050677849924665
ACH-000619,-0.4502597258287088
ACH-000620,-0.19645084854775624
ACH-000621,-0.2358404309958492
ACH-000622,-0.15075856205684704
ACH-000623,-0.2446927537363281
ACH-000624,-0.297621469345606
ACH-000627,-0.14631436120891994
ACH-000630,-0.1998065282907436
ACH-000631,-0.3817344382719148
ACH-000632,-0.2959769090696631
ACH-000633,-0.17389471299344764
ACH-000637,-0.3827071868097845
ACH-000638,-0.1701465337590604
ACH-000646,-0.06730081671137865
ACH-000647,-0.3393243772332228
ACH-000648,-0.06932786461434469
ACH-000649,-0.2085525384440697
ACH-000651,-0.04687933918818787
ACH-000652,-0.12709417575148788
ACH-000653,-0.22907901239821124
ACH-000657,-0.19174951911228766
ACH-000658,-0.2461022213692586
ACH-000661,-0.1280184453585696
ACH-000662,-0.21894122533486765
ACH-000663,-0.20583715209591372
ACH-000665,-0.3301099655834181
ACH-000671,-0.17757828652369093
ACH-000672,-0.7123277581047295
ACH-000673,-0.3388232336324027
ACH-000676,-0.10077741571666174
ACH-000677,-0.08991376290790032
ACH-000681,-0.21315130313310854
ACH-000683,-0.3366682194382047
ACH-000684,-0.4431451365362647
ACH-000688,-0.007910469728813936
ACH-000693,-0.1536669636502414
ACH-000694,-0.27032975995725644
ACH-000695,-0.052350721376781865
ACH-000696,-0.15930416334276534
ACH-000697,-0.27036375271929924
ACH-000699,-0.13332818895142878
ACH-000701,-0.14668570198830624
ACH-000706,-0.04575917074070436
ACH-000711,-0.1079809843314829
ACH-000713,-0.1607410336915698
ACH-000714,-0.4068714904560664
ACH-000718,-0.3572012618591273
ACH-000720,-0.16920630633625286
ACH-000721,-0.2760752099128724
ACH-000724,-0.08857417563121281
ACH-000725,-0.2922298203722548
ACH-000732,-0.3875492105250573
ACH-000734,-0.40084933215301655
ACH-000735,-0.26711412236396626
ACH-000736,-0.1990871254731248
ACH-000738,-0.23545755146977684
ACH-000746,-0.3356600758361973
ACH-000747,-0.15093538387070748
ACH-000748,-0.365384743669306
ACH-000753,-0.13752937812360186
ACH-000756,-0.32569879306892996
ACH-000757,-0.1143259431989316
ACH-000758,-0.0925954128162632
ACH-000760,-0.15967478493544413
ACH-000762,-0.1124608379944212
ACH-000763,-0.2886983002666738
ACH-000764,-0.4754349686299717
ACH-000765,-0.3549858515853137
ACH-000766,-0.1263589446540435
ACH-000767,-0.20190956715731895
ACH-000768,-0.13265840692897465
ACH-000769,-0.09071799000521703
ACH-000770,-0.15900215154557268
ACH-000771,-0.12875392287508186
ACH-000773,-0.27967287021582266
ACH-000776,-0.0784890320856589
ACH-000777,-0.10926773462858748
ACH-000778,-0.16046785139141975
ACH-000781,-0.23004359931430546
ACH-000782,-0.2531953093338813
ACH-000783,-0.2512319027830809
ACH-000784,-0.08284467085152561
ACH-000785,-0.2622949297998641
ACH-000787,-0.10820164063809223
ACH-000788,-0.25275025416027364
ACH-000791,-0.23854715887883474
ACH-000792,-0.1501942328632124
ACH-000794,-0.3788203098486509
ACH-000796,-0.2368680782060141
ACH-000798,-0.003703585822315293
ACH-000799,-0.2615136377120801
ACH-000800,-0.19953085834834255
ACH-000802,-0.2127388881680307
ACH-000804,-0.2968568409788257
ACH-000805,-0.08140317020774497
ACH-000809,-0.09392355360572673
ACH-000810,-0.8166683869704084
ACH-000811,-0.08421125097999255
ACH-000817,0.061164192722384665
ACH-000819,-0.10249782683794602
ACH-000820,-0.511144762454898
ACH-000821,-0.023740428562328598
ACH-000822,-0.2414006432362651
ACH-000823,-0.2540076294184834
ACH-000824,-0.3291619221925135
ACH-000827,-0.2601236442306839
ACH-000829,-0.19632739108701566
ACH-000831,-0.23436564984322755
ACH-000832,-0.3875726354492407
ACH-000833,-0.05539289912691714
ACH-000834,-0.2441885427406934
ACH-000835,0.022750881484384613
ACH-000836,-0.2874105657283751
ACH-000837,-0.11628035580145435
ACH-000838,-0.18205137542697766
ACH-000839,-0.4110908414818482
ACH-000840,-0.21633267271438755
ACH-000841,-0.07155634717857008
ACH-000843,-0.3618287305205277
ACH-000846,-0.2055286830716092
ACH-000847,-0.006891747296387482
ACH-000848,-0.12892866574244596
ACH-000849,-0.1474262832590228
ACH-000851,-0.1737101174757688
ACH-000855,-0.20017158999518367
ACH-000856,-0.12705389175440393
ACH-000858,-0.18517985190566646
ACH-000859,-0.453766247253574
ACH-000861,-0.2502244287000501
ACH-000862,-0.18798739649038704
ACH-000865,0.00819800577401057
ACH-000866,-0.20910837002766552
ACH-000867,-0.16885437064452455
ACH-000869,-0.21353301612718173
ACH-000872,-0.05545578195004017
ACH-000873,-0.2118094719366828
ACH-000876,-0.4729847630473336
ACH-000878,0.08295917121642858
ACH-000880,-0.0872396849536104
ACH-000881,-0.09912360515103713
ACH-000882,-0.2281875978231735
ACH-000884,0.003173631348718265
ACH-000885,0.0628136434059748
ACH-000887,-0.20100000848545088
ACH-000889,-0.2167233581749545
ACH-000896,-0.1891526049090212
ACH-000898,-0.4535119314465773
ACH-000900,-0.22390768824061247
ACH-000901,-0.28689437434835063
ACH-000905,-0.22673053724759404
ACH-000906,-0.193789670429148
ACH-000907,0.00931692905715609
ACH-000910,-0.13309107615190965
ACH-000911,-0.21103697680533293
ACH-000912,-0.1182534724822117
ACH-000913,-0.1287783059713978
ACH-000915,-0.08330466644424553
ACH-000916,-0.3174210546647783
ACH-000917,-0.05862853548065016
ACH-000920,0.11698312389971735
ACH-000921,-0.35053231250685035
ACH-000924,-0.14604252655120706
ACH-000926,-0.3292494484042293
ACH-000928,-0.19146059027055387
ACH-000929,-0.25727215565142963
ACH-000932,-0.1530083146542387
ACH-000935,-0.26146578669185244
ACH-000936,-0.34017566754786216
ACH-000937,-0.20218021360223426
ACH-000938,-0.18031641976442464
ACH-000939,-0.09159675439686826
ACH-000941,-0.10112313492055716
ACH-000943,-0.1107372026249288
ACH-000946,-0.17645526567704276
ACH-000947,-0.13883292307860962
ACH-000948,-0.15146852869367353
ACH-000950,-0.09542013096526712
ACH-000953,-0.2273659630039825
ACH-000954,0.036169555818083225
ACH-000957,-0.1496903216309059
ACH-000958,-0.15840682514601045
ACH-000960,-0.3898323181488363
ACH-000963,-0.2431633001299113
ACH-000968,-0.2702613508677845
ACH-000969,-0.10192507506004177
ACH-000972,-0.5090141441315721
ACH-000973,-0.2695593537521295
ACH-000974,-0.14976740880783393
ACH-000978,0.01527583715005626
ACH-000984,-0.11860752833966487
ACH-000986,-0.23514377544379
ACH-000988,-0.1662063575899531
ACH-000993,-0.15971847618147506
ACH-000994,-0.10672141075738048
ACH-000996,-0.2142267189068781
ACH-001001,-0.21896455771321172
ACH-001020,-0.25666261223340026
ACH-001028,-0.15025978788448233
ACH-001031,-0.11800899193127792
ACH-001038,-0.20034298069846732
ACH-001048,-0.07954494051194544
ACH-001050,-0.0891396081940674
ACH-001053,-0.14873261145688846
ACH-001054,-0.1751535784156753
ACH-001061,-0.23322170906631084
ACH-001067,-0.1704863530280891
ACH-001075,-0.09819873930436107
ACH-001096,0.06434397433773573
ACH-001111,-0.15971513807942125
ACH-001119,0.020062287398216992
ACH-001128,-0.163095910235129
ACH-001134,-0.1523240066528385
ACH-001151,-0.12328207857785795
ACH-001163,-0.3021978584210485
ACH-001164,-0.2064646967152917
ACH-001183,-0.02123831053341407
ACH-001192,-0.044454645448019234
ACH-001193,-0.2940321975625746
ACH-001196,-0.28858239512997513
ACH-001197,-0.30557131446997776
ACH-001205,-0.15111678806824586
ACH-001211,-0.19315192727127092
ACH-001212,-0.11313176855541965
ACH-001228,-0.0780216063182783
ACH-001232,-0.18856489953765948
ACH-001239,-0.12616798198844675
ACH-001270,-0.2037605514252751
ACH-001274,-0.2399204128749975
ACH-001275,-0.11187354592715526
ACH-001277,-0.2159668086917209
ACH-001278,-0.033340868149627514
ACH-001280,0.08231607719519013
ACH-001283,-0.1523514731013806
ACH-001289,0.06782839744521289
ACH-001300,-0.0676401239575251
ACH-001301,-0.17505552336573835
ACH-001302,-0.012242000757903826
ACH-001306,-0.3021945812693741
ACH-001318,-0.14013349984360354
ACH-001322,-0.0995438663064492
ACH-001328,-0.30480158050720857
ACH-001332,-0.17708981319149406
ACH-001336,-0.3393842287109609
ACH-001346,-0.17299538043806206
ACH-001353,-0.2330096453114377
ACH-001354,-0.3239077847935338
ACH-001367,-0.28365430428452176
ACH-001368,-0.3238574995672887
ACH-001374,-0.17139176667837655
ACH-001377,-0.06713890625495345
ACH-001380,-0.21777836459111632
ACH-001391,-0.056125509005190456
ACH-001408,-0.2537886643295198
ACH-001430,-0.2069996579737344
ACH-001431,-0.3025525912355805
ACH-001450,0.005741396811677668
ACH-001496,-0.2984559257906254
ACH-001500,-0.22030148854417111
ACH-001523,-0.2690913094591549
ACH-001532,-0.14377171960175444
ACH-001550,-0.22156320663159165
ACH-001552,-0.2333449728265369
ACH-001554,-0.12409895170023585
ACH-001654,-0.16126595139632915
ACH-001735,-0.2012754264713475
ACH-001736,-0.3972698705210009
ACH-001737,-0.3140874118926715
ACH-001740,0.16661852974831326
ACH-001745,-0.08198709220440896
ACH-001765,-0.0363988611905484
