,USH1C (10083)
ACH-000851,0.20270105122092494
ACH-000855,0.34619378337934165
ACH-000856,0.23035129303073976
ACH-000858,0.2092558769024088
ACH-000859,0.18053747620427812
ACH-000861,0.16776023482553798
ACH-000862,0.2618966364857498
ACH-000865,0.1961899615451788
ACH-000866,0.13596267072946844
ACH-000867,0.17798309281002936
ACH-000869,0.18718473166017224
ACH-000872,0.18049579775930427
ACH-000873,0.12108113719339085
ACH-000876,0.19697475290498406
ACH-000878,0.2946119035942618
ACH-000880,0.26473472923054386
ACH-000881,0.2735963318847177
ACH-000882,0.22229878080093973
ACH-000884,0.028288984393406068
ACH-000885,0.11654896992070872
ACH-000887,0.17658694153433369
ACH-000889,0.2264397522986781
ACH-000896,0.14269767168709904
ACH-000898,0.16227864572177556
ACH-000900,0.06556236948874979
ACH-000901,0.2268089194025679
ACH-000905,0.20992435271279095
ACH-000906,0.19254346395295874
ACH-000907,0.11707184363077862
ACH-000910,0.04408782748977638
ACH-000911,0.15669824710740915
ACH-000912,0.22564664513950566
ACH-000913,0.1793122509435159
ACH-000915,0.16388544644803416
ACH-000916,0.1494531629202652
ACH-000917,0.18381298362837367
ACH-000920,0.4433858625663355
ACH-000921,0.19313618622966394
ACH-000924,0.19290388316102025
ACH-000926,0.19162333380670207
ACH-000928,0.2027848605532112
ACH-000929,0.21008908906382134
ACH-000932,0.1714585537736609
ACH-000935,0.13571542630036693
ACH-000936,0.10873259147022396
ACH-000937,0.15813926293605335
ACH-000938,0.17903120462141334
ACH-000939,0.2391496950550084
ACH-000941,0.1621587994410886
ACH-000943,0.17523624955402742
ACH-000946,0.20273592292909906
ACH-000947,0.16975553888617773
ACH-000948,0.18924438179658498
ACH-000950,0.31295593522104026
ACH-000953,0.2159096478858981
ACH-000954,-0.008919714154028459
ACH-000957,0.013306277533856556
ACH-000958,0.1807444367211214
ACH-000960,0.17938465043750626
ACH-000963,0.0879073774066632
ACH-000968,0.11450322676789625
ACH-000969,0.12821458825410526
ACH-000972,0.19813046986352664
ACH-000973,0.20240878364534826
ACH-000974,0.15325914657431006
ACH-000978,0.10730177534200143
ACH-000984,0.14154321322521046
ACH-000986,0.14870626945271534
ACH-000988,0.01628254567786075
ACH-000993,0.16860454299627248
ACH-000994,0.18301897133745865
ACH-000996,0.09153858416734004
ACH-001001,0.2177428410258296
ACH-001020,0.27380796765330584
ACH-001028,0.21483705854382948
ACH-001031,0.2313480570098085
ACH-001038,0.11171647181556292
ACH-001048,0.14941446419764692
ACH-001050,0.1456720364643633
ACH-001053,0.08482351308021056
ACH-001054,0.15018520113652972
ACH-001061,0.1867956606279673
ACH-001067,0.1859546189920827
ACH-001075,0.20302763187656972
ACH-001096,0.12783193879560165
ACH-001111,0.07093204672005546
ACH-001119,0.1860536957744679
ACH-001128,0.17709835358376974
ACH-001134,0.19975239098274244
ACH-001151,0.17740956777724165
ACH-001163,0.15841613514494976
ACH-001164,0.14140667845848956
ACH-001183,0.23560558301798695
ACH-001192,0.19352614179989128
ACH-001193,0.021883366365779203
ACH-001196,0.1389202239848155
ACH-001197,0.3288218750706333
ACH-001205,0.213593986785636
ACH-001211,0.3607514119855936
ACH-001212,0.1916032048216406
ACH-001228,0.13447644902352476
ACH-001232,0.2430335775275741
ACH-001239,0.2825414120993449
ACH-001270,0.033065859058415165
ACH-001274,0.24453235541626744
ACH-001275,0.2437032820540246
ACH-001277,0.28848517771991217
ACH-001278,0.19344888457418727
ACH-001280,0.333113795055322
ACH-001283,0.17844406057902304
ACH-001289,0.15227516435087954
ACH-001300,0.32570861405221696
ACH-001301,0.3168022123634642
ACH-001302,0.17383637681888975
ACH-001306,0.16447888386528273
ACH-001318,0.17037751654122651
ACH-001322,0.2931810933529493
ACH-001328,0.13971600484022773
ACH-001332,0.13665243226996346
ACH-001336,0.20963881022540468
ACH-001346,0.08436541866557884
ACH-001353,0.1798423571692409
ACH-001354,0.2734372311210055
ACH-001367,0.15806946121856966
ACH-001368,0.17774626294176268
ACH-001374,0.18922992450582504
ACH-001377,0.28369526786992044
ACH-001380,0.2182099623307753
ACH-001391,0.24860859138373104
ACH-001408,0.2252184952625119
ACH-001430,0.24619439713031135
ACH-001431,0.28403901277083154
ACH-001450,0.14228348067534669
ACH-001496,0.16871267003894785
ACH-001500,0.3331999300714411
ACH-001523,0.21664980597741199
ACH-001532,0.1817457883791635
ACH-001550,0.17380305018581438
ACH-001552,0.09556062694214897
ACH-001554,0.16912161593238095
ACH-001654,0.16212278972763094
ACH-001735,0.1034479321648321
ACH-001736,0.09931591136189337
ACH-001737,0.04276419592547187
ACH-001740,0.261144878128225
ACH-001745,0.1811158582250615
ACH-001765,0.12820145446607695
