,APOBEC3B (9582)
ACH-001239,-0.2072093143233415
ACH-001270,0.004867330591926004
ACH-001274,-0.12833780020528726
ACH-001275,0.001741379731909133
ACH-001277,-0.19675668325068385
ACH-001278,-0.04422878966108251
ACH-001280,-0.1754783206793977
ACH-001283,-0.12362176138998893
ACH-001289,-0.07933426421608436
ACH-001300,-0.18641170980121755
ACH-001301,0.041053810026488516
ACH-001302,0.04400518265562688
ACH-001306,-0.10222389346377693
ACH-001318,-0.1340053389168077
ACH-001322,-0.09754897028460102
ACH-001328,-0.06083550214755633
ACH-001332,-0.3029886085188971
ACH-001336,-0.1873882830428274
ACH-001346,-0.1654917246496557
ACH-001353,-0.09105049062704247
ACH-001354,-0.052676761858653685
ACH-001367,-0.20891338314656516
ACH-001368,-0.1663448732044336
ACH-001374,-0.09401085822523313
ACH-001377,-0.002609570019395097
ACH-001380,-0.07115161012067607
ACH-001391,-0.12525484443514154
ACH-001408,-0.13436884190882573
ACH-001430,0.08199893107934844
ACH-001431,-0.08620499734857154
ACH-001450,-0.17450890266255584
ACH-001496,-0.2629121990094009
ACH-001500,-0.08591843052502499
ACH-001523,-0.07161192750487427
ACH-001532,-0.1821807596020766
ACH-001550,-0.2312225248607228
ACH-001552,-0.08637527530735288
ACH-001554,-0.148069797761095
ACH-001654,-0.06402025979568131
ACH-001735,-0.1849930312060314
ACH-001736,-0.18427901362361065
ACH-001737,-0.4212568279884247
ACH-001740,-0.15507973108383732
ACH-001745,-0.15691744131428356
ACH-001765,-0.20239998729841027
