,MRGPRX1 (259249)
ACH-000556,-0.2136401171599373
ACH-000557,-0.3550235333669914
ACH-000569,0.091097071032113
ACH-000570,-0.2250000495776984
ACH-000571,-0.19075089945581905
ACH-000573,-0.186491498975
ACH-000576,-0.2169290726349356
ACH-000579,-0.3058245460807055
ACH-000580,-0.2896762794759377
ACH-000584,-0.13583987425991234
ACH-000585,-0.09887231689945533
ACH-000588,-0.2296175695947844
ACH-000589,-0.16087718544832527
ACH-000591,-0.18870561999016988
ACH-000593,-0.3283973992038631
ACH-000600,-0.18324010983968744
ACH-000601,-0.2907219659907042
ACH-000605,-0.13632046121141986
ACH-000606,-0.12652043193788742
ACH-000608,-0.1798889867361355
ACH-000614,-0.2765440447485945
ACH-000616,-0.3615854484804805
ACH-000618,-0.21967100501736475
ACH-000619,-0.36144814782827295
ACH-000620,-0.11102793396386908
ACH-000621,-0.20701980721831728
ACH-000622,-0.3114196395596195
ACH-000623,-0.2416706540213069
ACH-000624,-0.174174098680987
ACH-000627,-0.10723458679280068
ACH-000630,-0.15194969061656774
ACH-000631,-0.39699154538186093
ACH-000632,-0.2466704165671373
ACH-000633,-0.1625940512473014
ACH-000637,-0.2689302801673899
ACH-000638,-0.2838007704957536
ACH-000646,0.050233768651701836
ACH-000647,-0.10799669988606132
ACH-000648,-0.3691197109669607
ACH-000649,-0.24062287731281934
ACH-000651,-0.11325415765057988
ACH-000652,-0.2004904165546161
ACH-000653,-0.24608350172366925
ACH-000657,-0.2361116980031313
ACH-000658,-0.16318496183447145
ACH-000661,-0.3465107568850025
ACH-000662,0.08405618445611558
ACH-000663,-0.30720181251251033
ACH-000665,-0.3225975452643283
ACH-000671,-0.221254079264864
ACH-000672,0.02304790901744293
ACH-000673,-0.1815113359224867
ACH-000676,-0.21220062700793368
ACH-000677,-0.2737079494619658
ACH-000681,-0.2612044314692376
ACH-000683,-0.2735891473388567
ACH-000684,-0.2986502878956773
ACH-000688,-0.2675879515053192
ACH-000693,-0.2545106487904533
ACH-000694,-0.1686120322277071
ACH-000695,-0.06699162410571198
ACH-000696,-0.23801090793876434
ACH-000697,-0.14737008170381866
ACH-000699,-0.2557573980956224
ACH-000701,-0.1078389541432032
ACH-000706,-0.1439596983430561
ACH-000711,-0.4083449087544664
ACH-000713,-0.4825009076363237
ACH-000714,-0.2582532576135709
ACH-000718,-0.2486970710042373
ACH-000720,-0.2389240118116085
ACH-000721,-0.17981620993307365
ACH-000724,-0.1497699317544297
ACH-000725,-0.14116510938216406
ACH-000732,-0.2900367034392507
ACH-000734,-0.23025164031400905
ACH-000735,-0.1805514726917493
ACH-000736,-0.17368334083709028
ACH-000738,-0.1325425505048704
ACH-000746,-0.36637727697857453
ACH-000747,-0.22373184598806192
ACH-000748,-0.2920118317107705
ACH-000753,-0.3500166288812868
ACH-000756,-0.20281808903138013
ACH-000757,-0.3056472580905417
ACH-000758,-0.054045573816696516
ACH-000760,-0.2810774561524679
ACH-000762,-0.2000519577672945
ACH-000763,-0.2867325430687545
ACH-000764,-0.07885537625963226
ACH-000765,-0.26387556132496004
ACH-000766,-0.13840432528128715
ACH-000767,-0.1932083450766044
ACH-000768,-0.2682001413806478
ACH-000769,-0.3178337707329069
ACH-000770,-0.24187927107114424
ACH-000771,-0.2031286969734604
ACH-000773,-0.1564077398242839
ACH-000776,-0.1691297191060072
ACH-000777,-0.12502126847933626
ACH-000778,-0.2159025581870877
ACH-000781,-0.2916362010218404
ACH-000782,-0.16047416356050734
ACH-000783,-0.2977118341719531
ACH-000784,-0.3275949436974828
ACH-000785,-0.1615932393302294
ACH-000787,-0.16639540894936652
ACH-000788,-0.2685289837535457
ACH-000791,-0.07167000195405537
ACH-000792,-0.2736963599981829
ACH-000794,-0.045191200678570576
ACH-000796,-0.2646201042081299
ACH-000798,-0.3337358944454619
ACH-000799,-0.3341628956515214
ACH-000800,-0.15260973622423699
ACH-000802,-0.13280555260666127
ACH-000804,-0.18867757711433866
ACH-000805,-0.4125564966134343
ACH-000809,-0.4008057121376691
ACH-000810,-0.15442899798832574
ACH-000811,-0.14144297592188262
ACH-000817,-0.1467508153620821
ACH-000819,-0.4058959698879568
ACH-000820,-0.24179967983273265
ACH-000821,-0.3805936469066224
ACH-000822,-0.12322827141821276
ACH-000823,-0.34497127406238026
ACH-000824,-0.2206491012559123
ACH-000827,-0.24320584205864015
ACH-000829,-0.0265237981057298
ACH-000831,-0.056307561141524874
ACH-000832,-0.16865783322681624
ACH-000833,-0.16511370836174322
ACH-000834,-0.0724854708869907
ACH-000835,-0.29018900295117195
ACH-000836,-0.27769522321585705
ACH-000837,-0.046197977007881655
ACH-000838,-0.0750384130593941
ACH-000839,-0.3165608739379788
ACH-000840,-0.32648179777630115
ACH-000841,-0.08843510164980739
ACH-000843,-0.19202442773783876
ACH-000846,-0.19553050687086213
ACH-000847,-0.14152426450381525
ACH-000848,-0.18868203685029333
ACH-000849,-0.14390885119066155
ACH-000851,-0.2010684887762625
ACH-000855,-0.10350215223956986
ACH-000856,-0.19992970302375024
ACH-000858,0.015184782153198796
ACH-000859,-0.1735941197916172
ACH-000861,-0.12697858980127766
ACH-000862,-0.14132898829991716
ACH-000865,-0.15762842822259773
ACH-000866,-0.184960425234982
ACH-000867,-0.17820096963600454
ACH-000869,-0.21752301446753985
ACH-000872,-0.1785176581779344
ACH-000873,-0.09871532240431732
ACH-000876,-0.15349875156632475
ACH-000878,-0.48457498617829203
ACH-000880,-0.3240634610809243
ACH-000881,-0.31566053481144346
ACH-000882,-0.11064227022389543
ACH-000884,-0.3447086920727277
ACH-000885,-0.16928712710998225
ACH-000887,-0.09477259462682906
ACH-000889,-0.16082848551007062
ACH-000896,-0.3027146529639728
ACH-000898,-0.14892997181817852
ACH-000900,-0.21028259646288652
ACH-000901,-0.14720525552367553
ACH-000905,-0.035635544208431534
ACH-000906,-0.2313441846037568
ACH-000907,-0.5089843409391344
ACH-000910,-0.3173545245851441
ACH-000911,-0.22140648115224695
ACH-000912,0.0003822335448670273
ACH-000913,-0.35522700635284993
ACH-000915,-0.18758309976616744
ACH-000916,-0.3385794076912349
ACH-000917,-0.2750878356863214
ACH-000920,-0.16877135989822994
ACH-000921,-0.2660431390042233
ACH-000924,-0.08448614749137906
ACH-000926,-0.04479431423961995
ACH-000928,0.08829567701417826
ACH-000929,-0.06546831976228096
ACH-000932,-0.24602478338440095
ACH-000935,-0.3071432811182069
ACH-000936,-0.11159024787123473
ACH-000937,-0.04523139241917239
ACH-000938,-0.2304966843302824
ACH-000939,-0.2675973401704365
ACH-000941,-0.1596226226410881
ACH-000943,-0.15084999921154693
ACH-000946,-0.07243692427609869
ACH-000947,-0.09846758100557956
ACH-000948,0.031113508199615805
ACH-000950,-0.2619232926334741
ACH-000953,-0.20161550647140736
ACH-000954,-0.3502692276265523
ACH-000957,-0.2803586305874614
ACH-000958,0.000803407496688263
ACH-000960,-0.3290423168899883
ACH-000963,-0.07282774979404917
ACH-000968,-0.15108035103579026
ACH-000969,0.11022846180246837
ACH-000972,-0.0949574547701704
ACH-000973,-0.12897871359834953
ACH-000974,-0.04728205117944703
ACH-000978,-0.11365870547123265
ACH-000984,-0.11575481614893025
ACH-000986,-0.4150356249979938
ACH-000988,-0.16838311100180708
ACH-000993,-0.2020923376098124
ACH-000994,-0.058640109496076134
ACH-000996,-0.06823874195963113
ACH-001001,-0.18190503742971526
ACH-001020,0.050303270880221136
ACH-001028,-0.16880842451301092
ACH-001031,-0.3745505879371042
ACH-001038,-0.06991192858293177
ACH-001048,-0.2862952777150491
ACH-001050,-0.1422828193623522
ACH-001053,-0.26046399442056056
ACH-001054,-0.2270635159300201
ACH-001061,-0.14550201255906645
ACH-001067,-0.12530145864756215
ACH-001075,-0.42854431427289696
ACH-001096,-0.2880268633798309
ACH-001111,-0.3633793794539661
ACH-001119,-0.1889484297199628
ACH-001128,-0.3144942160189285
ACH-001134,-0.2075638745255008
ACH-001151,-0.20475035258678376
ACH-001163,-0.17209011140569758
ACH-001164,0.0006020935809315699
ACH-001183,-0.25626187212529217
ACH-001192,-0.2542484617435844
ACH-001193,-0.18086359896831986
ACH-001196,-0.4764417804351425
ACH-001197,-0.14295479678325915
ACH-001205,-0.3396199319096417
ACH-001211,-0.20239990009827902
ACH-001212,-0.2504639582920297
ACH-001228,-0.3401434367527848
ACH-001232,-0.1449724391179693
ACH-001239,-0.1289227038707272
ACH-001270,-0.2009696499774012
ACH-001274,-0.20423629160189866
ACH-001275,-0.3418010881456076
ACH-001277,-0.17450494412758136
ACH-001278,-0.2610539717392739
ACH-001280,-0.14944287208410598
ACH-001283,-0.2610291914726535
ACH-001289,-0.009279106738614077
ACH-001300,-0.32016443790017063
ACH-001301,-0.388817141625745
ACH-001302,0.05993936181078788
ACH-001306,-0.21996983197737974
ACH-001318,-0.484727578245271
ACH-001322,-0.253118439603527
ACH-001328,-0.21471925371665576
ACH-001332,0.06306207119213353
ACH-001336,-0.15558405138331222
ACH-001346,-0.3317631159137367
ACH-001353,-0.1351100879558124
ACH-001354,-0.08848526324040687
ACH-001367,0.037402413726867666
ACH-001368,-0.1534383388604144
ACH-001374,-0.1358281476144735
ACH-001377,-0.08566013105862991
ACH-001380,-0.13974083713190005
ACH-001391,-0.22663562074402416
ACH-001408,-0.09441088717838078
ACH-001430,-0.10460789953339614
ACH-001431,-0.4374880140208993
ACH-001450,-0.16436705036640056
ACH-001496,-0.16269980808776902
ACH-001500,-0.08636264398688558
ACH-001523,-0.13548002993453334
ACH-001532,-0.2838607116099126
ACH-001550,-0.21158766209945254
ACH-001552,-0.1035062064264723
ACH-001554,-0.1995187354027769
ACH-001654,-0.1829827236525615
ACH-001735,-0.2438951963168305
ACH-001736,-0.15275050098651316
ACH-001737,-0.5108589012503676
ACH-001740,-0.2572106085335906
ACH-001745,-0.2785347275638003
ACH-001765,-0.20616741986994108
