,TSSK1B (83942)
ACH-000647,-0.10278239689397
ACH-000648,-0.12169908894278984
ACH-000649,-0.14390677750816575
ACH-000651,-0.2419709559013696
ACH-000652,-0.12326642844540972
ACH-000653,-0.1939032857292518
ACH-000657,-0.14775177314750998
ACH-000658,-0.03948155389686631
ACH-000661,-0.019432485756067992
ACH-000662,-0.2190682201262812
ACH-000663,-0.1747197240953262
ACH-000665,-0.1611380953588144
ACH-000671,-0.1800785794773722
ACH-000672,-0.3716777849622542
ACH-000673,-0.19013741033810425
ACH-000676,-0.24654082228818225
ACH-000677,-0.1437896011562238
ACH-000681,-0.12419510972115345
ACH-000683,-0.12388716631964987
ACH-000684,0.017520917237426045
ACH-000688,-0.11559979031251635
ACH-000693,-0.10855705531195098
ACH-000694,-0.0926217565808159
ACH-000695,0.13612434219920475
ACH-000696,-0.08632185160393584
ACH-000697,-0.09625664121680956
ACH-000699,-0.08872921155266958
ACH-000701,-0.12018904869458087
ACH-000706,-0.08837982264577868
ACH-000711,-0.2259193610174936
ACH-000713,-0.10381621096773508
ACH-000714,-0.07924861210919537
ACH-000718,-0.0713953107507487
ACH-000720,-0.1527916971549058
ACH-000721,-0.12792126508294024
ACH-000724,-0.07418305760621385
ACH-000725,-0.2495026450032448
ACH-000732,0.14168277217169287
ACH-000734,-0.07541241902855518
ACH-000735,-0.16902986407142384
ACH-000736,0.01978845304379958
ACH-000738,-0.20553582283423755
ACH-000746,-0.21648901033080076
ACH-000747,-0.10183293767193123
ACH-000748,-0.04419059725986215
ACH-000753,-0.13229249238727267
ACH-000756,-0.07599240290939323
ACH-000757,-0.03466529920690206
ACH-000758,-0.10893110868829954
ACH-000760,-0.2570661779467493
ACH-000762,-0.1626049158218655
ACH-000763,-0.039935184498757284
ACH-000764,0.22252739068258265
ACH-000765,-0.07541864620655497
ACH-000766,-0.1441987068487925
ACH-000767,0.03883232733508626
ACH-000768,-0.2577933155483097
ACH-000769,-0.0926298101803615
ACH-000770,0.004519049201893839
ACH-000771,-0.09010567149163977
ACH-000773,0.0
ACH-000776,-0.08965411078725956
ACH-000777,-0.16575905568950092
ACH-000778,-0.09011020175359308
ACH-000781,-0.15615626904062802
ACH-000782,-0.22048962738863065
ACH-000783,-0.022004414037727318
ACH-000784,-0.17249524556334714
ACH-000785,-0.09343075981640064
ACH-000787,-0.1093260677185692
ACH-000788,-0.21445321750607488
ACH-000791,-0.12898082883733067
ACH-000792,-0.1613004920164652
ACH-000794,-0.14823379965404104
ACH-000796,-0.16483444041999007
ACH-000798,-0.3243463652000152
ACH-000799,-0.06934378655628352
ACH-000800,0.05457256564987773
ACH-000802,-0.28694805002646123
ACH-000804,-0.08066205010864191
ACH-000805,-0.25132470303657084
ACH-000809,-0.11173622786835148
ACH-000810,-0.19161945543207784
ACH-000811,-0.019168889552915392
ACH-000817,-0.3280505063960301
ACH-000819,-0.4082080767708421
ACH-000820,-0.2717829341672359
ACH-000821,0.06690965771465593
ACH-000822,-0.17076216398328314
ACH-000823,-0.14713384765910484
ACH-000824,-0.1618513000971516
ACH-000827,-0.21198183013469932
ACH-000829,-0.08801675880838025
ACH-000831,-0.08858281819020992
ACH-000832,-0.10405846942014853
ACH-000833,-0.09377393654455472
ACH-000834,-0.272318731105811
ACH-000835,-0.07191158423267273
ACH-000836,-0.04621690722259147
ACH-000837,-0.13677690584294058
ACH-000838,-0.12882041167952066
ACH-000839,-0.13929201689214776
ACH-000840,-2.9760942713620006e-05
ACH-000841,-0.07467697228798922
ACH-000843,-0.10028735106199352
ACH-000846,-0.108158377407934
ACH-000847,-0.1871570326641201
ACH-000848,-0.12364976411380668
ACH-000849,-0.13374155450738556
ACH-000851,-0.2786300560007481
ACH-000855,-0.14677249247066865
ACH-000856,-0.12557683998707986
ACH-000858,-0.10545497967187598
ACH-000859,-0.06851764799768241
ACH-000861,-0.2333890689735961
ACH-000862,-0.2067713069342919
ACH-000865,-0.1649477028990128
ACH-000866,-0.14600851689651656
ACH-000867,-0.14341061135959446
ACH-000869,-0.13655523491109764
ACH-000872,-0.2272165335606057
ACH-000873,-0.13308165580132172
ACH-000876,-0.023315068584989992
ACH-000878,-0.1987900094627981
ACH-000880,-0.12738039927688813
ACH-000881,-0.19290249803999007
ACH-000882,-0.2393027131000115
ACH-000884,-0.10481174988169074
ACH-000885,-0.17569388190822546
ACH-000887,-0.14561706966614105
ACH-000889,-0.12553175329573402
ACH-000896,-0.2169458713804173
ACH-000898,-0.173166551680507
ACH-000900,-0.11592983594450232
ACH-000901,-0.08045657116424823
ACH-000905,-0.25894408705356914
ACH-000906,-0.2396307567426737
ACH-000907,-0.11627058021439915
ACH-000910,-0.1237217760619897
ACH-000911,-0.13381423732483308
ACH-000912,-0.14052328414791593
ACH-000913,-0.2330295664466173
ACH-000915,-0.14121896996641342
ACH-000916,-0.2293966602065394
ACH-000917,-0.06291218313097291
ACH-000920,-0.08053400263923123
ACH-000921,-0.1094984155806794
ACH-000924,-0.2732351170542521
ACH-000926,-0.1190577698711177
ACH-000928,-0.19284071524272006
ACH-000929,-0.11654526718644362
ACH-000932,-0.1985050787910614
ACH-000935,-0.14232198923746836
ACH-000936,-0.3010144049279885
ACH-000937,-0.22163506444254266
ACH-000938,-0.12812305611917124
ACH-000939,-0.01702307103041658
ACH-000941,-0.1159700711716916
ACH-000943,-0.21895686221859126
ACH-000946,-0.1332172738752232
ACH-000947,-0.1377523981992924
ACH-000948,-0.07106953423770497
ACH-000950,-0.125513579829619
ACH-000953,-0.11709858253370613
ACH-000954,0.2840315148014641
ACH-000957,-0.12435498158385125
ACH-000958,-0.13794255246765375
ACH-000960,-0.15910743562438812
ACH-000963,-0.14164829770567472
ACH-000968,-0.14497296269083396
ACH-000969,-0.15948728452043748
ACH-000972,-0.33849266558208113
ACH-000973,-0.17354807649155218
ACH-000974,-0.02409972133611159
ACH-000978,-0.23484909133538046
ACH-000984,-0.11198590846983933
ACH-000986,-0.10640205791053374
ACH-000988,-0.13364392197531222
ACH-000993,-0.2271068144390309
ACH-000994,0.05717673226731695
ACH-000996,-0.13214905558428713
ACH-001001,-0.05343308289911251
ACH-001020,-0.17410764500318174
ACH-001028,-0.13428742346294587
ACH-001031,-0.13834859742664626
ACH-001038,-0.2195426119084403
ACH-001048,0.033989334170285934
ACH-001050,-0.15528037268611042
ACH-001053,-0.07803139069540581
ACH-001054,-0.14876748524770458
ACH-001061,-0.21026566544967604
ACH-001067,-0.011777108300070036
ACH-001075,-0.06958701195562089
ACH-001096,-0.24483603164305626
ACH-001111,0.017335181510724603
ACH-001119,-0.01265031952531378
ACH-001128,-0.3846361922766087
ACH-001134,-0.1652457834031912
ACH-001151,-0.018751931821137498
ACH-001163,-0.07462706398057865
ACH-001164,0.06515228803243447
ACH-001183,-0.2327894768641001
ACH-001192,-0.0256640272134746
ACH-001193,0.05956981770445052
ACH-001196,-0.11886374977129024
ACH-001197,-0.27289139051047184
ACH-001205,-0.09472521572871384
ACH-001211,-0.29707800069401985
ACH-001212,-0.06626685098484575
ACH-001228,-0.241622933171453
ACH-001232,-0.1251532214182667
ACH-001239,-0.19205956800600074
ACH-001270,-0.4293721371802321
ACH-001274,-0.21666107391241732
ACH-001275,-0.4113945475375805
ACH-001277,-0.2119310210806988
ACH-001278,-0.09093991487838787
ACH-001280,-0.13044003191231887
ACH-001283,-0.03539663493134998
ACH-001289,-0.155434789698319
ACH-001300,-0.08054402572534808
ACH-001301,-0.16974555723071116
ACH-001302,-0.1627226370166812
ACH-001306,-0.13556593711455628
ACH-001318,-0.1949367940791479
ACH-001322,-0.27638149186301103
ACH-001328,-0.18191757872303352
ACH-001332,-0.018332088365827445
ACH-001336,-0.19531394928409074
ACH-001346,-0.11362871343554133
ACH-001353,-0.1704858988798301
ACH-001354,-0.023187840432482343
ACH-001367,-0.6639568656923914
ACH-001368,-0.15645255482369655
ACH-001374,-0.057746185473591234
ACH-001377,-0.0650505725321849
ACH-001380,-0.17279606336329909
ACH-001391,-0.24927449549505465
ACH-001408,-0.02369679325999136
ACH-001430,-0.22218053938941665
ACH-001431,-0.21848823712747492
ACH-001450,-0.29440959217024754
ACH-001496,-0.1763009036861605
ACH-001500,-0.19236851871327632
ACH-001523,-0.01194871326031012
ACH-001532,-0.016793988174503473
ACH-001550,-0.005966762762179318
ACH-001552,-0.13641302033127164
ACH-001554,-0.08402413901419999
ACH-001654,-0.0938009805950524
ACH-001735,-0.11955916964992327
ACH-001736,-0.1906612402320268
ACH-001737,-0.2326414025041874
ACH-001740,-0.3023463214251613
ACH-001745,-0.1454813781106094
ACH-001765,-0.048171116089850065
