,TTF1 (7270)
ACH-000323,-0.3527917481973219
ACH-000324,-0.3848067203462833
ACH-000329,-0.3762239825096951
ACH-000330,-0.24324610270089786
ACH-000331,-0.3738842909587599
ACH-000332,-0.2758917574257852
ACH-000334,-0.11398295486149335
ACH-000335,-0.2523157710803398
ACH-000336,-0.2953709397878142
ACH-000337,-0.2824081129469756
ACH-000338,0.17971540528099092
ACH-000339,-0.2605117758654083
ACH-000341,-0.09523629483369116
ACH-000348,-0.2117429442252463
ACH-000350,-0.2298463564909878
ACH-000352,-0.21269374714058412
ACH-000356,-0.19469355248547926
ACH-000361,-0.1593470809782377
ACH-000362,-0.173329834875479
ACH-000363,-0.13164250935649185
ACH-000364,-0.1770412412456631
ACH-000365,-0.2746524505127191
ACH-000366,-0.3039374515224105
ACH-000368,-0.2437255625229276
ACH-000374,-0.08974958257623236
ACH-000375,-0.2145869915280927
ACH-000376,-0.3241581197146856
ACH-000381,-0.2640972149561602
ACH-000383,-0.28029826541094377
ACH-000387,-0.3845365185324636
ACH-000389,-0.22980566880005476
ACH-000390,-0.06568642102086368
ACH-000393,-0.3092041586274588
ACH-000395,-0.12740562092300475
ACH-000396,-0.3844842104249544
ACH-000397,-0.4113203317821206
ACH-000401,-0.3239455876932299
ACH-000402,-0.35731272029483346
ACH-000403,-0.2506251912768421
ACH-000404,-0.7114734541580153
ACH-000406,-0.2389368977918763
ACH-000407,-0.2977155079624197
ACH-000408,-0.2471082872646965
ACH-000410,-0.2618436937062338
ACH-000411,-0.3399010857533463
ACH-000414,-0.3059104552076993
ACH-000415,-0.06728835671070127
ACH-000416,-0.4828120207069685
ACH-000420,-0.3930760333666664
ACH-000421,-0.5050258098105556
ACH-000424,-0.15159991142096446
ACH-000425,-0.5019483438925354
ACH-000426,-0.2201422541523705
ACH-000427,-0.21139339002068175
ACH-000433,-0.4718950835073438
ACH-000435,-0.1981083206857404
ACH-000436,-0.17917052679355958
ACH-000444,-0.3020831569046568
ACH-000445,-0.3611255935871756
ACH-000448,-0.2931107919459072
ACH-000450,-0.30876131712448684
ACH-000452,-0.2316650336216701
ACH-000454,-0.3058035753706721
ACH-000458,-0.4666410957557743
ACH-000459,-0.1734399041375165
ACH-000460,-0.3088695765271409
ACH-000461,-0.09482751841194996
ACH-000463,-0.3070999916968216
ACH-000464,-0.4305137461780349
ACH-000466,-0.3933142705169022
ACH-000467,-0.3132330364407356
ACH-000468,-0.0864670101297631
ACH-000469,-0.3492621788009944
ACH-000470,-0.1499158633618334
ACH-000471,-0.28436732514082674
ACH-000472,-0.206663052564666
ACH-000473,-0.2556574413079595
ACH-000475,-0.21839953369985451
ACH-000476,-0.3974888237844648
ACH-000477,-0.3773156337108111
ACH-000479,-0.5232887909576736
ACH-000480,-0.26449221222235153
ACH-000481,-0.2497207774817389
ACH-000483,-0.3629377891923997
ACH-000484,-0.25849813855662057
ACH-000485,-0.4752690725853477
ACH-000486,-0.2586402146962443
ACH-000487,-0.27589643084741644
ACH-000488,-0.24671180126330544
ACH-000490,-0.20667869406789488
ACH-000491,-0.2411003423436554
ACH-000495,-0.2406834564924171
ACH-000496,-0.12121358843530253
ACH-000499,-0.21934199157724296
ACH-000500,-0.3212588948092012
ACH-000502,-0.20986719020688385
ACH-000503,-0.21387455507872247
ACH-000505,-0.3340118387479654
ACH-000507,-0.2663954358282456
ACH-000510,-0.2737289982727528
ACH-000511,-0.4663834903840351
ACH-000512,-0.019119181726390638
ACH-000516,-0.279275612233906
ACH-000517,-0.3056300785974123
ACH-000518,-0.15232320659153048
ACH-000520,-0.2829166408072992
ACH-000521,-0.4850275171478137
ACH-000522,-0.16427493882089494
ACH-000524,-0.4344667268535584
ACH-000527,-0.5544656947203421
ACH-000528,-0.3106796350943664
ACH-000537,-0.06712569921886131
ACH-000541,-0.13345092711399462
ACH-000542,-0.1679218695471783
ACH-000544,-0.20518243127859706
ACH-000545,-0.1606371212792602
ACH-000547,-0.2594879501335147
ACH-000548,-0.16034478438915462
ACH-000549,-0.2667785728738787
ACH-000550,-0.20869834920480976
ACH-000552,-0.3302887715332562
ACH-000556,-0.23750480118248046
ACH-000557,-0.22205003514272
ACH-000569,-0.5105427532327683
ACH-000570,-0.19708407592561966
ACH-000571,-0.1828715448469144
ACH-000573,-0.3013324874954928
ACH-000576,-0.08561521389190216
ACH-000579,-0.2560442214210989
ACH-000580,-0.4890339061270641
ACH-000584,-0.2834948430577241
ACH-000585,-0.2763028381656669
ACH-000588,-0.1923933235060615
ACH-000589,-0.2474214516329652
ACH-000591,-0.2522787528274296
ACH-000593,-0.1338213852699658
ACH-000600,-0.3305148059708521
ACH-000601,-0.3026988851271336
ACH-000605,-0.2854784514547399
ACH-000606,-0.2403966675606383
ACH-000608,-0.3177510245649485
ACH-000614,-0.26943122646436274
ACH-000616,-0.25207513607139226
ACH-000618,-0.16179711778378209
ACH-000619,-0.3711267648888533
ACH-000620,-0.27050689047455073
ACH-000621,-0.25224495592111396
ACH-000622,-0.4801851389279132
ACH-000623,-0.19773361436383835
ACH-000624,-0.2498991322859028
ACH-000627,-0.1737656601454084
ACH-000630,-0.1827903128958644
ACH-000631,-0.1024301670604612
ACH-000632,-0.18830957930014075
ACH-000633,-0.26862325601685993
ACH-000637,-0.2274480545399097
ACH-000638,-0.32758090442540433
ACH-000646,-0.5216224487616472
ACH-000647,-0.26911480489940137
ACH-000648,-0.37192496568709227
ACH-000649,-0.21936936228796855
ACH-000651,-0.3396078640742624
ACH-000652,-0.3868630851887276
ACH-000653,-0.2410925826507579
ACH-000657,-0.4223821559316905
ACH-000658,-0.19172347354290825
ACH-000661,-0.4482959263329747
ACH-000662,-0.3138435754161674
ACH-000663,-0.6488269286123619
ACH-000665,-0.4107615945946443
ACH-000671,-0.2360218265276168
ACH-000672,-0.5780560433263225
ACH-000673,-0.15199025532252944
ACH-000676,-0.4471293658687149
ACH-000677,-0.3554835551347457
ACH-000681,-0.323487839969752
ACH-000683,-0.35323502895542186
ACH-000684,-0.3067644404921912
ACH-000688,-0.37235737440233135
ACH-000693,-0.16960700823677888
ACH-000694,-0.21666403709419715
ACH-000695,-0.41344038399423344
ACH-000696,-0.34482506678258085
ACH-000697,-0.1654377637102901
ACH-000699,-0.2682181999151335
ACH-000701,-0.376639599974892
ACH-000706,-0.4299620733583823
ACH-000711,-0.26202858131738715
ACH-000713,-0.3097360520196914
ACH-000714,-0.18142935490898807
ACH-000718,-0.33124601509995955
ACH-000720,-0.1503762945790489
ACH-000721,-0.3091030517344243
ACH-000724,-0.07081437691380038
ACH-000725,-0.13691367732457838
ACH-000732,-0.4408500164693716
ACH-000734,-0.1202601011213648
ACH-000735,-0.16317150758062945
ACH-000736,-0.1588767722079368
ACH-000738,-0.27775255733722165
ACH-000746,-0.3251981696531106
ACH-000747,-0.4394781943598303
ACH-000748,-0.3847635493204232
ACH-000753,-0.3174579401112924
ACH-000756,-0.23792339901055296
ACH-000757,-0.5720911471639901
ACH-000758,-0.2283264577170582
ACH-000760,-0.29263272386963546
ACH-000762,-0.020168467994056347
ACH-000763,-0.1298166668216946
ACH-000764,-0.2052890014636995
ACH-000765,-0.2595884171235097
ACH-000766,-0.3784146547552517
ACH-000767,-0.3821243384916295
ACH-000768,-0.3469518864991956
ACH-000769,-0.24016607720853164
ACH-000770,-0.4033587365637193
ACH-000771,-0.3532605694607948
ACH-000773,-0.28056822839949225
ACH-000776,-0.3585895798029813
ACH-000777,-0.2239476768851662
ACH-000778,-0.14811192416966534
ACH-000781,-0.2686716083923119
ACH-000782,-0.285094052561264
ACH-000783,-0.21599556655348226
ACH-000784,-0.1669343500617875
ACH-000785,-0.15721768167330374
ACH-000787,-0.1943023881937266
ACH-000788,-0.201575507763484
ACH-000791,-0.2937388607377444
ACH-000792,-0.2782810955965844
ACH-000794,-0.11514853596213401
ACH-000796,-0.2038284735256348
ACH-000798,-0.3746278293174616
ACH-000799,-0.3979375637280218
ACH-000800,-0.11362578843684305
ACH-000802,-0.2781001421173128
ACH-000804,-0.13898627231783608
ACH-000805,-0.3420739814560605
ACH-000809,-0.2269453555575589
ACH-000810,-0.4402621475017683
ACH-000811,-0.2253928953852327
ACH-000817,-0.05888129150367241
ACH-000819,-0.4696658358233539
ACH-000820,-0.3586272844657868
ACH-000821,-0.10567675669747843
ACH-000822,-0.25952879667827944
ACH-000823,-0.18088366686942767
ACH-000824,-0.2777500737999685
ACH-000827,-0.35611123907284625
ACH-000829,-0.357011907982089
ACH-000831,-0.3372588884795287
ACH-000832,-0.19419391377359332
ACH-000833,-0.2618974647111271
ACH-000834,-0.08489088877253506
ACH-000835,-0.3948404747597829
ACH-000836,-0.02849266624643951
ACH-000837,-0.3270577953630714
ACH-000838,0.02012137237588405
ACH-000839,-0.384879440752931
ACH-000840,-0.4068961675941384
ACH-000841,-0.26645321776999864
ACH-000843,-0.22283016519153104
ACH-000846,-0.15324001266819792
ACH-000847,-0.4226684560468272
ACH-000848,-0.28394146456746644
ACH-000849,-0.3767121338267256
ACH-000851,-0.32095865181674393
ACH-000855,-0.17174980598286946
ACH-000856,-0.24154582737945335
ACH-000858,-0.3660973803814688
ACH-000859,-0.11204174489148096
ACH-000861,-0.39364037119525136
ACH-000862,-0.22555251466800386
ACH-000865,-0.3244025680007813
ACH-000866,-0.22985508151849285
ACH-000867,-0.1948951350852164
ACH-000869,-0.20110608012189266
ACH-000872,-0.5358505834501589
ACH-000873,-0.27395905660560416
ACH-000876,-0.20265705345818014
ACH-000878,-0.36140184142388543
ACH-000880,-0.2958443587467553
ACH-000881,-0.32402144439354463
ACH-000882,-0.4760635378533012
ACH-000884,-0.227485599348753
ACH-000885,-0.5425815940338536
ACH-000887,-0.22210533784268524
ACH-000889,-0.19092533228676836
ACH-000896,-0.2828305077697956
ACH-000898,-0.2530897120478249
ACH-000900,-0.41800337873275256
ACH-000901,-0.40520332759681854
ACH-000905,-0.19022500431855974
ACH-000906,-0.18493207371941686
ACH-000907,-0.5767573829832054
ACH-000910,-0.17704057333827014
ACH-000911,-0.21712237864548856
ACH-000912,-0.4123855931982201
ACH-000913,-0.4076148126956263
ACH-000915,-0.2557333763729837
ACH-000916,-0.4570261831749632
ACH-000917,-0.20358146745608208
ACH-000920,-0.3777152665071824
ACH-000921,-0.2940379342624425
ACH-000924,-0.2205854506470432
ACH-000926,-0.2659600232814304
ACH-000928,-0.2802293393597276
ACH-000929,-0.09209377883856397
ACH-000932,-0.18958140910990035
ACH-000935,-0.2742546172119083
ACH-000936,-0.2982121074300516
ACH-000937,-0.2406272863943884
ACH-000938,-0.12455475668538715
ACH-000939,-0.09631302116223847
ACH-000941,-0.30136747549454906
ACH-000943,-0.1594663409407047
ACH-000946,-0.3179588416323039
ACH-000947,-0.28683635467349416
ACH-000948,-0.2987598126223077
ACH-000950,-0.4145286471401457
ACH-000953,-0.21190883834233706
ACH-000954,-0.11264486576920787
ACH-000957,-0.33221292650910783
ACH-000958,-0.3896988068385739
ACH-000960,-0.3407747100062691
ACH-000963,-0.34527038177517017
ACH-000968,-0.37218550602863737
ACH-000969,-0.4842311229571468
ACH-000972,-0.3828821814759695
ACH-000973,-0.2717109906877407
ACH-000974,-0.4781824458054378
ACH-000978,-0.23443725310912705
ACH-000984,-0.7104040489564305
ACH-000986,-0.2273834230436328
ACH-000988,-0.451267684944163
ACH-000993,-0.5440250310015239
ACH-000994,-0.19409939214435012
ACH-000996,-0.3534093996350043
ACH-001001,-0.31281155631520075
ACH-001020,-0.12233951376851998
ACH-001028,-0.2781550107056869
ACH-001031,-0.39049895070161306
ACH-001038,-0.33637158248329124
ACH-001048,-0.2436574841169909
ACH-001050,-0.2761653466708041
ACH-001053,-0.4205020189463483
ACH-001054,-0.22701069134518864
ACH-001061,-0.3389919814486692
ACH-001067,-0.5261531773201622
ACH-001075,-0.35440661768259885
ACH-001096,-0.2500497982008068
ACH-001111,-0.12239601389309425
ACH-001119,-0.20651831316599872
ACH-001128,0.28452370274343275
ACH-001134,-0.25825607535394696
ACH-001151,-0.31928749170597803
ACH-001163,-0.41416107767003696
ACH-001164,-0.2824920025772404
ACH-001183,-0.29509468304710196
ACH-001192,-0.2338233064005381
ACH-001193,-0.19409209045205994
ACH-001196,-0.3502022443596872
ACH-001197,-0.362234006374406
ACH-001205,-0.4157640522153797
ACH-001211,-0.57426870677255
ACH-001212,-0.2188821006953162
ACH-001228,-0.15564438369023192
ACH-001232,-0.20093304377511945
ACH-001239,-0.33921568435211963
ACH-001270,-0.08470661148359343
ACH-001274,-0.17197794463225552
ACH-001275,-0.39307703801411786
ACH-001277,-0.2635321891061679
ACH-001278,-0.5230270577071695
ACH-001280,-0.2981046512035377
ACH-001283,-0.4362552395860853
ACH-001289,-0.4116950580600061
ACH-001300,-0.4645396356901622
ACH-001301,-0.4682677492839084
ACH-001302,-0.3063772685142275
ACH-001306,-0.2763093625335432
ACH-001318,-0.2835111399836521
ACH-001322,-0.2422214874999568
ACH-001328,-0.2956219056263565
ACH-001332,-0.2597031398414165
ACH-001336,-0.23598026535587605
ACH-001346,-0.2150178753835631
ACH-001353,-0.3619845906583199
ACH-001354,-0.2446892790780137
ACH-001367,-0.4029994202446042
ACH-001368,-0.3643932279678275
ACH-001374,-0.3384608194197852
ACH-001377,-0.2641572986164142
ACH-001380,-0.3491662626304068
ACH-001391,-0.22207509076172055
ACH-001408,-0.2866744664399388
ACH-001430,-0.243890215571428
ACH-001431,-0.4479323603025752
ACH-001450,-0.299791436555159
ACH-001496,-0.09797538256792904
ACH-001500,-0.14537771451024395
ACH-001523,-0.2607150626672465
ACH-001532,-0.5332879916931067
ACH-001550,-0.020336681284273683
ACH-001552,-0.471571867909114
ACH-001554,-0.27615000432075976
ACH-001654,-0.3480104089884812
ACH-001735,-0.2990187676742336
ACH-001736,-0.3012012596828381
ACH-001737,-0.10492225169655826
ACH-001740,-0.3035328076430052
ACH-001745,-0.21323135679407726
ACH-001765,-0.1511587247237817
