,DDX19B (11269)
ACH-000315,-0.3817803098785116
ACH-000316,-0.4676340765434897
ACH-000317,-0.4292120049432436
ACH-000318,-0.32416843092738923
ACH-000319,-0.2785014468791614
ACH-000320,-0.26012623127483697
ACH-000322,-0.3280941630396519
ACH-000323,-0.3682878337186345
ACH-000324,-0.280295190304078
ACH-000329,-0.301209821665601
ACH-000330,-0.2222102165050826
ACH-000331,-0.4975702360737616
ACH-000332,-0.3816143756104837
ACH-000334,-0.4940273272891265
ACH-000335,-0.2394173009517898
ACH-000336,-0.3651090185084949
ACH-000337,-0.7221221843527642
ACH-000338,-0.1785928016341273
ACH-000339,-0.3786886914051725
ACH-000341,-0.4558853375675002
ACH-000348,-0.3550732784313217
ACH-000350,-0.34398930634655844
ACH-000352,-0.5346095641911607
ACH-000356,-0.3621471246153672
ACH-000361,-0.5210655822162737
ACH-000362,-0.3569391699396909
ACH-000363,-0.6133864259520541
ACH-000364,-0.4078410668675729
ACH-000365,-0.4095964567772271
ACH-000366,-0.3078661676577561
ACH-000368,-0.34240270773226344
ACH-000374,-0.6861398085940661
ACH-000375,-0.2337233412221064
ACH-000376,-0.31109296042971324
ACH-000381,-0.2240783499117276
ACH-000383,-0.4650337872464037
ACH-000387,-0.4695921238980605
ACH-000389,-0.2673316703661273
ACH-000390,-0.40746477482741694
ACH-000393,-0.3791262466729439
ACH-000395,-0.3844289868524133
ACH-000396,-0.5267471685182951
ACH-000397,-0.5291500161005671
ACH-000401,-0.29908942207068434
ACH-000402,-0.10199895074487952
ACH-000403,-0.7317707302368208
ACH-000404,-0.12512287888708665
ACH-000406,-0.17283756764706204
ACH-000407,-0.29607804072423466
ACH-000408,-0.23607886572697664
ACH-000410,-0.4172806931824993
ACH-000411,-0.2495419543870285
ACH-000414,-0.491490065555467
ACH-000415,-0.3363975100250669
ACH-000416,-0.5832996890175295
ACH-000420,-0.5675565159031631
ACH-000421,-0.4608704716512275
ACH-000424,-0.32872088820380163
ACH-000425,-0.34009018441662753
ACH-000426,-0.4795628731666951
ACH-000427,-0.5845403599395792
ACH-000433,-0.433606966205738
ACH-000435,-0.3765536773319076
ACH-000436,-0.4915856637959896
ACH-000444,-0.3459595448701929
ACH-000445,-0.2913963754943483
ACH-000448,-0.5163712127612919
ACH-000450,-0.408166909599545
ACH-000452,-0.3702441647954219
ACH-000454,-0.5866602656167998
ACH-000458,-0.389520613242096
ACH-000459,-0.527805856909875
ACH-000460,-0.3132313623226261
ACH-000461,-0.4994038486408764
ACH-000463,-0.5960653426084068
ACH-000464,-0.4431518238347023
ACH-000466,-0.4367283453278289
ACH-000467,-0.4735042550055778
ACH-000468,-0.3073041706484285
ACH-000469,-0.4707269794084975
ACH-000470,-0.4268750380580009
ACH-000471,-0.3916003014270057
ACH-000472,-0.4962118772317607
ACH-000473,-0.39074608098417996
ACH-000475,-0.5680322943526593
ACH-000476,-0.4266542576859796
ACH-000477,-0.2199426519617524
ACH-000479,-0.5447531706775158
ACH-000480,-0.4951884099432211
ACH-000481,-0.4761332214034164
ACH-000483,-0.5892902481829337
ACH-000484,-0.5492626942919879
ACH-000485,-0.32173176289779915
ACH-000486,-0.2870697387999745
ACH-000487,-0.5030495742453293
ACH-000488,-0.4040404511044428
ACH-000490,-0.29361196668090056
ACH-000491,-0.5776202308984655
ACH-000495,-0.4621665508133178
ACH-000496,-0.3745000255752808
ACH-000499,-0.5672948754346283
ACH-000500,-0.4284717324111496
ACH-000502,-0.5080613803529945
ACH-000503,-0.02794973262407069
ACH-000505,-0.4112445985315305
ACH-000507,-0.4202408221719172
ACH-000510,-0.4544352808139985
ACH-000511,-0.4972827708129601
ACH-000512,-0.1212021157472988
ACH-000516,-0.5774018882521852
ACH-000517,-0.6202448140698832
ACH-000518,-0.6444574761935554
ACH-000520,-0.4925562181701908
ACH-000521,-0.5097831019023134
ACH-000522,-0.6430387673856476
ACH-000524,-0.5708993570911818
ACH-000527,-0.4378590023943847
ACH-000528,-0.3645100648285665
ACH-000537,-0.3175706442648971
ACH-000541,-0.2522189613137163
ACH-000542,-0.4317978732676003
ACH-000544,0.025263267962877492
ACH-000545,-0.5266483639155969
ACH-000547,-0.4591468170465718
ACH-000548,-0.5291554068426813
ACH-000549,-0.5725043089907648
ACH-000550,-0.42774058302653256
ACH-000552,-0.33067928174956784
ACH-000556,-0.3241814540793219
ACH-000557,-0.2626256702036716
ACH-000569,-0.6637249177583978
ACH-000570,-0.2349653578185775
ACH-000571,-0.4458166126882229
ACH-000573,-0.5019978316201943
ACH-000576,-0.2896621248750397
ACH-000579,-0.3970446613960815
ACH-000580,-0.4730710500652937
ACH-000584,-0.4355512899594107
ACH-000585,-0.4086737724928703
ACH-000588,-0.14686421869275634
ACH-000589,-0.4695316116215544
ACH-000591,-0.3975351019718005
ACH-000593,-0.3792615508282997
ACH-000600,-0.3945561093352848
ACH-000601,-0.5640432751840202
ACH-000605,-0.5485592539962023
ACH-000606,-0.14268661154105045
ACH-000608,-0.6909395237996606
ACH-000614,-0.42072749293329603
ACH-000616,-0.3464485808367221
ACH-000618,-0.2549214679626439
ACH-000619,-0.4160778216970414
ACH-000620,-0.368163899279984
ACH-000621,-0.40573983918250905
ACH-000622,-0.4987290827126038
ACH-000623,-0.28488931194889544
ACH-000624,-0.5555383071173352
ACH-000627,-0.3621702131333656
ACH-000630,-0.3371608842304029
ACH-000631,-0.7025329269305858
ACH-000632,-0.4359405826017875
ACH-000633,-0.35264356037023137
ACH-000637,-0.2515579287370138
ACH-000638,-0.3672566856203398
ACH-000646,-0.4134787087076864
ACH-000647,-0.4699885470302029
ACH-000648,-0.29478104056568444
ACH-000649,-0.4754939060730338
ACH-000651,-0.4903242664960974
ACH-000652,-0.3720814306336563
ACH-000653,-0.4550045539676755
ACH-000657,-0.4505481885236789
ACH-000658,-0.2674863275142079
ACH-000661,-0.2345170122177379
ACH-000662,-0.3014848129328907
ACH-000663,-0.39742638555759535
ACH-000665,-0.3416433230517114
ACH-000671,-0.2716474344685166
ACH-000672,-0.4929407831546716
ACH-000673,-0.2887103953332095
ACH-000676,-0.3093340873467338
ACH-000677,-0.3792125444508798
ACH-000681,-0.3406118228155615
ACH-000683,-0.3868644902909871
ACH-000684,-0.1678565682645741
ACH-000688,-0.7014579973671851
ACH-000693,-0.4156954673196327
ACH-000694,-0.3807877636447201
ACH-000695,-0.5792012638451745
ACH-000696,-0.5168633656467158
ACH-000697,-0.3885944062833309
ACH-000699,-0.5201164154956835
ACH-000701,-0.5145385935274802
ACH-000706,-0.3442955458399305
ACH-000711,-0.4700268687182746
ACH-000713,-0.5208083058488967
ACH-000714,-0.3487707239301704
ACH-000718,-0.4002931496678375
ACH-000720,-0.4485462324028303
ACH-000721,-0.594855644815617
ACH-000724,-0.5862780516725549
ACH-000725,-0.4473729844641333
ACH-000732,-0.2104079160768237
ACH-000734,-0.29810367125059106
ACH-000735,-0.3231971921040577
ACH-000736,-0.4431452416568913
ACH-000738,-0.4203701203811449
ACH-000746,-0.4719602600361971
ACH-000747,-0.5193803207272634
ACH-000748,-0.6034913082760451
ACH-000753,-0.15763995566862746
ACH-000756,-0.4662838748943576
ACH-000757,-0.37898987406062
ACH-000758,-0.4531189823588434
ACH-000760,-0.3780407096135062
ACH-000762,-0.2375850082420229
ACH-000763,-0.3169898865079341
ACH-000764,-0.4730843473722118
ACH-000765,-0.4230293801868396
ACH-000766,-0.5145057201854571
ACH-000767,-0.696284309191823
ACH-000768,-0.41273232945731947
ACH-000769,-0.2629741907181557
ACH-000770,-0.2054804827477625
ACH-000771,-0.3499412138472119
ACH-000773,-0.2853069747007849
ACH-000776,-0.4459905072901472
ACH-000777,-0.3748470529388734
ACH-000778,-0.4886980574589201
ACH-000781,-0.3296517903355073
ACH-000782,-0.605763273685943
ACH-000783,-0.5404605973716852
ACH-000784,-0.3770901494911305
ACH-000785,-0.5767054926462081
ACH-000787,-0.37618137492983816
ACH-000788,-0.4334661040563321
ACH-000791,-0.4563263563080903
ACH-000792,-0.3842449814905457
ACH-000794,-0.4991887993241089
ACH-000796,-0.4904488915015833
ACH-000798,-0.28477409640979706
ACH-000799,-0.4974441999719253
ACH-000800,-0.4103437121538482
ACH-000802,-0.4010028994804514
ACH-000804,-0.506168281901914
ACH-000805,-0.4051726398557802
ACH-000809,-0.5239673757924908
ACH-000810,-0.4989322468995663
ACH-000811,-0.39023263130896296
ACH-000817,-0.26541571290063243
ACH-000819,-0.3156641489902329
ACH-000820,-0.5825527816232758
ACH-000821,-0.3864305935392792
ACH-000822,-0.5954415040219112
ACH-000823,-0.3276592244305163
ACH-000824,-0.28871238399614485
ACH-000827,-0.4213991650135132
ACH-000829,-0.31635261998295633
ACH-000831,-0.574371320091937
ACH-000832,-0.4539960370953758
ACH-000833,-0.3773760244992461
ACH-000834,-0.4076744595720729
ACH-000835,-0.2613304139340757
ACH-000836,-0.6446869427815625
ACH-000837,-0.241822579879697
ACH-000838,-0.19755215309304944
ACH-000839,-0.4830340595131856
ACH-000840,-0.29155603475655234
ACH-000841,-0.4021319370877173
ACH-000843,-0.5312112181320888
ACH-000846,-0.35900628632609155
ACH-000847,-0.3533470523322881
ACH-000848,-0.4231972187439757
ACH-000849,-0.3362088332726595
ACH-000851,-0.3053579085007342
ACH-000855,-0.3549623694669012
ACH-000856,-0.35757297269452337
ACH-000858,-0.3268580058491369
ACH-000859,-0.4243269478206862
ACH-000861,-0.4355841996214847
ACH-000862,-0.3289515747760729
ACH-000865,-0.3696386761837404
ACH-000866,-0.4758984270018766
ACH-000867,-0.5204193947838167
ACH-000869,-0.4452163668553941
ACH-000872,-0.2630089935882517
ACH-000873,-0.4283481039496764
ACH-000876,-0.3863453371279433
ACH-000878,0.009130500721875993
ACH-000880,-0.3523843233229792
ACH-000881,-0.2801478658257637
ACH-000882,-0.2950773996337467
ACH-000884,-0.4384339694730496
ACH-000885,-0.44020242872762816
ACH-000887,-0.4527469889424783
ACH-000889,-0.3174413084391073
ACH-000896,-0.4412383103317542
ACH-000898,-0.6197198865630709
ACH-000900,-0.4568976618859384
ACH-000901,-0.44187529090660826
ACH-000905,-0.5197541273653433
ACH-000906,-0.4872512414338559
ACH-000907,-0.480927277325083
ACH-000910,-0.2501636956634306
ACH-000911,-0.5059635546557895
ACH-000912,-0.4414032869669353
ACH-000913,-0.40954418881477933
ACH-000915,-0.4237083880420939
ACH-000916,-0.6394065236968813
ACH-000917,-0.18377468508768932
ACH-000920,-0.2002160583325288
ACH-000921,-0.3916965925017161
ACH-000924,-0.4886961794516549
ACH-000926,-0.3742524426129084
ACH-000928,-0.6444467062087443
ACH-000929,-0.27871902181388664
ACH-000932,-0.5097663674418617
ACH-000935,0.030209391690439024
ACH-000936,-0.3382708645922049
ACH-000937,-0.3812250117505015
ACH-000938,-0.3536141964170638
ACH-000939,-0.6496841554844707
ACH-000941,-0.31344082991605954
ACH-000943,-0.3634688521494302
ACH-000946,-0.11869619688432875
ACH-000947,-0.3602969441225456
ACH-000948,-0.3864943246508525
ACH-000950,-0.2500131366652656
ACH-000953,-0.5279501914076492
ACH-000954,-0.6780429394554617
ACH-000957,-0.2398373494412405
ACH-000958,-0.6099082843233055
ACH-000960,-0.5703439966217231
ACH-000963,-0.3019739037290525
ACH-000968,-0.4868406959880778
ACH-000969,-0.4730192905090351
ACH-000972,-0.8650094073256208
ACH-000973,-0.4322759281381052
ACH-000974,-0.4584403676172986
ACH-000978,-0.6411176283862857
ACH-000984,-0.3806177254980599
ACH-000986,-0.6005250684195541
ACH-000988,-0.2866052465814281
ACH-000993,-0.478157618919995
ACH-000994,-0.6072279157826853
ACH-000996,-0.6513223920024637
ACH-001001,-0.3628615772673777
ACH-001020,-0.5830516818549054
ACH-001028,-0.4989629794746179
ACH-001031,-0.2630347426208697
ACH-001038,-0.51215878146903
ACH-001048,-0.33168872968600305
ACH-001050,-0.427647617614844
ACH-001053,-0.3003487153240113
ACH-001054,-0.4641005823604371
ACH-001061,-0.5249958793478348
ACH-001067,-0.5676930681834768
ACH-001075,-0.3431986254679473
ACH-001096,-0.48801260902822896
ACH-001111,-0.4191758731546696
ACH-001119,-0.2646415513733961
ACH-001128,-0.256762052742349
ACH-001134,-0.3532838712787353
ACH-001151,-0.532327827605806
ACH-001163,-0.5333278766567721
ACH-001164,-0.07401847401669052
ACH-001183,-0.4563261096634093
ACH-001192,-0.16554974204252382
ACH-001193,-0.5442662921027545
ACH-001196,-0.4894639971507356
ACH-001197,-0.32375688175589
ACH-001205,-0.3611890094522952
ACH-001211,-0.3191805813740578
ACH-001212,-0.5339024127900903
ACH-001228,-0.3085449351467265
ACH-001232,-0.3824281410589328
ACH-001239,-0.40013255529936537
ACH-001270,-0.3802324691120194
ACH-001274,-0.5192630382453679
ACH-001275,-0.4712680306983255
ACH-001277,-0.5193395555012672
ACH-001278,-0.5110181179230748
ACH-001280,-0.5453100915116712
ACH-001283,-0.18569408720557795
ACH-001289,-0.21739275124954946
ACH-001300,-0.4629387687129479
ACH-001301,-0.3623570259234831
ACH-001302,-0.2702422284772129
ACH-001306,-0.32331159490180417
ACH-001318,-0.22061908445399225
ACH-001322,-0.551427240776571
ACH-001328,-0.3423093955073244
ACH-001332,-0.3185902811072289
ACH-001336,-0.26370022275185706
ACH-001346,-0.4575094154258329
ACH-001353,-0.3604375966900646
ACH-001354,-0.1890983288039894
ACH-001367,-0.5750669451514542
ACH-001368,-0.49750333136757896
ACH-001374,-0.4563578727899947
ACH-001377,-0.4341985793665397
ACH-001380,-0.42875959954588905
ACH-001391,-0.3002283813242072
ACH-001408,-0.3828728675074247
ACH-001430,-0.49214137804657104
ACH-001431,-0.2809219639017859
ACH-001450,-0.22382130730015454
ACH-001496,-0.531186644041816
ACH-001500,-0.5638481869859732
ACH-001523,-0.2492128170543137
ACH-001532,-0.4250427064604962
ACH-001550,-0.2970553378990391
ACH-001552,-0.36193539571284383
ACH-001554,-0.36018541968406753
ACH-001654,-0.4087973156161208
ACH-001735,-0.4514255847433414
ACH-001736,-0.31641881094611884
ACH-001737,-0.6088274496150192
ACH-001740,-0.4290008884502695
ACH-001745,-0.474868339539743
ACH-001765,-0.4612716552177512
