,AP1G1 (164)
ACH-000624,-0.0956732298336428
ACH-000627,-0.16307321577612635
ACH-000630,-0.221476973282394
ACH-000631,0.011759740480337821
ACH-000632,-0.1476458438769434
ACH-000633,-0.2226450760216528
ACH-000637,-0.10061944478868598
ACH-000638,0.034471276125492736
ACH-000646,-0.05392407038615907
ACH-000647,-0.008509333362341883
ACH-000648,-0.09955196473240532
ACH-000649,-0.08717121653236559
ACH-000651,-0.44149317092368745
ACH-000652,-0.034633843852835945
ACH-000653,-0.2335416766655657
ACH-000657,-0.01926756966370917
ACH-000658,-0.20234523092568213
ACH-000661,-0.1606730949544415
ACH-000662,-0.3779952922324701
ACH-000663,0.05333983597061941
ACH-000665,0.1514075676620878
ACH-000671,-0.21977147971455852
ACH-000672,-0.0996780203623957
ACH-000673,-0.15707271902825906
ACH-000676,-0.026263244460170376
ACH-000677,-0.12007694317616792
ACH-000681,-0.34860264939874
ACH-000683,0.06599193456213241
ACH-000684,-0.2563561596772511
ACH-000688,-0.2557971460665363
ACH-000693,-0.0015211753484314224
ACH-000694,0.014005563200703956
ACH-000695,0.0766703378113556
ACH-000696,-0.09589515022947426
ACH-000697,-0.125588870614937
ACH-000699,-0.0768408030748104
ACH-000701,-0.16386519172715672
ACH-000706,-0.5205511497740092
ACH-000711,0.1254274208933219
ACH-000713,-0.0969434686597132
ACH-000714,-0.07100545901785968
ACH-000718,-0.07768233375325782
ACH-000720,-0.0824892551191487
ACH-000721,-0.08376500825345795
ACH-000724,-0.06640224863139055
ACH-000725,-0.3235237697328736
ACH-000732,-0.04159375178674391
ACH-000734,-0.02970744309568552
ACH-000735,-0.13334314292683616
ACH-000736,0.11823058493935408
ACH-000738,-0.14087356914893434
ACH-000746,-0.1916309959969408
ACH-000747,-0.05184806368027471
ACH-000748,-0.10350964493012753
ACH-000753,-0.249159564604282
ACH-000756,-0.33777360849613697
ACH-000757,-0.1379833805841991
ACH-000758,0.08027119413574096
ACH-000760,-0.20505625413680625
ACH-000762,-0.009482633420686871
ACH-000763,-0.056210647449323636
ACH-000764,-0.16789947107956368
ACH-000765,-0.30394137219440137
ACH-000766,-0.17043738824467453
ACH-000767,-0.2743476896270749
ACH-000768,-0.10323877943777923
ACH-000769,-0.4146200247734925
ACH-000770,-0.25320211692176336
ACH-000771,0.04203139727757217
ACH-000773,-0.001900690241755245
ACH-000776,-0.4147992067569592
ACH-000777,-0.17532716369254647
ACH-000778,-0.1485547731812413
ACH-000781,-0.12665862599616748
ACH-000782,-0.10835265063973933
ACH-000783,0.031733668030444334
ACH-000784,-0.09684235862223173
ACH-000785,-0.3963458380592604
ACH-000787,-0.4041998458056965
ACH-000788,-0.09760905055946828
ACH-000791,-0.09111688086869124
ACH-000792,-0.08535941532178175
ACH-000794,0.034321682602417386
ACH-000796,-0.1074021049483046
ACH-000798,0.07978076350300943
ACH-000799,-0.03667965518192075
ACH-000800,0.09851600185158832
ACH-000802,-0.2659239753034442
ACH-000804,-0.03192525736928305
ACH-000805,-0.1129416779414624
ACH-000809,-0.04873878479971695
ACH-000810,-0.0021579103096062
ACH-000811,-0.1493458588621504
ACH-000817,-0.5282671124221863
ACH-000819,-0.11762471406759373
ACH-000820,-0.07755132043822266
ACH-000821,-0.3851955145293257
ACH-000822,0.030190636623078124
ACH-000823,-0.025860368504195826
ACH-000824,-0.13758391138704762
ACH-000827,0.034659938400768475
ACH-000829,-0.6746743750090364
ACH-000831,-0.16873575842166874
ACH-000832,-0.25572804324463233
ACH-000833,-0.2032709676825004
ACH-000834,0.06243236542742853
ACH-000835,-0.21936835643482602
ACH-000836,-0.2460028685042915
ACH-000837,-0.5379532120600333
ACH-000838,-0.031324418674085294
ACH-000839,0.22171629841227375
ACH-000840,-0.2017618085981988
ACH-000841,-0.3883189518102951
ACH-000843,-0.03137377054215237
ACH-000846,-0.15575438063901773
ACH-000847,-0.3009895438386244
ACH-000848,-0.06464219987664463
ACH-000849,-0.14546678639755908
ACH-000851,-0.041760562145652005
ACH-000855,0.054708697491939434
ACH-000856,-0.2735423055252355
ACH-000858,0.03896045409594562
ACH-000859,-0.3231094255702434
ACH-000861,-0.21691196465163493
ACH-000862,-0.11397537033962345
ACH-000865,-0.09343993159402593
ACH-000866,-0.005876763183122365
ACH-000867,-0.049725725769771856
ACH-000869,-0.08947035162228695
ACH-000872,0.09153609576560516
ACH-000873,-0.07243417484099893
ACH-000876,-0.2801223197372743
ACH-000878,-0.0497443709482465
ACH-000880,0.07613966087806003
ACH-000881,0.017891047485037916
ACH-000882,-0.260756762238407
ACH-000884,-0.13546793953906813
ACH-000885,-0.2924201632173206
ACH-000887,0.08700093573003069
ACH-000889,-0.2281895835643197
ACH-000896,-0.033343928304474496
ACH-000898,-0.21789687672174016
ACH-000900,-0.1102565425344035
ACH-000901,-0.0981768421430503
ACH-000905,-0.0985388159197508
ACH-000906,-0.15337401509383486
ACH-000907,-0.005799765211171154
ACH-000910,-0.22225084156042615
ACH-000911,-0.12862118439798084
ACH-000912,-0.11983462923456475
ACH-000913,-0.15017345599812212
ACH-000915,-0.1088093082330802
ACH-000916,-0.05550284522534996
ACH-000917,-0.26615121633570515
ACH-000920,0.20847818929875872
ACH-000921,0.04490041294739966
ACH-000924,-0.12423010574638503
ACH-000926,-0.2127823826778812
ACH-000928,-0.12283156995363773
ACH-000929,-0.3818733838165456
ACH-000932,-0.4795251061730154
ACH-000935,-0.10296417555527553
ACH-000936,-0.10040265692841002
ACH-000937,-0.20531770080477374
ACH-000938,-0.15970410915101405
ACH-000939,-0.1983686733871041
ACH-000941,-0.042901276774735916
ACH-000943,-0.02356876113526559
ACH-000946,6.406539417041867e-05
ACH-000947,0.004910176600632964
ACH-000948,-0.022179578020300832
ACH-000950,-0.10713808485263604
ACH-000953,-0.057390654786358214
ACH-000954,-0.2607105037139273
ACH-000957,-0.16292463689088588
ACH-000958,-0.28482243030875426
ACH-000960,-0.11048527803579616
ACH-000963,-0.010027996463398744
ACH-000968,-0.18707882756928185
ACH-000969,-0.3029060805961669
ACH-000972,-0.14170723453475906
ACH-000973,-0.1205295967679762
ACH-000974,-0.03602883788809385
ACH-000978,-0.22365376520607747
ACH-000984,-0.061106987555377176
ACH-000986,-0.5658304377507226
ACH-000988,-0.03580704306921892
ACH-000993,-0.05487984307636135
ACH-000994,-0.032561618564567865
ACH-000996,-0.058508346478705016
ACH-001001,-0.12370358815309902
ACH-001020,-0.3852567905590948
ACH-001028,-0.23228311898638146
ACH-001031,-0.0030939615616426795
ACH-001038,0.012601595615270557
ACH-001048,-0.2227287650424805
ACH-001050,-0.19909746173413606
ACH-001053,-0.6421617345703621
ACH-001054,-0.4412129684893609
ACH-001061,-0.06263060905567994
ACH-001067,-0.2570287876252829
ACH-001075,-0.0920413854496834
ACH-001096,-0.3418284008346547
ACH-001111,0.006793671843743128
ACH-001119,-0.3879817544617254
ACH-001128,0.12412731696365345
ACH-001134,-0.1180517718715325
ACH-001151,-0.2436313211312855
ACH-001163,0.06456509737448547
ACH-001164,-0.19646799430221887
ACH-001183,0.011478717550478057
ACH-001192,-0.05436314130674708
ACH-001193,-0.15012781909861725
ACH-001196,-0.09579926427855716
ACH-001197,-0.4762198438097474
ACH-001205,-0.13281365946102475
ACH-001211,-0.2172380028426143
ACH-001212,-0.21365001254284835
ACH-001228,-0.10099057368402192
ACH-001232,-0.11366917400024505
ACH-001239,-0.14871026554585595
ACH-001270,-0.12625681023078422
ACH-001274,-0.20620009655625884
ACH-001275,-0.09766338082228844
ACH-001277,0.1507290475887202
ACH-001278,0.04772975269306997
ACH-001280,-0.26989312069461685
ACH-001283,-0.07066582749535795
ACH-001289,0.038122258861716725
ACH-001300,-0.36795189809268775
ACH-001301,-0.023822709086673118
ACH-001302,0.010444093290796241
ACH-001306,-0.10530875991606747
ACH-001318,0.01852463171139607
ACH-001322,0.080256761257015
ACH-001328,-0.14313045834171412
ACH-001332,0.08999254534358525
ACH-001336,-0.14856732756591115
ACH-001346,-0.08462205172914969
ACH-001353,-0.27746000392006565
ACH-001354,0.0037131300336192994
ACH-001367,0.20966090544607613
ACH-001368,-0.135504526988149
ACH-001374,-0.15996584505369651
ACH-001377,-0.015612870556816224
ACH-001380,-0.2981718277159857
ACH-001391,-0.18915747369945435
ACH-001408,-0.3201454532793173
ACH-001430,-0.1398911783070089
ACH-001431,0.07775453354101898
ACH-001450,-0.06659034775487839
ACH-001496,-0.4881990806883895
ACH-001500,-0.1502851547088838
ACH-001523,-0.1645873750621383
ACH-001532,-0.13176577002029366
ACH-001550,-0.05292313745130363
ACH-001552,-0.467084725515217
ACH-001554,0.060093348011941126
ACH-001654,0.03295961201991428
ACH-001735,-0.4253352540991029
ACH-001736,-0.3789453525439295
ACH-001737,-0.4720796542686776
ACH-001740,-0.24639584761299665
ACH-001745,-0.2732777813808834
ACH-001765,0.019323216573172403
