,UQCRC2 (7385)
ACH-000756,-0.12750777247545694
ACH-000757,-0.8768487346592657
ACH-000758,-0.7409510061221489
ACH-000760,-0.7701385132764842
ACH-000762,-0.2630145934530883
ACH-000763,-0.4824254511765724
ACH-000764,-0.7386246321647096
ACH-000765,-0.8519871140183222
ACH-000766,-0.2955666295813475
ACH-000767,-0.7375041559378359
ACH-000768,-0.7329571542415814
ACH-000769,-0.6025232660050333
ACH-000770,-0.5831390552953403
ACH-000771,-0.2768395061799365
ACH-000773,-0.5937299141047948
ACH-000776,-0.5846003811856779
ACH-000777,-0.5495138657314171
ACH-000778,-0.6934331559520229
ACH-000781,-0.5563973361073384
ACH-000782,-0.6537696277176083
ACH-000783,-0.3540770184502793
ACH-000784,-0.6163648478802778
ACH-000785,-0.5549266824648738
ACH-000787,-0.5716843675654443
ACH-000788,-0.34139516478344223
ACH-000791,-0.4512863944073287
ACH-000792,-0.3804027910918065
ACH-000794,-0.2670817470618759
ACH-000796,-0.7540835463687425
ACH-000798,-0.6901549299366718
ACH-000799,-0.6340070540913754
ACH-000800,-0.7570931128409076
ACH-000802,-0.6875028671707073
ACH-000804,-0.5059586104971309
ACH-000805,-0.6594720419907134
ACH-000809,-0.6025326529646785
ACH-000810,-0.6868790443552126
ACH-000811,-0.44434281985738106
ACH-000817,-0.8621335001661846
ACH-000819,-0.4888118339894597
ACH-000820,-0.9622223522859094
ACH-000821,-0.5923193810255245
ACH-000822,-0.7224934037440003
ACH-000823,-0.5246042415324402
ACH-000824,-0.3516677379107633
ACH-000827,-0.29589666534717113
ACH-000829,-0.5188470361676306
ACH-000831,-0.9447250112794924
ACH-000832,-0.4198118361039784
ACH-000833,-0.7004936956410335
ACH-000834,-0.9407177758130446
ACH-000835,-0.5531471619003325
ACH-000836,-0.4168637424273416
ACH-000837,-0.8504692870574742
ACH-000838,-0.844677138157543
ACH-000839,-0.1639561479298381
ACH-000840,-0.5112274955376649
ACH-000841,-0.4538105175073782
ACH-000843,-0.730654723879391
ACH-000846,-0.5353263088259653
ACH-000847,-0.7266941162159715
ACH-000848,-0.8162756963447391
ACH-000849,-0.9944407700264252
ACH-000851,-0.6767844202507987
ACH-000855,-0.705772264036147
ACH-000856,-0.3642197363093538
ACH-000858,-1.104622692160542
ACH-000859,-0.7529709495854241
ACH-000861,-0.477498734700249
ACH-000862,-0.8781908362826485
ACH-000865,-0.5217414000210978
ACH-000866,-0.9290440220317358
ACH-000867,-0.4352535343789934
ACH-000869,-0.5413028803772714
ACH-000872,-0.6519705468462738
ACH-000873,-0.8637277811224582
ACH-000876,-0.9683821652598942
ACH-000878,-0.6016388278157537
ACH-000880,-0.557964679288442
ACH-000881,-0.4779315821079142
ACH-000882,-0.7815742531239714
ACH-000884,-0.7624519262798326
ACH-000885,-0.8400455224430776
ACH-000887,-0.570909765252672
ACH-000889,-0.8613955569955317
ACH-000896,-0.6322789512154373
ACH-000898,-0.6921345384928905
ACH-000900,-0.7671374801750398
ACH-000901,-0.5913447834502628
ACH-000905,-0.5616548466424595
ACH-000906,-0.6385934704888403
ACH-000907,-0.3972256983492631
ACH-000910,-0.7509708195166981
ACH-000911,-0.8450316857618255
ACH-000912,-0.5062856316891862
ACH-000913,-0.5853982173294091
ACH-000915,-1.2335716116213502
ACH-000916,-0.6993407166726247
ACH-000917,-0.5941089065861291
ACH-000920,-0.5176094003248063
ACH-000921,-0.8474294133818534
ACH-000924,-0.9364538320300424
ACH-000926,-0.7489584205655595
ACH-000928,-0.4604581030308199
ACH-000929,-0.5988426218217613
ACH-000932,-0.9029166118534384
ACH-000935,-0.7928549993004087
ACH-000936,-0.8716229158470159
ACH-000937,-0.7703828912060956
ACH-000938,-0.8573601493538485
ACH-000939,-0.6363186435316446
ACH-000941,-0.8122296535888694
ACH-000943,-0.7839575241814251
ACH-000946,-0.5574667418372433
ACH-000947,-0.959218236810374
ACH-000948,-0.5362062296915788
ACH-000950,-0.6829994255990238
ACH-000953,-0.9132586613446806
ACH-000954,-0.4732201700735663
ACH-000957,-0.9502680107480644
ACH-000958,-0.6643656749681276
ACH-000960,-0.7149916360080991
ACH-000963,-0.7332317782895958
ACH-000968,-1.203528506134059
ACH-000969,-0.8964089077115107
ACH-000972,-0.5644209339002665
ACH-000973,-0.667308245510358
ACH-000974,-0.5289437852968873
ACH-000978,-0.5949795916639845
ACH-000984,-0.5716467937035589
ACH-000986,-0.804828584671927
ACH-000988,-0.4741216550609008
ACH-000993,-0.2979798834840511
ACH-000994,-0.9853906379955796
ACH-000996,-0.5906505113551089
ACH-001001,-0.9624689001756372
ACH-001020,-0.6722123199407498
ACH-001028,-0.6873058083167135
ACH-001031,-0.4976175066519235
ACH-001038,-0.9027340371724724
ACH-001048,-0.5485778623238611
ACH-001050,-0.42139636470127256
ACH-001053,-0.4677351302682301
ACH-001054,-0.6427312426938427
ACH-001061,-0.822553632665346
ACH-001067,-0.4392252030695127
ACH-001075,-0.3704538881439359
ACH-001096,-0.2784985221241418
ACH-001111,-0.75637102148265
ACH-001119,-0.38433793676553
ACH-001128,-0.7238044778233229
ACH-001134,-0.6786588883956552
ACH-001151,-0.4262995543145407
ACH-001163,-0.7853241647754611
ACH-001164,-0.6880015226774168
ACH-001183,-0.41619997145007975
ACH-001192,-0.5360340310313566
ACH-001193,-0.5122794539893247
ACH-001196,-0.7745718270689775
ACH-001197,-0.1739666141765477
ACH-001205,-0.3647601475223787
ACH-001211,-0.5056238282010472
ACH-001212,-0.3211440053231148
ACH-001228,-0.5235104051568468
ACH-001232,-0.4049069943288884
ACH-001239,-0.8209680882467375
ACH-001270,-0.5993408074724972
ACH-001274,-0.5183866449813417
ACH-001275,-0.6757868118335515
ACH-001277,-0.6011364284544971
ACH-001278,-0.5900822706866634
ACH-001280,-0.5159054039482199
ACH-001283,-0.6780532505840646
ACH-001289,-0.48479012493814605
ACH-001300,-0.66645753989092
ACH-001301,-0.5617759393288395
ACH-001302,-0.5507143119959413
ACH-001306,-0.4589275399331989
ACH-001318,-0.8225047880365514
ACH-001322,-0.6616406429944435
ACH-001328,-0.6010936069101581
ACH-001332,-0.8391997641874291
ACH-001336,-0.6599052784734165
ACH-001346,-0.3856383025630675
ACH-001353,-0.3200294540606833
ACH-001354,-0.5743360849537786
ACH-001367,-0.746155293293389
ACH-001368,-0.6543412310474
ACH-001374,-0.20739932151774054
ACH-001377,-0.5250431409110141
ACH-001380,-0.746441402329303
ACH-001391,-0.7105670337274319
ACH-001408,-0.2513675155112252
ACH-001430,-0.5798046084233028
ACH-001431,-0.6764523430363095
ACH-001450,-0.7102944513471765
ACH-001496,-0.8261731778896572
ACH-001500,-1.0116063109316689
ACH-001523,-0.8002176072250554
ACH-001532,-0.46890546054719895
ACH-001550,-0.7932319082699643
ACH-001552,-0.719817165476713
ACH-001554,-0.7274401193738673
ACH-001654,-0.19783490119678349
ACH-001735,-0.7339319958060448
ACH-001736,-0.8116332913612218
ACH-001737,-0.304740503852327
ACH-001740,-0.7816492567731126
ACH-001745,-0.6555610342220242
ACH-001765,-0.6414399472986257
