,R3HCC1 (203069)
ACH-000880,0.2047435655464268
ACH-000881,0.14943287594549584
ACH-000882,0.22821170229941296
ACH-000884,0.07528203763817977
ACH-000885,0.09604929302432064
ACH-000887,0.251076800324588
ACH-000889,0.2993929783059813
ACH-000896,0.1057017523065763
ACH-000898,0.31573489548168426
ACH-000900,0.15366457802254355
ACH-000901,0.13693450692811726
ACH-000905,0.269680689818936
ACH-000906,0.1664245003686769
ACH-000907,0.2253152525675039
ACH-000910,0.14474958029627547
ACH-000911,0.09030707356112773
ACH-000912,0.19999321110362134
ACH-000913,0.17459744056913293
ACH-000915,0.14035904457152312
ACH-000916,0.05150752697733645
ACH-000917,0.1733343221523551
ACH-000920,0.4077480437093481
ACH-000921,0.12490365620935905
ACH-000924,0.2153188938173404
ACH-000926,0.06979669871544865
ACH-000928,0.1673483899825218
ACH-000929,0.1713112337277892
ACH-000932,0.2515756543006319
ACH-000935,0.14309255169882576
ACH-000936,0.12385358614053238
ACH-000937,0.2877098724591816
ACH-000938,0.18289454971696945
ACH-000939,0.25250531836236473
ACH-000941,0.2315716500308576
ACH-000943,0.23175244244433
ACH-000946,0.006914074811784966
ACH-000947,-0.005096028099100439
ACH-000948,0.1556849249301247
ACH-000950,0.384859195378633
ACH-000953,0.3223069116525899
ACH-000954,-0.01169946317998414
ACH-000957,0.2761721940156566
ACH-000958,0.2824764498840065
ACH-000960,0.1794980876782327
ACH-000963,0.2969928278445691
ACH-000968,0.20317222487774345
ACH-000969,0.28019601124360605
ACH-000972,0.2153435412513004
ACH-000973,0.1931983260650425
ACH-000974,0.043984209453520516
ACH-000978,0.1270358671473168
ACH-000984,0.2971236484217508
ACH-000986,0.14856782416704525
ACH-000988,0.10876207126995738
ACH-000993,0.1712089674072904
ACH-000994,0.1789196672690912
ACH-000996,0.20948818109282868
ACH-001001,0.18770163018967026
ACH-001020,0.10045200079219307
ACH-001028,0.21261719692037415
ACH-001031,0.23348486481815806
ACH-001038,0.3048707301502467
ACH-001048,0.16235545127970152
ACH-001050,0.06293215617162377
ACH-001053,-0.00886421614429283
ACH-001054,0.16560452568365108
ACH-001061,0.08060605635012365
ACH-001067,0.15070963818889013
ACH-001075,0.2773166366549448
ACH-001096,0.24659361814207734
ACH-001111,0.3404979635774607
ACH-001119,0.1138513166263849
ACH-001128,-0.11786462606997568
ACH-001134,0.2541534549042965
ACH-001151,0.15217608785421524
ACH-001163,0.14665045961424622
ACH-001164,0.2778335751392313
ACH-001183,0.12125809961041124
ACH-001192,0.12047315189712245
ACH-001193,0.029887333824973283
ACH-001196,0.2466470084354098
ACH-001197,0.36310294020789
ACH-001205,0.2907548330908083
ACH-001211,0.10272715627292944
ACH-001212,-0.013432997004631152
ACH-001228,0.11889606240234248
ACH-001232,0.35986066449339305
ACH-001239,0.14780940611917728
ACH-001270,0.4487639200478468
ACH-001274,0.1865254838351174
ACH-001275,0.3347066099483525
ACH-001277,0.15907607061004025
ACH-001278,0.0012910141567719984
ACH-001280,0.10256407798196084
ACH-001283,0.2596925323340269
ACH-001289,0.19289993977788444
ACH-001300,0.2008552454862664
ACH-001301,0.3582095458720605
ACH-001302,-0.16760180858926824
ACH-001306,0.15349878186971697
ACH-001318,0.14305600158478568
ACH-001322,-0.062223170342777835
ACH-001328,0.1809870663384434
ACH-001332,0.2523355854700162
ACH-001336,0.18165046023130824
ACH-001346,0.16141765855510626
ACH-001353,0.15447729292886178
ACH-001354,0.3004809944356322
ACH-001367,-0.09654497563338542
ACH-001368,0.2886192239634223
ACH-001374,0.305690979271018
ACH-001377,0.15533830839933893
ACH-001380,0.14797088652677928
ACH-001391,0.14982156883891515
ACH-001408,0.13017979540678415
ACH-001430,0.6017213807334308
ACH-001431,0.014936051940996894
ACH-001450,0.4854255043951721
ACH-001496,0.2866635369085058
ACH-001500,0.15737261660851065
ACH-001523,0.12921235059091885
ACH-001532,0.2770758847878005
ACH-001550,0.3151604641584986
ACH-001552,-0.010839566351724946
ACH-001554,0.2501466822533679
ACH-001654,0.16766057026348252
ACH-001735,0.16250323614694154
ACH-001736,0.2435277699492913
ACH-001737,0.5857197870308185
ACH-001740,0.2533015350956682
ACH-001745,0.11615250268492636
ACH-001765,0.24613702766228826
