,FOXC2 (2303)
ACH-000605,-0.2410668966608947
ACH-000606,-0.19732976290358165
ACH-000608,-0.33179004491722264
ACH-000614,-0.34302298335462666
ACH-000616,-0.4636597812477776
ACH-000618,-0.28264453442420023
ACH-000619,-0.3565567696485758
ACH-000620,-0.16855857419001513
ACH-000621,-0.12750473086349734
ACH-000622,-0.3042098828706945
ACH-000623,-0.227508700040852
ACH-000624,-0.3721779716819283
ACH-000627,-0.2140537105042104
ACH-000630,-0.37700418768786603
ACH-000631,-0.5864087064419798
ACH-000632,-0.3147074064551337
ACH-000633,-0.2601004169238491
ACH-000637,-0.17337340966757284
ACH-000638,-0.3070493842192188
ACH-000646,-0.05682552797275876
ACH-000647,-0.3322429250159409
ACH-000648,-0.0523586000078665
ACH-000649,-0.2492187042913783
ACH-000651,-0.2314158843039546
ACH-000652,-0.2572334321630017
ACH-000653,-0.20885812699926226
ACH-000657,-0.2735622962245415
ACH-000658,-0.3961388391898577
ACH-000661,-0.3051614774770594
ACH-000662,-0.2815720583341169
ACH-000663,-0.17749551669378996
ACH-000665,-0.17007790565887534
ACH-000671,-0.0914341188022257
ACH-000672,0.06836568673997169
ACH-000673,-0.2451613398989614
ACH-000676,-0.14957644723384586
ACH-000677,-0.13628303390185784
ACH-000681,-0.17784400507872514
ACH-000683,-0.3304051586227811
ACH-000684,-0.15688021403748206
ACH-000688,-0.4076487016703905
ACH-000693,-0.2592269662005092
ACH-000694,-0.28232737807489044
ACH-000695,-0.2458610669514982
ACH-000696,-0.3474339572725805
ACH-000697,-0.19360787650354566
ACH-000699,-0.3685824579763676
ACH-000701,-0.4646978199458715
ACH-000706,-0.15467147727448885
ACH-000711,-0.3019545341692041
ACH-000713,-0.21980136878331505
ACH-000714,-0.42557391651167853
ACH-000718,-0.36970492525169935
ACH-000720,-0.25782502163674864
ACH-000721,-0.1977182457121095
ACH-000724,-0.2764399900361003
ACH-000725,-0.3783910595233127
ACH-000732,-0.29248377165325107
ACH-000734,-0.2111325026484749
ACH-000735,-0.3011211211043731
ACH-000736,-0.3732287200190286
ACH-000738,-0.2495839481849675
ACH-000746,-0.17358727542654775
ACH-000747,-0.24246927819029476
ACH-000748,-0.249774802132788
ACH-000753,-0.2863860852428433
ACH-000756,-0.15410239397039702
ACH-000757,-0.3225620712276897
ACH-000758,-0.3198355905141147
ACH-000760,-0.3003671655701549
ACH-000762,-0.1428125108025616
ACH-000763,-0.3689376500967987
ACH-000764,-0.154081644551494
ACH-000765,-0.25606883483807075
ACH-000766,-0.3339207067181721
ACH-000767,-0.4010955548822167
ACH-000768,-0.3050480344215409
ACH-000769,-0.15777247881244053
ACH-000770,-0.2857155032108752
ACH-000771,-0.22743984121871866
ACH-000773,-0.223919018829386
ACH-000776,-0.6466385358245473
ACH-000777,-0.14991429014147242
ACH-000778,-0.3073528351404041
ACH-000781,-0.2107576483529253
ACH-000782,-0.3903072587673864
ACH-000783,-0.4763746660490145
ACH-000784,-0.20908382964437447
ACH-000785,-0.36377164913837295
ACH-000787,-0.1658380314565003
ACH-000788,-0.2648220316561632
ACH-000791,-0.17732576522985327
ACH-000792,-0.331309095564122
ACH-000794,-0.11217568739457362
ACH-000796,-0.243959991460124
ACH-000798,-0.3981971958251205
ACH-000799,-0.4544846875351905
ACH-000800,-0.26400806558758805
ACH-000802,-0.3279751773386177
ACH-000804,-0.3299234553347947
ACH-000805,-0.1707871111713725
ACH-000809,-0.24664924180465314
ACH-000810,-0.4222526509178258
ACH-000811,-0.2681756077808662
ACH-000817,-0.30770001581303585
ACH-000819,-0.4795867308184215
ACH-000820,-0.2856247563144133
ACH-000821,-0.27730235762652994
ACH-000822,-0.1581078471438974
ACH-000823,-0.19832980135852507
ACH-000824,-0.34885083657404004
ACH-000827,-0.2533740408989523
ACH-000829,-0.34101471485947515
ACH-000831,-0.2263474289273105
ACH-000832,-0.3582081153196705
ACH-000833,-0.4064499467995154
ACH-000834,-0.33545721097331066
ACH-000835,-0.2954018376336642
ACH-000836,-0.31355141125161506
ACH-000837,-0.23932085915038245
ACH-000838,-0.04768733235328482
ACH-000839,-0.2848131977431889
ACH-000840,-0.4146634075150357
ACH-000841,-0.19326312510347407
ACH-000843,-0.28905322324953536
ACH-000846,-0.39523053006191744
ACH-000847,-0.4943004459151937
ACH-000848,-0.19279149333889545
ACH-000849,-0.3665761795370464
ACH-000851,-0.480881048899503
ACH-000855,-0.12906096729996155
ACH-000856,-0.2219145057020213
ACH-000858,-0.26946164143911755
ACH-000859,-0.19879229194147555
ACH-000861,-0.2933923401147691
ACH-000862,-0.3790224141830826
ACH-000865,-0.21026356073784647
ACH-000866,-0.20008561960647334
ACH-000867,-0.30006929468866833
ACH-000869,-0.34421113927837066
ACH-000872,-0.15353612185850227
ACH-000873,-0.2446481893584355
ACH-000876,-0.3438344271236769
ACH-000878,-0.2237904035787394
ACH-000880,-0.2630094001309011
ACH-000881,-0.2759969946160692
ACH-000882,-0.3659167227900535
ACH-000884,-0.2320731589135307
ACH-000885,-0.2526940641621555
ACH-000887,-0.21124529351698124
ACH-000889,-0.20146393615195515
ACH-000896,-0.2618051375919354
ACH-000898,-0.16760741694769027
ACH-000900,-0.17143004649776675
ACH-000901,-0.15008267635633593
ACH-000905,-0.31683832844034304
ACH-000906,-0.2284453303748276
ACH-000907,-0.3550981668743227
ACH-000910,-0.2812272076272674
ACH-000911,-0.35556461157680536
ACH-000912,-0.2547832762319585
ACH-000913,-0.18235366119935936
ACH-000915,-0.18731109037204832
ACH-000916,-0.4451854575853754
ACH-000917,-0.04428271106414783
ACH-000920,-0.4105268837389924
ACH-000921,-0.38341361648976985
ACH-000924,-0.3148185691087884
ACH-000926,-0.3721863969676084
ACH-000928,-0.3064528496660663
ACH-000929,-0.17555244097127898
ACH-000932,-0.38308114019780826
ACH-000935,-0.2571512272367575
ACH-000936,-0.10866764024141004
ACH-000937,-0.3834602379737149
ACH-000938,-0.15035466784621024
ACH-000939,-0.2611631340037031
ACH-000941,-0.21445129441092525
ACH-000943,-0.15198111864210878
ACH-000946,-0.25536655853324763
ACH-000947,-0.3260869428917884
ACH-000948,-0.1387567250643199
ACH-000950,-0.3590907097605108
ACH-000953,-0.3874398538313136
ACH-000954,-0.2319131404398117
ACH-000957,-0.2676879240454811
ACH-000958,-0.296301641133452
ACH-000960,-0.3660513615754996
ACH-000963,-0.324857507843245
ACH-000968,-0.2467778486610309
ACH-000969,-0.16214432359439934
ACH-000972,-0.6270775655533953
ACH-000973,-0.2879278867174121
ACH-000974,-0.4444657387318737
ACH-000978,-0.3699856475789202
ACH-000984,-0.2254760921410497
ACH-000986,-0.29946727812911283
ACH-000988,-0.38529209380631335
ACH-000993,-0.35039922636011184
ACH-000994,-0.3976979798372357
ACH-000996,-0.4248673285792353
ACH-001001,-0.3689908979020372
ACH-001020,-0.15042883929195489
ACH-001028,-0.3999348612235389
ACH-001031,-0.24550777278265706
ACH-001038,-0.3104872165160692
ACH-001048,-0.2604025304016949
ACH-001050,-0.2074670098742145
ACH-001053,-0.1087131023268326
ACH-001054,-0.25997265094731165
ACH-001061,-0.3793240154069305
ACH-001067,-0.6452185634465638
ACH-001075,-0.2876033840872395
ACH-001096,-0.3685905121755517
ACH-001111,-0.13486500062732495
ACH-001119,-0.18613476655271988
ACH-001128,-0.5506684865856897
ACH-001134,-0.2254264997219123
ACH-001151,-0.31429535983063706
ACH-001163,-0.4802384100375552
ACH-001164,-0.3008141841604963
ACH-001183,-0.32192660899290565
ACH-001192,-0.15086524784467004
ACH-001193,-0.27906586475903394
ACH-001196,-0.2514759094446832
ACH-001197,-0.34879879654045
ACH-001205,-0.5037654903163402
ACH-001211,-0.3041294393856355
ACH-001212,-0.279992537303831
ACH-001228,-0.1899838557105046
ACH-001232,-0.2486879877195085
ACH-001239,-0.3037523916155613
ACH-001270,0.02438274169975068
ACH-001274,-0.7094062872148109
ACH-001275,-0.3563717571119068
ACH-001277,-0.5988795426889689
ACH-001278,-0.4147557376644175
ACH-001280,-0.39654491160245947
ACH-001283,-0.299598297492633
ACH-001289,-0.3890310020094811
ACH-001300,-0.3959913123087575
ACH-001301,-0.3860353939595682
ACH-001302,-0.31365987822059704
ACH-001306,-0.1805025673163657
ACH-001318,-0.058385852975575074
ACH-001322,-0.5298784267023731
ACH-001328,-0.13614967849263895
ACH-001332,-0.103680806133349
ACH-001336,-0.3283666209781261
ACH-001346,-0.28352711046816903
ACH-001353,-0.2515632582471157
ACH-001354,-0.28138078050984233
ACH-001367,-0.1657440536344056
ACH-001368,-0.25977866946810696
ACH-001374,-0.17137442553253188
ACH-001377,-0.4363728368253184
ACH-001380,-0.21316435130697345
ACH-001391,-0.4130013598378789
ACH-001408,-0.4495040184488913
ACH-001430,-0.5234527759992973
ACH-001431,-0.27458336732908745
ACH-001450,-0.2671897305884353
ACH-001496,-0.17371089375180934
ACH-001500,-0.07288614079259575
ACH-001523,-0.2589383906445493
ACH-001532,-0.308844300524829
ACH-001550,-0.2639549621187168
ACH-001552,-0.4882190526080262
ACH-001554,-0.33246687340719355
ACH-001654,-0.2826323370816913
ACH-001735,-0.3084707763330071
ACH-001736,-0.19450882675130768
ACH-001737,-0.12643425251707782
ACH-001740,-0.310494286060618
ACH-001745,-0.4759906699690769
ACH-001765,-0.3968344236281733
