,CDS1 (1040)
ACH-000280,0.03075745131563852
ACH-000281,-0.038037386531086084
ACH-000288,-0.02719147398648032
ACH-000291,0.0007105979730543282
ACH-000293,-0.19841245246009834
ACH-000294,-0.07218996917433455
ACH-000295,0.2045827558577617
ACH-000296,-0.12045379742097087
ACH-000302,-0.12963742395248787
ACH-000304,0.27354103299143656
ACH-000307,-0.03456331871851947
ACH-000308,-0.0019601376670970844
ACH-000310,-0.11839911558077038
ACH-000311,0.02280989424186543
ACH-000312,-0.0619931728652001
ACH-000315,-0.008599359312115794
ACH-000316,-0.18862020145820868
ACH-000317,-0.06896454071856291
ACH-000318,-0.098921333559245
ACH-000319,-0.0507831210506181
ACH-000320,-0.022979258685376668
ACH-000322,-0.1592197105694999
ACH-000323,-0.11330511930764076
ACH-000324,-0.1298417898521508
ACH-000329,0.024317383407260574
ACH-000330,-0.043318019551593465
ACH-000331,0.07622924963462123
ACH-000332,-0.009988254148133315
ACH-000334,0.08370040534182993
ACH-000335,-0.33027638688289923
ACH-000336,0.15823390496587375
ACH-000337,0.14895614770882148
ACH-000338,-0.2831135704554339
ACH-000339,-0.07966899991732397
ACH-000341,-0.15635503904116718
ACH-000348,-0.1021040687523021
ACH-000350,-0.03677853152317087
ACH-000352,0.0624815065022534
ACH-000356,0.1834227276526072
ACH-000361,-0.18614280571980332
ACH-000362,-0.07411550051404782
ACH-000363,-0.12419030898467152
ACH-000364,-0.32968293799520393
ACH-000365,-0.20386269070717636
ACH-000366,-0.10032334008073474
ACH-000368,-0.11029140693821628
ACH-000374,0.03510892538165787
ACH-000375,-0.1795609261369267
ACH-000376,-0.1187103529356742
ACH-000381,-0.09631997282272244
ACH-000383,-0.09831318034898312
ACH-000387,-0.1395804561099245
ACH-000389,-0.21886985684492566
ACH-000390,-0.10022063715157327
ACH-000393,0.013337226839985887
ACH-000395,0.04589757667106163
ACH-000396,-0.028855988219569324
ACH-000397,-0.11542943031180412
ACH-000401,-0.0995959958173879
ACH-000402,0.02678184854485881
ACH-000403,-0.1498379836027089
ACH-000404,-0.3059115868769449
ACH-000406,-0.0012397088247789953
ACH-000407,-0.07102005689880712
ACH-000408,0.0060680300464833435
ACH-000410,-0.11774122045785967
ACH-000411,0.09348525704796172
ACH-000414,-0.05655038160259743
ACH-000415,-0.03850045698842041
ACH-000416,-0.09654447858395013
ACH-000420,-0.09145966184754448
ACH-000421,-0.15995696719504807
ACH-000424,-0.08034241922662179
ACH-000425,-0.03731434113497638
ACH-000426,-0.19235092703443168
ACH-000427,-0.09613975137301843
ACH-000433,0.03306687683193082
ACH-000435,-0.08501313347213665
ACH-000436,-0.0322180831733599
ACH-000444,-0.08930310388750844
ACH-000445,-0.019248127722877945
ACH-000448,-0.16974203890401818
ACH-000450,0.061849935866160125
ACH-000452,-0.06382158471063007
ACH-000454,-0.1426214745578758
ACH-000458,-0.10695518240351598
ACH-000459,0.08484922596601092
ACH-000460,-0.14477429559421376
ACH-000461,-0.1748971119045177
ACH-000463,0.04691435013129657
ACH-000464,0.02708828578543832
ACH-000466,0.03734532407548016
ACH-000467,0.06383492512169435
ACH-000468,-0.07511270572575825
ACH-000469,-0.025279609653508305
ACH-000470,-0.18921322296704776
ACH-000471,-0.0876759493476994
ACH-000472,-0.08318615905284997
ACH-000473,0.06967951400604623
ACH-000475,-0.15329218767241284
ACH-000476,-0.1899990848841374
ACH-000477,-0.2759230605137491
ACH-000479,0.030546448071182813
ACH-000480,-0.015109364547006503
ACH-000481,-0.1954350804363268
ACH-000483,0.018233310718064367
ACH-000484,-0.036363191803283
ACH-000485,-0.03729850133475995
ACH-000486,0.015976548653844708
ACH-000487,-0.06368668254020345
ACH-000488,-0.19313656575481228
ACH-000490,-0.11141180571873596
ACH-000491,0.10365849257769356
ACH-000495,0.020837958756054254
ACH-000496,-0.0725827807261002
ACH-000499,-0.055503639836342086
ACH-000500,-0.1921567798959089
ACH-000502,-0.026229509419254646
ACH-000503,-0.2317879313976701
ACH-000505,-0.1687552943866949
ACH-000507,-0.1672881713653493
ACH-000510,-0.23273048941603364
ACH-000511,-0.05061016285206305
ACH-000512,-0.011961592559896084
ACH-000516,0.02886416929339622
ACH-000517,-0.1223492167630533
ACH-000518,-0.2316768134402537
ACH-000520,-0.0350680972984528
ACH-000521,-0.05025258459063353
ACH-000522,-0.059700260869714375
ACH-000524,-0.21265560337101067
ACH-000527,-0.0429514296810291
ACH-000528,-0.08169720070292336
ACH-000537,-0.13281256607923436
ACH-000541,0.027287883845730176
ACH-000542,-0.1581148778218327
ACH-000544,-0.03037644882591177
ACH-000545,-0.13461819086890178
ACH-000547,-0.03338560299746749
ACH-000548,-0.16434121131151985
ACH-000549,-0.026186843076584056
ACH-000550,-0.03808015500332284
ACH-000552,-0.06530992365963703
ACH-000556,-0.18154938852422284
ACH-000557,-0.20104568621982966
ACH-000569,0.037874302269516734
ACH-000570,-0.017666824166260694
ACH-000571,0.011002151166283504
ACH-000573,-0.012873707383172998
ACH-000576,-0.00637880311863971
ACH-000579,-0.22478247171383045
ACH-000580,-0.0026082700796965703
ACH-000584,-0.014629279093836768
ACH-000585,-0.011086456949285102
ACH-000588,-0.08506406047502911
ACH-000589,0.0384460726496474
ACH-000591,-0.07604526397312734
ACH-000593,-0.01973350064269901
ACH-000600,-0.1325897085654148
ACH-000601,-0.04895258764772331
ACH-000605,-0.21789787774086067
ACH-000606,-0.12967203393905
ACH-000608,-0.1418444442113289
ACH-000614,-0.026284962607254218
ACH-000616,-0.11261909584178965
ACH-000618,-0.12648613722490976
ACH-000619,-0.11069875879961638
ACH-000620,-0.0060402128187280225
ACH-000621,-0.07174116614414973
ACH-000622,-0.015531121709201859
ACH-000623,-0.09406249759302046
ACH-000624,-0.23209277118188135
ACH-000627,-0.1283475852269199
ACH-000630,-0.07553402762112997
ACH-000631,-0.017946939327175834
ACH-000632,-0.05076312972938974
ACH-000633,-0.006593639132437891
ACH-000637,0.07382277084863187
ACH-000638,-0.09721647436234446
ACH-000646,-0.0976446047165974
ACH-000647,-0.1389414793008063
ACH-000648,0.06707569141928127
ACH-000649,-0.12482525597029827
ACH-000651,-0.03691479062488238
ACH-000652,-0.1932937804419734
ACH-000653,0.012712358716656156
ACH-000657,-0.11244737488727566
ACH-000658,0.006863165113891408
ACH-000661,-0.0752370659034588
ACH-000662,0.1515760386209957
ACH-000663,-0.15906211387684324
ACH-000665,-0.17504447672770607
ACH-000671,-0.01998148688767957
ACH-000672,0.05307991155987498
ACH-000673,-0.1187182072263871
ACH-000676,0.01600316161614576
ACH-000677,-0.06438979968457546
ACH-000681,0.08505248073986793
ACH-000683,-0.09364369207760624
ACH-000684,-0.10203513673467182
ACH-000688,-0.3040093270096413
ACH-000693,-0.056138182511891364
ACH-000694,-0.23198125463993244
ACH-000695,0.03103208684070899
ACH-000696,-0.1519447916189248
ACH-000697,-0.1220145717220248
ACH-000699,0.03665826784960659
ACH-000701,-0.1331214330608909
ACH-000706,0.01796106474551737
ACH-000711,-0.1223185615182584
ACH-000713,-0.23507833720271945
ACH-000714,-0.10766589956689268
ACH-000718,-0.10508916192443417
ACH-000720,-0.17321749019153893
ACH-000721,-0.0036650663355821205
ACH-000724,0.008486647106589923
ACH-000725,-0.019560914747725037
ACH-000732,-0.05588932483814932
ACH-000734,-0.061452828369910936
ACH-000735,-0.18972033343436834
ACH-000736,-0.0860470133775616
ACH-000738,-0.13992659112385245
ACH-000746,-0.1587907593879562
ACH-000747,-0.0583397294666023
ACH-000748,-0.09612799325434823
ACH-000753,-0.07021174886001924
ACH-000756,-0.047886220296053314
ACH-000757,-0.09563712288345956
ACH-000758,-0.01944966453366369
ACH-000760,-0.10328871520910593
ACH-000762,0.028922542251923474
ACH-000763,-0.1089391681163303
ACH-000764,-0.05689335919536001
ACH-000765,-0.1106597334113152
ACH-000766,-0.04753760469404917
ACH-000767,-0.1215569266601857
ACH-000768,-0.15672918855334994
ACH-000769,-0.15416922463496793
ACH-000770,0.019178164116712186
ACH-000771,0.02637190584032568
ACH-000773,0.029799858142004518
ACH-000776,-0.10428017969107543
ACH-000777,-0.0058237136087662365
ACH-000778,-0.10774581444984613
ACH-000781,-0.10504173085356618
ACH-000782,-0.17102951863846766
ACH-000783,-0.0093106418945771
ACH-000784,-0.04982864050297591
ACH-000785,0.0338054970508809
ACH-000787,-0.11032422812492476
ACH-000788,-0.06550350615700784
ACH-000791,-0.06580374355589969
ACH-000792,0.05560356998173773
ACH-000794,-0.11497260113988242
ACH-000796,-0.0656933501613755
ACH-000798,0.2200441769218364
ACH-000799,-0.08213439146367879
ACH-000800,-0.05019300361666169
ACH-000802,-0.030889572221893414
ACH-000804,-0.02891963970412728
ACH-000805,0.049470494697941486
ACH-000809,-0.11644381219595568
ACH-000810,-0.14162489598472752
ACH-000811,-0.1078310031508425
ACH-000817,-0.07529306347330025
ACH-000819,-0.057131000708781424
ACH-000820,-0.09552306948563004
ACH-000821,0.049619437715787744
ACH-000822,-0.03040202326758038
ACH-000823,-0.14238588991608836
ACH-000824,-0.061007981224020985
ACH-000827,-0.12051735093627827
ACH-000829,0.0006326688335405457
ACH-000831,-0.08458018234984968
ACH-000832,-0.05351989817361615
ACH-000833,-0.2490073056084914
ACH-000834,-0.07200495147232376
ACH-000835,-0.12697543956914714
ACH-000836,-0.0582126866197106
ACH-000837,-0.029437944965503542
ACH-000838,-0.10312674172589706
ACH-000839,-0.0875472631359631
ACH-000840,-0.05447089484849469
ACH-000841,0.02846846908656179
ACH-000843,0.05875647399560501
ACH-000846,-0.17902625325183388
ACH-000847,-0.501387934122717
ACH-000848,-0.1540506780540907
ACH-000849,0.08545384038930022
ACH-000851,-0.24181769429006586
ACH-000855,0.06283050987690557
ACH-000856,-0.005103669632417502
ACH-000858,-0.19724914631982907
ACH-000859,-0.015097631018390588
ACH-000861,-0.2279685295898781
ACH-000862,-0.03412006605729491
ACH-000865,0.025363475217254242
ACH-000866,-0.06310713068534468
ACH-000867,-0.075344883811158
ACH-000869,-0.04337279368618322
ACH-000872,-0.14698248552688264
ACH-000873,-0.10702778882258136
ACH-000876,-0.14479669557626365
ACH-000878,-0.10706436847870816
ACH-000880,-0.11995724027361045
ACH-000881,-0.09521526492146036
ACH-000882,-0.014618603324485368
ACH-000884,-0.18745758562938886
ACH-000885,-0.010664757766153141
ACH-000887,-0.09979167289993253
ACH-000889,-0.03329085705993575
ACH-000896,0.011879185077931523
ACH-000898,-0.16304046158470947
ACH-000900,-0.022104343436404716
ACH-000901,-0.07843601617346528
ACH-000905,-0.10809758225188816
ACH-000906,-0.21344977542676552
ACH-000907,-0.08807244203989305
ACH-000910,-0.06607101134618949
ACH-000911,-0.036586319299715835
ACH-000912,-0.048332347194934976
ACH-000913,-0.16243778171071205
ACH-000915,-0.1642544210180087
ACH-000916,0.28352490014163273
ACH-000917,-0.06966558514269253
ACH-000920,0.07404682831701834
ACH-000921,-0.20403354965030515
ACH-000924,-0.20906967041646424
ACH-000926,-0.10544162101640643
ACH-000928,-0.18925351014124028
ACH-000929,-0.27099829708075146
ACH-000932,-0.1059970280861575
ACH-000935,-0.2809191080841182
ACH-000936,-0.06820103104801642
ACH-000937,-0.039664227399347635
ACH-000938,-0.16301680342196362
ACH-000939,-0.1038665213694107
ACH-000941,-0.04349508724301462
ACH-000943,-0.1196355198810338
ACH-000946,-0.11366645312538792
ACH-000947,-0.12311004459083512
ACH-000948,-0.04379074047753444
ACH-000950,-0.0604440142907645
ACH-000953,-0.16506205860181306
ACH-000954,-0.016621426752855512
ACH-000957,-0.20481310596457628
ACH-000958,-0.15273842814771085
ACH-000960,-0.04817485404758277
ACH-000963,-0.12159649695822115
ACH-000968,0.08408929785472652
ACH-000969,-0.2172344876877024
ACH-000972,-0.371847588543106
ACH-000973,-0.11546409179003787
ACH-000974,-0.15516339612954333
ACH-000978,-0.07682707236212415
ACH-000984,-0.11674628850530401
ACH-000986,-0.09454916676323456
ACH-000988,-0.15006675366660452
ACH-000993,-0.10122169710192208
ACH-000994,-0.034199495806077194
ACH-000996,-0.09766429774123217
ACH-001001,-0.15064761859715148
ACH-001020,0.06407929327926683
ACH-001028,-0.05909966178669952
ACH-001031,-0.013657173097523885
ACH-001038,-0.08264981108217094
ACH-001048,-0.10707895981967692
ACH-001050,-0.2388278220467021
ACH-001053,-0.2389279302969322
ACH-001054,-0.15366505067058106
ACH-001061,-0.1691478491481915
ACH-001067,0.06568376293395782
ACH-001075,-0.012575093950889444
ACH-001096,-0.08153488625994199
ACH-001111,0.2141776511094055
ACH-001119,-0.04640979530997927
ACH-001128,-0.1449133026576944
ACH-001134,-0.024383182108598415
ACH-001151,0.00444906435127218
ACH-001163,-0.0909093857699786
ACH-001164,-0.10126933829619428
ACH-001183,0.08563141871138744
ACH-001192,-0.23036754031048606
ACH-001193,0.13728955961602846
ACH-001196,0.1430491030509014
ACH-001197,0.0891354576810273
ACH-001205,-0.08936081491848967
ACH-001211,-0.17820070603414215
ACH-001212,-0.14311844855349914
ACH-001228,-0.11981598347449543
ACH-001232,-0.09565744012281067
ACH-001239,-0.14249037856618238
ACH-001270,-0.2947675110917563
ACH-001274,-0.30245349654603343
ACH-001275,-0.11734699269165727
ACH-001277,-0.19710087482117428
ACH-001278,-0.1290438651946891
ACH-001280,-0.14824225799833296
ACH-001283,-0.0756804355369422
ACH-001289,-0.08763946861467255
ACH-001300,0.043514637810809234
ACH-001301,-0.0468400994673684
ACH-001302,-0.2089584959418304
ACH-001306,-0.1896864070187396
ACH-001318,-0.2403390624087695
ACH-001322,-0.2659414507736214
ACH-001328,-0.03859161081305176
ACH-001332,-0.2670569796548077
ACH-001336,-0.05104463539987112
ACH-001346,-0.204220715589128
ACH-001353,-0.10622070894144013
ACH-001354,-0.0254961723161752
ACH-001367,-0.10912850805802236
ACH-001368,-0.091919630463454
ACH-001374,-0.1246978487835996
ACH-001377,-0.09812136653374302
ACH-001380,-0.182210715915728
ACH-001391,-0.11472056065317138
ACH-001408,-0.02416413726838265
ACH-001430,-0.29282751646275784
ACH-001431,-0.3095602081134689
ACH-001450,-0.2427769586283076
ACH-001496,-0.22845461327068886
ACH-001500,-0.1294982213808801
ACH-001523,-0.18067214006007315
ACH-001532,-0.14018217394318255
ACH-001550,-0.18008459067758326
ACH-001552,-0.08720796656666008
ACH-001554,-0.11149617810638196
ACH-001654,-0.018161106489023488
ACH-001735,0.06261599367344547
ACH-001736,0.004952305283434505
ACH-001737,0.3313465512637966
ACH-001740,-0.23048424916099666
ACH-001745,-0.14278451779967294
ACH-001765,-0.015682546100794975
