,PDAP1 (11333)
ACH-000421,-0.997909943846123
ACH-000424,-1.1044266894300696
ACH-000425,-0.9428080211664176
ACH-000426,-1.0944805158558593
ACH-000427,-0.8447368938166577
ACH-000433,-0.911610417769242
ACH-000435,-1.2603383482604622
ACH-000436,-0.511053647067747
ACH-000444,-0.8554170733562171
ACH-000445,-0.9755977365533796
ACH-000448,-0.9902170811145268
ACH-000450,-1.0972615877376295
ACH-000452,-1.0460048066245788
ACH-000454,-0.8069576228404154
ACH-000458,-0.8286158078795032
ACH-000459,-0.8784707909421994
ACH-000460,-0.7627024732410309
ACH-000461,-0.4536011361190757
ACH-000463,-0.6111206527227653
ACH-000464,-1.050430424811719
ACH-000466,-0.7957334216860199
ACH-000467,-0.8560620936942549
ACH-000468,-0.8676502751813274
ACH-000469,-0.9328176178912908
ACH-000470,-1.0777854520344647
ACH-000471,-0.4192014357892615
ACH-000472,-0.8063882503008378
ACH-000473,-0.8832630394836057
ACH-000475,-0.87256288322724
ACH-000476,-1.0090465087178289
ACH-000477,-0.9432907029403044
ACH-000479,-0.8987283745348463
ACH-000480,-1.1196462024636171
ACH-000481,-0.9617341844782764
ACH-000483,-0.8992471843659727
ACH-000484,-1.0137024597018809
ACH-000485,-1.0260334405311384
ACH-000486,-0.7274913388188342
ACH-000487,-1.1501197699501045
ACH-000488,-0.7588184767895089
ACH-000490,-0.7731470411428341
ACH-000491,-0.74375672575948
ACH-000495,-0.939758945079358
ACH-000496,-1.2156918163882842
ACH-000499,-0.9565497548287224
ACH-000500,-0.9550664016575532
ACH-000502,-0.8774309176185842
ACH-000503,-0.8220844834164021
ACH-000505,-1.0037880173858529
ACH-000507,-0.7401287129642535
ACH-000510,-0.5924635278804291
ACH-000511,-0.7305196852819027
ACH-000512,-0.9663717892036086
ACH-000516,-0.7893820251619569
ACH-000517,-0.6458195242633205
ACH-000518,-0.8792921656896165
ACH-000520,-0.7887496852074631
ACH-000521,-0.9046754948303342
ACH-000522,-0.4827655069687952
ACH-000524,-0.6023850989232331
ACH-000527,-0.6598943270837133
ACH-000528,-0.513519692919062
ACH-000537,-0.9687554765870214
ACH-000541,-0.5289445621106846
ACH-000542,-1.1742008744596877
ACH-000544,-0.8533190364481721
ACH-000545,-1.0563357804245324
ACH-000547,-0.6391271839257077
ACH-000548,-0.5930692099224899
ACH-000549,-0.8422622744179922
ACH-000550,-0.883522679541782
ACH-000552,-0.9655768449311858
ACH-000556,-0.5843322004120127
ACH-000557,-1.032680622496468
ACH-000569,-0.7199849301145724
ACH-000570,-0.7676611042097096
ACH-000571,-0.7084600383136722
ACH-000573,-0.6819191239895314
ACH-000576,-0.9302249397548249
ACH-000579,-0.7999720310304926
ACH-000580,-0.8672122257562597
ACH-000584,-0.6527362140980594
ACH-000585,-0.9586277424529686
ACH-000588,-0.8988255207335752
ACH-000589,-0.8341091674625228
ACH-000591,-0.5287134259454722
ACH-000593,-1.0269199374736808
ACH-000600,-0.736018757965653
ACH-000601,-0.557728444295986
ACH-000605,-0.5576142173871966
ACH-000606,-0.7978932438058387
ACH-000608,-0.7095154167644009
ACH-000614,-0.7168684999040354
ACH-000616,-0.9722844188962998
ACH-000618,-0.7944243445702226
ACH-000619,-0.9445576502390052
ACH-000620,-1.0070903836925638
ACH-000621,-0.7432875517688129
ACH-000622,-0.7632410899488713
ACH-000623,-0.519151533082957
ACH-000624,-0.9181867881391759
ACH-000627,-0.8977490583771365
ACH-000630,-1.2423799572553602
ACH-000631,-0.6889745538173254
ACH-000632,-1.1240140756889234
ACH-000633,-0.8317878152902076
ACH-000637,-0.6694807534498007
ACH-000638,-0.8448816996842382
ACH-000646,-0.735656573322187
ACH-000647,-0.6709138981445084
ACH-000648,-1.1103268547424403
ACH-000649,-0.9024487156657504
ACH-000651,-0.8495148959695918
ACH-000652,-0.7723486566385656
ACH-000653,-0.6581753265741561
ACH-000657,-0.954967327532072
ACH-000658,-0.7642469511548347
ACH-000661,-1.2791356040282769
ACH-000662,-0.8805648785621515
ACH-000663,-1.0574960934103728
ACH-000665,-0.9329104274590216
ACH-000671,-0.8744727697237665
ACH-000672,-0.6608664294765647
ACH-000673,-0.8052185710979562
ACH-000676,-0.4747044144414396
ACH-000677,-0.9082353486729691
ACH-000681,-0.9468515120375524
ACH-000683,-0.8920763890261937
ACH-000684,-0.9412087913865548
ACH-000688,-0.7094016675618449
ACH-000693,-0.8186504177406884
ACH-000694,-0.8005868130211766
ACH-000695,-0.7319799935832243
ACH-000696,-0.6287790004703415
ACH-000697,-0.8500907852794223
ACH-000699,-0.8328668742562751
ACH-000701,-0.9558851683846136
ACH-000706,-0.6707420138622577
ACH-000711,-0.8383023682553229
ACH-000713,-0.6553762251973199
ACH-000714,-0.4030887853089895
ACH-000718,-0.9535605341882636
ACH-000720,-0.9721636982775714
ACH-000721,-0.7243206231787104
ACH-000724,-0.8870397914144225
ACH-000725,-0.8577649989359106
ACH-000732,-0.648806052048101
ACH-000734,-0.9797034848677264
ACH-000735,-0.816120950758416
ACH-000736,-0.6845798615394818
ACH-000738,-0.6604891221377175
ACH-000746,-0.8383199090650214
ACH-000747,-0.8419082678806965
ACH-000748,-0.9122398574454076
ACH-000753,-1.0260969115779444
ACH-000756,-0.7322830690755218
ACH-000757,-0.6257968686053854
ACH-000758,-0.7953112638682329
ACH-000760,-0.7416126080373024
ACH-000762,-0.9408344169288376
ACH-000763,-0.4369327086541459
ACH-000764,-0.7465975853596882
ACH-000765,-0.8782001228768428
ACH-000766,-1.1057894598656746
ACH-000767,-0.8878654868960077
ACH-000768,-0.7862391476377372
ACH-000769,-0.9315412276127656
ACH-000770,-1.0350338248093147
ACH-000771,-0.7749409836924784
ACH-000773,-0.8083173793930865
ACH-000776,-0.8369467359977522
ACH-000777,-0.6591197649449082
ACH-000778,-0.5500605690572692
ACH-000781,-1.0022747879313267
ACH-000782,-0.8834305441292121
ACH-000783,-0.966438180317732
ACH-000784,-0.7691364779617629
ACH-000785,-0.8566341954570842
ACH-000787,-0.8951749196760015
ACH-000788,-0.7614818277968536
ACH-000791,-0.9545429816898412
ACH-000792,-0.8607164679966401
ACH-000794,-0.8939216143851948
ACH-000796,-0.6839108107775363
ACH-000798,-1.093348281339249
ACH-000799,-0.7873560057220695
ACH-000800,-0.9470151544542912
ACH-000802,-0.7216493384251936
ACH-000804,-0.5510727408952241
ACH-000805,-1.044031019355534
ACH-000809,-0.916230181198464
ACH-000810,-1.0359523779787212
ACH-000811,-0.9723300679510796
ACH-000817,-0.6206854435780044
ACH-000819,-0.7696568702699504
ACH-000820,-0.7140941847061382
ACH-000821,-0.8364508143459934
ACH-000822,-0.7133804915564652
ACH-000823,-0.8456176835061917
ACH-000824,-0.8912795765976358
ACH-000827,-0.7280970199827961
ACH-000829,-0.8687459586453077
ACH-000831,-0.5078113836685499
ACH-000832,-0.7661191903516654
ACH-000833,-0.9396027969877421
ACH-000834,-0.8013958104251447
ACH-000835,-1.0927020191242431
ACH-000836,-1.0067897287711751
ACH-000837,-0.8549201058025566
ACH-000838,-0.950693316525452
ACH-000839,-0.7856292726855034
ACH-000840,-1.019515321592099
ACH-000841,-0.6575810753664124
ACH-000843,-1.0688467557472323
ACH-000846,-0.8682730315474463
ACH-000847,-0.9219215086549114
ACH-000848,-1.0671820148843716
ACH-000849,-0.6637368484135723
ACH-000851,-0.8437477082429092
ACH-000855,-0.7895656951004176
ACH-000856,-0.5280107997779533
ACH-000858,-0.4973052085203146
ACH-000859,-0.6368284572719041
ACH-000861,-0.6244517919944291
ACH-000862,-0.8933741213653805
ACH-000865,-0.711068411690405
ACH-000866,-0.8242483225406666
ACH-000867,-0.6542462323687471
ACH-000869,-1.0203254204040813
ACH-000872,-0.9669131710025743
ACH-000873,-0.7665065539378587
ACH-000876,-0.9416733198926036
ACH-000878,-0.9819135865007902
ACH-000880,-0.4355306344720844
ACH-000881,-1.0047263998754687
ACH-000882,-0.7742828717209467
ACH-000884,-1.2429050287687071
ACH-000885,-0.6527697212939696
ACH-000887,-0.8064911540748638
ACH-000889,-0.7295917792372143
ACH-000896,-0.6575147467271961
ACH-000898,-0.7215391145000454
ACH-000900,-0.7255482441060326
ACH-000901,-0.8653263532641471
ACH-000905,-0.9757782165027036
ACH-000906,-0.9762557423532864
ACH-000907,-0.8323480782347668
ACH-000910,-0.7035519176799828
ACH-000911,-0.8510976031027766
ACH-000912,-0.9864526935030964
ACH-000913,-0.6937245819036132
ACH-000915,-0.9703358501874264
ACH-000916,-0.886270691826837
ACH-000917,-0.7468783804265325
ACH-000920,-0.9432096390315988
ACH-000921,-0.9701934862454378
ACH-000924,-0.7236335614205311
ACH-000926,-0.7861816488333055
ACH-000928,-0.7768248233279618
ACH-000929,-0.8677567268902117
ACH-000932,-0.7903170679640779
ACH-000935,-0.6821629349634557
ACH-000936,-0.9101662479442922
ACH-000937,-1.056428423306424
ACH-000938,-1.1382087724701924
ACH-000939,-0.19440933412912612
ACH-000941,-0.7981072857147785
ACH-000943,-1.1844965751166003
ACH-000946,-0.7425802167264342
ACH-000947,-0.7561297995958408
ACH-000948,-0.8365209143648401
ACH-000950,-0.7680768506196505
ACH-000953,-0.9749382957788136
ACH-000954,-0.6098384784110483
ACH-000957,-0.5170843204715804
ACH-000958,-0.9700641194797146
ACH-000960,-0.8322555317754764
ACH-000963,-0.760419579670543
ACH-000968,-1.008392489287281
ACH-000969,-0.7934281415159503
ACH-000972,-0.9111745296385552
ACH-000973,-0.7714870594171239
ACH-000974,-0.7088315925874912
ACH-000978,-0.6338898264882944
ACH-000984,-0.9039808605451456
ACH-000986,-0.7144549334413672
ACH-000988,-0.8923689699762143
ACH-000993,-0.8518708438089758
ACH-000994,-0.5691938488016685
ACH-000996,-0.7144330891051918
ACH-001001,-0.6795741198900358
ACH-001020,-0.7643410019898023
ACH-001028,-0.8678636245753976
ACH-001031,-0.9645557853522764
ACH-001038,-0.7329782032447582
ACH-001048,-0.8899316004279746
ACH-001050,-1.0224144382705078
ACH-001053,-0.9562027817400064
ACH-001054,-0.9410980215035664
ACH-001061,-0.8579970550592089
ACH-001067,-0.9284259734006536
ACH-001075,-0.6747109698751711
ACH-001096,-0.6824649904158072
ACH-001111,-1.2424339304077632
ACH-001119,-0.8361877495964191
ACH-001128,-1.1237023658622456
ACH-001134,-0.6289276952258908
ACH-001151,-0.8155796665074112
ACH-001163,-0.915415769827642
ACH-001164,-0.9125846496331068
ACH-001183,-0.8638214227691072
ACH-001192,-0.8591399082496284
ACH-001193,-0.7062788707000079
ACH-001196,-0.94826365732856
ACH-001197,-0.869355446938011
ACH-001205,-0.6702103916695884
ACH-001211,-0.56648106289409
ACH-001212,-1.3258382891849592
ACH-001228,-0.41669961941631134
ACH-001232,-0.6540140847490447
ACH-001239,-0.8511310024079893
ACH-001270,-0.5670985383987314
ACH-001274,-0.7923496503755293
ACH-001275,-0.6798910798167199
ACH-001277,-0.7729432655782189
ACH-001278,-1.0852221931215495
ACH-001280,-1.2035308808732563
ACH-001283,-1.0436476282233258
ACH-001289,-0.7350920915599307
ACH-001300,-0.9246435666828242
ACH-001301,-0.8858213643299753
ACH-001302,-0.7687238107652182
ACH-001306,-0.8511906683273284
ACH-001318,-0.6886326515156805
ACH-001322,-0.28336026138833736
ACH-001328,-0.9984074733510102
ACH-001332,-0.9660403207436588
ACH-001336,-0.8140271155763893
ACH-001346,-0.8915462394625709
ACH-001353,-0.7217260284845103
ACH-001354,-0.975246947110614
ACH-001367,-1.2784049171322285
ACH-001368,-0.7359564311558834
ACH-001374,-1.0372593128371783
ACH-001377,-0.8365939076673256
ACH-001380,-0.9099332359765469
ACH-001391,-0.8858951395422106
ACH-001408,-1.0939015743863938
ACH-001430,-0.6647343115709535
ACH-001431,-0.7303880382734549
ACH-001450,-1.3098151141399852
ACH-001496,-0.7973793549504407
ACH-001500,-1.0422117477022192
ACH-001523,-0.8675197690443199
ACH-001532,-1.0396835918404703
ACH-001550,-0.7447148131239921
ACH-001552,-0.9928089693072506
ACH-001554,-0.8455968239500891
ACH-001654,-0.9810965238990388
ACH-001735,-0.8362468139156598
ACH-001736,-0.8753139185793771
ACH-001737,-0.8086400052511385
ACH-001740,-0.9673614381884681
ACH-001745,-0.6475901273557816
ACH-001765,-0.9602545791561516
